"y","temp","rain","wet","snow","cloud","dust","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m25","m35","m45","m50","m55","m65","f15","f20","f25","f35","f50","f60","f65","f70","bus_passenger","sub_passenger"
4,17.7,0,64,0,9,18,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4140.2756,1500.2942,1014.8714,805.9281,828.3524,386.8373,1752.6844,6937.1937,4158.0822,1356.9771,778.9019,664.2496,536.8689,1187.1393,609,1998
2,17.6,0,68,0,10,18,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4042.947,1432.0736,1022.0816,795.5258,811.2504,405.2949,1547.3438,6779.5431,4123.2175,1371.5714,745.9352,652.9671,514.232,1168.3896,713,3
3,17.4,0,72,0,10,13,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4018.6686,1374.8943,988.3114,805.641,801.4844,414.0245,1468.0465,6596.3056,4034.7922,1373.3759,761.955,647.6172,530.7936,1185.1249,294,0
1,17.1,0,76,0,8,22,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3946.9034,1342.7422,1007.5282,833.6697,803.7674,410.6372,1329.1369,6557.0102,4072.3366,1366.9363,767.7811,645.7002,523.7679,1167.6365,159,0
1,16.9,0,78,0,9,24,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920.974,1343.7564,1054.043,836.8267,770.9994,410.0814,1325.1961,6492.6266,4039.5738,1389.3403,744.4066,654.2347,515.1049,1155.8221,86,0
1,16.6,0,80,0,5,25,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819.773,1315.8399,1036.7467,838.1151,763.6812,421.5347,1308.8776,6450.5826,4014.1159,1372.7557,763.6658,643.683,510.287,1175.485,58,34
3,16.5,0,82,0,4,36,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738.0961,1349.2423,1026.4372,839.6071,744.9482,396.4754,1205.5316,6305.7322,3978.6761,1359.0855,737.7246,660.9877,507.6379,1269.3196,126,928
4,16.1,0,84,0,4,34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.2285,1345.6782,1016.4929,846.3086,793.5905,429.9794,1151.6447,6230.3933,3897.9135,1369.6308,768.9193,709.3721,524.9001,1221.5037,238,1095
5,16.5,0,83,0,4,42,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491.5342,1352.8446,1150.9804,966.2654,861.0298,429.6098,1276.7498,6059.2487,3804.9179,1407.5026,846.6022,697.8362,574.066,1294.8947,545,2736
16,17.7,0,70,0,4,29,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084.1786,1407.1479,1227.6647,1074.6135,913.8753,448.2844,1322.9235,5770.5569,3465.176,1391.5394,860.1142,777.3164,604.0961,1308.4919,795,4707
16,19.3,0,61,0,2,23,1,1,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949.4233,1442.8935,1263.9043,1135.345,1000.9836,533.6422,1376.431,5533.7168,3154.7308,1381.4028,967.4573,813.3151,573.1376,1460.8085,598,3027
2,20.6,0,53,0,2,30,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2907.8829,1525.0077,1332.9582,1203.4687,1054.5426,541.7665,1574.9355,5444.1281,3138.6346,1430.4958,1001.9647,828.6158,635.8061,1400.7381,393,1841
3,21.7,0,50,0,4,25,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2911.5307,1544.7451,1319.5832,1112.5379,1027.4807,533.9113,1726.8001,5591.7053,3246.2182,1484.3566,1050.5654,848.8985,653.7122,1284.4737,410,1803
6,22.7,0,49,0,2,22,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2919.168,1514.7832,1423.7619,1135.1874,1056.9476,511.3341,1880.2996,5596.9526,3208.4698,1464.6252,1033.8233,819.4722,634.2094,1267.1318,469,2095
12,23.2,0,49,0,3,17,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2997.2498,1590.1072,1376.6848,1197.2576,1016.7844,509.8867,2038.1884,5664.7167,3207.2257,1407.4923,1010.022,814.0934,646.5468,1355.8402,457,2191
2,24.1,0,51,0,4,23,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3059.6035,1584.9912,1420.2023,1173.4057,1056.7637,494.3238,2074.2782,5708.6063,3236.9984,1463.4711,1002.8739,749.6647,612.2095,1329.5688,527,2484
8,24.9,0,49,0,2,26,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3049.7613,1642.0068,1370.7786,1200.6934,1028.3521,502.3079,1930.4293,5755.5168,3305.318,1453.7762,985.9188,865.1304,643.5421,1329.0914,612,2776
9,25,0,48,0,0,37,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3136.3429,1663.8534,1318.8183,1172.4958,1042.2745,526.3274,1995.839,5674.6307,3417.5639,1479.1869,992.2981,825.2448,602.583,1263.9582,692,3284
13,23.4,0,48,0,0,33,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3347.9621,1725.8678,1327.2962,1169.6277,1060.6478,545.535,2244.3173,6034.0958,3555.79,1530.7644,1000.2133,777.0619,608.7153,1291.8658,752,4375
16,22.8,0,51,0,0,39,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3990.1163,1922.5409,1362.2734,1166.6621,1134.2782,493.9002,2615.873,6945.8272,4227.7437,1642.6188,1054.1178,782.5332,620.1028,1272.2149,884,4922
13,21.8,0,53,0,0,34,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4270.7705,1943.74,1354.784,1197.3851,1061.144,487.9188,2630.689,7412.8815,4784.9906,1585.463,1059.7324,755.8909,659.0927,1341.851,885,3408
4,20.2,0,56,0,0,26,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4694.9063,1869.3601,1283.8345,1127.8045,1055.2153,472.1533,2701.9256,7865.5015,4767.7346,1560.0582,1073.2559,793.2859,677.1918,1349.2321,682,3353
5,19.5,0,57,0,0,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4783.156,1936.113,1253.412,1048.2469,988.0453,425.8061,2416.0928,7768.038,4924.6658,1515.4868,929.6222,690.0429,665.247,1303.87,621,3747
6,19,0,58,0,0,44,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4807.5451,1881.9882,1284.3788,984.7041,899.2153,403.8891,1990.2895,7407.4626,4848.6632,1470.0302,875.2034,724.5314,669.8493,1230.5346,717,4291
12,18.3,0,64,0,0,8,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4670.4003,1565.9905,1131.9077,912.1696,845.7615,399.1924,1662.3595,7130.313,4684.3436,1327.3999,815.126,668.9791,613.1789,1187.6587,755,2708
10,17.8,0,71,0,0,13,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594.9807,1539.1003,1060.6937,848.4784,838.6234,387.6395,1624.4573,7078.1823,4549.2977,1388.5577,776.8767,648.9636,596.4123,1170.9583,368,0
3,17.1,0,73,0,0,22,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397.0343,1414.5283,1055.9252,861.8275,798.853,388.5356,1496.8794,6908.1943,4404.8334,1278.9737,745.7225,653.8626,586.5205,1187.9271,206,0
3,16.1,0,73,0,0,22,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243.4117,1325.4387,992.5759,851.1685,794.0829,393.9564,1498.3221,6748.8203,4298.9992,1299.7007,759.5992,668.7335,579.8881,1198.5513,88,0
6,15.7,0,77,0,0,23,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128.2077,1321.8741,985.4269,874.8868,786.7471,400.1647,1449.1656,6585.9787,4204.3415,1279.7934,772.6823,649.4495,596.6248,1226.2369,56,0
1,15.2,0,79,0,0,19,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894.2496,1281.5366,984.233,851.1861,788.2893,392.0292,1369.2054,6433.3073,4103.3172,1291.0554,766.3054,637.6076,592.2629,1223.3213,80,30
1,15.5,0,78,0,8,23,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3812.5947,1277.6106,1003.2136,852.9576,754.4122,419.4897,1296.0872,6182.9551,4082.8281,1290.6846,775.2272,622.3993,559.8468,1247.2165,153,977
0,16.2,0,78,0,6,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729.0546,1276.3755,1004.7143,827.5227,790.7643,388.8125,1172.8464,5997.3244,3963.3107,1302.7369,741.1499,633.2737,560.7208,1168.7079,191,814
2,17.2,0,80,0,2,34,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581.6678,1216.0426,1082.3625,864.4759,798.4835,457.3373,1213.0064,5789.2707,3801.5012,1268.1159,738.706,682.546,578.9918,1226.5655,196,989
3,19.7,0,71,0,7,43,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452.6197,1241.7712,1081.7837,867.8623,848.5859,420.6298,1131.3425,5603.311,3760.9806,1253.6324,795.1199,722.6763,595.4331,1196.9929,334,1731
1,21.2,0,66,0,6,37,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338.0804,1419.2941,1077.8015,880.0765,842.2789,428.6241,1211.8199,5388.0578,3610.6247,1324.4405,854.9851,722.1878,617.6324,1244.146,382,1995
7,22.4,0,59,0,8,46,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3292.5248,1419.4517,1133.3592,921.8078,866.2433,463.2434,1286.5353,5233.7718,3643.9757,1387.625,829.4144,744.1486,638.9194,1190.9319,338,1884
4,25.2,0,54,0,7,50,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3483.0306,1554.1813,1218.4079,955.7901,959.0292,456.7678,1418.5843,5322.3495,3784.0123,1583.8626,943.2253,774.0851,660.3742,1261.5425,450,2222
7,26.3,0,47,0,5,53,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3515.2473,1643.3501,1219.3698,1010.256,981.6455,457.7489,1490.1641,5499.6291,3810.4961,1568.0237,957.663,794.8999,624.5725,1132.0383,502,2711
8,28.3,0,45,0,7,49,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3715.6482,1669.339,1307.8879,1053.6712,936.0463,429.1304,1652.5298,5714.8487,3998.9349,1585.9997,978.506,783.8365,626.0068,1248.7192,542,2862
5,28.7,0,40,0,1,57,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3804.7352,1628.3064,1359.914,1047.4072,959.4848,419.4848,1638.8871,5860.3545,4023.0697,1619.1276,1046.7402,758.335,584.5756,1255.7288,581,3159
4,28.7,0,34,0,0,58,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3852.3194,1664.2401,1279.1043,968.0956,945.4132,489.964,1864.3748,5860.9935,4130.6112,1647.2656,1025.729,753.0342,625.6545,1204.6263,593,3541
3,28.4,0,39,0,0,55,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3975.8296,1642.2671,1261.7593,1038.6485,939.9328,484.7563,2077.8796,6088.1658,4155.1539,1644.4531,1003.463,743.7853,630.8038,1293.4813,645,3895
4,27.8,0,45,0,0,72,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4327.8097,1691.8435,1301.5024,1098.1358,951.0696,447.5707,2255.9155,6467.5836,4403.7388,1553.78,968.6905,741.1976,669.9207,1265.4624,684,3732
4,26.4,0,33,0,0,57,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4714.3568,1728.8544,1425.803,1063.1131,919.7711,517.8615,2477.9283,7034.1953,4558.5764,1633.2188,975.4844,736.3493,688.4802,1291.1521,634,3569
5,25.5,0,31,0,0,31,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5009.2529,1725.3911,1252.2866,1108.8904,886.1074,474.2129,2516.335,7355.1247,4941.7089,1582.8533,988.3,717.2253,658.3245,1272.9664,588,3210
8,24.1,0,35,0,1,18,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5166.2813,1690.4398,1302.9032,1012.8975,917.4562,463.377,2565.5262,7767.0019,4972.3268,1600.9594,947.6595,743.338,661.3674,1262.7627,523,3566
8,23,0,42,0,0,9,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5206.1186,1656.7201,1184.7522,1020.6412,917.1411,483.2066,2182.7862,7720.0769,4954.537,1592.3383,959.1482,699.6488,660.7426,1248.5317,608,3999
10,22.2,0,48,0,0,7,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5219.9324,1650.8568,1177.2539,970.009,878.5475,465.5006,1826.4949,7386.4658,4773.797,1445.5116,867.3329,696.2743,636.1332,1189.8652,628,4344
8,21.5,0,49,0,0,13,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5052.2054,1603.3338,1046.2737,870.3722,845.3236,438.5812,1588.0257,6998.4629,4530.8661,1427.8907,803.2912,696.0987,571.3799,1149.5582,551,2505
8,21,0,56,0,0,13,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4922.2906,1502.9547,1014.8381,868.4016,782.337,400.2843,1477.6583,6789.7807,4297.413,1412.7538,769.8763,688.5064,565.7274,1126.8748,189,1
9,20.2,0,70,0,0,28,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590.3172,1456.6383,1034.1145,826.7105,782.9919,404.8763,1393.0746,6619.7664,4267.5914,1348.3095,753.0024,684.7154,548.6522,1143.6971,56,0
4,19.5,0,78,0,2,24,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375.5237,1427.1763,1013.6749,810.7121,777.7885,411.4674,1363.2362,6438.137,4049.4035,1351.2042,771.9727,687.1117,549.8794,1149.5174,38,0
0,19.5,0,80,0,9,25,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4221.731,1363.933,973.2407,788.8247,761.0667,395.4656,1346.7363,6203.0752,3979.9823,1299.837,768.1067,683.7088,557.4211,1143.2161,31,0
1,19.6,0,81,0,10,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4065.3225,1413.7818,1017.3046,791.1958,743.2168,392.79,1264.3754,6057.3105,3906.2995,1289.1982,762.3132,663.7208,546.0675,1120.3931,53,19
2,19.3,0,81,0,10,35,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844.5628,1357.0816,1008.6651,792.4371,751.2261,385.3047,1158.516,5864.7196,3813.0655,1293.0914,758.1132,669.7872,536.7674,1171.4984,110,624
0,19.4,0,79,0,9,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780.822,1320.6028,1022.1532,797.2671,774.064,382.8571,1114.9918,5720.5187,3788.77,1265.3834,751.962,663.1526,573.6269,1140.1249,161,586
1,19.7,0,77,0,10,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3655.8124,1307.6909,1025.6397,811.8891,756.2539,404.883,1023.8022,5596.138,3746.1713,1269.7233,756.0523,670.4951,579.4162,1108.899,138,667
4,20,0,78,0,10,16,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3553.1142,1322.3151,991.205,791.2195,747.2547,394.0565,1057.9515,5386.7154,3602.3856,1246.8962,753.3097,664.5861,614.3612,1206.3814,230,1078
5,20.9,0,74,0,9,23,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407.2459,1337.2783,1049.5469,825.5943,789.5066,375.9682,1098.088,5227.1071,3495.2662,1270.8925,768.1212,672.2865,581.7151,1263.4887,291,1501
5,22.1,0,68,0,9,19,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3374.6274,1402.0286,1080.3902,853.8749,825.2876,384.3559,1061.1322,5105.5298,3494.9284,1318.3774,838.0152,711.2764,566.9982,1097.8542,286,1376
3,23.7,0,63,0,8,34,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3350.3426,1468.7953,1117.6266,913.962,839.3552,396.5128,1184.6872,5134.6881,3476.9963,1460.0801,887.041,715.997,569.7988,1188.4545,297,1500
1,26.2,0,55,0,7,27,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3436.8248,1499.136,1097.0793,904.8121,805.4719,419.2606,1335.692,5323.9927,3724.1392,1505.8674,937.5482,730.1242,568.3685,1188.6876,370,1843
6,27.1,0,47,0,8,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3535.531,1716.1623,1176.1455,908.1471,844.8385,420.1601,1574.8863,5562.585,3795.5751,1531.3064,970.1886,713.4716,589.5354,1172.3985,363,2076
3,28.1,0,45,0,8,48,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3646.7889,1710.4901,1157.7227,926.8896,837.2973,413.4891,1768.4786,5533.1496,3880.958,1480.5797,961.331,720.4976,566.2091,1200.4826,446,2322
5,28,0,44,0,8,36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3743.3676,1655.0071,1160.5694,908.8271,852.2102,402.7184,1888.4634,5734.5117,4043.09,1497.6795,956.8355,675.2281,569.3911,1137.2144,510,2374
5,29.1,0,39,0,6,52,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3947.3012,1596.6762,1193.8841,892.5077,874.0612,399.93,2090.2725,5818.8565,4204.1034,1477.431,923.128,680.1422,630.3061,1104.5315,473,2724
6,29.1,0,43,0,4,34,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4003.1935,1632.6275,1231.1144,934.3592,945.8202,418.3125,2116.5874,6098.0546,4310.4281,1552.8565,943.6099,740.426,625.3723,1236.112,577,2651
9,27.6,0,51,0,0,57,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4297.1386,1541.5917,1180.1879,961.8697,897.8553,449.4559,2144.164,6405.7951,4396.1565,1529.0651,924.9108,746.9681,621.6908,1213.6429,502,2670
3,25.4,0,62,0,0,60,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4170.0878,1554.8682,1176.2643,913.6495,838.4618,421.5612,2043.4681,6588.6847,4398.3126,1442.0078,874.8586,748.5646,619.4548,1206.5657,487,2679
5,23.6,0,68,0,2,42,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4327.8921,1492.7612,1159.4308,893.5305,839.182,407.4577,1906.8575,6831.8183,4401.2679,1425.1861,923.9161,761.6352,611.5909,1202.0902,486,3115
9,22.5,0,70,0,0,21,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4212.5565,1474.864,1093.976,893.947,815.5766,418.2891,1928.2859,6990.9524,4385.9224,1502.8254,871.4256,709.9559,597.0857,1174.1282,476,2941
10,21.7,0,74,0,4,10,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4129.6089,1462.291,1081.7845,856.2273,825.7157,406.0856,1579.0367,6738.9316,4250.8874,1437.1879,849.7832,700.5223,627.8644,1201.5054,452,2803
5,21,0,77,0,2,16,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4069.9278,1413.9073,992.1307,808.2452,742.8912,401.8266,1435.3273,6545.4558,4089.6294,1333.5349,787.4296,646.3977,557.8346,1143.4656,344,1266
8,20.7,0,78,0,6,23,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090.0596,1360.3361,996.1091,817.2546,769.043,391.5794,1357.8263,6548.6395,4055.0971,1398.8288,807.2211,627.7125,552.1818,1130.3395,281,2
1,20.3,0,80,0,7,24,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991.4864,1351.6416,1008.9935,801.9221,742.774,400.0263,1295.0553,6472.066,4023.413,1408.186,800.4345,635.6487,557.1201,1147.236,45,0
1,20.1,0,82,0,8,33,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950.2665,1397.4869,995.5237,842.3246,778.2451,388.9814,1299.1682,6499.157,3969.2023,1387.2845,778.2746,671.4209,573.28,1158.8763,41,0
2,20,0,81,0,9,36,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3892.3292,1369.0586,1009.848,828.1358,776.8319,375.2458,1263.0841,6344.5826,3973.5405,1411.7878,786.668,670.5668,561.1264,1146.3477,47,0
1,19.8,0,81,0,10,35,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.6532,1336.1285,1022.6839,820.8993,783.1482,385.4308,1226.1635,6258.2914,3927.8547,1394.6487,782.0437,681.5872,567.4961,1181.1988,43,16
3,19.9,0,77,0,10,27,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3754.1446,1363.4911,1018.1112,815.5804,769.0656,409.8975,1222.8548,6169.3926,3915.7421,1380.5173,793.2291,662.2249,563.7731,1238.4628,133,792
3,20.1,0,77,0,9,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648.8595,1398.7478,1077.752,832.7939,817.0548,427.7976,1134.3795,5970.4367,3857.325,1364.9482,806.7119,703.5325,583.038,1239.6178,198,1053
10,20.5,0,77,0,10,30,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3467.3684,1396.0143,1160.64,923.8191,883.1529,432.7754,1230.6156,5865.7957,3764.4261,1425.698,913.0382,707.2601,603.2583,1214.7939,529,2885
22,21.6,0,74,0,10,31,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116.7658,1482.6966,1250.8218,1085.3647,992.8324,512.9394,1366.741,5660.6462,3276.3738,1329.3001,965.2688,805.6563,612.4147,1275.2413,818,4778
13,21.9,0,73,0,10,44,1,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907.7792,1498.7198,1300.7387,1132.2569,1042.6272,523.218,1484.1503,5412.9028,3092.016,1411.9258,1043.0346,814.3565,675.6796,1412.8404,579,2994
9,23.1,0,66,0,10,38,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2874.5114,1536.486,1347.446,1103.7522,1059.1006,543.22,1581.5785,5507.3905,2999.5084,1433.2895,1060.7373,834.521,645.854,1491.8505,396,1784
5,23.4,0,68,0,10,39,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2908.3279,1505.4218,1388.8833,1108.106,1111.2151,508.7332,1660.2842,5732.7164,3063.8218,1443.4512,1033.6394,858.5391,676.2006,1524.0422,333,1717
5,24.6,0,60,0,9,51,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2971.6091,1495.8673,1389.2572,1132.982,1079.7519,495.0509,1749.9494,5795.0916,3117.6415,1444.5519,1142.6531,869.672,631.4677,1515.1437,390,1795
5,24.1,0,60,0,9,38,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2988.0316,1610.5631,1373.4493,1187.7684,1046.2713,541.5142,1804.044,5971.4035,3126.5079,1366.1052,1140.8835,883.0031,722.5532,1432.1267,454,1921
5,24,0,62,0,10,46,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3048.5368,1568.4592,1326.957,1220.1413,1120.2552,562.9779,1783.2659,6102.7215,3129.8022,1373.7804,1154.0682,912.754,676.3809,1355.0633,503,2061
7,23,0,67,0,10,28,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3003.0396,1558.2721,1297.7546,1151.8467,1084.8801,548.329,1733.4496,6212.6785,3170.2181,1410.2719,1120.4774,942.8461,685.4462,1410.835,519,2394
10,22.3,0,72,0,10,19,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2983.6602,1610.1807,1296.1255,1141.1111,1112.914,532.3007,1742.0023,6024.8158,3238.2409,1434.697,1071.1671,858.8488,670.6574,1341.0483,591,2920
10,21.2,0,77,0,10,21,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3180.4072,1549.6627,1331.4375,1173.1251,1057.3497,553.4073,1793.8145,6320.2091,3283.7979,1486.6246,1000.5374,855.747,603.3238,1246.6979,681,3794
19,20.1,0,82,0,10,6,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3795.2219,1816.6924,1349.0371,1183.1024,999.2398,509.1309,2094.1564,6982.8476,4151.2483,1537.7278,1152.4187,847.9572,609.6785,1230.1711,1002,4236
