"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m45","m50","m55","m65","m70","f10","f20","f30","f35","f40","f50","bus_passenger","sub_passenger"
3,18.1,0,0.8,80,0,17,327.61,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212.2637,4012.937,992.983,852.4829,759.7462,426.4159,791.675,147.7494,6771.8927,1993.3457,1335.4556,777.105,828.8429,200,2
3,17.9,0,0.1,83,0,19,320.41,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.2449,3914.672,985.0328,882.7516,771.4803,436.1137,813.2727,152.4362,6620.4747,2028.7139,1360.7012,801.7812,816.9609,80,0
2,17.3,0,1.6,86,0,28,299.29,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.5328,3805.3232,1009.8101,891.1323,773.2124,423.1794,812.3511,155.8019,6576.5503,2024.8824,1361.1333,809.2175,782.8776,54,0
1,17,0,1.4,88,0,22,289,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.3834,3809.3419,991.6021,846.2718,737.1353,421.6909,823.9153,153.8589,6511.5526,1995.7993,1372.0899,797.0897,802.9517,58,16
4,16.7,0,1.8,89,0,23,278.89,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021.9921,3756.1089,954.6494,864.522,739.3146,410.5076,815.8538,168.9052,6452.1798,1999.7688,1384.6434,816.7607,815.5946,136,770
1,16.7,0,1.2,90,0,23,278.89,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.4203,3691.4143,1005.7055,891.8826,747.1649,439.9496,831.8927,176.6164,6387.8026,1959.2031,1322.309,802.6692,856.8375,209,1032
4,17.9,0,1,90,9,24,320.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.8026,3529.7011,1160.3886,949.0885,842.0362,476.1784,846.6646,217.6382,6248.619,1930.8673,1421.6822,910.8737,958.8108,493,2722
5,19.5,0,1.2,83,9,29,380.25,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321.7494,3162.7533,1214.4857,1031.0782,879.4914,518.2696,857.9111,154.1175,5956.7199,1730.4965,1389.9559,1008.5507,1010.5874,803,4709
4,20.3,0,2,83,9,38,412.09,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345.83,2944.3272,1267.5357,1087.9026,947.6755,538.3384,913.1506,151.5045,5849.6215,1691.9964,1412.3546,1054.57,1104.8249,547,2904
4,21.9,0,1.8,79,9,42,479.61,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.9717,2915.3129,1224.6285,1130.0307,991.7207,558.6964,938.3168,144.9673,5945.6505,1636.0959,1491.9104,1112.2486,1082.5742,396,1828
3,23.4,0,2.7,72,8,41,547.56,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1511.138,2980.5675,1304.9265,1084.0759,950.8087,480.8667,859.0901,161.1438,5997.4023,1705.6219,1467.2311,1141.7753,1002.9561,389,1801
4,25,0,1.9,66,5,39,625,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1582.636,3010.7542,1361.5744,1172.2578,991.4986,500.2534,851.5229,163.9639,5939.8639,1707.7631,1463.1672,1137.4515,1037.6787,433,2036
2,26.5,0,2,62,4,8,702.25,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1626.011,2877.1115,1420.9693,1181.7049,1032.036,504.1949,967.4252,190.9864,6130.2622,1740.8754,1375.7806,1159.6773,1079.3171,519,2184
4,27.8,0,2.5,57,7,11.5,772.84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1485.8516,3023.29,1397.5741,1256.6551,1009.1158,541.2099,913.9284,153.8784,6152.3513,1766.6387,1423.6146,1186.9362,1127.0679,550,2421
4,27.9,0,1.4,58,7,13.5,778.41,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1486.8351,3004.2523,1307.2839,1247.1592,1038.8505,519.7285,899.3856,192.9536,6060.1781,1724.926,1418.1307,1179.0321,1084.1579,600,2753
1,27.5,0,3.2,61,9,16,756.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1567.4031,3113.2958,1311.8375,1239.3616,988.704,574.4192,886.0929,207.52,6128.4131,1827.8062,1418.3433,1171.5146,1043.715,668,3180
6,26.8,0,3,63,9,25,718.24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1771.9581,3235.7412,1325.9527,1194.3181,992.5014,534.9696,831.7848,220.595,6615.1524,1826.5917,1490.7173,1109.1019,982.4428,731,4123
12,26.3,0,3.3,67,9,11,691.69,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1946.1768,3771.9771,1350.6667,1191.4272,996.047,554.5452,883.1821,234.3886,7247.8358,2325.6551,1540.5644,1210.6608,1104.5116,931,4744
12,25.6,0,2.4,69,6,20,655.36,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2122.0882,4306.2368,1299.6366,1148.5618,953.3608,484.273,883.9004,232.9044,7793.8942,2403.1362,1579.5671,1150.794,1043.2635,817,3247
8,25.1,0,2.4,72,5,17,630.01,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2045.8739,4622.6861,1308.3692,1112.4401,939.8917,464.0092,866.8744,234.5959,7842.0232,2367.1557,1628.1748,1104.0021,1002.7269,639,3116
4,23.8,0,2.8,78,9,32,566.44,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1905.8754,4836.8581,1234.6166,1086.5443,892.4973,458.9239,855.5849,182.522,7941.8388,2312.193,1516.2955,1080.1149,966.5517,609,3338
6,23.2,0,2.2,80,8,30,538.24,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738.9655,4715.8242,1193.5059,1037.2968,860.6075,442.6418,835.9105,179.7764,7663.5775,2213.5601,1502.7376,950.1258,891.4356,688,3903
2,23.1,0,0.9,82,6,17,533.61,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1318.5673,4524.5654,1063.7108,864.5399,802.1593,385.7239,802.9586,184.0674,7227.1595,2017.6809,1314.2415,830.7327,790.8682,497,2734
4,22.8,0,1.2,83,7,13,519.84,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1234.6172,4399.1406,1071.3919,843.0676,794.1597,384.6717,785.9953,175.4657,6940.325,2001.4553,1290.2921,804.2855,763.1101,528,1
1,22.6,0,1,85,5,15,510.76,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1130.8039,4380.8295,1040.3824,818.0059,773.2046,399.9683,806.235,174.8496,6845.4034,1962.4651,1255.1759,806.8024,754.372,228,0
5,22.3,0,1,85,4,25,497.29,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1091.0068,4104.3032,1021.964,801.5832,795.0463,416.4522,827.9484,180.2584,6773.9167,1948.3936,1248.9514,770.9218,762.9059,108,0
1,22.3,0,0.5,84,9,20,497.29,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1105.5611,4028.9536,1037.6522,830.5652,767.9368,403.9073,817.2249,172.602,6592.747,1951.0388,1267.5557,785.0204,765.7381,63,0
0,22.4,0,1.5,84,8,18,501.76,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1067.6391,3923.6773,1029.6191,823.674,731.0277,401.8569,818.4617,180.1257,6439.1586,1930.5759,1250.1532,796.933,744.7846,52,22
1,22.2,0,1.2,84,6,20,492.84,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,955.2814,3820.9397,1012.8578,809.5759,755.1151,398.114,822.8109,181.9583,6329.2628,1950.2831,1267.6816,808.0782,744.8192,152,803
2,22.1,0,1.2,86,1,18,488.41,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,955.6228,3713.0845,1014.6003,779.3947,707.8798,423.1117,830.3551,178.5569,6180.9728,1925.041,1250.1245,814.0885,759.3682,171,723
2,22.5,0,1,86,8,15,506.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,914.7989,3660.046,1085.8475,817.8457,728.7369,440.419,793.1251,186.9036,6038.641,1928.0598,1266.8647,833.8248,757.3361,161,938
6,23.2,0,2.2,80,9,20,538.24,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,905.7735,3558.9254,1089.7764,868.6736,777.5541,457.9918,811.5165,220.1385,5800.6867,1897.1565,1245.5335,886.5576,772.8421,323,1635
6,23.6,0,2.1,77,9,18,556.96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,961.7584,3400.8233,1077.1094,903.8741,850.7404,430.5792,787.003,190.0853,5644.8505,1845.9732,1241.9684,975.0314,842.8483,412,1888
4,23.9,0,2.6,75,9,23,571.21,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1040.0678,3358.7729,1146.4186,903.9657,840.7657,476.473,776.4133,209.2774,5566.5182,1967.2778,1324.0468,1026.0831,856.061,339,1816
5,24.4,0,2.4,73,9,21,595.36,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1073.1698,3399.4739,1166.7846,912.2082,887.6757,445.1187,780.4763,291.7508,5560.8749,1969.9047,1316.598,1099.2327,905.2263,450,2130
6,24.5,0,2.6,72,9,31,600.25,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1098.1687,3569.9452,1252.5068,938.4021,884.2264,452.068,798.5443,327.9775,5825.7987,2073.5607,1499.5326,1138.4309,931.4203,496,2529
7,24.4,0,2,75,9,27,595.36,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1242.8124,3652.7294,1223.6546,924.2717,920.7059,460.286,717.7816,400.2734,6005.4879,2102.1437,1604.9012,1096.5766,951.4386,503,2669
7,24.3,0,2.3,76,9,26,590.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1350.8085,3717.9821,1212.9398,975.9896,925.6743,488.768,823.8333,386.6544,6185.5747,2017.3081,1654.2925,1112.8347,948.6816,529,2914
4,23.7,0,2.6,81,9,28,561.69,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1451.7651,3887.7621,1270.6152,980.5081,891.0665,490.874,871.5468,354.5142,6320.8695,1974.6627,1537.1117,1158.0898,958.5582,559,3068
5,24.3,0,1.4,78,9,16,590.49,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1561.0947,3986.4023,1264.636,1033.2323,944.1337,505.6607,876.8681,375.6451,6342.7279,2123.6055,1546.773,1170.4629,997.0138,643,3646
4,24.8,0,0.5,76,9,22,615.04,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1635.7193,4210.7415,1262.6277,1051.11,961.6004,514.3266,855.845,407.897,6665.9005,2134.9651,1595.231,1147.2683,928.1906,623,3810
6,25,0,1.3,75,9,28,625,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1755.8345,4617.5785,1197.9033,1012.4996,953.2057,470.1267,876.9782,380.5053,7268.1001,2200.8889,1599.8949,1076.5199,925.1441,613,3339
4,24.3,0,2.5,77,5,31,590.49,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1848.5092,4908.1621,1246.8657,1045.1083,913.8421,503.605,919.1027,316.9023,7654.1144,2249.3852,1591.4465,1044.6762,936.8154,529,2835
2,23.2,0,3,80,6,21,538.24,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1805.198,5140.0259,1244.3877,1091.4623,848.5543,505.9944,864.9086,289.7167,7879.0347,2230.2814,1614.0757,1001.1374,926.518,514,3382
11,22.9,0,1.1,80,7,10,524.41,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1709.8621,5092.2984,1194.9457,1005.622,882.6581,527.0784,835.8393,252.9239,7723.0197,2225.8086,1527.0096,907.2093,905.2494,611,3626
6,22.7,0,2.5,82,6,14,515.29,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1627.9126,4976.174,1169.1634,901.2498,859.0283,471.0084,850.7073,222.998,7432.1121,2164.0915,1481.8096,894.0487,852.3719,545,3762
3,22.6,0,0.7,82,6,15,510.76,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1433.5268,4894.7787,1074.8652,897.4565,833.2843,416.094,794.3051,190.8231,7226.6274,2103.6095,1406.7519,835.2102,808.5106,488,2240
2,22.4,0,1,82,8,18,501.76,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1258.3331,4671.7162,1005.379,856.565,760.135,396.0092,765.3923,191.8142,7031.8943,1968.4323,1402.2127,778.1364,777.5114,189,3
5,22.4,0,1,83,8,24,501.76,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1182.7854,4415.1167,1016.3705,857.6221,773.9387,430.5259,772.1693,190.1759,6791.7875,1934.7978,1283.9261,771.1778,773.0934,46,0
1,22.4,0,1.8,84,5,25,501.76,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1134.0572,4244.4111,959.3006,861.9057,764.0231,433.2613,766.4136,190.3963,6596.5661,1884.2307,1277.6301,742.4604,779.4507,47,0
2,22.4,0,2.8,86,9,20,501.76,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1055.625,4044.7483,971.0295,857.7067,797.3661,425.7744,785.2778,196.4429,6472.2797,1863.147,1264.3709,762.3143,775.1469,31,0
0,22.3,0,2,87,9,25,497.29,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,969.6727,3901.3247,982.0695,848.2883,771.69,444.434,776.1109,184.6446,6302.6865,1841.4728,1241.2547,744.7087,779.9877,90,13
1,22.3,0,1,86,9,25,497.29,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,919.4806,3726.4818,930.3013,838.9192,754.2678,411.3683,787.4245,187.5463,6128.8974,1824.8014,1243.5263,758.3657,776.8965,115,656
2,22.3,0,0.8,86,9,17,497.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,894.2554,3721.8153,938.6168,836.2632,781.0553,416.7659,762.766,209.4904,5977.5284,1760.9713,1247.9068,763.9943,777.4502,120,552
1,22.5,0,1.6,85,9,23,506.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,837.511,3659.7815,936.2063,842.5952,725.5377,429.4014,807.7703,198.9061,5851.1223,1746.8433,1247.007,773.3147,766.1701,134,620
2,22.7,0,1.9,84,9,15,515.29,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,868.8667,3545.4196,1006.5106,840.037,766.9991,456.1144,726.9673,198.3916,5657.1876,1738.2239,1221.3537,824.0002,744.7562,184,991
6,22.9,0,1.9,85,9,23,524.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,840.6252,3506.9704,1013.988,866.8612,796.4628,423.7686,721.7696,197.0042,5511.8928,1717.9124,1228.5687,813.1522,742.4126,258,1376
2,23.4,0,1,83,9,21,547.56,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,878.4611,3523.9779,1046.3266,882.0999,814.2842,433.5709,773.9342,219.3263,5479.3911,1795.929,1373.4275,924.5123,814.0422,270,1345
9,23.6,0,1.8,80,9,21,556.96,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,971.9503,3549.2885,1050.8396,899.2939,990.7045,471.0085,816.5584,270.8656,5516.1645,1902.8026,1404.9471,1026.3568,817.2378,266,1409
5,23.7,0,2.4,79,9,28,561.69,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1036.9664,3542.7214,1056.8108,919.6859,968.5602,429.7623,835.4331,295.9185,5594.9367,2081.7471,1478.6384,1085.8727,822.4659,338,1691
6,24.2,0,2,77,9,26,585.64,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1175.7124,3685.3954,1106.7378,992.3791,910.1954,407.9952,791.1709,420.4566,5724.8067,2082.1429,1502.2613,1078.4403,881.7152,408,2006
5,24.2,0,2.3,78,9,30,585.64,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1267.6472,3774.0065,1122.1194,955.5125,881.8212,424.541,702.4161,453.5225,5880.1503,1958.6229,1584.4768,1101.0453,885.8162,455,2062
10,24.2,0,2.6,79,9,34,585.64,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1360.1816,3782.1431,1116.6427,949.854,861.3346,385.6796,768.3354,457.1348,6095.8181,1957.4924,1510.4626,1053.6552,912.668,511,2429
5,24.2,0,1.4,79,9,42,585.64,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1389.1948,3896.2393,1068.3692,932.174,897.6,388.3228,766.9023,394.1853,6211.7282,2008.5155,1483.6086,1060.6879,901.0472,461,2583
9,24.9,0,1.2,76,9,31,620.01,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1546.5859,4130.7775,1059.3578,936.544,883.2625,400.6385,722.8792,361.4291,6495.2609,1973.884,1455.2354,1044.8868,895.3804,504,2578
3,24.9,0,1.2,74,9,25,620.01,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1807.0721,4302.2842,1101.1637,979.3372,913.6763,435.0279,800.0624,361.0562,6855.6507,2054.9302,1529.3042,1025.0655,979.7424,476,2328
2,24.7,0,1.1,76,7,37,610.09,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1758.4719,4408.8215,1124.6544,986.4237,917.5745,415.576,822.1864,285.6989,7249.4749,2021.5815,1439.7069,948.3465,953.4611,473,2378
10,24.3,0,1.1,77,8,31,590.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1724.3792,4436.6183,1088.0474,943.5971,871.2625,439.5665,826.8157,267.1479,7244.9833,2156.6099,1353.2763,931.5999,936.3323,475,2755
8,24,0,1.9,79,9,31,576,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1508.821,4188.1956,1027.347,938.9069,809.3995,444.7369,842.9625,231.7903,7248.6022,2152.4549,1410.5807,899.3783,926.7558,499,2926
6,23.7,0,1.4,81,8,32,561.69,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1297.6758,4168.7908,1007.5849,929.021,811.4554,435.8642,820.4683,217.9119,6926.1217,2059.9112,1393.0546,854.5316,925.5826,461,2614
5,23.4,0,1.3,83,7,27,547.56,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1064.9783,4010.9759,952.0154,867.0655,751.7841,400.2099,802.2471,177.602,6754.9613,1984.4946,1289.3134,763.4374,766.6082,313,1294
1,23,0,0.9,85,6,12,529,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.2113,3990.4558,988.2405,861.4477,738.532,384.7324,812.0883,189.1017,6514.9142,1950.7368,1267.1726,770.1651,785.9693,184,363
0,22.7,0,0.9,85,6,13,515.29,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.8067,3976.2502,960.3548,866.6061,735.5355,388.5221,816.9714,178.1678,6500.9537,1979.8784,1244.7409,760.996,780.6468,80,0
2,22.6,0,1.1,90,8,22,510.76,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.0873,3937.0046,957.9996,861.9874,705.917,410.9885,803.4501,179.8363,6377.5437,2000.6759,1238.5341,774.4468,753.6002,44,0
0,22.5,0,0.9,90,9,23,506.25,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.7149,3873.8649,961.8054,846.485,722.6789,400.8155,800.9367,178.4141,6272.8097,1970.8542,1259.2397,754.9809,769.283,41,0
1,22.3,0,0.7,90,8,25,497.29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.17,3811.3516,944.6775,871.9412,723.0485,401.3974,813.5544,180.1045,6197.1488,1917.4504,1254.6849,761.39,764.6653,39,12
1,22.2,0,0.8,91,7,23,492.84,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890.1445,3742.9217,908.3944,852.8714,713.4095,410.5408,777.1552,186.9746,6154.2268,1930.6174,1274.2366,765.5406,766.6494,122,729
2,22.1,0,0.3,91,8,17,488.41,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890.5914,3688.2697,988.4178,819.7958,713.8194,445.2788,818.2074,182.284,6068.503,1915.8371,1317.0237,867.1969,765.8915,201,1006
7,22.5,0,1,90,9,16,506.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144.7905,3473.969,1152.8464,1015.2827,856.1345,463.7095,880.7257,217.6453,5955.8757,1948.4516,1355.8348,894.2597,910.603,493,2819
9,23.3,0,1.5,87,9,16,542.89,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.586,3089.3031,1168.9713,1080.7185,909.5841,513.3725,921.6669,173.5805,5759.7117,1743.8025,1262.2596,977.0857,1009.1185,765,4677
3,24.1,0,1,81,9,17,580.81,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.3953,2933.5259,1187.4615,1243.7762,1008.1962,557.6686,944.8892,172.0866,5643.3728,1684.7473,1311.1928,1048.3145,1044.9415,553,2829
2,24.4,0,0.5,78,9,21,595.36,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.5753,2863.7008,1274.7531,1205.9438,988.9086,569.7346,917.5726,182.5243,5640.1276,1718.7198,1395.3687,1180.4599,1110.9241,379,1726
4,25.1,0,0.5,72,9,16,630.01,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1626.324,2879.9095,1253.963,1184.5186,1018.7507,559.1378,918.046,170.7994,5807.5654,1775.3025,1361.4547,1175.0686,1075.9866,431,1743
1,26.3,0,1.2,70,9,13,691.69,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1597.467,2883.008,1295.5996,1219.2971,1071.8875,542.1789,908.0439,152.6525,5889.1491,1726.4191,1391.609,1187.7891,1085.8136,477,1931
1,26.8,0,2.3,67,9,30,718.24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1643.0563,2897.2201,1306.2879,1240.4218,1076.0207,567.91,1015.8458,176.237,5969.567,1815.3408,1394.193,1128.3102,1146.0893,475,2156
5,28,0,2.1,63,9,24,784,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1677.6621,3030.2623,1262.2618,1198.451,1020.6839,544.1671,962.5294,118.2444,6108.7101,1823.8723,1486.3084,1189.6341,1198.1525,495,2312
7,28.3,0,1.6,64,9,42,800.89,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1698.1447,3035.8749,1246.7571,1341.9022,1001.845,561.3003,871.099,181.2601,5978.6329,1862.4309,1365.9191,1162.5727,1160.4975,554,2598
2,28.6,0,1.5,62,8,48,817.96,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1544.6422,3053.0802,1337.728,1189.192,950.2207,531.8713,907.8767,170.9308,6125.7212,1874.789,1382.9059,1123.9425,1050.422,598,3029
5,28.7,0,1.9,61,5,42,823.69,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1792.7813,3235.02,1355.0395,1211.5996,954.7137,477.9884,903.112,187.8923,6381.8382,1881.5477,1395.6675,1061.1259,1102.6806,791,3722
27,28.8,0,1.8,59,4,45,829.44,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1896.5514,3650.771,1377.3264,1213.5312,1002.9696,464.6366,929.5358,238.4001,7149.3484,2200.9203,1562.5864,1058.4465,1123.6587,945,4386
12,28.2,0,2.6,62,0,41,795.24,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000.9993,4034.3195,1362.7925,1172.2009,941.1808,445.456,884.8779,241.2663,7562.3976,2187.4901,1435.1183,1045.8059,988.9631,798,2965
13,26.8,0,1.5,66,0,50,718.24,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1904.3858,4210.8208,1291.0659,1119.4668,877.6934,460.1412,901.3646,202.2781,7525.9663,2129.5896,1453.9175,1064.4154,1022.8542,576,2932
14,25.6,0,2,74,0,29,655.36,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1832.2539,4158.646,1229.8224,987.6452,821.5903,456.6434,878.3996,215.9127,7446.2221,2013.3347,1416.3994,977.9885,927.9157,661,3129
7,24.8,0,1.7,77,0,11,615.04,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1614.4558,4053.198,1125.7497,919.5822,791.4173,465.2894,837.7733,227.8452,7052.2191,2021.9772,1356.3288,954.912,900.5682,593,2946
