"y","past_return","bus_passenger","temp","sub_passenger","f45","m40","wet","cloud","m25","f55","rain","m30","m50","f15","m45","m35","f70","m60","f30","m70","m0","f35","f20","dust","sunny","m20","m65","f0","wind","X18_19","m55","m5","f50","f60","f65","f25","most_use","f40","semester","X9_10","X8_9","X7_8","temp.sqr"
5,2,622,17.3,2598,1183.1139,1218.2713,45,0,2927.8429,950.5583,0,1673.528,1010.0037,1404.7278,1327.9008,1483.911,1460.827,713.4356,1703.5228,881.1992,372.5555,1395.466,6422.7933,39,1,4533.2425,510.0796,387.0977,3.6,0,1141.2449,1313.1381,1052.3297,829.7252,620.0406,3069.1589,23209.4654,1121.9362,1,0,0,0,299.29
8,4,743,16.8,3087,1097.3551,1149.5874,42,0,3024.2903,911.2875,0,1703.9986,1030.0577,1439.6096,1263.676,1527.4823,1359.0541,726.0073,1694.7209,861.7697,482.3424,1391.9344,6295.1773,49,1,4532.3473,469.0293,497.9454,2,0,1059.2412,1229.9389,1016.7096,793.1945,579.9189,3096.5207,23266.4718,1196.2648,1,0,0,0,282.24
5,5,820,15.7,3935,1119.6986,1152.5135,48,0,3142.9572,987.6821,0,1756.977,1037.9337,1556.7827,1345.1539,1587.924,1455.5967,699.8417,1766.2562,909.5161,462.0673,1433.7776,6486.345,38,1,4718.386,493.7355,450.1508,2,0,1021.1271,1254.2517,1011.4822,705.7737,561.2967,3280.0162,24172.6392,1065.022,1,0,0,0,246.49
14,10,1085,14.4,4363,1221.9892,1280.046,60,0,3699.7912,995.0449,0,2216.6217,1173.5962,1651.3476,1390.2634,1845.0261,1387.8437,707.4938,2224.8837,885.98,471.1993,1572.2907,7173.7604,39,1,4830.7095,478.3916,433.4646,1.3,1,950.9538,1328.6764,1061.3061,763.7708,575.6096,4189.8426,27752.9259,1136.0657,1,0,0,0,207.36
9,13,860,13.2,2777,1032.4525,1260.5032,63,0,4012.3495,920.2844,0,2254.3685,1052.6991,1707.3561,1279.7784,1691.3536,1374.4701,699.8849,2231.93,870.2913,463.3461,1613.6631,7484.2601,46,1,5019.7909,470.6774,330.2442,1.6,0,884.8307,1417.0932,1015.8657,758.4801,559.4436,4368.8328,28676.5485,1079.1266,1,0,0,0,174.24
10,12,690,12.3,2841,1064.3193,1187.1497,67,0,4172.9092,901.4954,0,2182.4499,1024.7798,1672.7399,1270.6712,1730.8917,1373.1418,685.7578,2207.6707,911.4474,434.7809,1541.5186,7581.0423,47,1,4999.9726,452.2069,364.1924,1.8,0,957.565,1368.2637,977.2994,751.7542,559.2187,4404.895,28821.35,968.0512,1,0,0,0,151.29
8,9,639,11.4,2855,968.5003,1125.5049,71,0,4176.3672,857.9385,0,2145.5529,1044.0528,1535.3109,1202.732,1703.8413,1340.6313,635.2121,2214.5172,895.8511,447.6846,1478.3881,7473.5241,48,1,4838.1981,421.3719,422.6052,1.4,0,924.7001,1315.1865,881.4134,725.8277,550.9955,4450.9554,28481.3443,872.7353,1,0,0,0,129.96
0,4,649,10.5,2847,955.4807,1066.4109,75,0,4078.6649,840.7867,0,2132.8005,952.9197,1316.1319,1193.1203,1584.2831,1322.703,632.404,2068.708,875.1119,471.6856,1417.121,7101.3731,56,0,4555.3607,428.4005,407.1736,0,0,823.1591,1225.6577,813.6862,675.5694,569.2319,4310.7646,27249.0759,784.5012,1,0,0,0,110.25
1,8,404,10.1,1466,830.5032,939.1687,77,0,3826.9763,706.0135,0,2007.8261,827.3867,1153.3197,1056.996,1469.2909,1188.4683,536.1979,1928.7974,782.6858,393.433,1262.3792,6557.7569,46,0,4233.5431,375.5791,295.9429,1,0,746.2517,945.0378,765.9177,622.8238,514.9783,4200.8012,25487.3711,687.7876,1,0,0,0,102.01
3,5,200,9.8,355,838.9743,916.9657,79,0,3829.8472,705.0284,0,1942.1095,777.4547,1023.5009,992.3125,1380.8846,1174.3272,535.4183,1890.9576,803.5676,371.571,1286.8062,6566.37,49,1,4070.9842,389.7255,320.5039,2.1,0,746.0868,904.6875,744.8368,612.4999,508.6246,4146.6073,25114.5666,685.7015,1,0,0,0,96.04
1,6,85,9.3,2,814.2072,922.4372,82,2,3824.0622,685.8845,0,1954.5438,778.5245,1012.1132,995.0177,1338.88,1217.7851,544.8242,1860.6092,805.2173,351.0614,1319.0258,6487.5716,60,0,3989.1659,392.5445,338.1288,0.6,0,732.3261,901.2102,763.2439,619.1107,522.261,4165.019,24938.8775,707.951,1,0,0,0,86.49
0,3,67,8.7,0,808.7234,945.8154,85,5,3771.5858,680.1184,0,1940.0203,771.2978,986.1459,972.4358,1346.7285,1254.0534,520.7057,1883.4077,790.5638,389.3961,1338.4203,6414.4334,58,1,3922.8373,401.4628,349.807,1.3,0,770.7125,856.231,785.8866,622.7693,523.9939,4195.5571,24812.9904,716.7759,1,0,0,0,75.69
1,1,47,8.3,0,799.7054,947.4761,84,0,3738.5062,697.7075,0,1929.0348,793.2081,987.3397,980.5666,1302.4375,1258.0796,499.689,1900.625,795.8611,362.0729,1347.4288,6439.5799,43,1,3815.7989,394.1846,341.8468,1.8,0,786.2254,817.6115,775.0522,608.9118,527.6485,4174.2143,24647.6254,735.3299,1,0,0,0,68.89
1,0,45,8,15,819.6834,989.6324,86,0,3724.6757,694.6948,0,1928.0402,808.5795,962.2773,959.7248,1367.7054,1273.3214,516.9374,1879.5404,785.6285,408.9801,1344.943,6383.0421,43,0,3812.4127,408.9825,348.4197,0.8,0,751.9878,763.0195,773.1616,614.6507,529.291,4154.5217,24594.8812,733.7603,1,0,0,0,64
0,0,118,7.6,665,839.928,970.4438,89,0,3686.655,696.4933,0,1948.7396,803.8815,933.167,950.8628,1385.521,1305.0702,520.5874,1871.5409,828.3235,419.7744,1343.2356,6347.9509,47,0,3729.4674,388.0078,384.0233,0.6,0,747.264,777.7184,768.6621,617.496,527.3376,4147.3392,24460.4496,742.9808,1,0,0,0,57.76
1,1,249,7.3,1000,857.5013,997.1204,88,0,3583.1625,716.5426,0,1951.9508,869.6927,938.9821,1010.3796,1388.3713,1329.5325,567.9805,1894.7269,810.5336,409.7533,1381.9963,6266.3697,40,1,3677.4201,399.1231,386.6098,2,0,811.6552,764.1775,768.8875,631.6723,568.3197,4091.868,24235.8656,717.5914,1,0,0,0,53.29
13,0,522,6.9,2883,935.6929,1118.853,91,3,3449.1166,800.597,0,1906.3718,952.6833,1004.5071,1165.6844,1445.988,1345.7306,620.9298,1797.5383,814.4081,481.1917,1332.799,6082.587,42,1,3666.4314,453.8627,395.3406,1.9,0,942.8603,918.1602,896.0818,689.4902,580.5203,3927.6532,23608.4853,871.1549,1,0,0,1,47.61
11,0,872,7,5016,1066.259,1120.6217,91,6,3099.3476,791.181,0,1782.0397,980.2749,1153.5211,1245.7955,1399.9278,1408.2682,664.5156,1690.4256,832.127,560.9904,1340.3741,6190.6591,36,1,4018.9681,466.9728,411.4336,1.7,0,995.837,1114.0312,1018.6964,696.2553,602.6674,3510.2685,23032.0105,947.5911,1,0,1,0,49
5,1,618,8.7,3180,1188.5997,1121.1459,87,8,2983.5198,874.3773,0,1664.6683,1057.9709,1103.1959,1233.0474,1382.7282,1542.3973,668.4085,1602.8258,920.0249,573.8672,1361.0778,6040.3776,45,1,3970.2306,483.1531,307.2045,1.9,0,1022.1228,1105.3443,1085.1807,752.5088,609.5641,3132.9735,22138.4016,983.7731,1,1,0,0,75.69
4,4,384,11.1,1885,1263.7091,1205.5718,79,7,2964.3853,931.6017,0,1664.9561,1005.0786,1276.2398,1211.929,1433.5081,1441.3794,734.3015,1645.4235,859.9449,524.0606,1404.2957,6109.6553,67,1,4188.2323,493.8052,292.9205,2,0,1028.4509,1201.84,1074.3306,750.0529,621.305,3122.7703,22533.2266,1114.6988,1,0,0,0,123.21
1,2,341,13.3,1719,1212.3257,1183.7161,67,4,3023.0611,972.4126,0,1665.7309,1018.9262,1459.1987,1276.3572,1492.7165,1443.8635,680.7139,1712.6788,873.5104,551.6356,1481.6234,6365.2562,73,0,4555.3742,475.8486,335.5258,0.9,0,983.3798,1381.8418,1079.3856,751.8086,615.9296,3147.2238,23443.6649,1071.6633,1,0,0,0,176.89
2,1,445,15,1925,1164.3167,1148.6861,61,8,2982.4546,968.972,0,1645.2782,1030.1894,1534.5513,1330.7526,1500.9607,1327.4068,701.6744,1683.2153,839.1326,575.7761,1472.7595,6582.4509,94,1,4665.2716,461.7282,369.225,1.4,0,1032.9459,1497.0288,1093.2023,757.3156,596.364,3136.2774,23668.6682,1133.8813,1,0,0,0,225
5,3,493,15.2,2132,1166.8866,1199.5777,59,9,2965.3153,918.1728,0,1687.4623,1073.2626,1522.8688,1327.71,1510.7031,1376.512,744.7146,1763.5347,935.5328,528.406,1493.2769,6537.3222,92,1,4637.623,472.8038,400.0269,2.4,0,1069.6685,1556.9136,1096.3563,750.8406,629.5706,3098.4763,23693.7138,1199.2946,1,0,0,0,231.04
5,5,507,15.9,2279,1166.4649,1183.9573,59,9,2973.2402,995.0743,0,1686.9718,1035.0117,1543.0604,1332.3807,1569.5046,1336.1414,732.8561,1776.2658,901.1917,492.7426,1346.6135,6592.4554,82,1,4684.8997,470.0902,203.4887,2.2,0,1115.2662,1392.985,1069.7207,808.182,601.747,3082.4068,23712.3578,1244.0559,1,0,0,0,252.81
3,6,623,15.5,2478,1158.6158,1095.4802,60,9,2972.0519,1022.5396,0,1652.3477,1034.3418,1544.6718,1284.5722,1594.7651,1354.0085,723.3235,1780.5212,825.4977,536.736,1324.3097,6502.5019,66,1,4606.7723,430.3835,358.5146,2.4,0,1082.2695,1300.679,1098.5605,823.6962,599.8397,3070.3168,23503.5866,1146.3718,1,0,0,0,240.25
4,3,713,15,3214,1195.4814,1085.2505,62,9,3073.8039,1017.8045,0,1749.2053,1062.4928,1566.3282,1268.4017,1648.1476,1329.1303,719.7044,1775.8887,860.9569,558.5346,1336.4081,6462.8767,60,1,4492.3175,439.5789,417.8121,2.6,0,1094.054,1275.3668,1076.5006,762.9876,606.5972,3128.6998,23667.3476,1159.9951,1,0,0,0,225
4,2,812,14.3,3897,1173.4738,1164.8151,66,9,3194.0281,1031.1775,0,1768.3317,1000.9802,1718.9815,1229.4072,1738.4191,1231.5842,725.506,1744.5031,798.652,540.0071,1461.6144,6745.7894,60,1,4586.4317,454.0902,416.5029,2.1,0,1127.038,1459.7138,1033.7396,716.0811,550.5085,3364.8525,24603.97,1130.7579,1,0,0,0,204.49
7,6,1056,13.4,4335,1296.6726,1290.0626,70,9,3767.1929,962.3419,0,2108.3797,1165.0335,1809.0373,1356.7889,1940.9822,1297.0916,730.0222,2141.3032,885.7638,520.7842,1617.9677,7338.0935,81,1,4991.6738,490.0314,383.9244,1.8,1,1065.3855,1484.176,1058.7192,761.0187,551.7854,4108.604,28014.197,1183.9661,1,0,0,0,179.56
9,17,827,12.7,2828,1210.2347,1319.6919,72,8,4074.8844,939.3978,0,2191.4673,1085.0548,1872.7045,1369.5816,1898.0159,1307.3736,678.0879,2299.425,891.8681,476.8902,1576.8933,7712.7234,76,0,4982.8592,484.8003,416.7109,0.9,0,1126.8829,1435.0412,1020.8698,726.2946,601.5675,4405.035,29141.3035,1089.7873,1,0,0,0,161.29
3,13,688,12.3,2875,1103.0879,1262.2523,77,7,4160.0997,911.0744,0,2221.7158,1021.5243,1796.1797,1283.8034,1898.4612,1324.6057,672.3817,2196.6673,840.1906,518.5172,1501.6943,7596.1353,81,0,5190.6554,460.7749,397.4071,1,0,1064.4882,1416.4097,981.0471,734.5937,598.4573,4518.6193,29284.0483,1003.3992,1,0,0,0,151.29
7,7,694,11.7,3282,973.0786,1194.7662,78,7,4186.6904,798.451,0,2149.4016,963.3495,1603.5577,1182.102,1651.3134,1390.4497,645.7683,2065.3521,826.8643,493.4822,1507.8598,7342.6339,77,0,5043.6089,431.5076,356.3801,0.9,0,964.7364,1297.3755,953.1835,683.7868,581.8597,4384.4057,28331.2658,944.6906,1,0,0,0,136.89
6,7,746,11.2,2938,917.7057,1134.9075,80,8,4092.8814,799.2799,0,2054.2957,908.3123,1391.4755,1118.7714,1574.3913,1345.4018,601.4879,2038.0785,819.2249,523.0596,1430.5742,6951.7069,84,0,4817.5338,409.9645,391.6176,0.2,0,921.2498,1193.8467,870.1335,673.2282,581.2031,4374.5497,27334.0115,836.053,1,0,0,0,125.44
3,8,424,11.3,1640,818.4547,960.0242,81,8,3947.9553,691.1916,0,1939.9182,827.2697,1202.2259,1049.6119,1477.5212,1237.7868,551.3384,1920.9349,777.5532,426.0576,1244.4904,6630.7017,84,0,4372.5941,376.1115,339.6836,0.5,0,857.2645,996.0493,745.3641,632.3245,507.1666,4167.0559,25701.1717,725.9152,1,0,0,0,127.69
2,6,185,11.6,392,814.3459,900.6538,80,8,3938.614,665.9709,0,1908.6421,840.6203,1114.5804,1035.5953,1431.3667,1271.6711,550.1224,1888.2133,753.6804,412.1049,1223.9953,6507.1084,74,0,4271.1226,383.0795,364.1141,1,0,814.5425,943.5936,727.9448,621.6225,510.9434,4102.0975,25271.1599,711.0757,1,0,0,0,134.56
0,6,76,11.3,1,838.7019,893.7605,80,8,3846.9596,683.5362,0,1918.3311,841.9023,1049.3138,1044.2136,1426.4836,1237.842,574.0433,1923.6482,787.1847,432.3933,1318.2515,6542.7087,87,0,4114.9303,390.7573,360.0042,0.9,0,819.984,902.3678,755.4042,621.21,500.5173,4166.5232,25257.8362,742.4172,1,0,0,0,127.69
2,3,53,11.4,0,820.463,887.4586,80,6,3854.7413,673.5956,0,1913.2711,802.8034,1051.1128,1069.1986,1402.2919,1265.7979,536.5661,1941.7714,747.8286,405.8055,1290.8573,6459.5959,78,0,4063.3112,397.3968,357.3868,0.1,0,832.5594,812.1479,751.2372,596.075,496.2121,4136.2564,25062.0965,767.5634,1,0,0,0,129.96
0,1,52,11.4,0,823.8474,864.3768,78,0,3820.5108,637.6738,0,1939.7449,828.1398,1011.2741,1092.7076,1404.2503,1266.9738,538.5981,1940.993,739.519,416.1312,1288.4724,6432.2789,66,1,3916.9771,378.3257,376.7554,1.1,0,842.288,805.3841,738.7546,621.8584,498.3753,4155.2773,24898.5047,768.7459,1,0,0,0,129.96
1,0,48,10.5,12,804.38,858.8774,83,0,3763.5185,651.7437,0,1935.5373,835.7726,997.5864,1016.4061,1417.4134,1306.7557,518.4642,1912.8486,745.3362,399.0821,1339.2277,6334.5991,67,0,3885.4891,397.1345,356.7851,0,0,800.791,735.7841,760.5973,624.7465,498.8455,4102.2809,24690.9146,782.2428,1,0,0,0,110.25
0,0,102,9.8,676,821.4606,906.2509,85,0,3740.594,653.0366,0,1898.1144,865.6088,1000.636,1027.6199,1380.0613,1316.7134,532.8204,1904.3585,761.0148,423.23,1324.3904,6290.2076,51,1,3784.9265,397.4411,345.3649,1.2,0,805.9893,715.198,754.3352,625.1391,516.0884,4127.4685,24450.1212,753.3505,1,0,0,0,96.04
1,1,235,9.1,1009,798.5984,898.8781,88,0,3672.6092,707.0799,0,1916.6376,875.0413,999.9667,1049.9353,1411.9388,1283.3919,611.0439,1889.7422,707.5242,439.4961,1296.4824,6195.3442,52,1,3728.977,428.5276,355.2785,1.8,0,842.6486,734.8371,781.7395,643.1601,565.2814,4044.529,24156.2604,729.5431,1,0,0,0,82.81
7,0,536,8.9,2772,905.6936,1056.6812,91,0,3526.0623,741.0423,0,1889.8134,932.651,1037.5958,1140.5169,1468.2891,1346.1304,634.8321,1891.327,737.7068,521.8302,1334.6697,6019.55,64,1,3604.2075,416.3143,371.1072,1.1,0,944.6177,877.6457,885.0668,674.5002,563.6474,3859.047,23592.966,837.1926,1,0,0,1,79.21
23,0,896,9,5045,1057.9205,1051.4849,92,0,3155.5023,792.299,0,1695.6545,948.8438,1155.3464,1239.3006,1408.2856,1374.0614,657.2582,1665.6462,809.6997,519.3258,1361.3636,5844.8259,55,0,3746.0992,442.5578,365.5669,0.9,0,956.9297,994.2361,929.3454,719.0344,589.3387,3561.6382,22439.0155,977.8795,1,0,1,0,81
3,3,609,10.1,3109,1050.8891,1128.6835,90,0,2999.8018,885.7621,0,1568.5821,1044.3428,1166.572,1280.4591,1421.5932,1396.7911,655.9413,1565.9405,868.121,600.26,1389.1282,5768.4368,56,1,3825.8554,504.4861,317.5173,1.1,0,1037.9731,1036.9998,996.1565,742.4678,587.8525,3168.377,21707.715,1052.6745,1,1,0,0,102.01
1,0,421,12.5,1824,1084.4844,1128.3553,83,0,2931.2894,941.0146,0,1511.0911,1023.3971,1273.9857,1226.0191,1461.4889,1423.0746,709.5886,1632.3144,880.5155,616.3995,1447.5402,5856.7814,70,0,4106.5757,459.8143,306.7187,0.5,0,1085.2961,1102.0039,1025.4646,768.3306,612.8325,3168.5125,22115.5936,1059.3359,1,0,0,0,156.25
10,2,356,14.8,1676,1166.8734,1142.4286,71,0,2994.6373,893.4964,0,1636.1646,1034.4509,1406.4377,1249.8505,1470.1126,1309.7973,706.635,1668.2992,824.3119,597.9782,1469.4871,6271.7796,81,1,4505.3479,492.1413,327.4252,1.4,0,1059.6159,1265.8847,1064.9028,769.099,619.8894,3235.8057,23251.634,1111.1692,1,0,0,0,219.04
9,4,426,16.6,1865,1161.6506,1216.3319,62,7,2963.952,922.6658,0,1582.1182,1002.5328,1436.9124,1220.435,1429.7322,1329.3958,710.9194,1734.7847,850.1652,528.6112,1420.1057,6435.2246,83,0,4573.3991,436.6337,372.5942,1,0,1081.1374,1400.4689,1082.5154,834.8591,568.2079,3178.9956,23318.3121,1066.9067,1,0,0,0,275.56
7,1,510,18.2,2236,1144.1448,1216.3073,58,3,2902.4853,981.7811,0,1552.8264,1082.7359,1361.9064,1198.3459,1457.5695,1310.5708,692.458,1686.059,886.9759,569.0708,1300.2882,6581.0038,80,1,4641.3646,433.9581,368.5624,1.5,0,1110.6563,1395.2565,1109.2295,818.5451,589.3094,3166.4264,23288.0232,1062.4774,1,0,0,0,331.24
3,3,536,18.9,2395,1140.6524,1129.3632,56,2,2959.2292,1016.8088,0,1652.2336,1071.7433,1469.4345,1232.0202,1473.6913,1367.9169,674.6107,1701.6434,940.7644,675.3165,1375.4306,6380.401,77,1,4754.7953,455.1115,374.2469,1.3,0,1118.6161,1464.1816,1070.4071,809.2196,621.2431,3056.3577,23353.7821,1068.37,1,0,0,0,357.21
3,5,619,18.8,2635,1173.1778,1172.1714,56,5,2920.0057,1005.6498,0,1602.4794,1034.616,1416.468,1256.2821,1457.0193,1387.5652,716.9632,1710.3416,1009.1264,430.5547,1417.1541,6114.0559,95,1,4507.0178,456.3359,335.7181,1.2,0,1055.628,1416.0569,1104.057,805.937,618.8261,3057.3444,22785.4182,1085.1374,1,0,0,0,353.44
6,2,762,18.5,3107,1107.7969,1122.2873,56,4,3023.328,922.3436,0,1593.5779,983.5124,1465.1998,1192.0103,1488.1024,1391.9875,708.7044,1670.253,982.8964,433.8233,1372.737,5990.2131,96,1,4543.9349,467.2166,385.384,1.9,0,1012.2857,1163.4462,997.6102,799.1027,568.5383,3114.5311,22796.6774,1055.4329,1,0,0,0,342.25
5,6,808,17.5,3992,1201.4678,1128.0837,61,7,3158.163,993.197,0,1686.3874,1016.7791,1582.7942,1156.1056,1561.5724,1375.7113,708.984,1700.6133,953.7318,501.5741,1364.5933,6362.3038,83,1,4604.8716,432.8251,436.3311,2.4,0,1018.8143,1212.4718,965.1963,767.548,559.4357,3296.5811,23735.0859,1077.4572,1,0,0,0,306.25
9,6,1031,16.1,4402,1224.9107,1326.0136,65,0,3710.4947,964.565,0,2009.1577,1150.3406,1714.3148,1318.3527,1788.7455,1391.0075,706.7451,2166.0455,864.542,476.2655,1602.5725,7208.8019,65,1,5036.4723,464.0402,478.5567,1.5,1,998.3323,1297.6346,1006.643,747.235,559.1942,4164.2503,27686.5404,1045.2681,1,0,0,0,259.21
4,18,793,15.2,2953,1118.2484,1320.8682,71,8,4034.5148,881.7234,0,2216.0677,1096.1265,1706.2133,1346.9336,1774.2724,1276.2202,736.215,2259.2932,917.3928,410.5648,1645.8003,7567.7399,46,1,5261.2145,453.7096,428.8294,1.8,0,1022.0972,1417.0961,957.935,736.7647,545.9261,4454.6578,29213.5606,1024.7835,1,0,0,0,231.04
1,9,687,14.5,2956,1089.7857,1292.9539,75,4,4243.6834,846.7396,0,2264.8902,1020.5667,1723.2043,1326.5521,1677.5443,1198.8267,729.3495,2221.3957,943.615,482.663,1550.3496,7618.7735,55,1,5418.2527,459.9851,453.0844,1.3,0,902.0476,1367.0562,918.5906,758.1662,561.9237,4496.6012,29491.4906,984.3109,1,0,0,0,210.25
1,6,667,13.7,3190,996.3021,1257.8186,77,0,4223.7037,786.8976,0,2212.8099,982.1746,1629.7565,1229.1166,1574.432,1213.3826,648.1778,2172.1135,883.8395,444.8983,1508.8064,7579.4702,55,0,5222.5143,434.6781,467.2912,1,0,903.5697,1340.3107,825.1289,685.9201,571.8171,4490.8092,28984.6592,913.9547,1,0,0,0,187.69
2,6,691,13.2,2992,948.116,1184.9347,76,3,4171.8079,762.7499,0,2112.5914,917.2749,1309.0199,1125.0099,1500.7091,1208.5844,624.8922,2146.1428,863.995,442.3861,1403.606,7348.9638,57,0,5085.3848,437.7916,404.07,0.9,0,884.4131,1151.4524,843.6142,648.0307,520.4496,4411.5811,28180.7869,897.1307,1,0,0,0,174.24
3,9,466,12.6,1836,814.3717,1023.9271,78,4,4051.0718,671.344,0,2025.7224,805.9659,1131.8429,1103.0402,1463.4738,1188.5609,552.3228,1966.2477,791.477,374.0458,1324.3505,6840.1682,66,1,4624.9228,382.8294,338.2168,1.2,0,782.3571,952.8768,750.5233,632.9511,514.4975,4190.0384,26485.9956,680.7579,1,0,0,0,158.76
2,6,272,12.2,692,799.2869,970.3301,80,1,3907.612,664.0235,0,1993.9592,807.444,1117.5079,1042.2673,1382.0469,1203.7774,536.7066,1942.0325,788.04,374.6858,1299.1583,6737.4016,63,1,4443.8569,398.6176,378.0474,1.7,0,766.3937,856.633,730.8807,617.0346,522.3389,4174.3612,25880.4286,667.8556,1,0,0,0,148.84
1,4,106,11.8,1,790.2824,967.3805,82,5,3934.1966,673.5639,0,1942.3619,791.2874,1149.3962,1055.5642,1390.0933,1229.7235,538.4494,1901.1543,795.2198,407.6743,1333.6178,6550.5788,59,1,4283.4007,394.3206,359.7302,2.2,0,757.3445,802.8893,730.5869,612.4976,517.2418,4155.4752,25490.8786,691.0916,1,0,0,0,139.24
4,4,102,11.6,0,806.6474,948.2809,78,6,3895.8507,652.1494,0,1944.1996,776.0455,1136.0734,1053.3847,1398.7553,1241.3604,518.0745,1942.4827,815.6695,398.4907,1331.702,6510.6011,64,1,4148.7155,389.8645,371.2089,2.7,0,757.3525,754.6777,749.8846,611.3736,522.2016,4140.4446,25312.7515,693.8627,1,0,0,0,134.56
2,1,75,11.6,0,809.6629,950.8709,74,0,3862.6566,646.1532,0,1975.0268,786.6474,1100.9577,1028.2567,1372.5322,1242.4829,520.979,1962.9977,799.9132,396.331,1364.6171,6448.5071,46,1,4063.3898,395.7176,378.5391,2.4,0,768.9122,708.1133,741.625,616.1406,507.6768,4104.7199,25154.4472,721.6549,1,0,0,0,134.56
1,0,54,11.2,9,779.999,954.0344,74,0,3799.1996,658.4001,0,1919.5771,808.1322,1081.0727,1036.071,1408.2517,1272.2573,514.9611,1937.515,793.6498,373.7404,1341.6092,6358.0706,40,1,3929.5967,416.7636,332.1186,2.4,0,762.6409,701.8798,764.5261,626.0926,524.8891,4056.81,24750.6299,730.4134,1,0,0,0,125.44
1,0,124,10.9,681,815.615,986.7356,74,0,3789.629,669.8071,0,1936.8429,796.1626,1058.4805,1078.1419,1369.0867,1279.9598,559.9921,1935.0906,841.2179,396.5776,1356.9048,6289.567,36,1,3848.1994,390.5384,356.7755,2.7,0,786.0981,670.9418,770.2539,640.7273,519.3783,4076.0235,24601.3439,714.4798,1,0,0,0,118.81
1,1,218,11,967,838.6707,967.1919,75,0,3707.1513,665.1168,0,1930.2004,842.1957,995.2747,1090.2106,1389.7485,1242.5104,568.0323,1944.9164,820.2526,357.709,1348.6377,6209.8808,29,1,3792.6489,407.2907,383.6467,2.5,0,792.4226,697.6003,767.0554,627.6612,552.9173,4003.6225,24326.8065,714.7344,1,0,0,0,121
5,2,546,11.3,2612,888.311,1042.5127,74,0,3582.9584,755.183,0,1938.213,939.3769,1097.1935,1200.4508,1399.093,1271.1564,594.3779,1936.6317,840.108,442.8482,1359.1012,5949.2426,33,1,3672.7233,392.23,385.2309,3.1,0,865.2477,791.4138,830.3606,668.6497,566.9276,3818.9179,23656.8811,804.2329,1,0,0,1,127.69
20,1,799,11.5,4807,1045.2616,1042.5483,74,0,3191.6462,774.5479,0,1757.6371,971.9916,1129.9192,1185.4222,1305.845,1290.2617,619.9549,1798.2307,858.0517,557.6586,1320.032,5842.4162,29,1,3675.1916,440.4706,318.0698,2.1,0,951.6839,907.2197,872.2378,693.1188,601.9072,3466.044,22357.0428,900.2218,1,0,1,0,132.25
8,2,591,13.3,3016,1131.3644,1114.3621,71,2,3018.4016,832.9469,0,1635.8372,1041.8439,1180.0362,1183.39,1420.4374,1407.0935,625.4862,1699.3059,890.963,574.0402,1395.346,5566.9009,35,1,3692.8137,491.6841,264.8275,2.5,0,1027.9715,880.6162,975.0027,703.9074,585.7901,3134.0851,21563.1278,954.0712,1,1,0,0,176.89
2,2,402,15.7,1899,1189.4387,1084.0565,63,0,2904.1064,929.9851,0,1654.41,1087.4219,1171.8443,1224.8383,1425.8408,1367.922,692.1983,1682.4566,904.6204,605.9801,1455.0458,5619.0872,45,1,3827.058,482.5587,324.6025,2.2,0,1016.8507,1008.5854,1024.0781,755.1661,618.8968,3006.8261,21574.8309,1121.0357,1,0,0,0,246.49
2,5,382,17.6,1837,1129.4624,1129.4007,56,0,2926.2181,959.7222,0,1695.2334,1091.4693,1203.9317,1279.8218,1501.4336,1291.8742,675.2691,1686.7168,857.9638,635.1102,1404.81,5703.194,56,1,4013.1008,433.7371,309.5439,2.5,0,968.2171,1083.7491,995.2452,755.6824,584.8609,3113.7971,22044.5038,1149.1977,1,0,0,0,309.76
10,6,484,19.5,2067,1092.5272,1138.2866,51,0,2896.1163,983.9695,0,1711.722,1034.6201,1359.3971,1358.0321,1508.6478,1286.0281,687.233,1721.9641,857.6186,625.0571,1408.2712,5931.8811,64,1,4119.7963,417.9706,382.76,2.1,0,932.3875,1109.1656,1037.5873,734.4813,638.763,3071.3074,22369.7062,1121.2559,1,0,0,0,380.25
4,2,563,20.3,2263,1183.9701,1161.4978,47,0,2845.3554,1001.6421,0,1646.7607,1077.5431,1407.653,1355.4715,1549.8967,1290.5606,721.6273,1774.1381,913.2304,639.2362,1490.2674,5864.7082,64,1,3990.2462,421.5798,394.5174,2.6,0,936.2702,1169.1678,1035.6134,759.808,639.4766,3091.0303,22252.403,1146.9705,1,0,0,0,412.09
3,3,615,21.5,2411,1196.7286,1092.6201,44,0,2857.7911,995.7493,0,1735.5416,1041.7856,1316.8663,1288.0606,1537.246,1304.1772,719.6615,1793.3849,948.8968,442.9882,1539.3093,5870.2863,54,1,4043.5262,442.1138,327.2839,2.2,0,1022.9402,1034.7955,1020.4031,810.8732,610.7123,3021.0133,22398.0987,1077.3712,1,0,0,0,462.25
1,3,668,22,2650,1230.5457,1148.9685,43,3,2944.812,957.4469,0,1769.2923,1081.3279,1504.5813,1280.2706,1479.9825,1283.1664,714.858,1759.7164,899.4022,550.5318,1483.4433,5836.3298,53,1,4075.8807,429.0629,394.8517,1.8,0,1000.3178,1014.2911,1017.1745,818.3928,622.4986,3026.9587,22376.4157,1065.2811,1,0,0,0,484
