"y","past_return","bus_passenger","sub_passenger","temp","X8_9","m50","wet","rain","m30","sunny","f25","m45","m25","m40","f45","f20","m35","X7_8","m20","m5","f55","m65","f70","wind","m70","f65","f0","f15","f30","m0","m55","m60","f35","f40","dust","f50","cloud","most_use","weekend","f60","semester","X17_18","temp.sqr","X9_10","X18_19"
5,7,522,2738,15.5,0,928.7815,40,0,2029.9856,1,3986.0776,1266.6284,3790.732,1249.7926,1094.0877,5859.4978,1647.7227,0,3831.3309,1237.4175,862.5363,358.1503,1207.0477,2.1,824.1318,545.651,1010.7536,1566.0324,1912.2185,767.8663,913.0313,567.0195,1477.8638,1012.6286,40,910.887,3,24535.4289,1,706.3875,1,0,240.25,0,0
11,7,602,2872,14.4,0,922.3081,42,0,2092.0576,0,4180.9815,1228.0997,3963.4615,1113.8527,1039.2935,6332.6533,1574.9198,0,4052.9223,1377.7192,864.7824,341.586,1338.7895,1,891.2302,554.1101,963.7765,1676.9138,2004.1847,800.9088,871.7141,616.1026,1435.3442,906.4959,31,881.1784,6,25636.5249,1,643.7172,1,1,207.36,0,0
2,12,553,2592,12.5,0,915.6237,51,0,2149.1208,1,4362.0907,1191.6273,4104.817,1046.7627,976.4674,6881.0284,1541.8816,0,4534.7321,1411.7834,795.5614,389.0152,1247.5015,1.8,861.9264,587.114,818.3788,1711.2721,2070.6326,620.1134,869.4206,629.3305,1378.7346,869.6695,36,862.6921,3,27023.0378,1,642.134,1,0,156.25,0,1
2,5,562,2628,11.1,0,905.8503,59,0,2177.2304,1,4522.2335,1201.9771,4325.3085,1028.2587,955.4903,7120.6489,1551.4014,0,4705.4503,1315.1258,769.9694,371.0588,1183.6973,2.1,846.1504,581.4455,700.6933,1734.5488,2109.1135,712.0333,857.5193,600.6332,1406.8325,891.026,23,896.485,2,27918.219,1,642.2837,1,0,123.21,0,0
8,9,519,2892,10.8,0,914.6518,61,0,2129.6016,1,4572.1436,1123.9444,4229.5944,967.5857,959.1521,7224.4808,1563.1865,0,4597.3663,1172.4767,778.6521,417.3727,1198.6526,1.8,815.5333,568.7779,650.6714,1652.7763,2123.125,556.2173,815.2382,589.4732,1418.6552,842.7885,21,860.3104,7,27858.1534,1,664.4544,1,0,116.64,0,0
5,8,520,2771,10.2,0,932.8575,63,0,2154.404,1,4599.9506,1120.2676,4172.429,1000.5027,962.382,6934.6976,1508.568,0,4610.0008,1082.5753,751.3245,434.5528,1181.0337,1.5,809.5348,560.223,560.5317,1522.8073,2092.059,533.3989,830.2088,578.9351,1412.4983,795.3746,15,835.7239,7,27484.6073,1,660.8132,1,0,104.04,0,0
0,7,428,2582,9.6,0,897.0327,66,0,2091.8102,1,4482.2601,1059.2153,4019.682,960.0747,906.9517,6740.6465,1534.1061,0,4438.8919,958.4984,695.3855,421.6568,1191.4014,2.5,823.8673,559.2501,449.5652,1300.3122,2037.9575,517.6967,777.1657,563.3946,1400.842,810.0925,21,823.5694,7,26746.1963,1,660.8582,1,0,92.16,0,0
1,5,320,1287,9.2,0,797.6735,67,0,2055.7303,1,4246.6338,1038.4773,3998.665,908.3118,795.6385,6554.9166,1384.43,0,4069.2784,764.1927,657.4933,378.6215,1161.1486,2,789.0693,477.55,370.456,1115.5248,1863.1961,376.5994,748.2191,516.1975,1315.8484,709.6735,17,738.3674,7,25488.6986,1,589.1399,1,0,84.64,0,0
8,4,153,228,8.6,0,832.5754,68,0,2005.0443,1,4190.7274,995.291,3886.1596,917.3141,810.6232,6505.5999,1346.8803,0,3970.4544,709.1562,657.7338,397.2722,1159.0849,1.2,785.4453,481.1915,370.6656,1093.1722,1899.09,386.5468,749.6523,507.8707,1291.5157,714.7084,14,704.1135,8,25095.4716,0,588.9056,1,0,73.96,0,0
0,5,67,0,8.3,0,905.7874,69,0,2040.5518,0,4233.0432,1073.6341,3945.1603,976.8594,816.612,6437.8701,1432.3378,0,3968.5866,734.0938,678.3822,422.048,1237.3725,1,819.7768,494.2012,380.282,1011.5848,1946.5285,425.357,764.2495,559.6256,1381.8964,773.9778,31,749.7654,7,25385.9747,0,636.3944,1,0,68.89,0,0
3,1,49,0,7.8,0,899.2091,73,0,2013.3685,0,4188.362,1061.3061,3886.5641,988.1085,845.7771,6350.7954,1460.0187,0,3920.8623,769.2658,645.9708,416.9312,1283.2129,1,829.0556,498.7784,419.0274,1022.0742,1938.4134,398.5032,769.7199,556.0548,1379.9506,788.983,21,762.6502,5,25138.335,0,643.2189,1,0,60.84,0,0
0,3,41,0,7.2,0,916.4577,71,0,2005.9844,1,4234.4738,1024.6966,3885.1466,953.7163,858.6154,6321.9419,1429.2289,0,3871.378,724.4952,651.1676,431.4327,1275.8643,1.3,813.0941,484.9222,403.7785,991.2197,1938.7619,417.5048,769.4607,563.9183,1373.8297,783.4072,23,764.1938,0,25060.7452,0,667.2642,1,0,51.84,0,0
0,0,45,11,6.9,0,882.5803,75,0,1974.7301,1,4157.6974,1015.5524,3838.4787,938.8521,834.3756,6256.9055,1392.2532,0,3844.432,702.2269,669.917,420.9886,1263.4002,1.2,789.7816,460.8098,406.2162,988.1278,1936.143,423.1538,753.8924,544.1418,1378.304,771.5491,21,754.8131,0,24778.9439,0,623.9945,1,0,47.61,0,0
3,0,90,666,6.7,0,891.8982,76,0,1936.0128,1,4124.281,1009.2459,3758.4226,932.5154,815.0514,6213.2141,1358.4851,0,3711.5203,704.5913,659.272,401.8199,1277.0253,1.3,816.8798,501.3206,380.1855,917.3805,1897.7062,418.1077,745.1209,562.7561,1373.8234,792.5884,21,785.3865,2,24373.4655,0,634.1377,1,0,44.89,0,0
1,0,224,1015,6.2,0,923.2064,79,0,1982.2687,1,4061.597,1107.8893,3721.7363,941.376,821.1149,6124.8692,1412.3172,0,3596.2075,715.0968,699.7368,401.8757,1261.3566,2.1,807.5677,522.445,355.4369,922.2924,1886.3998,401.8304,753.1528,569.1114,1371.1555,809.5353,18,790.0208,4,24156.5512,0,667.1848,1,0,38.44,0,0
9,0,487,2712,6.3,0,1029.1045,80,0,1920.836,1,3903.3116,1157.7912,3497.1037,1089.9177,889.4867,5912.2148,1477.5059,1,3573.6547,854.1814,812.7646,443.7383,1342.7646,1.6,898.3082,535.0798,426.4871,981.2283,1863.8363,475.3285,816.3716,608.7993,1341.7144,876.0628,20,932.2253,7,23490.1774,0,698.4684,1,0,39.69,0,0
23,2,784,4787,6.4,1,987.0539,78,0,1779.9172,1,3511.8814,1211.0985,3161.9525,1094.4038,1055.12,6038.3459,1394.2927,0,3764.3683,1011.357,786.5718,455.8301,1320.4362,1.5,895.1512,538.1098,343.9708,1083.09,1721.5758,458.4845,906.4685,613.5949,1378.757,1009.3309,20,964.9133,4,22751.0908,0,729.44,1,0,40.96,0,0
19,18,546,3068,8.1,0,1042.5436,73,0,1650.3935,1,3162.7012,1331.3255,2951.8781,1138.6235,1083.3014,5787.2878,1459.8538,0,3846.5115,1085.6987,907.7684,470.5904,1350.379,1.7,952.1876,548.7068,372.5281,1094.6047,1682.066,502.9524,1009.3551,695.2378,1403.692,1072.2901,31,1045.8109,3,21944.3839,0,755.2934,1,0,65.61,1,0
7,12,378,1648,10.6,0,1030.2233,67,0,1635.0051,1,3177.5104,1331.1121,3006.2468,1170.0197,1110.5819,5994.9601,1423.9467,0,4128.9333,1254.6449,1003.019,470.1492,1328.8506,1.7,900.1876,568.5472,397.5013,1219.6507,1713.6264,531.7667,974.6497,688.1992,1441.3106,1152.5598,41,1091.9935,6,22521.5394,0,761.43,1,0,112.36,0,0
6,9,344,1710,12.3,0,1035.6049,61,0,1604.6954,1,3135.0738,1376.371,3078.4867,1142.123,1153.0363,6300.5505,1434.5648,0,4536.3621,1365.8231,975.5853,441.2228,1418.843,1.4,940.8046,637.1945,390.9666,1428.5814,1705.1153,533.718,1036.5376,722.465,1465.7086,1129.636,63,1083.2475,7,23260.5572,0,748.1691,1,0,151.29,0,0
5,4,437,1946,14.3,0,1065.6875,55,0,1642.8577,1,3172.572,1342.602,3073.7226,1123.1228,1113.4458,6437.5241,1427.5379,0,4638.9036,1379.9028,1021.9938,452.372,1298.9645,1.6,922.9779,611.271,359.1705,1496.6101,1723.9986,509.2859,1046.8357,689.6805,1461.0199,1217.7522,65,1044.0158,8,23578.1364,0,817.1945,1,0,204.49,0,0
3,3,464,2079,14.7,0,1081.318,52,0,1659.6808,1,3081.285,1355.487,3023.0789,1133.5015,1202.638,6501.0987,1412.0657,0,4767.312,1417.1766,1037.652,504.1767,1376.0384,1.3,1014.6974,662.4052,329.4028,1535.9254,1707.3643,470.2504,1092.6291,710.0967,1475.3826,1237.3802,63,1084.4605,7,23627.268,0,806.9443,1,0,216.09,0,0
10,10,503,2387,16,0,1135.3231,45,0,1632.9874,1,3153.3831,1375.1868,3048.9777,1144.4673,1241.9445,6758.8871,1495.2056,0,4873.4679,1452.4131,1043.738,535.1445,1386.692,2,943.0439,652.0924,254.1615,1533.886,1675.212,356.1449,1089.0182,705.1379,1498.2134,1147.2783,57,1040.4812,7,24136.3342,0,830.0898,1,0,256,0,0
6,5,596,2594,16.3,0,1084.6586,43,0,1611.3585,1,3213.2543,1381.8852,3019.8386,1112.4735,1217.7622,6489.9077,1448.1371,0,4694.5807,1331.2195,1048.3319,508.3736,1388.4478,2.3,988.2561,680.832,433.3538,1452.5062,1604.7868,420.1603,1018.0641,719.4693,1423.1657,1147.3244,48,1086.7502,7,23505.0294,0,825.1435,1,0,265.69,0,0
4,4,633,3050,15.1,0,1094.8414,38,0,1626.2569,1,3219.4753,1369.38,3044.5921,1140.51,1191.0007,6407.1053,1527.7279,0,4626.8938,1254.3557,991.0955,507.4175,1354.0331,3.7,897.1842,579.8141,363.9789,1586.4681,1610.6099,488.3704,1050.6544,703.5613,1397.8841,1170.9637,47,1033.647,7,23460.5453,0,799.3695,1,0,228.01,0,0
11,6,789,3781,14.1,0,1102.0494,50,0,1741.6779,1,3469.5805,1344.0357,3186.3627,1129.3529,1114.6024,6641.2937,1449.8197,0,4777.157,1313.7731,949.326,475.654,1343.6107,3.1,895.0494,582.2352,367.0457,1674.2625,1694.5399,512.8366,1002.2751,717.4009,1474.1541,1053.0176,48,969.6994,8,24434.5855,0,799.566,1,1,198.81,0,0
8,12,1106,4338,13.5,0,1201.9033,58,0,2159.2302,1,4159.3876,1475.0727,3692.1028,1246.1147,1183.1812,7386.4111,1661.8655,0,4999.285,1508.7163,944.2977,482.5082,1397.8254,1.3,885.1578,572.6083,407.3547,1897.385,2113.6798,525.9687,1071.9953,713.7887,1646.6477,1116.7014,43,1107.6704,8,27818.6097,0,809.9595,1,0,182.25,0,1
7,13,806,2735,13.1,0,1179.7645,61,0,2167.5503,1,4421.9062,1378.2913,3935.8582,1244.7097,1147.2055,7576.3621,1635.7153,0,5042.0419,1436.1221,914.8377,445.5785,1379.8508,1.3,883.6178,586.7444,481.6375,1911.9273,2190.5563,499.6759,1021.9355,728.3729,1595.3567,1063.7762,34,1053.9314,8,28565.347,0,804.6242,1,0,171.61,0,0
5,10,591,2541,12.8,0,1078.9937,64,0,2118.2837,1,4473.7364,1379.4673,4137.3996,1230.3758,1115.0301,7362.4699,1633.3176,0,4953.5515,1380.2862,921.5655,422.206,1359.7741,1.6,861.2376,554.6165,415.949,1855.176,2137.8696,467.9415,984.0813,684.1324,1521.0187,968.1727,37,993.9334,0,28337.647,0,754.2065,1,0,163.84,0,0
7,5,641,2794,12.7,0,1024.9842,65,0,2160.1656,1,4449.6568,1256.9035,4059.468,1129.78,979.3709,7169.4386,1632.2917,0,4814.6198,1249.942,864.4533,435.737,1277.3073,1.6,877.2533,545.862,453.4495,1690.2494,2094.9313,508.5279,911.5834,650.4065,1384.8623,946.2629,27,886.958,8,27765.4341,0,729.6779,1,0,161.29,0,0
3,10,605,2439,12.6,0,936.8493,68,0,2098.1796,1,4304.4588,1186.8718,3933.4652,1074.892,913.0129,6883.5276,1539.7812,0,4587.4174,1119.2839,821.1724,401.9043,1261.043,1.3,815.6279,512.4664,390.8889,1443.0545,2027.138,529.5393,863.0306,618.6017,1303.6256,868.9304,27,860.7964,6,26677.5934,0,692.6528,1,0,158.76,0,0
1,9,364,1354,12.6,0,826.8564,71,0,1958.1725,1,4145.8448,1025.6621,3761.2088,944.1549,788.1318,6625.3347,1330.5273,0,4209.7381,865.1435,707.7754,361.2167,1150.089,1.4,839.4977,497.6406,325.8632,1025.8394,1919.5719,344.5725,800.1193,513.7656,1265.6875,720.7197,27,749.68,9,25216.0856,0,635.5582,1,0,158.76,0,0
3,6,168,276,12.6,0,825.4364,72,0,1963.0995,0,4112.2124,1036.3073,3764.5377,904.0967,791.6603,6563.0982,1295.1935,0,4009.8208,857.4891,682.3312,358.5686,1167.2798,0.7,825.3302,488.9644,325.9644,1037.7869,1952.3959,362.0317,756.0685,537.1573,1304.5051,703.8117,29,736.6284,9,24964.8631,0,630.9763,1,0,158.76,0,0
3,2,68,0,12.4,0,845.8929,73,0,1920.2938,0,4177.0565,1076.1301,3726.1258,901.4778,818.9081,6525.7373,1297.2342,0,3885.0896,836.7503,691.9354,362.5628,1212.8177,0.3,845.3522,499.498,339.6865,996.2574,1997.542,380.2346,774.1518,528.1027,1369.4432,709.8003,32,760.6472,8,24898.5224,0,654.6644,1,0,153.76,0,0
0,4,60,0,12.2,0,860.0495,77,0,1885.3623,1,4190.6259,1024.5498,3739.6844,892.0834,833.0663,6517.3126,1324.1832,0,3772.5465,792.5787,652.0595,375.4443,1231.7462,1.6,847.2406,490.7389,371.7447,990.5927,1992.2241,403.8347,753.64,542.1971,1381.2247,728.4503,39,785.9525,5,24803.1637,0,636.0253,1,0,148.84,0,0
2,1,50,0,11.8,0,852.415,76,0,1878.8292,0,4183.1646,1050.5473,3726.7215,909.42,836.0908,6480.8518,1326.7574,0,3751.6194,766.094,687.0292,374.4361,1223.5968,1,822.3526,502.3641,370.3815,998.9865,1992.8143,383.7339,761.9772,538.9596,1403.7258,736.0078,33,777.5425,9,24744.484,0,610.3458,1,0,139.24,0,0
1,3,49,8,11.6,0,843.2286,81,0,1863.722,0,4105.6173,1054.4435,3678.9317,889.5733,848.6092,6343.8059,1350.3202,0,3636.4311,745.6033,688.3094,396.8486,1260.7509,1,831.1162,495.4037,387.3697,961.9615,1989.6674,402.746,759.5633,550.9961,1368.1157,747.3126,34,786.8221,9,24336.6113,0,642.5227,1,0,134.56,0,0
3,0,97,680,11.2,0,822.5302,78,0,1886.5995,1,4127.2975,1052.5204,3674.8491,910.5946,853.9321,6349.5088,1305.4407,0,3591.4773,721.3566,681.324,361.3921,1226.4933,1.3,843.4105,487.5172,371.1263,1000.3865,1989.0544,453.1466,757.3172,558.3183,1391.9807,742.5374,35,784.3051,9,24316.208,0,620.4952,1,0,125.44,0,0
4,1,249,985,11,0,869.4214,78,0,1888.3252,0,4097.4915,1081.9549,3530.7666,914.6591,873.3958,6263.0256,1287.9549,0,3568.7904,700.6103,712.0584,380.6487,1292.3312,0.2,875.4453,548.9455,358.0062,987.7886,1962.8567,441.5299,781.2732,617.1257,1396.0694,737.9891,30,789.307,9,23995.2803,0,627.3653,1,0,121,0,0
13,1,536,2844,10.2,0,1024.4734,79,0,1880.3332,1,3915.6912,1170.7551,3449.0454,1051.818,940.684,6046.9509,1388.5346,1,3611.4599,916.3438,765.0525,430.1149,1312.3086,1.9,819.8769,530.2115,378.9213,996.6867,1996.2045,477.2765,896.9375,619.5138,1416.9956,848.3784,39,885.7786,3,23705.2153,0,675.6532,1,0,104.04,0,0
18,5,826,4978,9.7,1,1014.4099,83,0,1662.0129,1,3531.7915,1292.4675,3091.0971,1049.6419,1069.4659,6040.742,1465.7597,0,3772.8973,954.764,835.5875,467.6268,1401.2432,1.4,860.6195,552.4109,317.8128,1201.8968,1823.6846,547.2437,967.1575,663.6455,1332.9911,989.0147,33,952.3075,0,22720.9762,0,747.0961,1,0,94.09,0,0
17,19,620,3197,11,0,1090.1731,81,0,1675.6887,0,3194.0474,1296.6516,2959.3252,1152.9038,1142.2122,5836.3643,1411.0928,0,3819.3662,1128.2461,961.5808,527.2473,1446.5788,0.9,929.8614,577.1709,312.845,1317.3042,1722.6165,484.1812,1067.4925,662.8421,1409.8634,1035.0231,35,1055.0085,0,22028.3645,0,751.5974,1,0,121,1,0
5,11,381,1795,13.4,0,1111.3139,73,0,1671.2573,1,3108.757,1350.388,2922.2077,1169.3018,1205.426,5954.5427,1428.8414,0,4113.7621,1241.3935,1017.59,529.6135,1538.5123,1.9,941.4206,619.3032,308.1041,1423.7744,1728.6559,539.2484,1085.7107,699.7188,1415.0893,1146.1258,28,1079.4629,1,22343.1134,0,801.0804,1,0,179.56,0,0
3,2,366,1633,15.2,0,1088.4331,64,0,1708.5132,1,3177.398,1359.1802,2967.7447,1135.0097,1281.953,6408.4798,1455.3741,0,4489.2367,1348.1711,941.8597,495.6993,1459.457,1.3,915.1193,617.6511,331.3755,1574.616,1673.1806,555.4187,1059.6889,689.252,1522.0198,1204.8082,33,1107.9387,4,23401.9469,0,783.578,1,0,231.04,0,0
6,6,420,1910,16.8,0,1048.3045,56,0,1726.4648,0,3154.7563,1345.9953,3013.6248,1168.8246,1184.1176,6491.7764,1486.3602,0,4671.7591,1497.6085,956.5026,486.9781,1515.3921,0.9,922.6254,607.7906,348.3504,1648.1145,1735.0403,617.7065,1069.6683,659.6821,1463.1372,1194.6051,53,1107.0402,2,23742.9191,0,801.266,1,0,282.24,0,0
8,7,547,2241,16.8,0,1046.1767,50,0,1667.6459,1,2944.5775,1386.7076,2938.0716,1269.3674,1177.3742,6610.7366,1441.4783,0,4632.2849,1554.6023,1020.0495,479.1552,1397.7673,3,924.5583,603.7183,404.8706,1515.1576,1711.3524,557.5667,1101.4553,718.7597,1393.117,1163.5951,51,1085.9701,4,23339.2642,0,793.3721,1,0,282.24,0,0
6,9,489,2341,17.5,0,1011.6597,48,0,1655.6623,1,2971.255,1349.4776,2942.1777,1287.4666,1239.6493,6638.6445,1441.4508,0,4736.0547,1507.7345,962.6718,524.6685,1456.1133,2.6,890.3902,663.6633,468.2293,1472.3724,1748.3569,560.9574,1083.1675,689.91,1410.3335,1208.9276,52,1071.4976,1,23543.9354,0,802.5759,1,0,306.25,0,0
6,5,622,2598,17.3,0,1010.0037,45,0,1673.528,1,3069.1589,1327.9008,2927.8429,1218.2713,1183.1139,6422.7933,1483.911,0,4533.2425,1313.1381,950.5583,510.0796,1460.827,3.6,881.1992,620.0406,387.0977,1404.7278,1703.5228,372.5555,1141.2449,713.4356,1395.466,1121.9362,39,1052.3297,0,23209.4654,0,829.7252,1,0,299.29,0,0
8,5,743,3087,16.8,0,1030.0577,42,0,1703.9986,1,3096.5207,1263.676,3024.2903,1149.5874,1097.3551,6295.1773,1527.4823,0,4532.3473,1229.9389,911.2875,469.0293,1359.0541,2,861.7697,579.9189,497.9454,1439.6096,1694.7209,482.3424,1059.2412,726.0073,1391.9344,1196.2648,49,1016.7096,0,23266.4718,0,793.1945,1,0,282.24,0,0
8,7,820,3935,15.7,0,1037.9337,48,0,1756.977,1,3280.0162,1345.1539,3142.9572,1152.5135,1119.6986,6486.345,1587.924,0,4718.386,1254.2517,987.6821,493.7355,1455.5967,2,909.5161,561.2967,450.1508,1556.7827,1766.2562,462.0673,1021.1271,699.8417,1433.7776,1065.022,38,1011.4822,0,24172.6392,0,705.7737,1,1,246.49,0,0
17,8,1085,4363,14.4,0,1173.5962,60,0,2216.6217,1,4189.8426,1390.2634,3699.7912,1280.046,1221.9892,7173.7604,1845.0261,0,4830.7095,1328.6764,995.0449,478.3916,1387.8437,1.3,885.98,575.6096,433.4646,1651.3476,2224.8837,471.1993,950.9538,707.4938,1572.2907,1136.0657,39,1061.3061,0,27752.9259,0,763.7708,1,0,207.36,0,1
10,15,860,2777,13.2,0,1052.6991,63,0,2254.3685,1,4368.8328,1279.7784,4012.3495,1260.5032,1032.4525,7484.2601,1691.3536,0,5019.7909,1417.0932,920.2844,470.6774,1374.4701,1.6,870.2913,559.4436,330.2442,1707.3561,2231.93,463.3461,884.8307,699.8849,1613.6631,1079.1266,46,1015.8657,0,28676.5485,0,758.4801,1,0,174.24,0,0
7,10,690,2841,12.3,0,1024.7798,67,0,2182.4499,1,4404.895,1270.6712,4172.9092,1187.1497,1064.3193,7581.0423,1730.8917,0,4999.9726,1368.2637,901.4954,452.2069,1373.1418,1.8,911.4474,559.2187,364.1924,1672.7399,2207.6707,434.7809,957.565,685.7578,1541.5186,968.0512,47,977.2994,0,28821.35,0,751.7542,1,0,151.29,0,0
9,10,639,2855,11.4,0,1044.0528,71,0,2145.5529,1,4450.9554,1202.732,4176.3672,1125.5049,968.5003,7473.5241,1703.8413,0,4838.1981,1315.1865,857.9385,421.3719,1340.6313,1.4,895.8511,550.9955,422.6052,1535.3109,2214.5172,447.6846,924.7001,635.2121,1478.3881,872.7353,48,881.4134,0,28481.3443,0,725.8277,1,0,129.96,0,0
5,17,649,2847,10.5,0,952.9197,75,0,2132.8005,0,4310.7646,1193.1203,4078.6649,1066.4109,955.4807,7101.3731,1584.2831,0,4555.3607,1225.6577,840.7867,428.4005,1322.703,0,875.1119,569.2319,407.1736,1316.1319,2068.708,471.6856,823.1591,632.404,1417.121,784.5012,56,813.6862,0,27249.0759,0,675.5694,1,0,110.25,0,0
4,7,404,1466,10.1,0,827.3867,77,0,2007.8261,0,4200.8012,1056.996,3826.9763,939.1687,830.5032,6557.7569,1469.2909,0,4233.5431,945.0378,706.0135,375.5791,1188.4683,1,782.6858,514.9783,295.9429,1153.3197,1928.7974,393.433,746.2517,536.1979,1262.3792,687.7876,46,765.9177,0,25487.3711,0,622.8238,1,0,102.01,0,0
2,5,200,355,9.8,0,777.4547,79,0,1942.1095,1,4146.6073,992.3125,3829.8472,916.9657,838.9743,6566.37,1380.8846,0,4070.9842,904.6875,705.0284,389.7255,1174.3272,2.1,803.5676,508.6246,320.5039,1023.5009,1890.9576,371.571,746.0868,535.4183,1286.8062,685.7015,49,744.8368,0,25114.5666,0,612.4999,1,0,96.04,0,0
2,14,85,2,9.3,0,778.5245,82,0,1954.5438,0,4165.019,995.0177,3824.0622,922.4372,814.2072,6487.5716,1338.88,0,3989.1659,901.2102,685.8845,392.5445,1217.7851,0.6,805.2173,522.261,338.1288,1012.1132,1860.6092,351.0614,732.3261,544.8242,1319.0258,707.951,60,763.2439,2,24938.8775,0,619.1107,1,0,86.49,0,0
0,2,67,0,8.7,0,771.2978,85,0,1940.0203,1,4195.5571,972.4358,3771.5858,945.8154,808.7234,6414.4334,1346.7285,0,3922.8373,856.231,680.1184,401.4628,1254.0534,1.3,790.5638,523.9939,349.807,986.1459,1883.4077,389.3961,770.7125,520.7057,1338.4203,716.7759,58,785.8866,5,24812.9904,0,622.7693,1,0,75.69,0,0
1,2,47,0,8.3,0,793.2081,84,0,1929.0348,1,4174.2143,980.5666,3738.5062,947.4761,799.7054,6439.5799,1302.4375,0,3815.7989,817.6115,697.7075,394.1846,1258.0796,1.8,795.8611,527.6485,341.8468,987.3397,1900.625,362.0729,786.2254,499.689,1347.4288,735.3299,43,775.0522,0,24647.6254,0,608.9118,1,0,68.89,0,0
1,0,45,15,8,0,808.5795,86,0,1928.0402,0,4154.5217,959.7248,3724.6757,989.6324,819.6834,6383.0421,1367.7054,0,3812.4127,763.0195,694.6948,408.9825,1273.3214,0.8,785.6285,529.291,348.4197,962.2773,1879.5404,408.9801,751.9878,516.9374,1344.943,733.7603,43,773.1616,0,24594.8812,0,614.6507,1,0,64,0,0
5,1,118,665,7.6,0,803.8815,89,0,1948.7396,0,4147.3392,950.8628,3686.655,970.4438,839.928,6347.9509,1385.521,0,3729.4674,777.7184,696.4933,388.0078,1305.0702,0.6,828.3235,527.3376,384.0233,933.167,1871.5409,419.7744,747.264,520.5874,1343.2356,742.9808,47,768.6621,0,24460.4496,0,617.496,1,0,57.76,0,0
2,0,249,1000,7.3,0,869.6927,88,0,1951.9508,1,4091.868,1010.3796,3583.1625,997.1204,857.5013,6266.3697,1388.3713,0,3677.4201,764.1775,716.5426,399.1231,1329.5325,2,810.5336,568.3197,386.6098,938.9821,1894.7269,409.7533,811.6552,567.9805,1381.9963,717.5914,40,768.8875,0,24235.8656,0,631.6723,1,0,53.29,0,0
10,1,522,2883,6.9,0,952.6833,91,0,1906.3718,1,3927.6532,1165.6844,3449.1166,1118.853,935.6929,6082.587,1445.988,1,3666.4314,918.1602,800.597,453.8627,1345.7306,1.9,814.4081,580.5203,395.3406,1004.5071,1797.5383,481.1917,942.8603,620.9298,1332.799,871.1549,42,896.0818,3,23608.4853,0,689.4902,1,0,47.61,0,0
22,2,872,5016,7,1,980.2749,91,0,1782.0397,1,3510.2685,1245.7955,3099.3476,1120.6217,1066.259,6190.6591,1399.9278,0,4018.9681,1114.0312,791.181,466.9728,1408.2682,1.7,832.127,602.6674,411.4336,1153.5211,1690.4256,560.9904,995.837,664.5156,1340.3741,947.5911,36,1018.6964,6,23032.0105,0,696.2553,1,0,49,0,0
17,17,618,3180,8.7,0,1057.9709,87,0,1664.6683,1,3132.9735,1233.0474,2983.5198,1121.1459,1188.5997,6040.3776,1382.7282,0,3970.2306,1105.3443,874.3773,483.1531,1542.3973,1.9,920.0249,609.5641,307.2045,1103.1959,1602.8258,573.8672,1022.1228,668.4085,1361.0778,983.7731,45,1085.1807,8,22138.4016,0,752.5088,1,0,75.69,1,0
7,9,384,1885,11.1,0,1005.0786,79,0,1664.9561,1,3122.7703,1211.929,2964.3853,1205.5718,1263.7091,6109.6553,1433.5081,0,4188.2323,1201.84,931.6017,493.8052,1441.3794,2,859.9449,621.305,292.9205,1276.2398,1645.4235,524.0606,1028.4509,734.3015,1404.2957,1114.6988,67,1074.3306,7,22533.2266,0,750.0529,1,0,123.21,0,0
6,8,341,1719,13.3,0,1018.9262,67,0,1665.7309,0,3147.2238,1276.3572,3023.0611,1183.7161,1212.3257,6365.2562,1492.7165,0,4555.3742,1381.8418,972.4126,475.8486,1443.8635,0.9,873.5104,615.9296,335.5258,1459.1987,1712.6788,551.6356,983.3798,680.7139,1481.6234,1071.6633,73,1079.3856,4,23443.6649,0,751.8086,1,0,176.89,0,0
5,4,445,1925,15,0,1030.1894,61,0,1645.2782,1,3136.2774,1330.7526,2982.4546,1148.6861,1164.3167,6582.4509,1500.9607,0,4665.2716,1497.0288,968.972,461.7282,1327.4068,1.4,839.1326,596.364,369.225,1534.5513,1683.2153,575.7761,1032.9459,701.6744,1472.7595,1133.8813,94,1093.2023,8,23668.6682,0,757.3156,1,0,225,0,0
3,8,493,2132,15.2,0,1073.2626,59,0,1687.4623,1,3098.4763,1327.71,2965.3153,1199.5777,1166.8866,6537.3222,1510.7031,0,4637.623,1556.9136,918.1728,472.8038,1376.512,2.4,935.5328,629.5706,400.0269,1522.8688,1763.5347,528.406,1069.6685,744.7146,1493.2769,1199.2946,92,1096.3563,9,23693.7138,0,750.8406,1,0,231.04,0,0
8,4,507,2279,15.9,0,1035.0117,59,0,1686.9718,1,3082.4068,1332.3807,2973.2402,1183.9573,1166.4649,6592.4554,1569.5046,0,4684.8997,1392.985,995.0743,470.0902,1336.1414,2.2,901.1917,601.747,203.4887,1543.0604,1776.2658,492.7426,1115.2662,732.8561,1346.6135,1244.0559,82,1069.7207,9,23712.3578,0,808.182,1,0,252.81,0,0
6,8,623,2478,15.5,0,1034.3418,60,0,1652.3477,1,3070.3168,1284.5722,2972.0519,1095.4802,1158.6158,6502.5019,1594.7651,0,4606.7723,1300.679,1022.5396,430.3835,1354.0085,2.4,825.4977,599.8397,358.5146,1544.6718,1780.5212,536.736,1082.2695,723.3235,1324.3097,1146.3718,66,1098.5605,9,23503.5866,0,823.6962,1,0,240.25,0,0
