"y","f45","m20","past_return","f25","temp","f50","wet","m30","f20","X17_18","f30","m45","f0","most_use","m5","bus_passenger","m50","m25","f15","m55","f65","sub_passenger","f35","f70","m0","m35","f40","wind","m65","f55","m60","f60","m70","dust","m40","X15_16","semester","X14_15","X12_13","cloud","sunny","X16_17","X11_12","X18_19","rain","X9_10","temp.sqr"
0,999.9461,3060.5916,0,3702.9449,1.1,837.7435,74,1987.1486,5014.7695,0,1898.2962,1045.0666,408.4166,21995.3497,873.1528,723,884.6691,3461.494,1002.9422,776.5617,618.7889,3962,1354.3022,1199.8616,531.9859,1515.8027,788.8963,2.8,450.1245,787.7225,607.2116,753.9444,876.2562,29,994.5742,0,0,0,0,9,1,0,0,0,0,0,1.21
0,979.5203,2813.8935,0,3708.7899,0.9,792.4223,75,1926.8968,4899.2655,0,1918.2531,1037.7303,403.045,21495.9867,609.4041,362,845.0835,3518.1665,810.8642,744.7992,598.7396,1166,1286.4655,1186.8485,497.0972,1424.2559,740.4864,1.5,441.0624,753.3699,579.0217,721.0197,871.3815,28,896.9688,0,0,0,0,8,0,0,0,0,0,0,0.81
0,761.3617,2724.7673,0,3580.1829,0.6,717.6586,75,1768.6366,4984.0756,0,1884.8524,970.2347,343.2253,20874.1936,470.2152,203,749.8151,3416.9302,624.7277,743.2161,505.2386,319,1181.4152,1145.3585,414.5938,1333.3334,711.5363,1.3,424.8363,673.1856,537.363,635.2793,783.018,27,895.762,0,0,0,0,9,0,0,0,0,0,0,0.36
0,775.1001,2761.1498,0,3637.2328,0.7,711.7672,81,1765.9561,5007.5642,0,1887.471,963.4141,332.3311,21016.0488,444.4648,65,766.7922,3449.8626,605.8332,709.9803,512.173,1,1207.9439,1212.3185,426.6739,1298.8684,698.8754,1.6,418.9969,662.4176,524.4742,641.0496,782.3677,30,884.8557,0,0,0,0,9,0,0,0,0,0,0,0.49
0,785.4322,2788.5948,1,3665.298,0.7,684.1675,81,1747.6222,4980.5129,0,1892.3083,961.2036,345.1318,21061.1789,428.2473,17,779.3861,3456.5987,582.792,705.5771,519.4533,0,1238.0208,1187.8481,441.5134,1292.2232,727.4408,1.3,414.6474,666.8511,523.2548,638.1279,793.1148,31,872.2138,0,0,0,0,9,0,0,0,0,0,0,0.49
0,775.7705,2766.1461,0,3660.8975,-0.4,703.6787,77,1736.8592,4990.509,0,1920.5468,972.9738,340.5756,21083.1486,439.4328,19,809.4018,3478.9939,612.6588,734.9129,506.6489,0,1229.7883,1209.5271,458.0187,1299.4078,710.2491,2.4,417.1738,651.9989,521.8646,636.5435,772.5876,30,890.5016,0,0,0,0,0,0,0,0,0,0,0,0.16
0,781.8964,2801.692,0,3645.3716,-1.6,692.8638,78,1753.8279,5009.4618,0,1906.5811,963.7398,346.8314,21124.8989,445.6092,13,799.5994,3470.7597,605.7831,700.7751,506.116,0,1233.1164,1197.8386,450.7315,1304.0884,703.2089,2,408.4671,655.9734,524.7697,633.1964,795.8666,27,887.1485,0,0,0,0,0,0,0,0,0,0,0,2.56
0,788.2734,2779.9815,0,3644.9303,-2.2,704.1759,76,1744.4878,5006.1417,0,1913.1474,1006.9669,346.6203,21114.927,433.3701,37,795.2073,3507.3218,584.2396,705.018,492.5156,12,1208.7816,1176.5258,446.1981,1310.1349,708.6911,2.5,417.227,669.6746,518.97,630.0459,775.9919,40,867.3928,0,0,0,0,0,0,0,0,0,0,0,4.84
0,823.8623,2804.2118,0,3658.787,-2.9,697.6113,74,1755.528,4987.1576,0,1936.3364,1001.119,346.2872,21182.1909,436.69,73,823.1289,3528.7522,608.1986,727.137,517.363,533,1209.1864,1188.0812,445.893,1302.2315,729.2817,3.3,443.7448,664.3869,520.1243,652.5745,811.6538,30,922.3312,0,0,0,0,0,0,0,0,0,0,0,8.41
0,845.7905,2743.7162,0,3614.7621,-3.6,718.2116,73,1757.5362,4950.9677,0,1956.8949,1011.561,349.9687,21120.162,457.1604,165,859.3558,3460.1136,581.5113,801.5231,531.4881,879,1277.9817,1204.6782,462.159,1358.1896,756.5117,2.6,455.1808,691.5141,559.0654,665.3061,810.804,33,929.9184,0,0,0,0,0,0,0,0,0,0,0,12.96
1,926.4106,2700.5523,0,3485.6262,-4,801.5529,76,1771.1274,4735.728,0,1936.5794,1171.3598,393.2866,20663.6595,489.7856,409,952.5671,3341.18,621.6162,948.0406,567.9657,2390,1283.4648,1270.5529,497.5077,1409.4014,762.7603,2.5,471.0293,786.05,608.9792,672.485,819.309,37,1006.0616,0,0,0,0,0,0,0,0,0,0,0,16
0,1050.9343,2567.7235,0,3148.3347,-4.6,911.8173,75,1673.442,4435.8508,0,1764.2484,1247.1875,411.0521,19287.4005,708.9889,703,1030.6452,2885.0788,755.4508,923.6226,569.5154,4454,1373.5342,1310.776,429.8143,1439.1881,898.8889,1.9,528.4385,817.9676,656.0574,761.902,862.0225,42,1050.2679,0,0,0,0,0,0,0,0,0,0,0,21.16
0,1169.6089,2525.5709,1,2878.7932,-4.3,933.4412,73,1657.2913,4089.8537,0,1700.6607,1271.5629,436.1389,18381.2978,802.3288,563,1049.6416,2692.5035,742.958,1016.4731,623.2557,2763,1351.6933,1362.727,476.2704,1484.9312,1023.4973,3.8,507.5462,901.2309,735.4294,771.5786,895.6861,41,1067.1779,0,0,0,0,0,0,0,0,0,0,1,18.49
0,1149.9966,2566.0131,0,2853.2876,-3.5,988.5911,66,1662.6421,4018.2643,0,1726.2785,1334.0195,401.6917,18520.0498,745.1764,339,1116.5761,2649.8149,707.7921,1080.6244,602.1127,1469,1417.7404,1389.6236,564.9719,1626.0089,1124.0373,2.8,535.5387,975.3952,752.9536,805.8685,882.974,43,1142.6576,0,0,0,0,0,0,0,0,0,0,0,12.25
0,1169.7304,2691.9563,0,2936.7126,-1.9,969.2849,55,1649.5387,4008.8564,0,1713.4265,1308.7639,450.879,18683.3125,871.9803,308,1104.4923,2658.0089,769.4529,997.706,563.289,1379,1472.2093,1418.5423,565.6571,1552.6038,1119.5857,3.2,506.5349,928.1541,770.371,790.0707,842.2518,42,1203.1293,0,0,0,0,0,0,0,1,0,0,0,3.61
1,1216.4054,2795.5505,0,2971.0811,-0.6,967.2959,45,1658.6124,4202.652,0,1695.3672,1313.2655,490.2858,19009.8245,870.0727,370,1094.7253,2720.6444,1064.8502,1018.4863,586.3449,1599,1468.1053,1323.5624,433.2093,1497.8116,1054.4294,2.5,493.4305,930.3996,768.8867,808.3733,896.2076,43,1156.5536,0,0,0,1,0,0,0,0,0,0,0,0.36
0,1239.7109,2844.3175,1,3010.1518,-0.5,993.7276,43,1656.7619,4289.9368,0,1759.9491,1326.4952,497.7917,19237.3459,989.5104,467,1142.2775,2704.3944,1102.9943,1120.3341,632.3722,1782,1465.6131,1423.9683,429.6683,1506.2213,1098.4005,2.9,518.293,1014.2967,794.5583,816.125,894.3292,43,1171.0539,0,0,0,0,0,0,0,0,0,0,0,0.25
0,1216.8104,2991.9275,2,2990.4077,0,1053.8112,37,1687.9267,4528.7112,0,1747.3041,1339.2199,570.3768,19667.8039,937.4322,409,1180.6273,2684.0141,1232.4237,1063.6873,637.2655,1826,1468.4375,1356.8135,454.1507,1569.0751,1105.8834,3.6,491.0259,1048.0621,744.8914,843.3569,974.4273,45,1293.9246,0,0,1,0,0,0,0,0,0,0,0,0
0,1182.3616,3013.6792,0,2983.4293,0.9,1031.6571,32,1684.6875,4624.7426,0,1740.7127,1305.28,602.7906,19970.2068,1068.2919,534,1160.9242,2816.5996,1546.4401,982.3819,665.3859,2153,1473.7527,1363.4909,486.001,1632.6032,1031.82,3.5,552.0688,1045.2699,755.3437,867.7802,873.5649,52,1260.19,1,0,0,0,0,0,0,0,0,0,0,0.81
3,1122.2438,3258.2331,0,2975.8739,0.7,956.938,29,1699.522,4815.212,0,1672.2686,1227.5617,633.0531,20222.3643,1374.2412,543,1059.9317,2808.911,1858.1393,970.1476,578.8968,2758,1409.7165,1307.8821,521.1488,1582.6272,957.4987,3,562.3241,977.017,730.1684,775.1386,877.7466,36,1269.5939,0,0,0,0,0,0,1,0,0,0,0,0.49
0,1026.0213,3736.9267,0,3154.2415,-0.4,882.2542,29,1699.5822,5033.8087,1,1704.994,1269.0243,579.4513,21420.8069,1558.3154,654,1065.7813,3008.4172,2189.9791,951.0715,591.7059,3630,1383.1168,1276.415,470.0364,1699.7198,892.226,2.8,507.3438,896.1653,702.3097,746.8165,886.4459,35,1295.1382,0,0,0,0,0,0,0,0,0,0,0,0.16
0,1146.1821,4175.1044,1,3973.6604,-1.7,941.8321,31,2077.9551,5798.6708,0,2123.0683,1403.997,505.1516,25260.1969,1622.1074,905,1078.443,3700.5412,2240.3257,1041.3257,622.002,4137,1501.48,1290.1995,471.4909,1909.7167,1015.6965,2.2,478.6264,917.0961,721.0145,745.109,801.7977,34,1379.2063,0,0,0,0,0,0,0,0,1,0,0,2.89
1,951.9932,4419.1781,0,4167.7493,-2.6,855.3406,35,2093.9431,6041.0025,0,2169.1348,1246.116,537.752,25901.0115,1557.8975,730,1000.8044,3839.9021,2253.256,889.6418,571.6492,2757,1409.6378,1262.536,499.3686,1760.4638,880.7411,0.7,497.7653,938.6701,673.3507,746.7407,840.2927,33,1237.8793,0,0,0,0,0,0,0,0,0,0,0,6.76
0,960.5351,4050.6744,0,4063.2589,-2.5,825.7104,34,2158.7032,5777.427,0,2048.6651,1224.347,469.6017,24881.6473,1269.1329,652,989.9876,3759.2817,1904.7227,829.998,595.7314,3519,1394.9223,1226.7881,482.9153,1628.7147,849.1998,2.5,489.8588,895.873,637.75,732.5094,790.273,26,1114.4729,0,0,0,0,0,0,0,0,0,0,0,6.25
1,915.8512,3229.9279,0,3757.592,-3.5,827.717,37,2055.1527,4976.072,0,1966.2933,1122.9576,415.4266,22431.4633,849.88,824,891.6476,3591.9289,985.2175,784.0163,557.9976,4445,1346.114,1179.2421,530.3913,1508.3825,816.937,0.8,463.3358,810.0082,653.1591,705.2109,824.7854,30,1053.7061,0,0,0,0,0,0,0,0,0,0,0,12.25
0,910.2341,3015.9655,1,3695.7545,-4.4,769.299,41,1921.5068,4907.8057,0,2054.8981,1056.3934,452.6118,21880.282,555.8951,384,829.5264,3559.623,818.371,754.1582,556.9318,1263,1351.0216,1179.462,464.2915,1373.7068,805.8697,1,463.4324,750.2842,627.6015,719.7761,825.1418,39,1036.0955,0,0,0,0,0,0,0,0,0,0,0,19.36
0,712.8872,2741.6409,0,3633.3975,-5.1,732.9114,42,1814.2849,4923.6254,0,1900.2941,961.1983,337.0844,20946.1903,493.0383,171,740.6995,3445.6412,618.6153,697.7786,481.9518,304,1226.3562,1189.3007,430.4211,1260.9501,712.0011,1.5,410.0242,669.7334,553.6753,655.5735,772.3474,38,894.8169,0,0,0,0,0,0,0,0,0,0,0,26.01
0,707.5146,2804.8499,0,3617.2127,-5.6,718.6989,45,1816.806,4946.6068,0,1906.1708,961.5483,338.3385,21057.7735,485.2308,65,742.1624,3471.05,638.3783,676.3594,476.1428,1,1263.7848,1182.2962,463.7496,1231.2925,691.204,1.3,413.5405,676.7742,522.324,660.1451,781.3908,39,912.2503,0,0,0,0,0,0,0,0,0,0,0,31.36
0,701.5286,2803.609,0,3654.633,-6,717.0778,48,1798.4028,4938.8003,0,1921.6897,949.3753,346.4119,21015.4538,517.4785,17,756.5019,3447.8615,670.9914,686.2011,474.5378,0,1237.7062,1207.2392,482.5646,1212.7513,703.2812,1.3,414.4396,690.6971,524.8788,660.0677,782.5851,37,917.9087,0,0,0,0,6,0,0,0,0,0,0,36
0,695.8045,2798.212,0,3691.7005,-6.6,721.3048,49,1784.7372,4936.599,0,1950.5218,958.5225,349.0026,21070.5018,493.4241,19,766.1009,3435.3492,668.6242,687.2364,484.7861,0,1258.0358,1200.7445,475.468,1215.3463,699.9549,2.2,409.597,676.8048,501.0067,644.3496,781.3408,35,909.1889,0,0,0,0,0,0,0,0,0,0,0,43.56
0,704.1617,2839.5731,0,3698.9595,-7,709.6823,52,1750.2316,4943.5125,0,1935.9849,960.3698,370.6127,21109.2023,500.7314,13,742.4207,3440.3751,678.6348,688.3981,469.9149,0,1273.593,1217.0649,499.4808,1226.9726,709.6838,1,398.82,680.5889,515.8853,642.6093,776.3321,36,909.9922,0,0,0,0,0,0,0,0,0,0,0,49
0,711.3062,2820.9895,0,3705.7365,-7.2,717.0835,52,1744.212,4987.5214,0,1945.8215,974.0201,381.632,21136.6721,499.6189,37,733.7693,3451.7501,670.3431,712.1095,455.1418,12,1268.6953,1200.6546,491.2428,1211.9458,717.9554,1.9,407.5604,699.9952,524.7709,650.1219,777.9506,42,928.8003,0,0,0,0,0,0,0,0,0,0,0,51.84
0,730.8193,2842.5515,0,3738.8821,-7.3,725.108,54,1763.6548,4976.4909,0,1980.2451,999.5204,404.7311,21279.6839,481.4079,73,723.1921,3478.0602,666.1173,711.5819,481.4927,533,1260.0986,1206.3331,489.5298,1239.7007,718.1476,1.8,413.3529,699.1136,521.3198,656.8425,792.1598,35,934.6902,0,0,0,0,0,0,0,0,0,0,0,53.29
0,713.6146,2825.7755,0,3706.9504,-7.6,743.6827,55,1765.5455,4927.9203,0,1947.9,990.0505,364.1278,21158.1603,500.7994,165,794.6455,3449.5003,646.3455,791.3077,516.3436,879,1289.5483,1191.4505,456.4535,1245.02,759.3347,2.4,425.3057,729.8877,530.958,689.5152,812.1216,40,922.2871,0,0,0,0,6,0,0,0,0,0,0,57.76
0,811.2247,2786.3893,0,3566.3979,-7.7,832.0302,57,1778.6537,4822.5069,0,1900.0812,1145.8054,424.6022,20904.1557,457.4312,409,923.3035,3343.4782,652.1441,825.7137,504.9579,2390,1297.6226,1234.1795,426.4479,1409.0259,809.3612,2.3,446.152,840.5197,590.1475,709.0737,799.4512,41,1060.4327,0,0,0,0,7,0,0,0,0,0,0,59.29
0,884.67,2577.6412,0,3203.5405,-7.5,924.6223,58,1620.1198,4545.3299,0,1828.1569,1093.0194,450.2952,19415.2747,596.2558,703,1067.3595,2930.9373,690.2456,885.5022,530.0965,4454,1336.2544,1270.5417,402.2292,1373.2947,885.6897,2.6,503.9147,894.4149,690.2943,763.5693,850.2804,44,1070.84,0,0,0,0,7,0,0,0,0,0,0,56.25
0,951.2107,2504.3141,1,2922.5586,-6.4,961.8928,56,1555.5334,4190.6382,0,1709.1042,1250.0208,513.298,18301.0504,676.0576,563,1124.7572,2718.9466,696.807,987.0627,565.6465,2763,1361.8976,1372.3668,445.0286,1338.0577,960.1705,0.9,546.9377,932.4923,713.9206,786.12,920.0955,31,1089.6847,0,0,0,0,7,0,0,0,0,0,1,40.96
0,1056.0268,2575.883,1,2833.1156,-4.4,976.2988,50,1564.3917,4145.0578,0,1720.2381,1269.4163,480.8359,18494.5864,755.8631,339,1068.1668,2741.5037,821.3495,1022.4542,584.6982,1469,1465.8649,1388.2712,435.2444,1448.5316,1052.7098,1.3,544.8752,980.5778,719.9369,826.4779,909.8634,44,1170.7645,0,0,0,0,8,0,0,0,0,0,0,19.36
1,1092.4421,2610.7795,2,2958.7394,-2.4,965.6046,46,1592.4525,4107.8265,0,1617.9179,1204.6195,517.5629,18460.2996,883.0221,308,1056.1659,2697.6369,910.7332,1017.8358,623.0919,1379,1435.3185,1364.9849,516.8689,1439.6284,1133.1315,1.5,507.085,1006.2098,710.4745,823.1101,936.9902,46,1259.185,0,0,0,0,10,0,0,1,0,0,0,5.76
2,1059.2734,2861.982,0,2968.0072,-0.6,998.6057,41,1603.4921,4277.7087,0,1683.5546,1232.9358,488.8472,19073.443,757.1266,370,1056.7712,2742.3477,980.6779,940.0276,619.2322,1599,1453.2256,1234.861,432.2067,1483.1251,1089.3076,2.3,503.3555,937.6466,749.1417,789.9385,978.1981,54,1198.9597,0,0,0,1,10,0,0,0,0,0,0,0.36
0,1086.3815,2921.7887,2,2865.9786,0.5,1010.9872,37,1671.4248,4358.3839,0,1654.6865,1328.1765,632.8631,19241.7866,937.2301,467,1169.2213,2726.1302,1147.1794,1029.7398,611.5315,1782,1521.5787,1238.3729,467.2198,1521.8152,1126.269,2,516.0204,990.2168,743.1703,817.3868,950.5563,52,1196.0328,0,0,0,0,10,0,0,0,0,0,0,0.25
1,1130.2733,3029.5296,0,2883.6704,1.3,1033.8839,35,1728.0743,4520.3603,0,1752.1457,1314.2073,580.2782,19699.0519,1004.7249,409,1130.985,2752.27,1354.9482,1001.8198,619.8731,1826,1522.5026,1251.788,523.4519,1510.499,1152.9498,2.3,552.1517,1006.2126,734.7522,818.6951,961.8978,51,1243.6034,0,0,1,0,10,1,0,0,0,0,0,1.69
0,1088.9487,3088.8297,1,2964.5801,1.7,996.866,36,1729.8699,4615.5504,0,1734.3122,1290.724,574.8059,20080.3132,1200.7496,534,1054.2821,2861.2712,1536.2369,928.5539,610.056,2153,1544.8454,1327.7908,523.4234,1541.0543,1094.2499,1.5,537.0426,1004.2336,703.9489,810.0181,944.3051,49,1241.8475,1,0,0,0,10,1,0,0,0,0,0,2.89
2,1060.5371,3218.7427,1,2991.8163,1.8,973.3887,36,1712.6398,4898.5381,0,1648.9586,1226.5677,541.2881,20385.7997,1370.8304,543,1026.7982,2938.594,1802.8236,976.748,577.2199,2758,1415.5244,1277.2771,462.081,1560.9858,1039.0558,1.3,531.5554,959.1355,680.9115,774.7603,925.7484,49,1209.665,0,0,0,0,10,1,1,0,0,0,0,3.24
1,996.8984,3592.0114,0,3189.9537,1.4,932.8818,38,1729.9652,5166.1776,1,1752.6285,1240.6573,504.9309,21548.7512,1708.9523,654,1006.8772,3081.7565,2114.3699,985.0915,583.7802,3630,1433.8211,1270.6503,517.6759,1602.4372,1004.9255,1.2,478.1139,919.3602,680.438,746.9095,905.2865,50,1202.3741,0,0,0,0,10,1,0,0,0,0,0,1.96
1,1061.4715,4045.7786,0,4007.6916,0.7,1012.0697,42,2067.4543,5840.3126,0,2206.7941,1284.3955,458.4481,25124.6035,1878.2507,905,978.198,3632.8523,2328.6729,974.52,610.5533,4137,1632.7299,1235.673,476.6288,1690.9901,1065.8853,2,505.533,971.0346,688.5434,752.8192,915.633,73,1216.5459,0,0,0,0,10,0,0,0,1,0,0,0.49
0,1052.2321,4130.0855,0,4106.3751,0.1,946.7451,42,2101.4152,6094.8715,0,2138.6823,1211.9287,434.1231,25700.2038,1799.2747,730,924.0806,3848.3147,2301.9008,918.758,603.7624,2757,1648.1679,1231.2718,473.301,1632.2916,980.8542,1.3,471.6176,850.6365,675.8487,704.3916,882.3974,82,1131.2558,0,0,0,0,10,0,0,0,0,0,0,0.01
0,1062.8854,3839.492,0,4059.1331,-0.6,908.1559,44,2034.7251,5873.572,0,2075.4238,1176.7038,461.3982,24708.7611,1485.5817,652,911.6234,3763.9719,1942.693,907.1108,615.0753,3519,1540.7638,1247.5894,486.9643,1521.6794,941.1628,1.6,487.8744,830.883,588.2312,744.3104,882.0477,78,1146.0455,0,0,0,0,9,0,0,0,0,0,0,0.36
0,931.2939,3155.8753,0,3809.9785,-1,875.9373,46,1944.6477,5143.4073,0,2035.6102,1173.1242,455.1051,22566.0924,842.9634,824,924.0112,3534.1431,1128.991,870.0983,600.2293,4445,1419.2462,1226.8523,492.7192,1523.1841,923.382,2,460.746,838.5855,600.2506,747.4844,892.3545,68,1114.4628,0,0,0,0,8,0,0,0,0,0,0,1
0,851.1446,2888.0512,0,3749.5508,-1.3,828.5044,46,1871.5158,4978.618,0,1985.1965,1098.9758,460.7364,21717.0983,617.4476,384,832.5151,3534.5626,800.6874,810.0104,585.3484,1263,1356.5203,1162.5476,467.948,1353.0831,881.9749,2.2,428.6366,769.7463,568.3649,718.5013,881.1481,67,1043.1623,0,0,0,0,7,0,0,0,0,0,0,1.69
0,733.4287,2725.8432,0,3681.0111,-1.9,726.2676,48,1805.2209,4996.1149,0,1873.6803,1001.2015,311.6862,21122.4254,485.1722,171,738.7464,3505.2319,657.2524,734.4792,525.774,304,1222.6284,1168.7657,486.8413,1312.6947,731.6472,1.2,426.4844,711.664,551.5991,624.9407,812.207,69,911.5343,0,0,0,0,8,0,0,0,0,0,0,3.61
0,724.9956,2765.4938,0,3692.5747,-2.5,728.9382,53,1809.4288,5039.1197,0,1899.173,1013.7634,327.3134,21220.5403,495.0426,71,736.2446,3497.8968,677.9427,741.1644,505.4817,0,1235.1833,1133.0606,458.345,1281.6702,725.8642,1.7,442.0276,692.9651,526.3638,639.6066,796.1369,66,883.1899,0,0,0,0,7,0,0,0,0,0,0,6.25
0,728.1194,2786.1166,0,3684.6999,-3.1,740.8782,53,1830.4885,5004.5189,0,1905.1784,1013.8123,340.2212,21218.9115,476.8808,23,718.045,3499.6137,694.4675,713.5802,504.6834,0,1239.2033,1130.471,477.0877,1269.0922,714.7589,1.5,422.3068,681.3852,521.766,632.9334,780.6793,70,868.5323,0,0,0,0,0,0,0,0,0,0,0,9.61
0,719.3336,2818.2734,0,3680.4839,-3.7,720.3157,55,1811.3189,5008.0168,0,1919.9065,983.5934,317.2813,21246.388,513.6014,17,748.7977,3534.4788,708.0799,721.393,511.5867,0,1228.5692,1164.3847,418.0031,1245.3405,720.518,0.9,439.6261,680.7326,516.9671,645.6399,773.2306,71,875.802,0,0,0,0,0,0,0,0,0,0,0,13.69
0,707.9885,2778.3579,0,3711.7306,-4.5,705.6134,59,1821.6173,4966.1025,0,1928.0063,1003.4115,330.15,21215.9413,515.5136,21,736.15,3545.7381,714.7073,716.1862,518.6519,0,1239.2938,1155.9727,419.6764,1225.0948,714.0227,1.6,447.5487,672.359,519.2479,660.754,763.1355,60,876.4111,0,0,0,0,0,0,0,0,0,0,0,20.25
0,680.0894,2780.5806,0,3741.9028,-4.8,713.8558,62,1821.7793,5015.1474,0,1916.0988,998.7819,336.2309,21296.1261,501.3521,36,737.8118,3545.0453,703.6267,719.3895,491.9447,7,1240.7358,1179.1844,422.1544,1234.8361,707.7436,2.1,430.2526,700.7122,514.7797,652.4215,789.372,59,865.3585,0,0,0,0,0,0,0,0,0,0,0,23.04
0,717.04,2767.0336,0,3712.881,-4.6,738.4226,62,1812.68,5054.0981,0,1922.7526,1008.8125,339.4033,21256.4469,474.9079,79,746.7405,3509.9574,712.9253,758.696,520.7774,549,1261.5443,1194.9703,443.4311,1215.4999,716.611,2.8,453.3727,700.029,520.5682,634.9939,834.819,58,895.7122,0,0,0,0,0,0,0,0,0,0,0,21.16
0,731.6237,2765.6896,0,3704.9738,-5.4,738.4536,60,1838.6591,5032.8659,0,1902.8353,1026.215,334.1769,21273.8544,480.9182,190,759.8974,3477.111,698.6146,801.0049,533.0984,840,1286.6959,1190.9673,426.0456,1265.0238,758.5705,2.2,415.8532,704.4742,557.2018,665.6662,829.4821,57,910.1391,0,0,0,0,0,0,0,0,0,0,0,29.16
0,789.0511,2712.3928,0,3621.1591,-5.5,768.5667,60,1850.4013,4911.043,0,1908.0433,1094.459,399.6969,21037.5839,477.8777,382,866.0032,3349.1429,690.8519,895.3446,551.6661,2408,1334.6531,1197.7868,433.8309,1350.7484,828.1219,1.5,469.4233,821.6775,614.6091,703.2221,848.9536,57,1114.3119,0,0,0,0,0,0,0,0,0,0,0,30.25
0,905.0192,2510.2592,0,3240.4111,-5.9,911.872,62,1708.304,4577.0961,0,1737.5508,1205.135,378.0776,19495.1203,529.3628,798,966.3935,2965.945,692.9302,982.1754,584.2306,4521,1311.672,1380.4266,434.9017,1443.8821,932.0352,2.5,475.536,860.2866,667.8144,746.6684,830.0255,62,1056.3386,0,0,0,0,0,0,0,0,0,0,0,34.81
0,1037.6785,2491.2461,0,2870.9255,-5.1,950.1574,62,1618.895,4154.1002,0,1638.3826,1343.5304,362.3099,18210.7655,729.1295,535,1054.5811,2707.7563,852.1718,926.4729,608.15,2779,1286.8968,1451.9185,429.1649,1442.563,980.0643,2.3,526.9562,988.9927,728.4245,769.8042,853.937,67,1179.7429,0,0,0,0,0,0,0,0,0,0,1,26.01
0,1089.7515,2490.9356,0,2875.7551,-3,933.4435,53,1528.1069,4060.0781,0,1607.1841,1315.2247,405.5688,18039.098,804.439,383,1093.3679,2676.2793,898.2249,1092.3515,617.7173,1542,1331.1931,1390.8253,444.5838,1469.5658,1061.6199,2,546.0655,962.7143,759.5426,790.2159,924.8026,62,1182.1001,0,0,0,0,0,0,0,0,0,0,0,9
0,1086.4054,2506.3805,1,2923.9935,-1.1,963.9306,41,1593.5672,4105.3856,0,1671.6272,1253.2676,492.251,18345.8244,849.8831,321,1042.8067,2675.3376,967.8594,1048.5879,615.4118,1360,1413.5717,1357.3101,484.4217,1455.9611,1097.5142,2.7,500.0299,989.263,729.1875,787.3777,837.6758,52,1166.1954,0,0,0,0,0,0,0,1,0,0,0,1.21
0,1139.3816,2629.1948,0,2888.7594,0.3,950.0097,35,1620.3242,4231.7063,0,1741.5465,1267.8483,589.6873,18753.9812,733.1055,378,1041.5243,2734.7321,1095.7959,1084.259,640.4325,1634,1420.2365,1392.7596,456.497,1487.4814,1125.6536,3.4,480.4861,982.0331,735.0112,810.9914,928.5626,58,1153.743,0,0,0,1,0,0,0,0,0,0,0,0.09
1,1117.7551,2803.6428,0,2940.9951,1.7,972.8018,33,1631.5152,4400.8707,0,1704.2663,1278.4626,651.9014,19181.6827,777.0189,473,1091.2253,2742.9254,1286.7591,1148.392,685.8402,1901,1465.8026,1310.6514,477.161,1491.6646,1147.7357,4.2,496.6182,1007.8737,763.659,780.7081,943.9138,53,1167.8932,0,0,0,0,0,1,0,0,0,0,0,2.89
0,1152.1156,2948.9347,1,2929.4599,2.8,1039.1849,31,1639.3873,4588.4278,0,1705.1164,1348.6224,696.3489,19583.641,927.6003,507,1141.7671,2735.4908,1562.5994,1085.1446,675.4948,1856,1441.1287,1335.756,540.113,1595.6954,1131.1083,4.2,509.4384,950.2714,754.8811,802.4767,958.0808,59,1218.2919,0,0,1,0,0,1,0,0,0,0,0,7.84
0,1105.1518,3110.9762,0,2948.0913,2.8,1002.07,31,1717.7176,4653.4628,0,1749.2959,1323.6466,632.4625,19928.6609,1058.8059,513,1077.7064,2829.0337,1709.2088,1116.6357,646.3314,2286,1340.4747,1381.4521,559.5933,1579.6087,1085.9842,2.6,491.9404,993.8487,764.9445,771.9594,919.131,67,1203.0604,1,0,0,0,0,1,0,0,0,0,0,7.84
1,1086.183,3306.7045,0,2930.3581,3.1,1032.0568,31,1731.0035,4895.5607,0,1643.9713,1254.171,599.5385,20282.966,1386.7166,555,1080.6341,2910.6127,2001.143,1016.6768,620.9333,2830,1330.4894,1245.2536,595.5164,1534.2658,1051.2128,1.6,489.8572,910.2923,734.6416,772.0241,890.8632,49,1170.4626,0,0,0,0,0,1,1,0,0,0,0,9.61
0,1038.2229,3729.0274,0,3113.5551,2,988.0769,33,1780.3294,5185.5534,1,1696.5351,1323.9564,609.2916,21500.5029,1688.565,647,1072.8606,3020.0523,2248.4339,992.8577,591.2743,3608,1347.7172,1243.5413,536.4125,1627.733,1005.8055,2.2,540.4582,922.8827,714.9201,729.1137,847.6854,49,1212.9772,0,0,0,0,0,1,0,0,0,0,0,4
0,1177.3614,4266.5776,0,3963.6664,0.7,1023.379,35,2104.0734,5945.3535,0,2131.4114,1401.9515,499.506,25315.7326,1790.7025,883,1110.6809,3563.6936,2386.5336,971.3395,612.8807,4116,1525.5951,1270.7547,593.0981,1815.3616,1102.9692,2.2,473.8679,928.8627,747.0125,760.8493,939.1772,52,1315.4336,0,0,0,0,0,0,0,0,1,0,0,0.49
0,1108.9954,4410.9092,0,4046.367,0,895.0218,37,2108.0514,6224.9751,0,2180.7051,1343.4769,460.82,25838.2931,1749.0644,756,1009.3917,3689.5483,2314.445,875.3681,572.4298,2681,1429.8093,1311.325,601.3408,1747.9277,1031.8433,3.2,451.1185,878.7137,725.1271,737.5225,884.0594,49,1263.136,0,0,0,0,0,0,0,0,0,0,0,0
