"y","temp","rain","wind","wet","cloud","sunny","semester","past_return","X2_3","X3_4","X4_5","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m5","m20","m25","m30","m35","m45","m50","m65","m70","f10","f20","f30","f35","f45","f50","f60","f65","bus_passenger","sub_passenger"
2,26.3,1.2,8.5,83,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.466,3480.7855,3547.208,1920.7896,1451.3521,964.768,789.753,387.2976,841.8766,176.3938,5573.8059,2035.24,1389.2955,744.9133,753.8946,633.3623,497.5833,111,663
3,27,0,8.6,79,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.5548,3419.1231,3522.6607,1896.9562,1422.1883,1012.7332,806.3317,456.5856,854.0572,169.595,5459.7356,2009.2641,1378.6624,774.7941,788.2336,633.1229,512.2594,228,963
3,27.1,0,7.2,78,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.3122,3277.437,3330.6356,1845.2273,1482.9734,1110.6627,924.7069,442.7071,878.2298,181.176,5313.9118,2001.6464,1399.4132,873.8756,853.788,655.0834,556.6035,508,2797
18,27.2,0,6.8,78,10,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940.0411,3139.3863,2931.9816,1615.9327,1439.7175,1230.2403,1065.3558,524.507,937.9542,145.6149,4840.0017,1658.1248,1317.1029,955.8902,946.2701,696.5934,582.1631,882,4824
8,27.6,0,6.2,76,10,1,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.9429,3216.2669,2761.442,1571.8902,1501.5557,1295.6258,1146.4853,567.4582,959.4351,162.4907,4614.1835,1649.5651,1448.7253,1131.8093,975.4609,744.5523,587.0504,564,2825
3,27.8,0,6.7,75,10,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,948.8219,3234.2939,2685.9464,1614.201,1478.4759,1277.0003,1188.9067,530.0066,979.8255,165.6166,4528.7115,1738.5526,1471.8571,1154.594,1004.6738,799.7558,600.3375,366,1608
2,27.8,0,8.4,77,10,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,954.7767,3321.4009,2694.192,1576.7055,1434.6879,1242.8538,1153.3069,490.5499,991.9629,181.5466,4497.47,1701.9276,1453.3433,1161.1647,1050.4215,718.6374,607.5146,380,1551
3,27.7,0,7.1,77,10,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1011.8937,3379.7628,2739.7325,1586.3424,1485.2008,1336.2378,1166.8901,514.2437,977.1664,191.8441,4635.2121,1730.5725,1514.9881,1232.6678,1057.6362,769.0651,583.5542,425,1803
0,27.8,0,6.7,77,10,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1070.7241,3471.9055,2694.5301,1602.4148,1524.6898,1304.7158,1238.0152,555.25,987.7188,213.5327,4616.5741,1678.7224,1523.1525,1323.5468,1130.7015,778.4622,608.2028,478,1971
0,27.2,0,5.8,82,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1040.914,3476.3541,2835.1324,1712.8928,1519.593,1284.3489,1249.18,528.9275,1049.8785,185.8788,4802.2389,1714.1741,1508.3393,1386.6182,1092.0108,867.7534,628.9072,463,1954
5,26.3,3.2,6.8,87,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1070.4047,3555.9336,2836.3171,1697.208,1488.8449,1255.9357,1271.4895,492.6291,908.6463,129.3633,4896.0461,1712.0924,1431.9891,1278.9178,1049.3964,849.9303,638.0781,561,2185
0,26.7,0,6,84,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,922.2118,3543.6874,2877.7968,1698.2055,1579.6546,1286.0094,1188.916,493.4197,894.5537,196.3097,5118.0363,1735.5115,1378.7958,1255.0471,1027.2785,828.8324,612.6046,619,2942
4,26.9,0,5.4,84,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1087.0383,3710.49,3087.8105,1769.5266,1643.1203,1165.5221,1076.2541,503.518,918.3607,223.19,5461.1638,1670.2356,1282.0867,1136.9959,983.6752,773.7573,584.9589,802,3580
16,27,0,4.2,83,10,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1223.8501,4191.9225,3558.9405,1969.6058,1891.8612,1244.3256,1074.101,461.1161,890.2062,238.2393,6201.2618,2210.912,1532.7887,1156.8052,1111.907,818.4471,615.5293,1090,4140
11,27.1,0,5.6,83,10,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1357.4267,4565.4168,3775.6865,1992.6625,1742.1269,1214.9757,1046.4075,463.5016,869.3385,188.6036,6657.9551,2127.8057,1493.3233,1027.6157,981.4715,790.4833,583.506,892,2780
9,27.2,0,5.3,81,10,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1314.2863,4723.9134,3850.9091,2001.4431,1696.7296,1119.0444,952.5191,438.0091,895.7408,219.7347,6709.155,2198.6836,1482.113,938.8325,902.9506,791.5452,603.6229,612,2809
3,26.3,0.8,3.9,87,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1245.8714,4496.6259,3890.3307,2103.1406,1671.6493,1046.0186,898.6111,447.1127,858.6051,173.817,6635.0059,2108.8939,1495.0157,930.7061,859.6398,758.9003,582.4741,621,2932
3,26.8,0,3.5,82,10,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1039.4556,4249.7748,3903.6574,2072.947,1610.7715,1110.2105,874.5272,427.6657,873.0768,199.1017,6248.7595,2112.6505,1497.9024,947.7812,851.7185,742.9948,550.2645,645,2916
0,26.3,0.3,3,85,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,742.1008,3917.6755,3815.1391,1978.3209,1461.1265,1013.2466,780.8088,382.6691,807.8894,165.1428,5948.562,1939.0329,1322.2686,767.0347,767.7031,685.3368,493.5436,409,1634
0,25.7,0.8,3.5,89,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.1886,3730.6871,3797.2384,1974.0743,1408.2913,982.2363,736.1314,400.0306,783.8123,159.0758,5916.831,1963.1367,1304.0204,725.6926,775.0877,679.6562,495.5484,274,409
0,25.3,0.9,3.7,93,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.3292,3693.5659,3772.0652,1917.0702,1350.6535,1018.5459,777.3731,377.7367,786.0562,162.7971,5797.5719,1960.572,1312.3041,744.914,772.9765,670.5864,503.0008,127,0
0,24.8,7.8,3.5,95,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.8768,3567.1931,3679.1673,1896.1626,1384.8477,1012.1157,795.4466,394.0099,802.8687,167.3259,5745.9452,1960.8347,1291.1908,721.3098,764.874,677.8698,523.4695,41,0
0,24.8,1.3,6.1,96,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.0622,3499.7148,3642.3263,1905.4902,1402.2957,1007.9183,780.531,381.909,762.343,174.1679,5686.1946,1951.2485,1293.0504,749.4712,764.8565,656.2378,512.287,43,0
0,25.1,0.4,8.8,95,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.0809,3448.0807,3616.4479,1900.1012,1405.5826,1003.2611,797.8567,395.9211,806.5698,170.7591,5606.0028,1959.7282,1291.0715,728.5332,793.0061,664.9739,517.1383,41,18
4,24.9,0.9,4.2,96,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.8657,3360.8303,3564.8761,1872.8403,1410.5484,1035.6753,791.1876,395.4895,797.2752,166.0749,5538.6609,1939.0131,1343.3206,762.2262,786.5798,687.9608,540.1768,116,645
2,24.9,0,5.1,95,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.9559,3230.0124,3491.0464,1878.5319,1391.1273,1054.3153,791.7569,430.1188,816.8064,174.1646,5437.0785,1908.5225,1313.0864,761.6517,809.201,694.0491,543.8347,217,924
5,25,0,4.8,94,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.8209,3146.2858,3411.1229,1826.003,1448.2031,1211.328,909.0705,397.6718,828.2622,170.8731,5277.5254,1915.4298,1334.9709,866.0836,858.9984,699.3409,538.5219,509,2777
13,25,0.1,6.1,95,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.5787,3045.4737,2945.3279,1719.6111,1421.6446,1196.8164,1058.5783,504.2869,899.6222,143.4606,4904.8236,1727.1517,1327.5463,982.1355,962.9038,761.2334,579.7302,823,4860
10,25.2,0,5,94,10,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.8974,3129.0154,2792.6388,1639.9573,1436.561,1213.9022,1104.5826,529.5799,923.2998,182.543,4583.1318,1701.4155,1360.5031,1063.0018,1043.2403,747.9818,565.4356,609,2877
2,25.2,0,3,94,10,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,712.5658,3197.4543,2687.825,1605.1044,1440.1195,1359.1904,1100.9599,525.9304,915.1535,209.615,4505.8796,1697.3633,1469.7646,1094.5191,1025.1016,769.3823,627.6358,381,1629
1,25.4,0,3.4,93,10,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,630.2375,3298.7564,2708.663,1639.8913,1411.2887,1215.7581,1094.5699,553.513,886.7287,194.3364,4520.9257,1657.266,1519.1057,1119.4866,1030.4518,764.4596,607.9533,359,1572
0,25.3,0.5,3.2,96,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,763.1168,3284.8793,2716.4789,1626.9972,1403.3327,1253.2211,1118.8682,514.5107,889.6779,252.3313,4682.1835,1700.224,1369.232,1092.1205,1029.8046,741.0517,580.8506,424,1794
0,25.1,10.2,2.6,97,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,733.0156,3348.9019,2748.7119,1613.7833,1502.6983,1252.2607,1143.8405,532.8325,920.3592,287.3399,4736.7783,1680.7045,1466.1301,1114.5097,1085.0731,789.1411,621.8129,476,1972
1,25.1,0,3.2,95,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,803.9867,3449.3167,2888.1889,1694.2017,1542.5051,1232.9608,1162.7887,511.6351,930.871,246.3902,4868.6987,1666.723,1462.5628,1197.6157,1035.4814,788.4373,649.1231,570,1961
3,25.8,1.8,3.2,93,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,910.6664,3452.9136,2935.6909,1717.9954,1568.1267,1282.2759,1173.2178,555.6394,994.781,257.8514,4950.1433,1687.2882,1387.9151,1236.2562,1014.7789,795.8824,609.8258,562,2267
3,25.8,0.2,3.6,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1081.4135,3671.5036,3019.4762,1718.9199,1513.7462,1231.4939,1217.8752,519.5456,816.021,254.675,5092.2644,1661.4638,1496.1044,1120.6617,1067.5985,757.6834,587.9177,633,2796
4,25.8,0.9,3.9,94,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1203.4828,3847.9038,3059.4294,1794.2731,1538.0667,1251.9298,1205.2374,489.1871,866.7451,228.546,5258.5941,1694.9273,1446.1323,1066.4597,1055.11,761.0509,579.351,799,3676
1,26,0.1,2.4,93,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1345.3471,4325.2684,3518.6498,2071.8251,1756.1374,1315.0767,1163.8712,500.2812,892.5141,238.2708,6137.4801,2061.4458,1574.7605,1150.5573,1065.84,777.8709,591.2389,1087,4284
1,25.8,0.4,4.2,94,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1445.6104,4562.7781,3918.0173,2111.9726,1712.9249,1235.3524,1096.0139,464.8888,850.3063,225.1456,6571.2355,2129.1559,1595.7014,1124.5177,968.9737,785.8373,542.5223,773,2901
0,25.3,4.7,3.4,97,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1394.0666,4623.7668,4016.6981,2123.3522,1730.7761,1199.6252,1001.3165,457.3405,839.818,193.1718,6826.6216,2131.7847,1514.1198,1024.7352,920.9067,768.5768,592.6667,664,3034
0,24.5,3.1,2.6,97,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1231.0976,4608.0001,3981.9475,2165.9929,1793.6545,1112.9539,988.5793,412.4096,802.8991,189.5095,6776.2306,2163.5329,1571.9091,1002.2934,863.9667,716.2821,594.6158,663,3161
1,24.5,0.5,2.7,98,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1111.6578,4347.0687,3888.0092,2063.4925,1608.1791,1084.6317,942.2049,416.1391,793.4105,189.024,6291.608,2052.2209,1572.4293,899.0248,819.3172,723.263,588.8371,720,3152
0,24.5,1.3,1.4,98,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,830.4554,4092.3767,3808.3884,1951.7936,1511.0011,996.5053,798.1042,404.5088,798.5893,152.3824,5976.7254,2019.8642,1318.7954,766.2615,741.2676,661.0482,521.6556,446,1862
0,24.5,2.7,2.4,100,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.471,4041.2842,3836.9312,2013.6661,1494.1599,1005.155,790.4902,377.581,804.1161,165.3318,5834.3603,2011.3424,1317.5797,740.0567,762.7521,663.1207,516.0534,244,382
0,24.4,5.8,1.5,99,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.3664,3931.2951,3816.2742,1976.7813,1442.4043,1008.1617,785.8941,386.3084,791.0924,159.1323,5869.5556,2004.603,1317.1423,759.0972,725.2957,648.0274,508.2235,160,1
0,24.3,3.2,2.7,100,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703.896,3855.3576,3705.4977,1958.147,1428.5432,1024.7768,780.625,389.0297,803.6768,179.1331,5794.7687,1981.486,1328.1256,749.8237,733.5342,637.4699,528.7703,42,0
0,23.4,2.8,1.8,99,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.4737,3727.406,3660.5369,1951.6509,1420.903,1019.2093,784.4618,404.7002,801.2893,175.5944,5739.7001,1985.6924,1350.7446,747.8331,723.749,647.3538,518.2224,56,0
0,22.9,14.1,1.8,100,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.8069,3690.6297,3642.3088,1934.9485,1411.264,1009.5657,787.4591,409.8934,818.073,176.8569,5732.5631,1990.7784,1353.9575,752.4848,718.3982,630.7027,531.0299,38,18
0,22.7,12.3,1.2,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.7909,3562.0421,3581.8402,1930.6241,1406.6472,1021.9086,756.2618,409.2508,835.0601,161.6074,5647.7329,1995.7209,1367.545,772.1317,735.5755,634.6292,537.0134,96,630
0,22.5,20.8,2.5,100,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.9161,3418.391,3551.9121,1938.0207,1375.3701,1053.7584,786.4343,430.1624,863.6169,179.4095,5561.7912,1963.3446,1340.168,785.9423,777.6696,662.7587,555.4114,213,957
0,22.4,7.9,2.1,100,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.2147,3369.0466,3418.8665,1861.8426,1456.0539,1118.5979,956.2155,461.3485,868.2363,192.4361,5396.3183,2004.5651,1403.8552,854.9949,837.2414,692.6494,576.0735,485,2726
0,22.4,17.6,2.1,100,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.417,3221.0373,2964.2659,1682.71,1396.0241,1135.556,1000.7801,477.5282,882.7059,196.0171,4970.8076,1748.5446,1309.0175,982.038,929.681,734.1195,588.0317,850,4821
1,22.4,3.8,2.2,100,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.1052,3283.5447,2864.6869,1650.3293,1390.9651,1197.0363,1050.2228,489.8473,938.447,222.0777,4798.5461,1679.0629,1352.8374,1083.7432,913.9384,804.6825,587.6095,697,3042
0,22.3,8,2.2,100,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,783.37,3279.068,2773.9392,1638.5304,1437.6884,1248.1572,1116.2833,509.639,956.6976,237.3244,4651.5595,1754.2627,1357.7334,1173.4456,963.442,779.2253,619.0115,405,1634
0,22.6,23.8,2.1,100,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,724.0051,3260.3247,2715.6559,1652.4171,1415.113,1226.0932,1169.3273,508.3386,930.2626,249.962,4622.0721,1717.3915,1384.3377,1144.9708,965.4874,804.0735,607.7374,360,1598
0,23,0.9,1.6,99,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,768.438,3390.5815,2703.4661,1618.3405,1357.6383,1269.4721,1106.8209,467.8978,877.9215,281.4202,4631.9522,1577.9751,1367.0399,1157.4012,1014.5167,871.3082,584.9683,414,1786
0,22.9,3,3.1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,830.2996,3357.6225,2761.3842,1555.2494,1370.2623,1303.9087,1139.8753,502.3923,962.8238,253.6501,4798.3629,1621.1311,1382.1114,1203.9913,1055.2265,842.6081,593.4118,468,1959
0,22.9,7.9,2.1,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,876.8559,3371.4891,2769.3375,1631.991,1436.1235,1346.3947,1199.145,528.7306,938.8131,223.6188,4812.4119,1724.4242,1400.1733,1277.951,1042.7594,877.1683,622.9381,488,1859
0,22.5,8.2,3.6,98,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,859.9126,3594.8508,2736.4559,1638.8905,1484.3059,1331.5994,1224.9149,537.7335,930.6391,181.8357,4935.7496,1717.5364,1405.6305,1273.2566,1045.6154,808.745,614.8281,557,2089
0,22.2,5.8,3.9,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,826.1197,3522.8137,2817.4076,1652.6226,1544.4825,1210.8427,1162.5269,543.0744,887.9823,210.9491,5043.8161,1651.911,1440.5041,1261.872,1025.265,804.337,578.6569,533,2867
0,21.3,11.5,4.1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,887.7512,3612.1978,2928.8523,1728.7392,1648.536,1256.7504,1203.6395,481.7712,854.3995,235.0186,5270.6421,1699.1373,1418.6489,1179.3798,980.487,766.2198,525.2333,720,3529
0,21.2,11.8,3.5,100,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,986.3172,4068.7988,3300.4755,2064.4113,1751.574,1324.3029,1163.4263,495.6982,903.3253,218.2628,5896.2057,2032.4277,1524.1956,1182.5091,1035.0233,740.8276,553.1465,769,4007
0,21.2,2.2,3.2,100,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1149.3565,4442.3578,3595.8763,2082.2124,1801.426,1274.8888,1145.276,491.9932,876.9524,217.7566,6202.7515,2051.3038,1413.6388,1078.3495,929.5179,721.6171,550.7087,840,2933
0,21.3,2.7,2.9,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1145.574,4541.0213,3717.6032,1998.3267,1795.5141,1127.4334,964.9189,471.9759,866.2292,204.5409,6319.3901,2029.2945,1424.0035,1034.9216,888.5788,739.187,532.3149,617,2815
0,21.4,1,1.9,99,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1096.6788,4534.9533,3779.2165,2064.6469,1693.6033,1150.0163,920.3334,480.0821,866.8768,187.8337,6276.5421,2082.2927,1428.9664,977.814,851.9238,740.0126,545.8399,631,2888
2,21.5,1,1.5,99,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1015.7316,4396.8571,3894.2414,2123.775,1614.0294,1135.9712,886.9865,464.4696,837.486,180.1519,6134.704,2076.557,1421.2747,908.3295,809.6141,721.1578,539.7317,654,2832
1,21.7,0.1,0.8,99,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,758.6562,4010.0387,3803.6038,1961.5363,1434.5563,999.9037,814.113,391.5576,764.5501,173.8358,5987.8914,2018.2274,1285.6033,740.9382,731.9336,637.3466,515.5516,455,1705
1,21.9,0,1.1,99,10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.9542,4026.1777,3812.3394,1962.1527,1431.0279,1020.1442,821.2105,396.8739,773.6021,153.3052,5917.2056,2012.1641,1314.6628,773.9002,745.1542,642.5143,489.3009,368,678
4,22.3,0,1.1,99,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.6142,3898.7261,3770.2083,1912.673,1376.6724,1036.1832,812.0642,412.2339,765.7757,164.6412,5848.022,1991.3145,1306.5397,768.4856,746.5665,637.685,489.1361,231,1
1,22.4,0,1.9,99,10,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.6047,3750.3202,3725.3241,1931.9216,1337.3071,1017.0013,797.847,397.0075,762.0278,165.4985,5754.2327,1998.1029,1318.2977,776.5606,765.3455,629.8729,489.4707,120,0
0,22.6,0,0.1,99,9,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.5618,3697.008,3654.4444,1897.4147,1353.083,997.3481,803.042,399.0243,723.0921,170.4719,5709.3029,1999.9803,1335.9745,775.5478,750.5082,620.0926,497.9039,72,0
1,22.9,0,0.9,99,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.2225,3610.7529,3610.4394,1894.7131,1346.0876,987.014,787.3579,408.8995,752.804,173.7653,5661.001,1988.3768,1341.1169,752.0441,759.1441,625.8191,492.9359,41,13
1,22.9,0,0.6,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.2112,3479.0744,3576.1096,1922.5264,1352.1186,990.115,784.0603,415.8256,776.3574,192.959,5581.0425,2002.6635,1361.7231,775.4294,754.6877,631.9216,536.2491,100,715
4,23,0,1.3,99,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.2556,3406.9535,3560.2659,1912.2011,1372.1755,1018.0596,839.0823,421.845,745.8616,182.0402,5554.333,1959.0913,1345.5269,790.5832,752.9294,615.6857,534.1766,212,1024
9,23.4,0,1.5,99,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736.4684,3286.0987,3378.8493,1868.2872,1382.3446,1136.1323,937.7742,429.0334,741.4777,192.2529,5383.1338,1942.3478,1428.9323,894.4842,782.5026,661.2263,532.9423,516,2705
23,23.9,0,1.6,99,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.3851,3167.0332,2961.0464,1697.2962,1388.7761,1251.9462,1040.7597,475.965,825.5485,163.7674,4879.488,1676.9798,1385.4628,986.9243,869.9431,715.9249,590.4464,840,4681
13,25.6,0,2,95,5,1,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.489,3223.3121,2836.863,1580.594,1429.2842,1262.8435,1091.392,484.9646,871.2933,148.098,4748.1393,1663.9159,1463.585,1120.2953,887.2534,727.9256,601.4382,582,2818
5,26.9,0,2.7,85,8,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,780.0955,3311.2698,2722.2936,1587.4747,1487.0964,1282.2166,1133.9233,504.314,880.6688,183.3844,4573.0913,1720.8026,1459.4827,1120.7058,960.6366,771.417,611.6823,380,1681
3,27.6,0,2.1,80,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,815.6133,3337.4416,2760.4783,1603.4161,1454.7494,1281.6967,1171.3555,493.3976,959.8868,238.9267,4624.6802,1725.2441,1528.8169,1157.1546,938.689,775.0007,599.1253,424,1673
7,28.6,0,2.2,74,7,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,787.4224,3331.2415,2702.8058,1605.1057,1496.6844,1290.8837,1122.0358,458.9833,907.3703,298.4654,4805.4413,1735.2813,1522.8306,1134.2519,957.905,784.9222,581.4364,450,1821
2,29.7,0,3.1,68,7,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,865.5521,3368.8914,2756.6205,1610.2475,1545.6855,1307.282,1110.3562,484.6207,897.5328,344.3943,4927.4502,1771.917,1452.8471,1252.9509,960.7544,755.0613,619.671,525,2012
1,30.2,0,3.3,65,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,899.6171,3475.856,2809.8532,1647.9863,1502.0646,1216.5187,1107.9465,514.6886,878.3239,313.3224,4956.518,1749.5913,1462.0142,1184.5765,1055.3356,761.3672,603.2637,634,2231
1,30.6,0,3.7,66,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,938.7915,3441.0257,2894.2165,1687.3242,1561.6642,1230.4736,1142.8658,535.0186,882.958,310.0666,4857.5871,1775.5216,1518.2162,1213.9612,956.4387,820.1879,618.6685,652,2694
7,30.7,0,3.5,64,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1042.7749,3470.4165,2925.1769,1706.2514,1610.6967,1236.1656,1153.5052,493.8821,900.3873,274.8548,4980.9397,1775.3598,1452.5735,1249.1911,985.1734,707.7521,582.5615,732,3292
8,30.8,0,3.6,63,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1132.9695,3758.5267,3092.3452,1796.8683,1639.2203,1283.3713,1209.6585,471.251,877.5851,243.2652,5387.8743,1818.3312,1550.4632,1216.6221,977.8139,769.7426,567.3902,831,4081
