"y","past_return","bus_passenger","sub_passenger","temp","m20","m30","m5","wet","m25","m50","f20","f0","m35","m0","f15","m45","m60","f50","f70","m55","m40","f25","f40","f30","f65","f35","cloud","dust","f60","wind","m65","m70","f45","f55","sunny","rain","most_use","semester","X8_9","X21_22","X19_20"
3,5,903,4125,2.3,4089.1017,1762.3484,1076.5768,88,3137.3398,1134.3237,5868.1725,517.9831,1481.8099,498.5844,1753.8785,1332.7265,724.782,967.1354,1385.8291,1054.9813,1238.313,3321.2536,993.3754,1890.2211,612.5022,1483.2842,8,60,771.3047,1.3,559.1315,976.9219,1114.7012,977.4875,0,0,23033.5312,0,0,0,0
3,6,1159,4549,1.7,4796.2222,2113.5119,1320.3107,91,3653.1097,1151.5488,6672.3613,422.5619,1762.2398,519.5172,2162.0086,1428.3854,706.743,1070.1668,1339.377,1007.4297,1274.9167,4076.1106,1044.1209,2172.545,646.2645,1690.3723,8,58,772.6392,0.2,506.1991,1017.2642,1140.1893,935.9842,0,0,26936.4728,0,0,0,0
3,4,941,3167,1.7,5119.4944,2159.6593,1420.1573,92,3901.3668,1059.2397,7179.9494,511.5299,1779.1145,562.7599,2196.194,1395.5977,727.3036,1036.727,1373.31,1013.766,1140.7202,4358.6594,1028.0877,2316.0446,626.2756,1746.7308,10,51,772.0903,1.9,480.3453,908.7414,1061.7289,892.9811,0,0,28561.0192,0,0,0,1
0,1,795,3377,1.4,5199.9506,2127.5818,1512.9994,86,4083.0612,1033.7126,7369.4385,550.365,1731.3841,559.976,2097.1042,1299.5421,661.055,932.833,1293.3416,961.1582,1153.8329,4353.8946,1042.4595,2241.3811,594.6836,1570.3496,10,59,701.2722,3.8,464.3683,879.278,954.1846,836.1868,0,0,28677.0415,0,0,0,0
4,2,860,3533,0.1,5204.2708,2185.808,1403.1662,75,4208.2124,992.6922,7347.4221,479.7838,1771.6889,576.4238,1896.9574,1246.2945,630.8772,896.8201,1301.8527,903.3175,1111.6425,4424.9874,964.4148,2187.7513,578.945,1540.8774,10,35,685.1998,3.5,454.9176,855.0849,956.5576,812.7791,0,0,28871.0183,0,0,1,0
0,1,854,3781,-1,5016.4261,2121.6932,1229.2927,68,4150.8529,954.6801,6956.6502,452.6016,1669.0682,571.0859,1588.3474,1090.8055,595.1693,827.4417,1260.2446,899.5945,1052.8234,4353.283,903.8734,2102.1592,600.5296,1550.8924,10,55,689.7168,3.7,452.1056,812.9508,889.0114,804.5888,0,0,27921.0252,0,0,0,0
1,0,501,2246,-1.9,4450.3428,2058.4496,983.5334,68,4020.3744,845.1746,6460.4174,358.7643,1513.0733,391.276,1242.3465,1052.2058,540.4993,767.0473,1198.1009,802.7164,894.6092,4285.2991,743.9407,2025.257,545.5672,1415.12,7,75,651.4174,3.2,411.5349,777.6039,782.2746,700.5596,0,0,26228.3336,0,0,0,0
1,0,232,426,-2.6,4294.7311,1959.6125,874.9051,71,3963.8786,821.2069,6358.9715,352.9899,1492.5169,406.0985,1131.7841,1053.6383,539.5819,745.8172,1210.5182,798.1945,919.8144,4244.6007,731.3973,1953.4751,554.0893,1391.9014,2,85,633.4777,3.6,416.7389,773.4336,771.2823,685.7144,0,0,25659.6878,0,0,0,0
2,2,78,0,-3.4,4056.412,1909.9358,836.7649,69,3882.2795,843.1402,6253.6028,336.5787,1460.7465,421.8596,1077.2074,1032.3912,556.925,758.4087,1264.8732,813.3722,908.4484,4244.1635,773.7859,1941.1297,555.112,1393.2831,0,83,638.0906,3.9,412.0687,816.4166,776.5334,696.3515,0,0,25141.5529,0,0,0,0
1,2,77,0,-4.2,3916.2804,1913.3082,806.0087,65,3811.0745,847.4232,6163.534,343.9546,1499.5362,428.6287,1075.9263,1061.8416,546.0976,770.1117,1287.6422,813.5549,956.0558,4191.1577,748.2102,1933.6157,538.0761,1404.4912,1,68,608.2302,3.8,407.3795,802.5738,776.163,684.0372,0,0,24832.9979,0,0,0,0
0,2,43,0,-4.9,3799.669,1905.2828,702.2225,67,3783.9817,860.5135,6113.5013,343.8907,1462.5726,426.1709,1004.3468,1090.106,556.4737,784.3083,1253.8352,810.3487,931.5969,4226.6754,756.7378,1974.1444,511.8108,1429.2383,0,43,628.6529,2.8,416.9736,814.4461,837.0632,670.0489,0,0,24695.0655,0,0,0,0
0,0,53,9,-5.6,3778.2982,1900.2065,685.4585,69,3751.7729,872.6843,6013.4532,388.6765,1540.4773,420.465,942.5175,1099.5498,566.7551,785.3457,1314.1973,778.0933,948.5253,4176.2654,773.6952,1952.348,513.3756,1441.0151,1,35,651.8236,2.7,427.5764,800.7688,806.3183,680.1741,0,0,24553.8366,0,0,0,0
0,1,130,603,-6.4,3591.4907,1853.6179,607.5567,72,3734.6933,811.1253,5891.8853,367.2669,1468.4036,418.2244,915.7653,1025.4413,548.3137,792.7894,1278.9037,798.8376,943.7391,4097.8368,779.3714,1924.5069,530.0322,1368.2799,2,26,627.4994,2.4,431.9466,814.9805,818.0095,655.3023,0,0,23930.7144,0,0,0,0
1,0,235,972,-7.1,3491.2523,1864.6497,576.8727,75,3669.4158,846.5088,5842.5833,362.3826,1468.9188,448.6757,890.9065,1025.6699,576.8458,793.5892,1290.1123,827.1462,931.4253,4044.6935,784.3289,1919.2606,566.2004,1436.6253,1,29,623.8711,3.4,413.0323,786.7485,862.3751,686.9627,0,0,23737.3993,0,0,0,0
3,3,533,2679,-7.5,3384.1892,1847.928,625.4242,74,3484.9066,892.7695,5562.8915,383.8311,1508.8578,427.5528,887.3638,1134.0825,578.745,870.755,1319.1297,864.1802,1037.9796,3827.7808,872.3909,1850.7664,557.8428,1507.9108,0,28,662.8884,3.7,443.2723,790.9885,882.9986,815.4673,0,0,22975.2311,0,0,0,0
6,3,857,4688,-8.2,3343.38,1648.8905,749.1032,71,3067.9881,954.7871,5337.5553,398.1407,1449.6656,552.1667,926.1701,1178.3887,623.8339,947.6179,1371.9902,891.4541,1103.4742,3315.3645,962.7522,1683.8048,540.8365,1362.1872,1,25,727.9441,3.1,470.7051,909.8985,968.4887,810.8274,0,0,21208.836,0,1,0,0
5,5,638,2984,-8,3186.1147,1548.0005,750.0159,70,2868.1074,942.3654,5119.5861,406.3433,1471.2268,593.5112,1020.8999,1176.2551,681.0015,989.3125,1328.0392,995.3335,1152.5687,3008.8831,938.5277,1590.0771,586.351,1381.0596,4,26,752.7111,3.2,491.9785,888.2595,1021.4004,890.61,0,0,20173.0553,0,0,0,0
0,2,437,1814,-7.6,3249.9428,1559.7893,753.6803,66,2790.9569,1015.5667,4964.6284,419.1327,1501.0046,570.3871,1039.6978,1235.3005,706.8162,1018.1117,1367.9326,1047.8555,1172.1647,2920.5134,1104.7398,1659.6722,579.6011,1440.3138,2,27,770.7489,4.1,542.1945,938.8569,1131.3949,930.0887,0,0,20086.8214,0,0,0,0
3,1,387,1744,-7.3,3368.6098,1592.2469,886.7932,63,2901.7691,1013.699,5074.3456,382.0702,1554.9109,644.0664,1111.9547,1360.2589,723.3442,1021.0898,1285.3632,965.0947,1171.9152,2933.2946,1174.1969,1688.6282,556.9502,1375.9188,7,34,753.023,4.5,547.6952,853.5499,1230.0718,930.9693,0,0,20489.7239,0,0,0,0
1,2,507,2054,-6.3,3407.3665,1667.7008,973.0853,58,2842.216,1019.4972,5194.8628,406.7525,1550.5255,673.6175,1247.0847,1306.7228,694.8249,1024.4526,1245.5185,929.5831,1117.8161,2971.7423,1221.8274,1720.5399,583.0784,1457.7413,4,31,760.0634,7,501.0445,875.0954,1235.4785,972.0548,0,0,20812.6951,0,0,0,0
6,5,558,2227,-6.5,3450.4098,1641.9118,960.54,52,2840.0284,1030.0326,5154.2443,451.007,1584.0407,762.7199,1259.0528,1240.4813,725.8025,1104.1483,1263.8556,1125.0761,1152.6219,2918.7841,1222.7539,1709.9737,603.6668,1359.3651,4,32,770.3639,5.9,534.2862,1017.7938,1199.856,996.6439,0,0,20658.7579,0,0,0,0
2,2,638,2381,-6.2,3511.6431,1622.6238,1074.0283,54,2879.6228,1053.9409,5276.916,489.1304,1614.9041,719.5984,1431.1375,1222.7179,727.1461,1013.2851,1273.7468,1104.9879,1189.2544,2909.8558,1213.1944,1762.3599,601.6722,1414.5586,5,20,816.5552,6.5,541.9706,1070.6314,1148.5266,1002.609,0,0,20992.4841,0,0,0,0
1,1,1013,2575,-6.5,3685.9818,1687.2939,1072.9234,48,2871.8969,1089.7143,5389.0063,519.445,1594.512,561.6406,1552.998,1334.7685,708.147,1091.3195,1409.2414,1179.1389,1226.4261,3021.7518,1224.5917,1777.2606,601.2031,1431.8557,4,15,881.8698,5.9,549.7578,1054.3689,1243.788,997.2859,0,0,21459.559,0,0,0,0
5,3,2295,2878,-6.4,3664.763,1684.9278,976.7429,45,2846.0102,1054.7954,5311.3624,396.0402,1504.1962,456.4976,1589.0547,1285.0876,692.384,1000.6143,1425.9445,1173.3408,1230.3856,3007.5753,1118.7394,1756.1183,580.4119,1340.9802,1,29,839.0792,6.4,534.3484,1102.8351,1195.988,1002.2393,0,0,21115.9334,0,0,0,0
7,5,1621,4624,-7.6,3903.2644,1841.2161,1053.2994,50,3012.1475,1066.0232,5813.3164,450.1525,1567.6801,461.8201,1751.0919,1351.082,682.8085,990.2217,1366.0639,1020.2151,1237.5756,3199.4991,1072.8792,1907.5176,543.9567,1358.8086,0,18,853.8403,5.2,504.4182,976.9127,1142.4135,979.8878,0,0,22603.4498,0,0,0,0
0,8,1277,4566,-8.4,4512.763,2012.7392,1295.0951,51,3568.6277,1079.3264,6453.6979,534.578,1928.8218,456.0323,1949.7989,1402.9992,666.02,979.3319,1269.6598,969.0697,1306.931,3827.6556,1136.1896,2191.7637,593.8145,1469.3187,0,17,794.2991,5,479.3566,920.6279,1191.2701,933.1609,0,0,25965.3876,0,0,0,0
5,1,968,3050,-9,4805.3189,2155.2424,1364.7574,55,3794.6689,1091.2801,6960.942,462.6054,1952.6356,436.3238,1876.5201,1307.5771,674.7032,980.056,1333.4907,977.1181,1311.3557,4264.7014,1104.3283,2305.4778,560.6461,1513.2748,6,18,777.2875,5.3,459.1079,881.6466,1049.7246,907.7034,0,0,27752.2618,0,0,0,1
2,5,831,3105,-9.8,5115.7199,2239.8395,1395.5902,57,4034.0505,1036.1782,7261.4884,438.0178,1948.3216,419.9475,1844.1272,1309.5271,683.4928,931.9633,1311.2494,984.2047,1342.6785,4473.7184,1077.742,2444.8342,566.5179,1530.9107,1,23,713.9085,4.8,465.7994,889.6318,1010.639,926.944,0,0,29048.8832,0,0,0,0
2,3,839,3674,-10.1,5023.3671,2251.3695,1372.3354,57,4148.9916,940.3551,7120.0952,414.6195,1864.6694,399.5945,1633.3538,1198.1503,638.5226,866.1521,1330.3009,999.2079,1228.1659,4532.5626,1034.6877,2387.4597,565.9675,1529.8583,3,18,740.9004,5.6,468.6001,885.342,1060.4694,906.2499,0,0,28858.3734,0,0,1,0
3,3,825,3647,-10.5,4645.7293,2215.2301,1087.6386,58,4090.474,862.7137,6923.859,367.052,1735.9514,397.5372,1427.5876,1167.574,572.6493,848.5388,1317.9257,896.6548,1152.2627,4440.5663,899.2827,2326.5392,560.5912,1546.045,0,20,676.9728,4.8,436.9241,852.308,991.2408,816.103,0,0,27924.3943,0,0,0,0
0,2,537,2234,-10.9,4262.9394,2024.5927,943.2367,59,3942.4115,791.9529,6472.217,352.7446,1563.9709,339.0142,1158.9188,1053.1748,553.1463,763.1103,1184.5585,836.873,1008.4723,4148.6634,753.5063,2109.4226,509.8598,1389.9084,0,23,631.0413,4.7,417.8708,821.9283,859.235,759.6478,0,0,25914.1259,0,0,0,0
3,0,334,637,-11.3,4017.9997,1956.52,834.684,58,3870.4359,778.2652,6278.6622,371.8218,1551.7915,358.5204,1074.0846,1048.0483,535.0564,762.4026,1197.7159,844.0392,951.6796,4136.8337,736.6608,2051.9155,475.4439,1355.3154,1,20,615.8164,5.4,391.3484,801.618,885.3994,675.1412,0,0,25219.4739,0,0,0,0
1,0,138,0,-11.7,3916.8153,1947.6338,803.9095,63,3941.8425,794.2232,6146.5899,411.3644,1534.9227,340.13,1070.9467,1046.5421,540.5432,779.8389,1252.2129,813.7813,939.7333,4141.3454,795.4511,2061.7601,481.8116,1332.5393,7,20,596.5362,4.6,408.3528,806.2199,874.6793,681.7824,0,0,25023.449,0,0,0,0
2,2,96,0,-12.1,3793.0105,1964.6016,788.8031,65,3831.2149,807.8713,6028.9091,390.2028,1517.1609,370.5267,1006.3926,1020.2398,543.2408,776.3677,1280.0599,799.7353,943.4453,4107.1123,744.4973,2048.4622,489.0587,1304.0721,4,27,608.8694,4.4,400.764,787.118,878.0595,684.6656,0,0,24594.5436,0,0,0,0
1,1,52,0,-12.8,3691.4399,1993.5202,762.1362,63,3802.625,787.8204,6009.913,352.5818,1502.0237,402.754,979.1332,1008.5669,544.7829,753.8204,1244.1481,826.6804,986.0507,4115.3056,754.8086,2035.5647,487.3114,1319.329,1,28,615.3209,4.7,433.6311,783.4079,871.7499,705.2708,0,0,24469.7211,0,0,0,0
2,0,57,10,-13.2,3607.9735,1966.0142,724.974,62,3711.2006,795.3538,5853.8119,338.7951,1500.7029,384.3946,946.4684,1062.7772,536.2757,757.9555,1274.8848,791.6529,952.3464,4075.0108,805.9024,2048.153,462.7794,1370.1238,2,20,617.2303,5.7,441.8811,776.5542,868.3252,727.2283,0,0,24132.9907,0,0,0,0
0,0,112,654,-13.4,3562.1459,1974.2311,662.2555,62,3651.4897,792.618,5832.647,326.1966,1463.6332,379.5497,882.302,1040.4247,537.4632,773.0954,1295.7203,806.9077,952.0614,4028.0184,787.4315,2054.9812,528.216,1359.9862,2,24,619.3854,5.5,437.6673,831.7495,852.8707,693.9011,0,0,23927.1327,0,0,0,0
0,0,235,978,-13.6,3432.4086,1948.1495,641.7388,63,3541.7984,854.2103,5703.5729,359.5514,1477.1183,358.5928,853.7966,1037.4565,555.9007,772.8686,1247.891,803.7022,989.6018,4009.7284,800.976,1991.3211,524.666,1379.3019,1,22,636.5229,5,410.2761,816.1507,888.6364,718.2803,0,0,23483.3991,0,0,0,0
1,2,443,2479,-13.7,3322.2122,1970.3371,670.2189,63,3398.0653,942.3098,5524.7089,450.5148,1461.3229,374.7051,782.0985,1121.4158,567.0191,856.1455,1355.0722,891.4734,1125.9475,3834.9312,848.2476,2020.813,532.0548,1426.1932,2,19,694.4469,4.5,446.2649,813.5231,860.17,761.4349,0,0,22958.5838,0,0,0,0
6,3,881,4376,-13.7,3183.257,1784.7556,832.6806,61,3153.1356,928.5572,5219.9183,641.6822,1479.6475,453.3399,834.1062,1142.4004,596.9858,881.6778,1362.8048,948.2122,1196.9495,3399.2199,991.5662,1843.1014,528.1564,1346.0183,2,17,693.5385,4.6,450.1455,855.6194,1022.4986,806.0689,0,0,21409.0536,0,1,0,0
2,2,589,2917,-13.3,3075.0683,1733.6222,837.2534,58,2995.5585,1037.6617,5020.4825,764.2144,1498.1481,490.8843,914.5234,1238.676,659.9541,942.5782,1374.6633,956.8177,1190.872,3061.716,1041.6496,1782.4596,582.6626,1404.6025,0,19,723.0787,4.5,506.3627,912.0145,1120.5738,935.5773,0,0,20571.6577,0,0,0,0
1,1,398,1792,-12.1,3142.9464,1709.7747,918.7214,57,2907.435,1029.045,4925.225,726.5686,1475.498,662.5042,924.0024,1220.5226,652.3792,972.8842,1367.7861,1060.7523,1282.1655,3040.0249,1127.7672,1789.1222,596.1351,1474.3852,1,17,719.9326,5.5,489.3478,934.207,1074.2633,955.1102,0,0,20464.4114,0,0,0,0
2,1,419,1684,-11.4,3189.7458,1774.0959,889.6591,54,2906.6634,1045.0086,4844.8409,741.6381,1593.3764,725.1572,1015.8791,1315.9454,636.1785,1020.4717,1313.3423,1045.5113,1214.9241,3124.5375,1184.4331,1843.8476,629.2906,1502.1184,1,27,722.916,5.8,494.1301,925.1016,1122.4613,1053.9702,0,0,20779.2259,0,0,0,0
3,2,458,2036,-10.3,3267.674,1825.4661,960.8023,55,2955.1032,1056.2964,5131.6498,608.7008,1558.5346,774.6126,1256.7309,1334.1962,661.9272,1022.9568,1282.2407,1020.907,1226.4139,3129.6285,1154.4607,1865.8213,656.8098,1504.653,1,25,737.8737,5.7,538.0505,913.0023,1148.4709,1024.0168,0,0,21238.5305,0,0,0,0
2,2,564,2265,-9.6,3473.5784,1732.5948,1071.371,54,2920.2426,1021.0875,5233.3088,621.0209,1584.1186,681.4907,1363.4978,1387.7226,666.2737,1053.0476,1285.7967,1082.9121,1213.1719,3069.0606,1155.7306,1862.8349,661.0804,1464.0296,1,25,800.1471,5.1,507.6521,872.5894,1207.7635,1082.3918,0,0,21339.7683,0,0,0,0
1,2,639,2506,-9.3,3557.6201,1770.7691,1081.7384,54,2980.9791,986.4213,5364.2252,513.8378,1563.9866,521.7284,1459.3192,1389.368,656.8346,1051.08,1326.8827,1010.3353,1241.6883,3157.6069,1171.6162,1872.4219,630.1741,1450.293,4,31,760.6784,5.5,514.1151,879.4255,1193.7442,1091.6001,0,0,21717.9019,0,0,0,0
3,2,664,2912,-9.2,3642.9644,1779.6364,1073.5985,53,3090.6703,1072.4472,5427.3435,470.4788,1599.0917,487.9278,1566.9384,1291.878,650.7529,1133.0006,1391.7695,1052.2543,1239.4516,3169.6726,1159.9863,1910.4751,585.6562,1476.2419,1,21,746.2519,5,479.9739,936.7666,1165.814,1062.8282,0,0,22096.0959,0,0,0,0
3,7,751,3523,-9.4,3844.5698,1800.4975,1132.8971,56,3212.9542,1033.4513,5506.5525,465.8737,1690.1497,508.2939,1581.7305,1320.4572,665.4432,1090.8478,1434.0765,1050.0459,1213.0654,3260.1522,1117.0334,1937.9682,610.2519,1416.4348,2,29,783.2443,4.4,455.6528,944.0179,1247.6174,1062.9447,0,0,22669.2789,0,0,0,0
2,6,913,4562,-10.5,3965.8904,1914.0588,1317.3137,60,3336.48,1059.9034,5851.9135,457.2422,1636.9985,430.2322,1863.4377,1327.4326,635.7515,1005.0784,1339.8487,1076.6961,1239.3319,3402.2845,1054.4892,1860.6929,610.0878,1529.7768,2,27,740.9895,4.4,502.4312,831.4027,1198.8144,1079.7781,0,0,23498.0954,0,0,0,0
4,5,1146,4953,-11.2,4597.9852,2264.6191,1560.7907,61,3904.9648,1040.6083,6467.0527,430.8657,1758.469,452.5574,2029.1947,1443.7964,678.5271,1019.276,1382.4475,1056.1824,1285.0693,4227.8965,996.2427,2278.4368,602.1537,1659.6654,2,26,762.2228,3.8,461.0953,812.8433,1207.8104,1028.5389,0,0,27159.0895,0,0,0,0
2,4,901,3493,-11.7,5003.6669,2437.2874,1541.6703,60,4472.7034,1076.8615,7018.1551,423.1526,1780.7573,439.2706,2153.199,1396.2259,684.1856,1020.9861,1334.0314,1039.9756,1191.1013,4648.8265,919.216,2291.8487,571.8687,1688.6061,9,21,784.4077,3.4,443.814,816.6425,1151.8709,982.1934,0,0,29341.8514,0,0,0,1
1,3,697,3356,-11.8,5385.2829,2467.0152,1471.0498,62,4679.8065,1068.5168,7339.035,475.742,1801.1484,429.4817,2002.4218,1301.2086,665.9624,970.6215,1344.3255,1026.7247,1203.3804,4795.0767,886.5017,2357.4105,593.473,1656.2847,10,13,776.0715,3.6,458.1308,863.2384,1076.8291,945.895,0,0,30481.0599,0,0,0,0
0,1,757,3264,-11.6,5528.5425,2433.0589,1421.3543,63,4857.4911,943.9011,7354.2742,402.0726,1722.6998,418.1485,1812.1683,1280.3336,665.7003,950.19,1343.8809,962.4823,1128.2275,4821.7209,872.0796,2289.6783,587.6549,1632.6002,10,18,726.0349,2.2,477.711,814.3636,1031.1774,854.354,0,0,30640.0659,0,0,1,0
0,1,718,3942,-11.9,5455.4903,2326.0927,1190.9313,64,4801.2131,968.7603,7087.3424,358.4018,1677.9397,367.5428,1554.2022,1208.1448,621.3125,897.4544,1282.8016,914.2075,1092.4647,4912.1255,827.8134,2231.2538,564.7333,1637.6165,6,21,718.6382,1.4,444.2962,835.1599,982.5917,834.4853,0,0,30129.074,0,0,0,0
2,2,534,2892,-12.2,5084.743,2257.0663,987.8252,64,4635.9314,831.1127,6748.0193,337.4057,1579.7174,338.8559,1239.4544,1090.4816,626.248,801.7828,1158.1079,944.4085,1009.1265,4608.9709,737.8165,2103.4873,493.3187,1389.7556,6,17,613.6185,1.7,398.726,795.9023,838.7246,748.2387,0,0,28407.6912,0,0,0,0
2,1,368,0,-12.6,4841.7896,2215.3347,981.5339,68,4491.2262,819.4556,6526.3822,324.824,1496.4943,298.7596,1178.2893,1088.8879,594.7979,806.5784,1126.0088,885.3408,1026.2195,4486.2622,713.9052,2049.5477,466.5274,1357.3698,0,24,612.8116,1.7,411.7731,771.4283,830.0878,748.1432,0,0,27464.4067,0,0,0,0
1,3,97,0,-12.7,4642.7209,2147.8293,921.6774,69,4418.5641,797.2287,6363.779,303.9781,1450.4088,348.7316,1156.4946,1064.6339,585.8884,820.1454,1180.8465,858.4281,990.9527,4293.0012,692.7124,1999.4245,475.1273,1310.5896,0,21,615.7897,1.6,397.0765,774.8647,831.323,712.5385,0,0,26626.3174,0,0,0,0
2,1,83,0,-12.4,4319.8379,2099.0816,873.4725,59,4200.3004,793.3673,6169.8231,342.0704,1481.9009,355.7991,1075.5699,1089.4372,576.1843,808.2543,1213.5389,861.4376,951.5668,4216.981,700.2476,2031.1087,491.4148,1267.5723,6,18,618.7523,2,412.0767,749.3272,817.0839,713.0148,0,0,25786.6059,0,0,0,0
2,1,44,0,-12.1,4270.9321,2030.0729,851.9942,56,4158.7147,824.4351,6199.5991,348.6155,1448.8596,366.6084,1063.1168,1065.2017,588.3912,853.3409,1299.1754,884.8375,996.4948,4219.0075,756.5248,2058.5536,495.7833,1364.7225,0,21,624.0444,2.6,423.9683,803.7914,849.1028,724.5692,0,0,25750.462,0,0,0,0
0,0,71,14,-12.7,4080.5593,2015.645,787.2124,58,4041.7424,828.4117,6059.5535,346.0015,1500.2074,376.4742,999.155,1069.2283,605.5127,842.7582,1248.6942,887.7814,1003.7849,4105.0291,767.1969,2049.1201,492.7974,1339.1199,0,17,624.5082,1.1,427.5412,806.7788,878.3427,695.5308,0,0,25190.9767,0,0,0,0
0,0,123,676,-13.2,3729.468,1948.1819,722.866,61,3853.9339,762.6809,5793.934,363.3675,1433.1098,330.9802,930.4486,1060.0749,544.1394,817.3817,1227.3089,844.8462,942.8422,4029.1051,746.0832,1945.9843,475.1814,1320.4745,0,22,604.1887,1.7,417.3837,796.1454,871.6139,675.738,0,0,24054.1915,0,0,0,0
0,0,167,669,-13.3,3606.9496,1949.833,703.6994,63,3734.8845,789.9378,5674.5378,346.0467,1440.4419,362.595,903.8137,1029.8228,565.3776,831.6779,1255.732,826.3745,881.9772,3971.3735,727.7254,1966.1831,487.5916,1308.3492,0,18,596.048,2.3,416.4479,791.9173,855.975,704.481,0,0,23652.5526,0,0,0,0
0,1,169,794,-13.3,3474.3373,1874.5567,686.6044,64,3621.0151,822.3231,5483.4811,344.5301,1391.9404,391.3439,879.1885,1018.8743,559.3736,834.8478,1189.129,845.4814,872.8379,3848.0745,677.4113,1946.9157,503.3485,1294.0604,0,21,623.3159,2.6,424.9105,820.2868,831.4662,693.853,0,0,22934.3812,0,0,0,0
1,0,342,1240,-13.5,3359.0032,1928.6249,690.3607,63,3486.6008,812.0118,5229.1386,352.7353,1407.1451,375.5839,907.0608,1041.6742,551.6219,810.9048,1169.1367,842.1191,923.9541,3760.2362,769.0303,1882.5003,506.5783,1290.6279,2,27,637.1215,2.3,428.0111,802.5787,879.9244,768.4326,0,0,22343.877,0,1,0,0
2,2,357,1523,-12.2,3315.5209,1925.6232,686.1422,60,3526.3151,898.4587,5064.4143,395.2638,1500.1777,470.3868,926.553,1101.162,594.4061,848.1529,1209.5413,843.9158,982.3827,3636.9733,827.1004,1895.3417,516.1038,1362.366,4,22,643.6614,1.5,424.0987,805.5504,878.8427,815.0059,0,0,22226.7322,0,0,0,0
0,2,352,1639,-10.3,3317.4021,1965.6034,722.018,58,3404.2197,962.9008,4925.461,447.7203,1562.4525,524.197,1035.4713,1143.4462,654.6764,917.9114,1144.3117,909.0178,986.5522,3598.2091,912.2025,1951.0509,534.5199,1385.1211,1,24,742.6417,1.9,439.8711,790.0506,944.0795,856.9539,0,0,22109.5198,0,0,0,0
0,5,460,1899,-8.2,3414.6052,2003.8096,856.364,52,3530.3355,970.5699,4950.9856,668.916,1671.049,522.2698,1198.5326,1201.1558,632.8665,1018.9591,1287.0083,900.1691,1090.2844,3704.3081,998.7767,2089.3768,554.6537,1451.8955,0,36,759.4028,0.8,444.3685,800.0715,1073.879,945.1136,0,0,22816.3653,0,0,0,0
1,0,471,2253,-6.1,3440.1064,2096.9419,988.8053,46,3439.1736,1027.4036,5070.6305,782.8092,1674.1286,636.3107,1497.3645,1201.2413,626.9173,1039.599,1316.4871,853.357,1185.3951,3801.6033,1031.191,2121.4441,605.8235,1524.1408,0,33,788.932,1.3,459.2434,877.4606,1112.1177,934.0474,0,0,23168.1692,0,0,0,0
3,0,540,2795,-4.5,3520.2513,2117.2444,1125.8911,44,3560.3293,952.9799,5234.2925,957.2515,1714.9122,707.7243,1635.2899,1278.7087,609.5959,1099.1524,1253.3218,867.5035,1141.8897,3792.8838,1024.9139,2117.4502,580.996,1459.4777,0,44,757.1445,1.4,461.7762,888.2285,1128.3081,1000.3989,0,0,23516.8414,0,0,0,0
1,6,637,3165,-2.9,3590.198,2125.4256,1305.1796,42,3532.6559,913.8827,5467.1971,1206.2074,1699.3793,755.5951,1794.3339,1277.6335,585.4863,1078.0109,1262.4007,862.3752,1232.1559,3865.2631,1064.2002,2094.0008,548.1745,1521.8284,0,37,744.0633,1.5,480.8357,863.6694,1179.7354,987.881,0,0,23895.9482,0,0,0,0
2,2,734,3437,-2.6,3787.2825,2161.8119,1378.7958,42,3650.0394,970.2254,5501.8648,1366.5229,1706.7145,807.9757,1987.9353,1279.3645,631.2771,1118.5239,1207.6275,916.52,1247.3725,3912.1169,1042.6283,2110.7682,584.8134,1499.2712,0,49,768.904,2.5,484.624,970.6338,1177.1948,998.705,0,0,24329.8694,0,0,0,0
4,3,812,3978,-2.1,4014.1634,2217.7732,1526.4446,40,3738.9994,963.5136,5631.4925,1308.5931,1672.2915,913.6729,2174.8781,1311.9836,634.0627,1034.4777,1205.3691,899.1252,1241.4268,3954.5084,1107.0238,2036.5825,604.112,1422.5424,1,42,754.7921,1.4,473.1804,873.0282,1256.0381,1030.8239,0,0,24688.3533,0,0,0,0
2,3,812,3992,-3.5,4336.9365,2252.8493,1797.5223,44,3883.2746,1011.1055,5940.6196,1185.7909,1700.3371,858.9152,2247.9389,1355.3211,651.4057,1029.8594,1117.9941,974.376,1209.6362,4044.4991,1008.9908,2056.3212,650.4156,1539.9785,1,49,746.9246,1.7,480.7466,857.8586,1299.3351,1028.2338,0,0,25754.8159,0,0,0,0
4,3,779,3863,-5.2,4760.9737,2323.0144,1847.4484,48,4261.97,1005.6699,6286.8784,1095.3105,1691.1145,858.3067,2382.7611,1327.6178,648.3971,1013.2111,1153.716,993.175,1133.0518,4219.7924,1057.7779,2092.9268,627.3888,1490.1356,1,46,726.9903,1.5,467.9973,824.5332,1229.0519,982.6783,0,0,27126.8058,0,0,0,0
1,0,667,3126,-6.1,5189.0028,2402.9141,1959.3227,53,4479.515,1017.5097,6773.4562,1002.4713,1789.1965,796.5814,2219.199,1290.7084,663.9163,1077.0165,1165.3233,973.0967,1146.4436,4298.359,1036.7939,2121.2464,606.9967,1522.4078,8,26,747.8757,1.4,502.4697,843.2839,1152.2156,958.8179,0,0,28576.0978,0,0,0,1
