"y","past_return","bus_passenger","station_dist","temp","m5","m0","sub_passenger","wind","wet","X8_9","dust","f25","m40","m20","m30","f0","f15","m70","m65","m25","X14_15","cloud","m55","m35","m60","f70","f40","f65","m50","f60","f30","m45","f35","f45","f55","f20","X18_19","station_type","f50","rain","m10","most_use","f10","X9_10","semester","X16_17","X19_20","sunny","X22_23","X7_8"
0,0,228,181,12,624.759,946.3718,1347,1.6,36,0,106,1098.6287,1276.3011,867.5217,1026.7388,1152.2827,606.6678,1227.6291,577.9131,1023.2308,0,8,1014.7322,1308.6056,848.1577,1609.1591,1223.0598,722.9613,1150.8122,1028.5483,1212.4282,1305.0216,1310.8053,1524.1986,1242.499,951.9824,0,0,1291.0267,0,514.7242,8799.9415,602.2831,0,1,0,0,0,0,0
0,1,239,128,23.9,663.0652,761.047,507,1.9,90,1,21,925.1912,847.3006,616.2211,719.0312,860.7416,799.9179,905.956,422.4736,716.9778,0,8,874.8191,849.2194,601.3471,1488.4352,1098.9206,644.0622,751.2282,809.3575,815.1041,976.2059,985.6825,1120.6522,947.9153,776.9522,0,0,988.1672,0,420.7213,6404.3795,499.693,0,1,0,0,0,0,0
6,8,282,395,27.3,374.9323,863.3149,0,3.5,57,0,27,826.2316,813.8987,533.199,735.0704,782.2413,481.6449,897.2883,401.9507,720.7042,0,1,687.2603,800.8328,603.0092,1202.5918,836.2768,533.3685,715.891,821.6518,714.9365,907.551,983.1063,824.1016,816.848,616.4813,0,0,661.7358,0,403.871,5930.5621,339.7844,0,0,0,1,0,0,0
1,0,3,76,-4.8,409.705,452.3207,0,1.1,57,0,63,1099.4403,919.5217,854.0382,871.3424,587.081,441.8024,766.0255,532.1183,956.3274,0,0,1038.2135,1062.3109,682.6235,1427.4996,780.5161,602.8607,1002.9984,860.4028,932.5248,951.8281,955.226,829.4745,1069.5218,1152.2224,0,1,857.469,0,189.7968,7883.4324,287.095,0,0,0,0,0,0,0
0,0,0,43,-7.7,883.242,955.8256,0,1,47,0,31,1140.9265,1046.0276,756.2112,904.402,1422.3871,1009.8608,956.6933,615.0043,870.3178,0,0,1084.9497,1170.859,864.1175,1500.6497,1290.3155,685.2337,1172.9928,1022.2869,1073.6305,1152.3613,1147.114,1498.9247,1182.5714,908.2298,0,0,1179.7559,0,519.8657,7971.6908,743.4636,0,0,0,0,0,0,0
2,4,215,69,24.1,612.0343,542.7485,0,2,94,0,15,1552.6932,942.81,1049.5797,1197.2724,478.8809,481.2579,743.2813,418.7791,1311.5241,0,10,759.6217,1068.7473,721.6423,1331.3972,939.5234,586.1161,819.3719,797.8533,1176.8757,1056.8122,1108.299,930.0825,1057.6085,1353.1033,0,1,790.9366,0,331.0028,9818.0947,277.0005,0,0,0,0,0,0,1
2,0,349,91,23.2,427.7165,805.973,567,2.2,49,0,46,637.5895,657.9303,629.9141,548.1153,1122.0321,978.2889,753.666,392.9935,672.0797,0,1,692.4885,587.1999,442.6261,1205.0183,822.0336,485.2297,599.5126,751.9323,616.3692,671.6522,636.1486,783.3984,658.4665,659.0062,0,0,691.9899,0,445.5571,4986.4225,651.3821,0,1,0,0,1,0,0
0,0,0,88,26,568.9734,649.5786,0,1.9,97,0,12,1111.6652,840.8244,745.1195,990.6386,736.7539,545.0892,1307.8969,629.0998,1024.0177,0,10,1171.0645,1136.041,871.3395,2043.8242,883.0676,858.4831,906.7371,1207.3646,1158.5958,947.3953,1116.6836,1094.9848,1353.4995,870.5004,0,0,1152.0518,0.7,317.1645,8153.2618,341.6495,0,0,0,0,0,0,0
1,0,45,52,15.4,208.1596,642.017,0,2.1,77,0,34,901.9804,658.237,485.1618,866.5682,471.0636,284.0815,592.6161,330.1116,763.3308,0,8,599.2683,720.4101,422.7245,936.6462,595.1378,398.1355,481.2459,627.629,840.1282,594.6429,736.3863,507.6864,624.8839,675.7627,0,0,508.8242,0,225.8477,5989.7285,185.4414,0,1,0,0,0,0,0
0,0,39,127,0.5,705.8826,766.8813,91,1.7,91,0,108,900.5998,965.7416,690.2776,721.8816,1053.0865,750.0281,1017.7511,560.8659,726.3472,0,10,1038.9442,1016.0037,784.0156,1614.2228,958.6658,629.422,1066.5042,929.3888,885.9646,975.9628,936.759,1300.1144,1088.8465,786.6618,0,0,1060.0165,0,417.1009,6664.4953,550.4351,0,0,0,0,0,0,0
5,2,474,23,-4.1,403.6339,386.5155,0,3.8,67,0,62,1454.158,660.0147,1056.6597,1066.6992,278.5531,300.9458,596.4453,378.5475,1476.3682,0,1,682.3126,960.6667,476.7567,1050.8288,571.909,382.2592,692.165,514.4438,1032.5212,783.5866,936.3929,626.7101,648.6632,1417.673,0,1,515.9849,0,161.7688,9401.1389,136.476,0,0,0,1,0,0,0
0,0,282,67,5,374.3766,509.55,1016,0.6,71,0,19,1533.1163,1209.868,1221.3529,1101.8596,512.47,437.5863,937.1116,555.2415,1271.0678,0,0,1072.5635,1255.1742,732.1867,1419.8788,1014.8201,578.054,1008.571,863.8943,1218.0873,1221.0668,1190.672,959.6558,1036.0598,1688.6042,0,0,997.1511,0,213.8108,10479.9343,250.6087,0,1,0,0,0,0,1
1,11,236,395,24.2,464.8767,791.2234,0,4.4,81,0,23,865.4172,797.9681,586.8293,809.628,752.1911,519.1968,914.2542,455.4699,754.5181,0,8,777.0192,922.6742,623.3166,1253.3656,842.575,546.5385,685.9539,774.3421,784.6969,971.4302,939.5024,864.677,812.2211,655.2708,0,0,754.5247,0,370.1457,6318.5369,326.7312,0,0,0,0,0,0,0
0,0,45,113,-0.1,576.2097,384.942,250,1.1,51,0,66,3639.8678,853.1615,2990.9041,1816.4807,318.2462,644.6047,798.7697,384.1292,3595.3495,0,8,694.3508,1214.6898,481.2889,1152.0054,751.8849,518.0243,702.6412,627.5516,1847.5246,953.5406,1208.1478,760.4864,663.194,4925.6825,0,0,717.8303,0,177.6654,21238.6468,147.7925,0,0,0,0,0,0,0
0,0,91,546,1.2,808.8097,416.8555,514,2.2,61,0,47,3841.9169,920.9945,3416.7981,1865.9976,331.5861,1142.932,890.1762,384.8531,3602.94,0,0,683.1066,1328.378,544.492,1185.5659,805.6565,527.3275,763.9557,621.4006,1964.411,1011.4509,1296.8247,781.4562,662.8219,5655.518,0,0,707.8614,0,192.3947,22972.7843,153.9875,0,1,0,0,0,0,0
2,5,420,116,15.9,1177.2279,412.9774,1444,2.7,59,0,36,4193.1446,992.3252,4619.1741,2067.0892,333.2138,1506.2933,846.9829,429.4086,4114.3054,0,8,755.9178,1517.0278,561.1699,1145.89,817.8534,528.8416,802.0054,653.8433,2000.7738,1086.803,1414.2643,768.4961,733.0177,6633.3927,0,1,798.6368,0,190.6044,26559.1719,154.7436,0,1,0,0,1,0,0
1,0,362,405,-3.1,449.615,859.1539,0,3.1,82,0,75,727.2531,716.445,531.0354,650.7873,845.731,469.5186,805.2415,469.3306,677.6247,0,7,668.6772,760.977,623.6932,1217.9184,675.2606,541.7603,727.8898,763.6364,713.2517,808.9052,867.6932,851.0217,880.0703,582.2787,0,0,703.3581,0,401.9245,5510.9011,367.3626,0,0,0,0,0,0,0
1,0,242,118,25.4,898.811,753.2188,3173,2.4,78,0,40,1148.0804,983.1672,913.7046,830.687,1212.8398,987.5584,944.7337,623.1642,993.9438,0,10,951.6633,1074.6233,783.0627,1391.6177,1042.3371,667.4432,1171.1061,1011.9242,964.5423,1072.0585,1111.1125,1393.3293,1036.3838,960.0402,0,0,1152.5881,0,409.6696,7996.7341,633.9356,0,0,0,0,0,0,1
3,9,449,100,28,637.5641,848.7079,2502,2.9,84,0,16,1098.9712,803.8927,750.8519,978.4677,679.2068,650.7025,877.3915,381.7858,979.3977,0,5,724.9944,905.2448,564.9296,1208.7103,932.6982,504.1661,731.8005,795.2592,879.2761,879.9572,1005.7254,894.1269,873.516,1008.8022,0,0,787.2538,0,395.2516,7606.737,361.7656,1,0,0,0,0,0,0
5,11,282,76,23.9,330.4308,452.6071,742,1.1,81,0,20,1310.564,965.8308,1047.6067,912.2446,446.6499,385.5861,898.4854,574.4149,1134.7755,0,9,978.8929,1108.5191,731.268,1563.4467,993.8497,589.9597,869.126,792.7928,1132.494,923.3246,1010.7851,995.5288,1069.6683,1518.8667,0,1,934.9925,0,189.9172,9175.8557,218.4212,1,0,0,0,0,0,0
6,13,418,116,17.1,2094.8191,550.0357,2622,2.5,27,0,37,4517.8077,1021.2067,4979.2437,2249.1335,528.0369,2205.268,871.5781,407.8135,4601.5006,0,7,901.3557,1616.2855,595.0704,1199.4173,838.3538,640.1002,831.3078,715.3098,2012.112,1160.3581,1402.3263,894.3408,862.4152,7213.4585,0,1,896.3419,0,253.8623,28591.8678,245.2189,0,1,0,1,0,0,0
4,2,228,82,8.1,1384.5757,1618.3301,662,3.9,62,0,87,905.3118,1059.4952,981.2211,744.2791,1741.0986,1357.8528,1257.6186,690.5846,765.2072,0,4,1109.457,1069.0944,798.6314,1684.9082,1637.8511,757.1748,1071.0865,1000.5073,824.089,1403.9893,1421.0507,1878.3931,1347.4334,1032.182,0,0,1487.7631,0,1368.0925,7742.4353,1458.4384,0,0,1,0,0,0,0
2,0,241,475,-1.9,508.8062,674.042,0,1.4,82,0,38,863.2409,850.3931,659.3293,930.6456,723.9305,497.7918,868.2023,499.4384,870.4651,0,8,758.7369,1044.2853,712.5339,1374.389,873.76,656.0461,767.1495,833.189,906.3606,884.0167,1135.3458,955.8574,960.7515,720.2122,0,0,756.4614,0.3,315.3263,7129.8848,314.4557,1,0,0,0,0,0,0
8,6,353,7,29.8,638.4982,946.3127,0,1,73,0,17,918.9358,905.922,759.8073,727.0239,780.8846,738.5055,912.7871,479.5784,870.3043,0,5,770.2227,1098.4695,582.2603,1391.6311,1011.8749,597.8175,812.9275,830.2957,921.0447,968.4472,1232.0075,927.4458,1053.6853,942.8407,0,0,929.3516,0,488.4853,7470.4337,415.0704,0,0,0,0,0,1,0
4,2,453,86,12.3,367.6152,414.8162,2909,2.5,62,0,85,911.8415,620.5751,767.5507,723.8652,819.1597,573.9158,612.362,273.3895,807.8779,0,8,623.9114,774.1359,367.2376,986.386,667.0929,401.7026,568.0254,513.5171,791.6503,663.1036,800.5634,567.5137,619.3565,987.9352,0,0,551.028,0,138.2721,6565.4201,292.8836,0,1,0,0,0,0,0
0,1,7,21,-7.6,174.8658,447.8772,0,1.6,62,0,18,895.6704,512.8525,485.5201,754.8595,267.5265,203.2437,411.6382,191.6649,716.237,0,0,361.4455,624.9271,288.9763,695.7044,465.8741,305.841,401.7262,351.5181,817.9445,561.3882,706.9664,445.4686,411.0395,605.7394,0,1,388.9609,0,149.2923,5607.8644,95.6517,0,0,0,0,0,0,0
1,0,117,128,14,644.5115,738.5742,300,3.1,71,0,14,941.1607,891.5063,649.2312,712.7773,863.9778,693.4043,955.0039,418.1591,755.2542,0,10,942.2311,897.5862,676.7494,1524.1487,1006.0658,597.7896,781.5942,835.2209,784.756,961.7339,917.0308,1081.562,957.4362,744.3263,0,0,845.6274,0,408.2975,6402.1227,501.5716,0,1,0,0,0,0,1
4,3,226,61,22.5,170.9644,287.5723,480,4.8,40,0,35,445.2534,463.0538,347.2778,408.7662,324.6656,181.3592,623.586,292.2432,434.2789,0,6,585.4902,509.3088,453.2909,1165.701,503.095,396.2153,546.238,508.5549,561.4417,560.0322,566.2716,613.0132,610.0611,369.1467,0,1,613.1203,0,142.2007,3641.7451,157.5489,0,1,0,0,0,0,0
40,63,209,27,27.7,677.6282,952.1905,0,1.9,81,0,28,945.1342,949.1695,823.5823,664.1363,865.4466,812.667,942.0268,516.829,966.4043,0,0,884.5457,1252.0138,639.4716,1371.411,999.4784,603.5736,943.8782,828.8498,902.5623,989.197,1135.8964,975.1539,1043.8344,956.9994,0,1,954.3005,0,491.5193,7646.729,460.0185,0,0,0,0,0,0,0
1,0,0,248,18.5,452.7468,895.5684,0,1.7,78,0,24,1004.7363,911.7869,634.083,942.8311,865.9727,506.7779,1021.7067,489.7598,809.9334,0,0,748.6055,1006.3117,684.559,1391.8665,1039.8808,631.0953,786.5888,888.1062,1009.6201,951.3573,1203.958,982.2202,1057.5009,664.1136,0,0,818.1831,0,418.9598,7275.5872,376.1547,0,1,0,0,0,0,0
0,0,100,51,17,908.0479,425.3695,649,2.1,88,0,27,3995.2248,898.4214,3753.7139,1895.1975,351.0629,1179.6856,827.2041,422.3993,3614.8986,0,10,775.1589,1376.5591,572.5243,1213.8803,774.6262,568.7948,753.5736,608.9696,1976.0969,1008.9178,1296.5993,775.7051,683.7087,6166.8216,0,0,798.4289,0.1,196.3241,24075.1117,163.0325,0,1,0,0,0,0,0
2,6,246,82,10.1,517.5628,708.7087,352,2.1,71,0,57,814.2189,829.358,576.6445,720.5915,760.3261,636.6504,896.453,442.4863,664.3885,0,8,815.4549,734.8493,541.2718,1408.4224,933.698,672.4197,635.0123,877.9266,757.3123,844.1734,809.8982,1084.0061,908.7165,670.8437,0,0,807.896,0,391.7876,5748.7469,441.3986,0,1,0,0,0,0,0
3,1,306,88,22.4,239.2833,521.3234,1599,3,93,0,21.5,921.7624,584.1821,641.9682,652.1776,492.929,477.2683,564.2658,230.2808,725.0259,0,10,466.0217,640.1464,359.6818,846.4602,576.5119,357.4148,512.8412,511.5682,751.7641,657.0988,830.0374,487.5257,531.4222,862.0685,0,0,450.6265,0.2,173.7746,6024.9505,176.2425,0,0,0,0,0,0,0
0,0,156,41,18.3,1476.1555,2402.1469,594,1.9,44,0,82,949.0239,1104.2471,900.6939,753.0284,2738.2064,1546.0711,1292.5261,553.6297,717.8959,0,0,972.7378,938.6519,730.9217,1826.666,1567.9793,726.6323,989.9284,971.5995,846.767,1210.7654,1323.5416,1774.0105,1413.7165,1033.4896,0,0,1380.376,0,2030.7094,7463.0922,2293.6698,0,1,0,0,1,0,0
0,0,3,41,24.8,1792.307,1637.7323,0,0.3,85,0,37,1014.5812,1647.0864,938.9095,846.9124,1961.207,1855.4708,1242.6262,626.5565,842.3637,0,2,1280.5509,1038.2847,770.0484,1488.9046,2041.2639,711.8708,1676.0102,925.4361,929.1554,2047.6691,1526.5492,2390.9887,1391.4752,1241.9782,0,0,1592.3339,0,1384.4938,8378.7343,1642.8132,0,0,0,0,0,0,0
3,2,552,83,7.4,1573.4188,494.8361,3730,0.3,63,0,20,5050.5006,1130.7611,5605.8048,2570.4074,446.918,1732.4174,879.2305,409.5537,5106.6445,0,0,881.6492,1707.8718,614.1472,1223.7143,932.9178,514.8281,974.0341,710.2989,2217.4704,1157.4027,1522.1359,899.9592,869.6593,7859.9207,0,0,858.4511,0,228.3857,31640.7561,207.5475,0,1,0,0,0,0,0
2,6,140,29,27.4,277.4487,605.5366,0,3.6,75,0,20,729.7288,673.2243,449.8662,739.7081,545.3339,225.2081,576.784,361.0665,660.8453,0,6,747.1982,761.3047,513.8771,924.4013,518.4741,412.4524,607.5468,559.7773,733.3329,627.9863,731.26,586.6746,643.7631,532.1136,0,1,589.8995,0,213.0144,5338.1596,214.679,0,0,0,0,0,0,0
0,0,15,21,10.6,213.722,432.3147,0,3.4,91,0,9,990.5479,537.9224,503.1038,817.9264,406.0138,269.7348,416.9348,190.9756,744.1718,0,8,426.9551,715.5278,336.5028,753.0599,496.5356,324.3153,385.8317,348.2957,910.6662,568.0598,783.6998,466.2549,451.892,686.2346,0,1,415.5517,0,144.1049,6151.8783,145.1669,0,1,0,0,0,0,0
2,0,289,21,-5.2,253.7861,421.6522,1438,3.8,53,0,30,1013.9241,608.7042,531.7384,732.8673,499.5212,288.12,507.0561,254.3908,786.5934,0,0,490.6268,730.7377,387.8986,845.4143,608.381,354.3566,536.2675,486.8856,886.9176,622.1861,818.3754,575.2996,580.8174,733.7274,0,1,451.5444,0,140.5508,6234.8813,178.5994,0,0,0,0,0,0,0
3,8,868,116,-2,1483.7837,499.7275,3779,3.3,38,0,27,3806.3418,1283.7262,3732.7361,2078.2652,445.6075,1976.1961,925.5742,455.1739,3595.2605,0,0,1012.8495,1685.9512,729.6058,1287.4995,1031.2216,597.6409,999.073,791.8457,2007.096,1329.958,1463.6078,1034.9302,874.6959,5266.4836,1,1,990.624,0,230.6428,23635.7422,206.9385,0,0,0,0,0,0,0
1,1,304,36,17.1,614.3675,508.0209,0,1.1,90,0,36,1223.4639,878.0716,875.3909,1039.5659,472.3082,578.7491,880.9361,447.4258,1016.0987,0,10,890.5603,1063.5314,754.2359,1400.1205,888.1449,595.3025,834.6852,861.2886,1022.0167,962.9894,992.1863,886.3489,1049.2906,1042.3046,1,0,801.2084,6.7,309.8235,8274.5584,273.1984,0,1,0,0,0,0,0
1,0,396,128,26.6,994.5681,580.6577,1617,1.3,73,0,28,2982.5343,1132.0265,3215.017,1570.4065,521.3526,1199.9278,913.8086,449.6142,2710.0967,0,7,967.6234,1580.7398,680.3056,1188.4178,1251.2113,605.7265,1133.4472,718.7308,1666.1273,1165.085,1379.3532,1409.0948,995.5691,4491.5196,0,0,1074.256,0,267.9955,19595.7944,242.1148,0,0,0,0,0,0,0
0,0,372,113,20.5,1414.3234,589.8096,1760,1.4,80,0,26,3228.4829,1292.6504,4196.2324,1667.5823,407.148,1547.8266,849.3605,505.9793,2837.0679,0,10,1122.169,1566.0083,776.2105,1501.3504,1172.5936,668.0196,1235.3205,740.4649,1655.6394,1251.4857,1565.7664,1178.0302,983.5452,5961.6748,0,0,1109.6183,0,272.2194,22678.4544,189.0785,0,1,0,0,0,0,0
0,0,235,554,-13.6,641.7388,358.5928,978,5,63,0,22,4009.7284,989.6018,3432.4086,1948.1495,359.5514,853.7966,816.1507,410.2761,3541.7984,0,1,803.7022,1477.1183,555.9007,1247.891,800.976,524.666,854.2103,636.5229,1991.3211,1037.4565,1379.3019,888.6364,718.2803,5703.5729,0,0,772.8686,0,165.5042,23483.3991,166.9746,0,0,0,0,0,0,0
0,0,63,88,2.1,639.4658,709.9503,0,3,48,0,25,1139.6741,893.0255,677.9843,1007.0484,992.0506,522.6852,1360.2859,696.9736,999.7057,0,4,1254.1304,1096.4025,1031.0142,2380.4778,1041.0593,965.691,1060.6194,1275.7817,1110.5931,995.7593,1199.3708,1085.0326,1431.256,828.2484,0,0,1218.4368,0,346.6418,8059.0273,460.0369,0,1,0,0,0,0,0
0,2,648,113,32.3,1015.6494,519.5145,2721,2.6,61,0,28,2937.4929,1170.3901,3582.5155,1644.6966,436.4654,1723.4364,888.2454,532.7849,2987.6568,0,3,1039.6261,1579.737,697.1669,1268.7249,1034.987,569.5428,1299.273,850.4833,1684.7726,1284.1777,1409.1735,1209.2483,1066.9168,5070.5254,0,0,1051.4532,0,239.7757,20896.5703,202.6935,0,0,1,0,0,0,0
4,5,548,83,13,408.179,465.6198,0,0.6,60,0,32,1402.9489,810.6224,1247.0863,1072.4325,383.3409,428.3254,587.616,346.0233,1444.17,0,0,745.8744,994.6011,546.1123,1029.5052,771.0611,368.6427,602.6316,558.9778,1048.6348,859.7217,916.084,655.9784,647.3677,1641.6715,0,0,627.5349,0,194.8762,9767.6291,187.8162,0,1,0,1,0,0,0
0,0,48,128,4,831.1621,432.5214,240,0.5,82,0,32,3549.9717,856.2858,3600.9749,1864.2709,348.2722,1058.5352,833.1213,408.4118,3597.5611,0,0,715.3477,1350.0028,472.0542,1105.8798,759.2758,489.3876,692.0618,618.0216,1782.8871,995.1366,1212.4208,767.963,647.7751,5517.9587,0,0,707.6999,0,199.6248,22476.048,161.7366,0,1,0,0,0,0,0
3,4,406,395,11.1,314.5867,999.5449,0,2.9,58,0,38,650.6511,700.9594,507.1274,594.1849,839.0738,433.9011,859.7557,420.7169,524.6649,0,8,701.6842,673.0028,606.5188,1217.1226,696.6483,510.9625,608.3328,690.5593,630.1113,738.7829,882.5342,754.37,686.4179,491.3085,0,0,620.6469,0,467.6017,4953.5851,364.4708,0,1,0,0,0,0,0
2,0,184,43,11.9,706.346,1029.0967,0,4.8,51,0,8,1009.447,921.0506,796.6463,796.3114,999.0568,737.8838,910.737,445.5284,902.3199,0,10,847.2088,1256.8914,667.408,1261.1179,1039.2563,652.9494,794.3086,839.2712,984.6423,1009.6057,1092.563,950.3122,1151.1968,939.6275,0,0,912.1237,0,531.2181,7778.4488,531.0378,0,1,0,0,0,0,0
4,7,604,127,26.1,1072.0253,1445.1007,1577,4,54,0,6,1288.3802,1320.7771,834.4024,1100.4798,1683.1486,1040.8486,1012.9342,562.2993,1078.215,0,1,1104.4388,1357.6239,909.9179,1554.8173,1420.6857,795.9151,1295.5379,1096.3697,1226.0269,1423.0375,1471.4315,1603.4171,1409.2622,957.3669,0,0,1309.1296,0,785.9791,9313.9266,879.7601,0,1,0,0,0,0,0
1,0,124,62,10.1,166.9097,490.1609,446,3.6,77,0,27.5,871.1429,512.7586,639.8827,699.345,371.1322,287.9693,407.6986,214.1763,718.8532,0,8,455.5839,776.0834,319.1801,669.7155,473.4277,310.367,442.6472,366.7073,857.332,436.8804,685.5758,357.3542,459.9778,697.6339,0,0,352.7455,0,163.3868,5945.8489,132.6949,0,1,0,0,0,0,0
0,0,488,43,-9.8,1212.7115,1375.8624,982,4.8,57,0,23,1353.1451,1106.933,1038.1285,1073.3968,1557.0223,1268.085,1017.7734,608.0577,1080.3106,0,1,1097.784,1232.9015,844.6641,1551.4046,1253.3248,818.4789,1248.1173,1041.164,1156.6596,1306.9738,1404.1433,1621.0904,1280.8327,1111.0943,0,0,1299.3209,0,748.3213,9449.7797,813.8358,0,0,0,0,0,0,0
1,0,191,48,6.2,1388.9153,1565.1478,560,2.1,59,0,79,889.7126,1090.2662,1006.3586,757.078,1652.1731,1368.709,1205.4978,642.0211,824.4195,0,0,1005.5679,1023.0242,790.5762,1713.8071,1573.4889,776.501,1116.7217,1026.181,821.9056,1366.1993,1390.5207,1921.0874,1362.208,1094.0996,0,0,1373.0284,0,1323.134,7807.1188,1383.9494,0,0,0,0,0,0,0
0,1,71,246,-6.8,1496.8879,1422.9649,289,2.3,42,0,30,1108.2971,1457.0438,1024.2544,807.4189,1556.8458,1414.6066,1348.7386,711.195,887.0093,0,1,1212.8706,991.2218,911.0731,1631.7948,1785.0029,687.7604,1550.7052,913.6572,911.2956,1794.3433,1476.193,1981.6384,1395.295,1172.832,0,0,1439.5829,0,1202.9355,8378.5221,1304.0991,0,0,0,0,0,0,0
3,1,268,19,31.4,1402.6378,1267.6222,614,3.5,74,0,44,1120.5213,1282.6783,842.4275,674.1827,1327.109,1516.3504,1161.6217,618.088,855.7047,0,10,1135.437,1081.4898,802.0364,1466.9432,1543.1949,687.2835,1377.945,828.7078,931.0863,1672.9985,1355.1402,1906.1977,1397.5037,1322.4146,0,1,1351.2709,0,1071.6133,8182.9671,1111.6581,0,0,0,0,0,0,0
0,1,3,109,12.2,323.568,478.4975,0,1.6,56,0,17,666.5159,619.7889,481.1564,722.838,453.9064,307.341,688.0525,359.1809,679.7028,0,0,688.8074,787.2257,498.1686,1111.1215,506.0302,487.3006,636.3575,598.9368,796.2168,570.2945,645.7909,740.8153,784.634,548.8161,0,0,646.4353,0,236.6106,5328.2626,220.2651,0,1,0,0,0,0,0
0,0,131,160,-2.2,621.7127,942.577,0,1.3,84,0,34,877.9556,885.4274,725.7785,709.1231,813.4887,647.6198,950.7869,489.3939,800.8682,0,7,782.541,1019.8241,556.0214,1337.2344,924.3654,625.8062,793.5048,743.4863,848.4874,965.9678,1135.7384,950.3313,1037.3526,797.3343,0,0,852.2636,0,486.5568,6915.1096,432.4009,0,0,0,0,0,0,0
6,12,222,57,13.9,970.9577,646.9978,0,1.9,85,0,32,1701.466,855.5897,1500.2713,1128.1104,603.9557,899.0161,820.9388,494.7337,1269.065,0,0,966.7591,1071.8518,698.3899,1409.2882,943.8175,667.19,853.2012,881.3106,1063.4024,993.8337,1208.9369,1026.3452,1119.8157,2044.3004,0,0,902.8853,0,394.5807,10987.4042,349.3474,0,1,0,0,0,0,0
0,1,37,395,23.3,518.4411,865.5553,0,1.8,60,0,32,945.0913,820.5211,657.0469,969.4043,784.843,608.4277,1022.8263,544.6314,870.6409,0,9,797.294,1036.6818,715.945,1518.532,879.782,677.5516,756.3574,844.9188,920.3501,1003.9778,1032.4372,956.963,951.2298,696.7253,0,0,802.5669,0,404.9191,7128.3778,340.9144,0,1,0,0,1,0,0
0,0,90,48,17.3,1849.3557,1653.7269,351,3.6,91,1,9,1011.4538,1528.292,1044.9187,938.3745,1830.1,1862.0519,1193.2647,739.1044,906.2305,0,10,1417.8247,1063.2545,869.7212,1765.8256,1929.254,762.3038,1596.7596,1040.6868,947.9979,1965.9588,1488.2572,2279.404,1449.3445,1246.8537,0,0,1675.3138,1.7,1398.0164,8647.3408,1532.991,0,1,0,0,0,0,0
4,9,273,405,21.5,410.2289,923.1303,0,4.8,53,0,19.5,898.0832,851.1632,483.2249,812.7653,823.9343,475.1569,891.2279,447.4624,731.9761,0,8,655.3671,887.8553,609.8,1228.4014,809.6665,560.932,753.5608,803.4463,823.046,886.7024,996.0657,770.4029,840.8416,577.621,0,0,648.1337,0,431.8536,6210.6375,357.8944,0,1,0,1,1,0,0
3,2,455,40,24.2,582.1659,300.411,0,3.4,33,0,22,1156.9917,736.999,1697.8171,962.1402,464.6314,712.1246,573.9969,330.6496,1401.3728,0,3,611.0308,882.5041,447.6151,878.7222,682.8907,416.9308,717.5851,486.2686,866.9891,852.5938,904.4538,698.8149,569.1985,1993.1122,0,0,617.1861,0,125.7313,9865.381,227.6445,0,1,0,0,0,0,0
11,7,419,116,18.4,1197.9488,743.5674,1925,6.2,86,0,62,3042.3057,1209.4807,4104.8869,1644.7274,506.342,1538.3957,901.0643,503.0461,2895.4251,0,7,1035.8331,1541.5367,720.0434,1177.9451,1168.5193,672.1864,1156.9723,748.1803,1745.9301,1411.4816,1444.9717,1181.4603,950.1225,5962.1599,0,1,1060.5433,3.3,343.1844,22381.9435,235.1439,0,1,0,0,0,0,0
5,4,261,221,12.4,160.1632,533.5979,0,2.1,54,0,60,878.1974,683.49,495.7333,717.022,268.871,228.6626,570.8105,384.3767,719.7261,0,2,696.7713,781.8541,508.5311,964.02,592.4578,384.4247,630.4464,601.7214,809.3875,654.4632,751.2669,620.0844,692.4371,536.8636,0,0,576.1021,0,187.7082,5690.0509,105.8451,0,1,0,1,0,0,0
0,0,11,88,22.1,602.69,698.8742,0,2.7,79,0,25,1076.8366,883.662,733.8182,1036.4748,819.1505,572.9586,1297.6528,661.9517,1078.7976,0,9,1196.9106,1169.7544,907.1012,2155.4558,931.6883,840.6479,1011.0306,1218.6362,1151.4553,1040.4229,1135.3441,1103.1447,1389.4332,773.6693,0,0,1142.6761,0,341.2339,8156.1503,379.8589,0,1,0,0,0,0,0
2,1,272,38,-9.6,781.6131,764.9058,596,1.9,62,0,37,977.2542,880.9804,728.7047,820.5479,899.8165,749.5974,928.9563,387.6506,703.0815,0,0,863.1239,853.4572,608.5475,1522.6773,987.2323,628.7126,703.0894,898.0242,844.1125,906.5063,1003.7954,1122.4124,986.0393,809.0282,0,1,861.7289,0,422.8545,6739.9816,522.3782,0,0,0,0,0,0,0
6,2,213,52,24.9,166.2739,355.0727,0,3.1,46,0,38,543.9152,557.089,349.8227,556.8895,290.5739,213.7666,506.0622,299.5782,499.2081,0,7,579.4952,541.3806,410.6469,726.1591,402.0039,346.6944,486.1221,468.2505,518.1471,532.1111,541.8039,481.2847,621.6419,401.93,0,0,541.856,0,124.907,3953.0971,114.3888,0,1,0,0,1,0,0
