"y","past_return","bus_passenger","sub_passenger","temp","wet","m35","f45","m30","m0","wind","sunny","m5","m40","f70","f40","f30","m20","m25","f0","dust","m45","f65","m70","m50","f55","f60","m65","f35","m60","m55","most_use","f50","f15","f20","f25","cloud","rain","X8_9","semester","X18_19","X17_18","temp.sqr"
3,4,493,0,24.9,40,1522.436,1252.1779,1591.0587,506.8849,2.4,1,1429.5939,1163.0972,1360.6088,1177.3869,1760.8497,4756.2059,2995.0244,372.2337,41,1401.0704,663.4833,900.7638,1200.9994,1033.3616,778.1372,478.6661,1550.2403,765.1675,1142.3931,23752.4958,1105.6593,1678.3974,6443.0517,3133.6291,1,0,0,1,0,0,620.01
6,6,567,0,25.3,37,1490.7202,1262.7087,1610.6091,633.1261,3,1,1501.5502,1127.3687,1260.6099,1075.3067,1809.9877,4593.254,2991.6656,420.955,39,1315.8123,676.0489,888.4873,1176.9125,1024.4091,775.4632,503.0612,1460.2085,747.4161,1088.3158,23614.9346,1107.4164,1581.4379,6479.5559,3178.9336,1,0,0,1,0,0,640.09
5,6,675,0,25.1,40,1477.5098,1214.4961,1612.9659,547.2645,1.9,1,1279.8865,1109.7378,1176.4985,1018.6833,1848.3041,4590.4071,3046.2507,379.3861,33,1370.7125,571.1008,874.1149,1208.602,903.3073,801.183,455.054,1390.0124,728.2758,1080.5816,23503.8125,1061.6888,1542.6067,6377.4238,3160.9387,1,0,0,1,0,0,630.01
16,8,763,0,24.3,38,1488.7582,1197.04,1701.388,544.0979,2.7,1,1246.5893,1173.6135,1233.8965,998.6546,1849.4982,4630.3707,3137.9102,467.9931,33,1298.7717,559.4137,859.6915,1188.3802,950.1377,809.6012,476.5719,1485.1208,711.5795,1097.499,24189.917,1071.5521,1745.4639,6550.7019,3346.169,0,0,0,1,0,1,590.49
13,13,1076,0,22.8,42,1672.4839,1246.4118,2088.41,542.1114,2.6,1,1279.3719,1348.0314,1237.6268,1149.8292,2213.8057,4807.7356,3610.5188,509.7772,27,1329.6081,575.3569,888.0384,1263.4205,916.9531,800.3868,471.5329,1613.124,707.3229,1019.2102,26858.5663,1038.5564,1887.3617,6895.0152,3957.4731,1,0,0,1,1,0,519.84
7,11,825,0,21.8,47,1706.2334,1148.6204,2189.4668,513.0937,2.1,1,1347.1987,1324.9231,1250.0082,1106.0214,2323.2455,4907.9562,3924.5534,515.019,24,1302.6433,587.572,861.7184,1177.5769,891.6605,787.6911,456.9484,1585.9767,702.9957,994.5058,28127.1677,1011.1828,1994.2294,7277.8779,4211.8578,0,0,0,1,0,0,475.24
11,14,757,0,20.9,51,1745.5094,1053.8098,2178.5659,502.0424,1.7,1,1431.3844,1327.6524,1273.0082,1045.4169,2320.118,5071.6782,4065.788,521.8245,23,1310.7269,574.2454,886.107,1152.9518,912.5125,813.3164,479.1581,1598.5387,676.9249,969.5954,28725.6805,962.4967,1978.8891,7396.6956,4348.7867,0,0,0,1,0,0,436.81
8,12,691,0,19.7,61,1692.3662,986.4933,2096.9475,484.6252,1.3,1,1353.204,1311.7255,1244.7177,1029.6778,2231.5774,5012.8604,4033.7028,424.5152,26,1271.1029,557.042,820.4618,1027.4943,871.0159,749.8659,437.8797,1585.0264,668.3612,911.8251,28446.7994,908.8875,1834.9056,7361.4781,4432.8406,0,0,0,1,0,0,388.09
10,6,687,0,19,65,1628.5455,987.3941,2003.3664,542.4828,0.5,0,1271.6539,1238.1314,1207.8791,882.966,2097.3088,4832.2549,3948.3492,423.2348,33,1213.6067,563.2427,830.8145,947.9398,804.4529,764.9002,437.6496,1512.0544,627.4297,867.6859,27512.9826,867.2403,1547.946,7148.3265,4342.7769,0,0,0,1,0,0,361
6,8,410,0,18.3,64,1509.8733,852.4878,1992.9645,401.8625,1.1,1,1032.5289,1025.6654,1150.3701,758.0264,1953.1733,4444.1552,3934.3945,313.1652,28,1075.8232,539.5389,779.6793,829.4592,697.9333,666.8417,385.2917,1367.9787,562.2088,803.0425,26134.4076,754.1091,1304.3304,6735.0293,4196.8388,0,0,0,1,0,0,334.89
3,6,206,384,17.5,66,1436.1942,864.2286,1887.4618,400.2473,1.7,1,922.3623,1003.7772,1171.1237,777.4343,1940.5816,4287.9233,3855.8985,346.4437,16,1076.8818,511.5319,774.1113,859.3904,706.1467,665.8699,375.429,1358.3785,578.2083,776.7442,25354.8519,778.718,1261.2052,6466.7664,4121.6476,0,0,0,1,0,0,306.25
1,2,83,0,17.1,68,1392.0062,861.8023,1911.8672,400.7753,2,1,839.879,955.989,1187.6964,791.6542,1949.6333,4231.6773,3845.5522,335.5108,17,1084.0825,521.2713,773.7652,855.5917,698.483,677.0987,396.3434,1361.178,590.9502,834.4338,25271.1714,782.6535,1244.4743,6469.4553,4109.8019,0,0,0,1,0,0,292.41
1,2,52,0,16.4,69,1412.7404,841.025,1937.1011,408.6229,2.2,1,805.1656,953.6502,1187.613,773.0926,1940.1181,4185.1419,3810.3478,341.1822,9,1067.677,516.4842,775.9994,848.0773,682.0536,665.6484,384.0982,1352.6353,573.9503,833.8621,25147.9518,780.2637,1234.2135,6374.397,4135.4702,0,0,0,1,0,0,268.96
2,3,71,0,15.7,73,1411.7324,863.2417,1950.4407,415.7083,2.3,1,775.4525,929.7215,1190.4916,784.5729,1966.2631,4146.1426,3774.2481,366.8271,5,1070.0506,515.3542,768.4906,873.3402,673.2927,668.4409,401.3283,1355.3901,585.8416,834.4684,25043.2719,772.7699,1198.3153,6334.4321,4104.6228,0,0,0,1,0,0,246.49
2,1,46,14,15.2,73,1390.3984,842.6761,1924.2485,444.8763,2.9,1,795.1573,926.8531,1191.237,769.2809,1959.6506,4028.3531,3779.7024,336.2802,7,1072.5571,521.7573,764.727,844.9231,662.5621,653.7696,402.414,1355.6656,546.5591,786.7553,24823.1104,770.3587,1187.4949,6301.0449,4084.0469,0,0,0,1,0,0,231.04
0,0,109,692,14.7,73,1390.4758,887.9911,1935.8309,434.4795,2.7,1,762.5395,928.0385,1232.3769,775.9026,1935.8907,3926.6905,3724.2056,375.3218,5.5,1072.6048,541.3743,773.5576,864.5473,660.4418,626.3219,373.2566,1400.8665,569.5015,794.0268,24621.3005,791.6762,1141.0312,6246.6689,4060.6716,0,0,0,1,0,0,216.09
1,0,257,1050,14.4,70,1384.6223,865.9964,1912.9544,417.3736,3,1,758.1062,956.3842,1320.5277,798.9816,1900.0721,3820.0965,3622.5161,359.1278,7.5,1121.9464,579.0421,740.0602,888.2574,706.84,646.8491,426.5346,1384.7119,572.0638,817.6816,24168.6697,826.3025,1120.137,6171.168,3972.5284,0,0,0,1,0,0,207.36
3,1,480,2877,14.4,70,1498.2602,937.3176,1888.6421,539.0336,3,1,917.9462,1074.1628,1251.4752,868.9337,1955.9829,3730.5961,3474.2775,401.6278,14,1203.1701,560.0833,786.9298,935.0775,798.075,668.076,428.0802,1478.1795,619.4971,892.7677,23888.8305,945.5454,1186.1524,6035.9463,3826.9459,4,0,0,1,0,0,207.36
6,3,856,4894,15.9,69,1477.5727,1069.3361,1688.5814,579.8347,2.2,1,1030.8887,1097.2466,1337.4163,1001.5061,1765.0265,3828.6598,3054.585,409.1148,21,1254.7107,586.9173,806.7643,1009.6163,804.2525,705.1664,418.0995,1422.4878,646.8785,1013.0765,22627.5018,956.5396,1281.4652,5927.2161,3463.3725,6,0,1,1,0,0,252.81
4,7,635,3131,18.3,63,1492.2416,1158.1018,1582.2681,664.8004,1.8,1,1166.5396,1150.5359,1379.4049,1095.1806,1729.9273,3778.3293,2921.1859,410.4577,17,1303.602,600.8638,893.7109,1075.451,968.8353,760.7875,475.7684,1377.7911,705.7638,1054.6422,21738.3735,1104.4199,1348.4373,5718.3532,3138.277,4,0,0,1,0,0,334.89
2,4,398,1905,20.2,59,1535.7577,1261.6874,1510.7869,722.7218,2.7,1,1212.7021,1186.1917,1416.102,1146.6832,1688.319,3978.3587,2906.9729,437.014,21,1384.799,632.7955,886.8169,1101.1417,998.0467,817.5313,479.0532,1419.0822,700.2469,1054.0343,21993.2066,1127.2339,1583.8196,5882.5236,3071.4056,1,0,0,1,0,0,408.04
3,3,364,1711,21.6,56,1493.0401,1258.48,1557.7649,647.943,2.4,1,1416.5244,1134.7002,1389.2491,1121.33,1764.0267,4470.973,3018.9043,409.6321,44,1336.757,717.7065,924.728,1046.0605,1020.9515,803.8004,471.8768,1500.8358,689.6123,1043.0967,23016.1341,1133.1095,1691.8829,6214.41,2996.1793,1,0,0,1,0,0,466.56
7,2,363,1847,22.6,53,1494.0579,1234.0405,1545.6789,631.9188,1.4,1,1457.3699,1103.7096,1297.4676,1144.0124,1729.7497,4674.569,2991.9104,440.0668,51,1410.9003,664.4236,870.7424,1015.1923,1024.235,802.0436,482.42,1461.6054,693.3477,1045.4532,23227.9979,1092.9085,1787.0169,6331.3595,2999.0671,1,0,0,1,0,0,510.76
2,8,507,2085,23.2,51,1511.5944,1335.7929,1522.0068,559.5808,1.9,1,1391.9457,1112.4306,1298.8202,1151.8972,1869.4195,4731.0546,3018.7404,465.0463,45,1369.127,625.046,942.2551,1159.5932,1089.5065,783.2465,501.4623,1484.1841,715.4639,1111.4845,23634.3515,1108.5971,1704.7461,6494.2952,3003.0565,6,0,0,1,0,0,538.24
7,3,528,2329,23.8,47,1478.0745,1329.6579,1605.1063,612.2104,2.6,1,1544.2244,1136.1328,1381.7796,1084.2184,1839.3848,4721.1688,3009.1892,465.7482,46,1428.0547,660.9711,903.6989,1101.7002,1036.0359,836.3489,461.0427,1507.6653,724.768,1075.4834,23685.3035,1093.567,1639.9866,6443.969,3080.7456,8,0,0,1,0,0,566.44
9,7,601,2607,24.6,45,1539.5716,1344.5632,1655.5594,507.4454,1.9,1,1428.3494,1179.8301,1344.5046,1120.2162,1846.9062,4545.0075,2970.5866,334.5324,32,1389.1578,609.4309,994.7479,1164.917,979.6008,833.5526,493.6747,1471.9081,688.5708,1094.0558,23318.9758,1134.3621,1545.434,6259.128,3030.3084,8,0,0,1,0,0,605.16
3,8,653,3269,24,49,1583.071,1251.6915,1587.204,573.0808,1.2,1,1238.2113,1118.017,1239.1067,1097.1105,1750.9722,4387.9605,3040.4472,419.4051,38,1282.7902,601.641,955.0648,1090.4181,980.321,818.9832,456.6146,1464.8622,668.9282,1069.5902,23063.5822,1122.7767,1527.5468,6255.2094,2993.8557,8,0,0,1,0,0,576
14,3,798,4134,23.8,51,1586.4143,1272.073,1734.7215,565.0515,2.3,1,1179.5289,1144.7596,1223.1915,1005.0748,1842.7808,4759.1372,3225.2307,536.0116,42,1341.9249,574.2596,926.1467,1101.7917,981.0714,769.0102,472.2632,1527.031,662.7293,1093.3172,24291.6473,1036.6452,1661.6107,6423.1205,3193.2113,9,0,0,1,0,1,566.44
15,17,1047,4487,22.8,52,1705.4067,1246.4986,2057.0545,470.0806,2.3,1,1414.2572,1236.3448,1297.0099,1081.344,2331.6664,4995.6756,3654.7475,484.0842,41,1481.8552,602.8956,845.4545,1125.9651,964.2522,813.0016,507.1,1652.8509,729.1083,1070.2136,27285.5077,1057.0871,1823.0201,6874.5996,4013.5065,9,0,0,1,1,0,519.84
8,13,809,3023,22,53,1761.1244,1193.6286,2117.5008,443.8582,1.6,1,1378.1983,1202.1133,1298.7143,1035.9033,2427.6553,5124.7172,3981.3178,530.8878,31,1436.838,647.2494,843.0276,1075.1591,929.7584,834.8701,506.998,1593.7282,683.7797,1081.6672,28438.3732,1015.1101,1817.9096,7057.6021,4374.7274,9,0,0,1,0,0,484
11,9,687,2937,21.3,56,1710.886,1104.4343,2190.1015,550.4362,1,0,1468.8596,1161.2078,1270.9905,959.4825,2389.4105,5292.6641,4046.6593,541.0669,40,1447.7004,646.4405,886.7113,1082.7686,880.1024,789.2021,508.6723,1595.5128,678.4306,1015.5742,28978.7555,993.6327,1811.5986,7328.4385,4425.0828,8,0,0,1,0,0,453.69
6,8,722,3222,20.5,58,1688.9779,1017.9701,2152.039,577.0547,1.8,1,1326.4862,1172.0265,1278.6239,932.5149,2302.0466,5228.3235,4089.8464,515.1163,33,1383.5057,585.6794,855.0423,1076.1222,848.3239,747.7847,489.7491,1526.334,650.5025,978.3865,28765.3316,883.5798,1674.2325,7380.4544,4397.3098,7,0,0,1,0,0,420.25
12,15,679,3237,20.1,61,1599.2104,977.6536,2047.9256,553.9834,1.5,1,1223.1821,1154.7959,1285.073,871.5521,2194.7112,5000.9064,4105.135,461.7451,38,1230.6773,564.5705,847.3062,975.7599,830.653,738.5409,446.9293,1480.9399,636.7404,893.4729,27639.6505,856.9912,1408.2546,6915.1619,4295.6601,6,0,0,1,0,0,404.01
12,8,467,1799,19.7,63,1504.7037,789.9468,2045.4393,392.7464,0.9,0,969.8292,964.1984,1149.8797,761.0403,1993.9906,4568.363,3934.5406,360.5659,32,1124.3615,505.0469,781.6226,892.8556,702.624,659.73,422.0092,1393.0198,542.1629,811.904,26326.164,779.4901,1395.5119,6667.2998,4218.8072,7,0,0,1,0,0,388.09
2,9,282,693,19.3,67,1441.9201,795.6395,1980.2193,367.9497,0.6,0,938.6123,945.1796,1144.6279,783.6479,1932.1877,4273.7595,3931.6323,384.2981,26,1080.3585,504.5021,808.6561,860.212,701.0626,634.9609,432.0719,1411.12,547.4971,796.9892,25720.7656,771.031,1226.3966,6606.0552,4143.8715,3,0,0,1,0,0,372.49
2,5,166,0,18.5,70,1407.2492,808.5757,1957.0304,364.9962,1.7,1,931.4539,895.0019,1181.0577,763.9326,1944.9244,4183.4378,3876.4768,363.6169,39,1059.1053,512.6403,788.1512,852.2605,650.3453,638.7693,427.3294,1389.8224,585.7675,811.886,25417.4018,765.0209,1223.05,6488.3691,4170.0917,2,0,0,1,0,0,342.25
4,3,84,0,17.7,71,1440.6222,820.3372,1990.2857,361.7489,1.7,1,907.2023,864.79,1182.3124,815.8982,1940.0626,4089.7189,3826.4483,391.1567,24,1068.6794,502.3339,786.8912,863.9152,650.6431,628.5713,428.9491,1385.8597,555.7151,838.5676,25286.1175,780.707,1176.2108,6438.1801,4174.94,0,0,0,1,0,0,313.29
0,2,77,0,17,76,1420.9046,811.3568,2034.3019,371.2141,1.9,1,828.1151,916.9287,1196.3242,802.9051,1955.1235,4068.443,3794.3052,374.3961,20,1045.8746,517.2115,802.9279,864.2432,650.2903,603.6273,446.1829,1404.2632,541.1735,827.3384,25204.8616,770.3764,1160.9814,6395.0762,4132.444,0,0,0,1,0,0,289
0,0,45,7,16.3,78,1394.7164,826.3,1935.6119,386.3721,1.8,1,776.1438,932.8431,1175.3375,831.8044,1932.6173,3963.8649,3734.8229,401.2123,18,1061.2794,508.6765,774.7172,870.1851,653.8889,609.8073,451.634,1405.7609,548.2427,817.9119,24824.3167,757.6178,1097.9985,6352.3511,4104.5713,0,0,0,1,0,0,265.69
1,0,113,689,15.9,80,1378.4197,836.2804,1967.0636,408.592,2.2,1,752.1651,914.3669,1143.1562,802.8123,1967.7872,3819.9005,3655.2805,373.2217,10,1056.0606,524.5388,794.6807,855.8754,678.4305,606.5027,416.8629,1416.5266,536.1593,832.1512,24565.5454,799.0101,1100.6554,6279.0912,4081.4761,0,0,0,1,0,0,252.81
2,1,249,981,15.6,83,1405.7716,849.1378,1951.5261,397.1399,2.3,1,778.5948,919.3478,1230.4823,818.8125,1920.8828,3766.5087,3576.4589,392.1479,14,1078.8551,574.6455,784.0378,843.4787,721.4446,617.6306,425.1915,1391.8931,586.0141,801.7212,24130.8918,870.0429,1061.5325,6156.3158,3961.5348,0,0,0,1,0,0,243.36
5,1,531,2793,15.5,85,1465.6234,919.4822,1913.2868,416.4361,2,1,893.2928,1025.7243,1237.0372,901.4078,1858.3005,3677.7472,3458.1547,459.4413,15,1163.3307,573.8458,799.1866,943.2276,783.0191,674.9097,493.1271,1350.8824,625.1762,895.804,23455.125,919.5521,1104.5989,5946.9623,3784.1677,0,0,0,1,0,0,240.25
9,6,784,4715,17.3,81,1485.271,1062.0682,1750.9331,553.9828,1.1,1,1007.9704,1125.4514,1267.076,1053.2455,1740.7295,3867.9502,3048.078,405.0586,7,1290.404,640.1221,861.9055,1066.2092,877.6232,707.2655,474.5426,1370.1064,644.6762,941.8234,22558.2683,1005.8105,1294.1096,5806.3088,3488.8913,1,0,1,1,0,0,299.29
4,8,601,3087,20,70,1534.6237,1145.6236,1718.3355,656.6583,1.5,1,980.1785,1135.4364,1357.5713,1104.3023,1716.2904,3854.9694,2868.8497,488.7663,23,1314.1695,636.9162,935.1363,1118.383,957.817,775.1543,510.1117,1397.9102,669.0474,1002.6263,21864.1545,1036.7025,1431.7579,5679.8111,3093.3645,4,0,0,1,0,0,400
1,4,426,1779,21.3,61,1551.6138,1152.3491,1639.1847,680.5815,4.9,1,1109.7127,1134.4687,1382.7274,1153.0208,1677.9588,3906.0508,2876.133,495.5732,43,1373.024,682.5271,872.6078,1131.6153,1002.5409,772.4068,488.4063,1418.5208,699.858,1031.6146,21769.2599,1060.2823,1450.5026,5677.6455,3022.1525,6,0,0,1,0,0,453.69
6,3,359,1821,21.5,67,1507.3076,1104.2316,1636.4809,738.903,6.6,1,1132.4477,1130.7404,1256.7707,1149.4189,1767.6312,4103.6405,2831.8947,514.4751,51,1400.339,676.4687,862.0691,1090.4384,1033.2881,728.1343,459.0719,1469.2175,675.0467,1008.7707,22211.8032,1087.6917,1460.7601,5823.087,3072.5438,9,0,0,1,0,0,462.25
7,3,419,1925,18.4,86,1541.5367,1181.4603,1644.7274,743.5674,6.2,0,1197.9488,1209.4807,1177.9451,1168.5193,1745.9301,4104.8869,2895.4251,506.342,62,1411.4816,672.1864,901.0643,1156.9723,950.1225,748.1803,503.0461,1444.9717,720.0434,1035.8331,22381.9435,1060.5433,1538.3957,5962.1599,3042.3057,7,3.3,0,1,0,0,338.56
3,3,526,2230,19.7,64,1511.3893,1239.1545,1684.3979,696.086,5.2,1,1339.6989,1143.2767,1215.2568,1180.9801,1681.8707,4174.5965,2819.5283,583.2516,15.5,1373.5229,636.2408,911.8049,1155.1513,1067.5362,764.0522,553.462,1456.7835,772.6299,1065.3784,22115.2404,1092.9073,1613.9301,5784.6442,3002.03,4,0,0,1,0,0,388.09
7,3,554,2424,20.3,48,1506.8356,1161.1182,1656.1723,589.4794,5.8,1,1167.9547,1118.5935,1273.5232,1199.9891,1757.3793,4272.9191,2871.36,423.013,24,1296.4936,652.4712,857.1556,1091.4085,1048.1988,805.0603,523.9742,1484.4205,745.2997,1053.429,22308.1964,1064.3449,1608.657,5777.6549,2981.4547,6,0,0,1,0,0,412.09
4,6,598,2708,19.9,42,1520.0311,1188.2035,1763.8675,570.5091,5.7,1,1127.7204,1119.734,1289.1177,1125.3944,1723.5169,4192.7217,2876.3224,495.6053,36,1260.7985,655.0813,898.3362,1095.6803,1019.674,824.1375,514.6294,1439.1508,728.4783,1072.1581,22396.3157,1056.4895,1608.6089,5816.6792,3064.0261,6,0,0,1,0,0,396.01
6,6,715,3275,20,45,1569.498,1207.0991,1718.12,475.5365,3.3,1,1193.7186,1167.8556,1216.3144,1080.7245,1722.3854,4164.7601,2963.9728,508.5472,29,1271.9132,641.042,904.7057,1091.7673,984.8625,780.1767,492.8481,1409.1045,722.5561,1067.4997,22653.6733,1029.4739,1763.657,5927.6827,3178.1498,7,0,0,1,0,0,400
19,6,883,4354,19.3,54,1699.843,1179.3962,1840.07,447.7031,4.1,1,1303.6517,1179.4958,1177.916,1069.7659,1832.3693,4383.6059,3165.3348,480.3935,31,1268.708,585.7301,875.3995,1155.0644,926.1189,842.7952,493.2252,1550.4567,713.1572,1053.2548,23973.7196,1027.7319,1783.22,6190.6269,3311.413,7,0,0,1,0,1,372.49
11,18,1033,4969,18.2,57,1802.0623,1154.3501,2132.4757,522.7276,3.7,1,1527.2054,1266.5326,1254.5307,1197.0481,2100.4695,4853.9463,3816.5776,521.3876,29,1334.663,567.9409,944.118,1223.4397,972.5613,795.8457,508.6846,1662.8602,693.4051,1058.9936,27330.8554,1106.4299,1948.6386,6891.1412,4071.3226,7,0,0,1,1,0,331.24
7,14,871,3484,17.4,59,1858.3445,1093.0483,2415.0475,506.2123,2.8,1,1532.3891,1312.4833,1274.8567,1121.8281,2270.9379,5383.9594,4288.6648,484.3704,21,1344.4617,557.5043,873.2725,1136.2789,925.9339,807.3971,546.287,1650.6017,646.3004,1013.2341,30162.276,1026.4464,2142.7406,7710.0917,4584.6285,5,0,0,1,0,0,302.76
11,9,692,3204,16.8,60,1862.7489,1043.1959,2438.6083,543.5632,2.2,1,1569.457,1291.8867,1332.0093,1071.903,2336.2553,5622.721,4595.3439,501.0108,9,1321.8734,571.3125,846.0409,1113.812,891.0279,836.5336,495.4391,1722.7305,686.3927,940.1287,31141.1474,978.2945,2235.5956,7787.5288,4775.2107,0,0,0,1,0,0,282.24
9,7,647,3491,16.2,65,1840.077,1020.2705,2447.4621,477.0478,2.8,1,1425.8097,1204.1478,1271.9751,1021.2209,2288.9647,5851.0247,4773.0504,454.6908,7,1285.6019,535.8317,839.8007,1051.9916,844.0061,759.8899,490.9199,1628.7476,647.142,865.0491,31405.1533,921.7364,2032.9466,7795.4124,4780.4144,0,0,0,1,0,0,262.44
8,9,761,3867,15.6,69,1796.8868,959.0591,2309.2344,479.3891,3.2,1,1308.9396,1210.7956,1302.198,961.3751,2215.4933,5581.8961,4843.2985,408.4031,47,1219.3776,532.8554,810.3514,1001.3043,821.9054,735.4561,456.5309,1565.0855,590.775,886.159,30628.4263,949.7616,1722.4598,7560.4838,4756.0479,0,0,0,1,0,0,243.36
4,9,561,2835,15.2,70,1610.6421,866.8056,2188.6174,364.1594,2.6,1,1035.5423,1109.1717,1200.975,828.8936,2013.7917,5116.2052,4746.9262,340.9236,38,1133.4835,459.386,739.8423,789.6246,706.6061,659.5131,399.7221,1364.8815,521.959,818.0829,28581.443,758.732,1561.4058,7012.1952,4528.1837,0,0,0,1,0,0,231.04
7,4,478,4,14.7,72,1461.0328,860.2291,2094.4831,371.4057,1.8,1,946.7872,1044.9509,1188.0943,814.1461,1922.7469,4824.3668,4609.0363,360.9768,30.5,1042.9772,455.2969,769.2167,790.3361,688.7042,654.4558,405.6971,1327.6765,554.6452,788.9147,27440.8932,757.6854,1380.5944,6871.9018,4329.649,0,0,0,1,0,0,216.09
3,6,201,0,14.2,74,1460.0514,845.0442,2050.2108,366.5717,1.1,1,918.9693,1045.1263,1187.147,791.2287,1927.0112,4645.945,4421.4623,379.8275,25,1038.3079,463.9293,780.5949,815.6266,687.752,637.2366,393.4079,1361.2431,536.1917,772.4788,26701.1647,746.5308,1290.8954,6678.9081,4156.3328,0,0,0,1,0,0,201.64
1,1,178,0,13.7,76,1425.7516,822.0001,1975.1278,360.1491,1.8,1,872.4907,990.4862,1226.4107,781.0552,1939.5012,4372.6998,4242.2242,359.6564,8,1041.2653,487.9008,750.4783,809.3361,708.7566,649.9708,401.9866,1321.6762,497.3131,784.5617,25856.5498,758.2704,1212.3394,6491.5944,4087.9746,2,0,0,1,0,0,187.69
4,2,97,0,13.1,78,1426.4246,825.2545,1915.8013,353.0089,0.6,0,808.9708,1000.0111,1257.8725,782.0745,1954.7167,4184.0923,4049.826,366.0249,9,1038.6592,481.7385,773.8972,795.241,680.8488,641.8009,382.6725,1312.2941,506.8768,785.0681,25265.4551,743.0685,1196.377,6373.8097,4048.4904,2,0,0,1,0,0,171.61
0,4,56,18,13,77,1371.1414,843.5335,1878.5956,362.023,1.1,1,796.2899,1022.4961,1258.3112,778.504,1906.4418,4028.672,3902.5956,356.3739,8,1019.8859,472.5919,759.2833,826.9047,685.4884,640.5353,403.4212,1325.0437,491.8411,766.0979,24554.0768,756.2516,1128.3584,6173.6141,3967.9726,1,0,0,1,0,0,169
0,0,131,679,12.7,77,1377.1131,815.6402,1875.864,374.6426,1.1,1,767.0065,987.3343,1189.5701,764.176,1903.4572,3877.8553,3822.9109,390.6035,4,1054.402,475.6745,757.9262,816.5533,683.8829,603.8696,369.8476,1350.0739,499.3406,755.2944,24125.3002,757.5061,1137.9514,6013.9668,3904.059,0,0,0,1,0,0,161.29
3,1,180,782,12.5,79,1368.1605,821.0303,1832.4723,381.3028,1.1,1,724.0675,961.104,1235.5857,753.2781,1848.4364,3766.3687,3710.8164,371.0994,7,1011.0017,499.6537,783.183,791.2217,685.5133,601.7909,390.5188,1351.26,516.8835,808.507,23667.9501,752.4793,1083.3082,5924.7634,3865.6724,0,0,0,1,0,0,156.25
1,1,186,979,12.4,80,1369.4498,794.0081,1843.0347,390.1161,1,0,650.4945,978.0761,1203.8955,728.0377,1836.3859,3701.4458,3603.443,393.5578,9,1031.6656,486.6181,769.5713,797.0791,664.4359,627.9515,390.9788,1330.5056,549.5387,756.8746,23155.043,738.1952,1084.2749,5720.0386,3750.7396,0,0,0,1,0,0,153.76
3,3,339,1603,14.2,75,1328.6648,871.5516,1836.493,440.7404,0.5,0,648.6168,983.2105,1226.7799,818.6044,1761.0276,3658.8875,3492.7553,406.9996,11,1047.3973,465.4868,790.6902,827.6215,671.5041,651.9583,426.9479,1336.5109,533.0838,781.8338,22638.9693,832.0072,1057.2937,5537.7488,3686.8814,0,0,1,1,0,0,201.64
4,2,386,1971,16.8,68,1375.6251,945.9232,1776.9367,437.562,2.8,1,676.957,1015.6861,1203.5724,878.1641,1766.5589,3522.7268,3399.2789,461.6118,21.5,1108.8323,502.5477,829.041,825.1443,665.0067,672.559,447.4748,1367.4591,545.8264,830.4689,22099.5131,876.858,1098.8782,5415.5991,3475.3285,0,0,0,1,0,0,282.24
5,6,371,1793,18.7,61,1478.1321,1026.1277,1870.0186,476.1864,2.6,1,779.4984,1116.6824,1244.5479,955.8301,1843.1499,3522.5816,3304.3861,557.5524,25,1198.1244,551.5587,814.4029,865.0461,747.0434,782.2037,446.2621,1472.4701,577.143,865.3816,22359.751,825.2347,1209.6756,5349.2953,3519.7173,0,0,0,1,0,0,349.69
9,4,466,2190,20.4,60,1595.5568,1131.7401,1957.0753,526.9524,2.5,1,813.8841,1134.5884,1276.2973,1115.9564,1906.5614,3628.045,3383.3059,680.1781,27,1215.8463,562.9466,816.0131,826.886,813.0756,775.4678,452.0885,1626.1916,630.5505,902.0522,23141.5887,910.5404,1253.5835,5453.6915,3591.1612,1,0,0,1,0,0,416.16
3,8,512,2480,21.5,47,1571.7639,1145.2862,2043.3372,594.4298,3.8,1,932.1721,1132.8491,1343.046,1175.1487,1938.1178,3854.1908,3632.7419,862.7961,29,1205.358,531.3671,804.8753,918.7811,834.2094,809.2157,423.8046,1672.417,610.9454,932.9903,24019.3101,903.89,1431.0322,5499.1423,3807.5992,3,0,0,1,0,0,462.25
5,3,576,2744,22.6,42,1686.7822,1233.5249,2062.5676,654.1136,3.8,1,1127.4035,1194.3318,1220.5168,1240.0848,1944.9962,3933.5847,3528.5032,939.5794,26,1244.3474,561.714,840.4163,903.5094,817.8306,781.8651,418.4339,1862.3042,623.0258,978.3302,24479.0759,934.9623,1552.9559,5733.9286,3726.4092,2,0,0,1,0,0,510.76
5,6,639,3164,23.3,43,1728.9699,1204.3597,2080.5644,661.4923,3.6,1,1051.9692,1308.8184,1281.0404,1189.6412,2040.4226,4076.563,3609.2482,1134.2102,23,1242.1639,567.5611,887.6283,892.8039,894.6615,772.9683,403.1283,1780.2968,629.5357,1003.596,24878.0043,983.791,1646,5736.5639,3825.3755,3,0,0,1,0,0,542.89
6,4,673,3541,24.1,42,1776.3408,1133.0719,2093.9878,727.851,3,1,1163.8899,1297.7948,1255.1851,1146.0217,2039.733,4098.8502,3660.4877,1102.9444,22,1216.6631,549.0271,906.6109,896.2487,906.2274,743.6694,441.387,1748.1645,652.4034,947.6075,24963.5497,920.7209,1805.837,5716.0848,3829.9009,2,0,0,1,0,0,580.81
