"timestamp","spot_number","return_num","station_dist","station_type","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_rent","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-01-23 13:",3500,1,29,1,4.2,0,2.7,53,0,5,88,17.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,602.9508,212.105,199.647,455.9304,717.1955,742.0824,712.6725,631.0695,571.9892,567.5952,618.1831,461.096,320.9242,565.2157,427.0744,168.1245,295.2695,519.2436,849.5147,767.0172,745.7081,519.1091,568.4024,526.7955,573.1438,538.038,396.4559,833.7902,5509.3644,219,0,6377,6099,3463,3502,3540,3266
"2022-03-20 07:",3500,2,29,1,4.1,0,1.8,87,0,9,20,16.81,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,690.0292,242.7371,238.594,568.3287,794.051,840.2725,799.826,698.0498,615.6582,509.1491,557.1024,454.7909,312.3276,596.3491,511.39,201.3164,263.6221,710.9975,1000.2286,922.855,795.4834,565.5387,637.8754,541.3291,598.002,583.9229,379.626,826.7291,6432.0427,73,0,6377,6099,3463,3502,3540,3266
"2022-11-17 03:",3500,0,29,1,6.8,0,1.4,71,0,8,30,46.24,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.1341,192.4696,223.095,453.7731,764.0066,815.3366,787.6132,631.31,592.4574,525.9535,593.9113,417.7995,353.9421,564.7105,505.3606,198.9428,234.2864,615.3898,1026.4749,919.1216,804.2708,565.5453,558.4996,517.1149,610.3352,628.6903,422.8735,872.3522,6185.9866,15,0,6377,6099,3463,3502,3540,3266
"2022-03-07 01:",3500,1,29,1,-0.9,0,1.4,56,0,7,35,0.81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.7058,243.3271,241.8456,495.3461,802.2449,837.0485,835.6582,719.9957,613.7469,525.6086,534.0224,481.0382,366.532,648.9521,482.4973,189.9423,265.0687,665.8589,980.1957,963.3892,819.7195,567.0397,586.484,530.374,594.57,622.4582,389.7921,842.3352,6399.461,12,0,6377,6099,3463,3502,3540,3266
"2022-09-01 18:",3500,22,29,1,28.6,0,3.5,46,0,0,25,817.96,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,448.8663,157.9012,200.4263,383.3322,643.6912,654.9423,702.6391,683.253,649.9703,639.3782,718.7997,581.7186,315.7102,644.8811,300.816,118.4206,191.9254,483.7191,692.6866,661.4355,685.2446,504.0005,575.0972,554.5256,707.4235,639.2143,419.5093,919.4158,4907.6906,336,0,6377,6099,3463,3502,3540,3266
"2022-07-25 09:",3500,4,29,1,25.5,0,1.4,83,0,4,23,650.25,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.717,158.9042,207.4289,394.5033,606.6892,634.8908,636.5776,530.8857,609.1688,609.6307,642.2243,401.4322,351.4727,535.4219,450.1801,177.2201,206.3539,485.088,678.6499,677.7891,651.849,491.2796,540.5324,555.0869,593.8238,546.1572,302.0256,904.5752,4766.0369,310,0,6377,6099,3463,3502,3540,3266
"2022-04-21 18:",3500,19,29,1,18.8,0,4.1,54,0,7,49,353.44,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,488.4255,171.8175,181.7952,385.2562,646.8332,640.1203,752.9173,654.367,563.1792,615.709,720.5774,446.8589,350.121,631.7986,278.4817,109.6284,187.6674,524.0906,753.25,717.7601,669.596,566.0294,576.6976,574.6233,646.5661,575.8696,433.0557,915.7196,5089.8237,351,0,6377,6099,3463,3502,3540,3266
"2022-05-11 12:",3500,5,29,1,23,0,2.7,37,0,1,30,529,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204.7212,72.0164,100.2102,362.303,524.2924,492.9692,570.3884,580.5995,616.8363,571.5986,681.4863,432.8124,321.4674,590.0228,190.9334,75.1636,95.6858,383.6381,572.9099,557.3409,565.6579,506.1077,466.763,588.3574,668.456,454.393,354.5512,836.2538,4029.4998,191,0,6377,6099,3463,3502,3540,3266
"2022-06-17 10:",3500,1,29,1,21.9,0,1.8,79,0,9,42,479.61,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.2081,70.7807,104.3478,394.9951,586.2669,609.1561,635.2905,644.4465,607.0708,556.535,599.7143,444.007,319.5055,554.9511,241.3219,94.9999,110.6138,566.2666,678.0638,645.1661,552.0852,511.2439,545.1912,555.5944,626.9969,521.8369,341.2485,914.9619,4667.2903,224,0,6377,6099,3463,3502,3540,3266
"2022-09-10 05:",3500,0,29,1,19.6,0,1.7,55,0,7,4,384.16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,728.6677,256.3295,264.457,407.6545,540.1824,634.0946,710.3354,603.5008,605.8541,492.9526,533.9832,425.2036,290.6695,620.854,558.6741,219.9306,276.6952,446.4417,683.0823,641.7417,650.2718,519.3909,530.9484,493.3059,536.7926,547.2743,397.4358,870.5959,4713.8044,41,0,6377,6099,3463,3502,3540,3266
"2022-04-20 04:",3500,2,29,1,10.5,0,1.3,73,0,0,68,110.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.6658,176.475,231.4518,442.6136,727.766,740.0854,635.3572,574.2157,495.9611,458.3538,511.5882,408.053,291.3328,498.2604,376.1272,148.0683,231.1352,599.9553,933.5808,810.9176,727.2394,463.5709,482.0362,447.7476,556.6852,510.3833,357.3225,818.4787,5617.5153,77,0,6377,6099,3463,3502,3540,3266
"2022-01-26 01:",3500,2,29,1,1.3,0,1.1,83,0,0,55,1.69,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.5299,211.6052,256.9679,541.0744,821.2523,836.6502,802.4863,699.1246,614.1708,540.2437,570.421,436.9148,348.52,615.3239,481.4566,189.5327,262.2213,681.0391,1075.6493,908.7254,814.7508,523.3034,634.8125,540.2525,605.3171,641.9657,420.6733,817.1468,6481.6278,10,0,6377,6099,3463,3502,3540,3266
"2022-05-16 01:",3500,0,29,1,13,0,1.1,55,0,0,18,169,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.8569,199.7597,261.0589,479.4088,783.5797,876.3056,779.0186,715.8107,559.2177,539.0044,648.9373,468.0052,350.9386,593.8828,472.6942,186.0833,277.564,688.8943,977.4218,912.7239,828.933,558.7496,601.216,528.2147,587.0525,599.5866,397.889,908.5936,6326.2857,22,0,6377,6099,3463,3502,3540,3266
"2022-12-08 20:",3500,11,29,1,4,0,0.5,58,0,0,23,16,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500.6524,176.1187,238.9995,391.9102,691.6866,762.2096,784.1404,630.8165,549.839,594.0352,619.6593,514.7418,382.7391,614.1122,459.5285,180.9003,261.6351,490.8008,869.0632,845.5648,806.5229,599.064,577.3176,504.4028,619.1204,577.1759,411.4097,990.7522,5641.8985,171,0,6377,6099,3463,3502,3540,3266
"2022-04-30 12:",3500,5,29,1,16.6,0,3.7,55,0,8,40,275.56,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,462.4249,162.6708,201.6475,446.0814,730.4446,641.9607,710.0041,617.0841,594.3017,543.0764,571.1396,354.3753,312.6424,551.9506,370.3037,145.7755,235.0004,553.41,814.8251,627.2421,596.9295,482.7597,506.5803,525.1723,569.5021,515.0815,366.7245,774.9367,5120.8975,299,0,6377,6099,3463,3502,3540,3266
"2022-06-30 17:",3500,0,29,1,21.3,11.5,4.1,100,0,10,16.5,453.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,408.9748,143.8685,240.9915,359.6238,591.2734,594.2764,663.2468,636.1816,639.2625,580.4462,700.8738,476.65,409.0245,596.3572,330.707,130.1877,182.6913,466.6982,658.3863,692.6671,584.8463,479.014,572.7886,531.6687,653.356,609.5644,429.8124,901.3771,4611.0183,262,0,6377,6099,3463,3502,3540,3266
"2022-12-20 13:",3500,1,29,1,0.3,0,2.2,46,0.6,7,41,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,424.6137,149.3701,197.3355,374.6226,558.1468,554.3013,581.5332,543.3861,615.9572,533.1886,636.6955,435.2164,358.4538,572.2218,350.9914,138.173,157.1474,415.2532,572.6889,588.9123,586.5589,539.2987,467.4436,576.8535,544.3658,529.8283,367.1083,806.4337,4232.0172,220,0,6377,6099,3463,3502,3540,3266
"2022-08-17 06:",3500,7,29,1,22.9,0,1.4,89,0,2,25,524.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.1701,219.9215,243.4085,512.7801,721.0907,809.4344,781.9573,591.4451,570.9563,526.0741,563.1743,456.4458,331.8564,519.0931,446.178,175.6448,252.4466,643.1888,1034.9311,941.0357,821.547,623.0203,533.5459,550.4367,571.5548,611.3092,370.4402,895.8897,6265.9651,206,0,6377,6099,3463,3502,3540,3266
"2022-05-12 21:",3500,11,29,1,20.6,0,1,51,0,6,22,424.36,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,369.7584,130.0728,169.9693,470.1392,755.6771,792.3141,697.0899,637.2748,588.6233,590.5271,617.7964,486.618,380.7577,592.3678,272.7788,107.3835,193.9056,543.7109,877.4555,845.7904,807.296,571.8129,575.4755,593.9882,663.3604,552.875,378.4449,874.0877,5789.4731,155,0,6377,6099,3463,3502,3540,3266
"2022-01-29 16:",3500,2,29,1,0.2,0,4.5,29,0,0,18,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,672.3154,236.5058,222.2656,406.5204,672.1187,689.4791,727.2625,592.6342,606.8303,599.1599,685.6542,530.2614,392.7365,612.3319,435.9946,171.6356,260.8491,422.0824,580.5244,589.0799,661.3206,532.8134,597.452,594.9686,641.5572,632.0929,396.687,973.3605,4748.388,200,0,6377,6099,3463,3502,3540,3266
"2022-06-28 05:",3500,0,29,1,26.3,1.2,8.5,83,0,10,21,691.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.7935,221.1955,264.9445,471.6503,784.6077,856.4801,766.0432,721.3103,605.1489,538.6027,640.6208,417.0931,352.0713,619.0827,505.6391,199.0524,237.2926,659.9887,1048.4107,962.5745,768.0216,583.7363,623.9845,537.9533,561.8613,640.5707,371.4997,868.9047,6317.7768,171,0,6377,6099,3463,3502,3540,3266
"2022-04-07 09:",3500,3,29,1,10.2,0,2.3,47,0,0,29,104.04,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.6125,93.7884,110.1366,388.9511,640.2993,576.7161,694.6725,597.4074,574.8808,485.694,614.7302,476.3007,314.0591,482.3552,216.3007,85.1499,110.1047,509.6352,726.179,723.1398,637.6325,532.297,614.7173,521.8573,602.0986,571.3463,353.3897,935.6038,4897.2255,287,0,6377,6099,3463,3502,3540,3266
"2022-10-12 20:",3500,6,29,1,15.6,0,1.2,65,0,0,23,243.36,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,518.1494,182.2737,180.1216,402.8033,687.4752,730.3585,813.5832,592.1955,598.1922,569.3186,638.2912,501.2857,385.1559,644.0007,374.1812,147.302,177.943,538.7885,823.1091,790.4587,698.9189,539.9035,587.6722,557.4131,658.9094,625.9925,443.7533,871.2662,5485.4954,202,0,6377,6099,3463,3502,3540,3266
"2022-11-23 12:",3500,3,29,1,13.8,0,3.4,51,0,0,63,190.44,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,380.0998,133.7108,130.8933,388.4744,540.5036,563.7229,635.3599,577.5078,592.2658,560.1826,623.9707,439.1884,315.8775,645.4177,389.4673,153.3196,91.6452,439.0394,576.3988,634.4824,572.984,523.2343,507.9764,582.0875,551.9276,495.109,371.7516,851.6197,4350.9654,200,0,6377,6099,3463,3502,3540,3266
"2022-11-04 20:",3500,7,29,1,5.7,0,3.2,37,0,0,28,32.49,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,512.045,180.1264,179.1614,405.1628,646.9747,763.4609,745.3071,645.0502,602.3659,555.3143,613.3208,440.3918,379.2092,633.1331,400.5931,157.6996,227.1041,560.6882,837.7213,789.0974,801.9181,643.6286,505.7991,532.274,598.8899,596.1611,430.0374,832.6836,5550.3305,169,0,6377,6099,3463,3502,3540,3266
"2022-10-11 17:",3500,8,29,1,15.9,0,3.1,53,0,0,31,252.81,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,407.6318,143.3958,167.8136,363.7622,581.5141,621.2334,636.3465,627.9273,703.2872,522.6189,786.2053,465.3093,359.4596,654.162,332.0576,130.7195,161.6733,443.036,584.8072,620.1791,648.0414,519.3031,587.1633,568.453,595.2628,624.2941,350.5003,794.4205,4498.9199,267,0,6377,6099,3463,3502,3540,3266
"2022-04-27 22:",3500,6,29,1,16.4,0,2.6,41,0,0,121,268.96,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,473.3934,166.5297,223.4602,413.2083,713.1673,763.7123,775.3463,685.1361,600.7468,596.1316,651.3761,454.4261,369.0189,561.0537,386.4137,152.1175,219.1615,590.0197,1009.423,900.1956,789.645,575.89,526.599,545.9333,626.7039,589.1878,370.4194,861.8736,5954.7175,136,0,6377,6099,3463,3502,3540,3266
"2022-06-18 18:",3500,11,29,1,25,0,1.3,75,0,9,28,625,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,639.3735,224.9175,196.0764,516.7843,652.2069,700.2178,692.9235,660.6883,634.6623,594.0695,711.906,495.3554,390.5258,615.9297,431.3828,169.8206,249.6687,528.4715,784.2277,685.0716,681.2169,508.2979,574.0213,569.1752,625.559,576.7351,408.3112,989.2767,5241.1202,236,0,6377,6099,3463,3502,3540,3266
"2022-09-15 22:",3500,8,29,1,25.6,0,3.3,70,0,9,21,655.36,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,509.152,179.1087,198.7379,423.084,755.8034,773.1418,777.44,636.0677,576.919,580.8033,585.1958,467.32,329.5876,592.8158,402.5971,158.4886,227.4474,596.26,892.6444,814.0698,791.9121,563.3811,562.0761,535.3478,581.3179,567.0368,403.1326,913.9529,5824.3555,135,0,6377,6099,3463,3502,3540,3266
"2022-12-10 16:",3500,4,29,1,5.8,0,1.8,31,0,5,33,33.64,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,613.698,215.8856,276.7303,420.0815,661.8464,706.0206,699.7002,580.8795,643.6942,603.9635,596.8203,469.5658,408.9008,618.2544,411.4682,161.9807,255.1653,438.0932,786.143,658.7924,656.653,529.2297,565.3042,564.3116,577.7872,547.4456,460.6104,952.8512,5027.3303,307,0,6377,6099,3463,3502,3540,3266
"2022-06-07 17:",3500,7,29,1,24.5,0,0.9,42,0,9,10.5,600.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,372.0419,130.8762,141.1523,370.0137,535.5741,651.5285,638.5156,622.778,664.3742,661.0374,731.759,529.5587,391.9425,533.6102,312.6374,123.0743,181.5298,494.9949,626.601,719.0875,704.3051,539.4908,569.5777,603.9104,634.9026,550.5429,455.232,924.4046,4740.6204,246,0,6377,6099,3463,3502,3540,3266
"2022-04-10 14:",3500,4,29,1,24.1,0,3.2,26,0,0,92,580.81,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,670.906,236.0098,218.7076,470.6536,645.6646,690.329,592.5868,602.0119,602.1492,550.8099,625.1171,406.4147,287.81,501.174,471.4128,185.5788,222.5935,511.6594,717.7496,706.2209,665.6274,491.2155,595.1549,520.1929,590.7671,472.852,382.3482,839.3029,5000.4913,229,0,6377,6099,3463,3502,3540,3266
"2022-10-04 08:",3500,11,29,1,17.3,0,3.8,96,0,10,14,299.29,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.0151,156.8984,113.3102,411.5997,610.6467,685.9947,766.6297,651.8046,714.8163,535.0149,665.174,468.5003,344.5568,528.1345,286.2618,112.6912,87.6439,539.2824,789.9626,755.7178,690.4596,559.777,448.1826,549.6469,590.6589,570.609,342.7863,831.3728,5250.2932,493,0,6377,6099,3463,3502,3540,3266
"2022-03-01 01:",3500,2,29,1,7,0,0.5,59,0,9,35,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.3061,220.6727,264.5609,499.2397,874.3507,820.7474,763.2093,675.7883,593.8494,538.7955,597.0013,458.2323,321.0959,619.3174,439.7007,173.0953,318.7743,658.9435,1046.133,950.1299,829.8555,539.6726,584.4767,559.3869,627.7736,616.0883,410.4325,898.4609,6442.609,10,0,6377,6099,3463,3502,3540,3266
"2022-03-03 12:",3500,3,29,1,9.1,0,2.9,33,0,0,49,82.81,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,289.8099,101.949,160.269,352.6242,588.6316,567.8341,614.2808,693.5785,557.4865,573.5698,695.7555,479.0462,308.8296,653.6769,130.1496,51.2355,156.9119,536.9032,723.3159,689.1341,676.5777,517.7589,529.7533,571.2524,605.7081,527.0907,367.382,844.4004,4749.3016,177,0,6377,6099,3463,3502,3540,3266
"2022-04-11 16:",3500,5,29,1,26.2,0,3.1,40,0,0,50,686.44,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,496.1914,174.5492,156.3139,350.6014,583.8629,557.7569,622.2585,600.1466,622.2837,577.8334,629.614,442.6919,280.7655,536.0879,249.1267,98.0727,159.5574,481.1197,611.5807,588.0056,608.4549,412.5541,568.3565,549.7169,592.9567,531.2012,391.0786,875.0837,4403.6406,230,0,6377,6099,3463,3502,3540,3266
"2022-03-18 18:",3500,4,29,1,8,0,3.8,55,0,9,10,64,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,436.521,153.5588,175.3046,411.4137,667.3988,667.8764,815.7912,601.2547,554.3781,644.3894,742.8567,510.1319,373.7966,662.8103,303.2395,119.3748,240.027,552.1645,826.8023,770.7533,867.0298,582.8929,590.5509,573.698,651.6828,597.6384,418.4997,892.2392,5579.23,346,0,6377,6099,3463,3502,3540,3266
"2022-02-14 19:",3500,2,29,1,2.1,0,3.5,85,0,8,57,4.41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,587.5542,206.6888,163.9076,470.9259,691.077,721.4314,686.731,616.096,580.9079,575.7486,694.0911,426.9687,381.2331,639.6979,318.6662,125.4479,233.8129,543.2444,916.8454,761.6937,783.3525,551.2118,646.8151,575.74,642.7727,624.3328,438.4884,881.2935,5575.3013,241,0,6377,6099,3463,3502,3540,3266
"2022-05-20 20:",3500,10,29,1,21.1,0,2.9,56,0,6,39,445.21,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,437.865,154.0313,148.0443,430.3171,754.4429,765.0181,707.0597,653.6065,609.232,574.3878,680.0726,456.7107,354.4355,544.6505,349.318,137.5143,184.6987,529.1279,815.5086,711.6684,747.6371,510.1516,519.5657,552.7048,684.6526,552.0834,435.1648,890.028,5460.7798,195,0,6377,6099,3463,3502,3540,3266
"2022-11-04 05:",3500,0,29,1,2.6,0,2.4,60,0,0,13,6.76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.1906,214.2999,224.0714,456.5519,749.6597,851.5811,816.6791,657.8513,558.6061,558.4936,582.8732,432.544,302.2312,574.225,516.167,203.197,262.8023,651.7833,1018.5474,928.525,758.97,585.7375,535.3568,505.723,610.3569,575.5826,389.1514,843.2835,6232.2975,160,0,6377,6099,3463,3502,3540,3266
"2022-10-03 12:",3500,0,29,1,22.3,10.9,3.3,100,0,10,12,497.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,473.5584,166.5876,203.7176,485.676,659.6207,753.2292,719.0036,573.7703,584.585,510.4881,682.3543,418.0064,344.1366,604.2265,454.7676,179.0264,264.7874,505.4155,793.5051,766.1039,691.2046,531.262,548.0458,557.1073,600.5822,603.1048,378.48,923.8683,5373.7586,148,0,6377,6099,3463,3502,3540,3266
"2022-01-18 01:",3500,0,29,1,-7.6,0,2.3,56,0.5,0,31,57.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.5531,207.0402,252.9141,509.6092,805.093,866.8482,769.6862,672.9063,563.8648,536.5551,603.5677,445.5673,342.2752,631.8696,452.6012,178.1734,279.5914,670.7509,1062.4809,965.098,802.2983,535.1487,625.2539,505.1739,633.5946,627.0848,421.0663,837.6787,6451.8647,15,0,6377,6099,3463,3502,3540,3266
"2022-11-11 11:",3500,1,29,1,17.6,0,2.5,56,0,0,56,309.76,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,321.3202,113.0337,82.2177,352.5994,606.9529,560.0366,708.9925,589.2195,610.4134,460.3765,600.4107,372.2499,335.2096,558.0437,304.2136,119.7582,111.5918,476.5653,676.3778,597.018,584.3009,574.0805,548.7089,555.4336,511.8852,523.1009,322.0988,869.1864,4562.8434,199,0,6377,6099,3463,3502,3540,3266
"2022-07-26 01:",3500,2,29,1,25.8,0,1.4,77,0,3,10,665.64,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.1854,201.2822,261.436,458.5908,754.0316,843.4899,784.748,622.6878,642.204,556.1313,567.4157,461.9367,336.7306,569.056,464.4128,182.8232,258.6205,640.0681,993.2102,951.7524,713.5659,568.7771,556.0082,506.7388,576.7375,618.8143,369.7136,905.0834,6139.4569,25,0,6377,6099,3463,3502,3540,3266
"2022-04-17 23:",3500,3,29,1,12.7,0,3.8,58,0,7,66,161.29,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,625.9157,220.1836,240.3477,476.2514,841.9202,827.7866,785.7987,661.9861,597.7081,578.7338,590.7224,470.8333,324.3859,583.527,425.2829,167.419,272.0105,671.8184,988.8483,926.9599,814.2955,545.0035,574.0584,528.9429,593.9238,614.1339,395.0183,854.6351,6333.679,66,0,6377,6099,3463,3502,3540,3266
"2022-01-18 22:",3500,2,29,1,-5.2,0,1.4,55,0,5,47,27.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,501.0353,176.2536,209.2581,457.5934,781.5411,799.2771,764.5843,713.2318,602.7601,539.0563,567.7142,464.2881,325.6306,577.0275,405.3171,159.5591,303.2505,657.0401,957.9503,849.4702,768.7029,508.2159,595.0096,525.7614,624.3965,610.32,383.2182,857.0105,6036.1594,120,0,6377,6099,3463,3502,3540,3266
"2022-07-20 05:",3500,0,29,1,25,0,2.2,88,0,10,33,625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.2782,216.4415,254.741,506.1879,759.2508,854.3996,780.3926,655.4833,625.2257,521.8827,614.3611,443.9512,335.3781,597.2217,494.814,194.7908,226.1497,679.1083,1048.1861,972.5255,813.7113,608.7408,582.5066,524.0189,591.6692,627.9229,363.1936,869.3147,6413.7621,144,0,6377,6099,3463,3502,3540,3266
"2022-02-22 03:",3500,1,29,1,-5.4,0,3.6,58,0,0,34,29.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.8222,240.5538,271.3582,494.1535,821.6704,847.6071,728.4802,721.8124,608.6722,529.266,595.8814,460.2955,322.6044,621.1463,433.3721,170.6035,261.7524,647.1766,987.593,969.4593,768.3198,573.8875,614.6157,527.0608,633.1663,621.7063,418.9558,870.6986,6264.4599,3,0,6377,6099,3463,3502,3540,3266
"2022-08-17 12:",3500,0,29,1,28.8,0,2.3,67,0,7,17,829.44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,369.1033,129.8423,165.9311,395.1003,568.4828,486.3087,641.313,538.4567,597.9865,534.1291,642.7303,435.4707,298.7842,564.784,363.5336,143.1105,141.0863,414.3037,663.9009,594.5951,606.0161,528.3418,509.8685,581.3387,573.3175,515.0439,369.6655,852.6156,4370.0206,189,0,6377,6099,3463,3502,3540,3266
"2022-07-23 08:",3500,4,29,1,24.3,0,1.9,87,0,9,25,590.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.4766,191.5351,238.869,499.0887,690.172,827.455,797.356,646.6326,605.4372,518.1196,588.6094,398.4539,363.3418,542.2684,474.9392,186.9668,221.3241,636.635,893.708,874.4473,787.8596,506.546,539.5756,528.2012,568.6953,564.7564,370.5891,912.0259,6006.7216,221,0,6377,6099,3463,3502,3540,3266
"2022-01-01 00:",3501,1,90,0,-8.5,0,1.9,41,0,0,23,72.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,524.4074,319.8171,593.5831,872.7618,1416.6732,1145.2324,1046.0788,871.3929,1101.6419,894.5417,877.5046,728.4917,500.8318,839.5424,523.5766,302.8536,466.3629,1175.5358,1441.6756,1110.1659,1042.0595,888.9739,968.1456,906.2997,1077.6997,846.4501,589.6078,1223.3836,9250.183,8,0,6377,6099,3463,3502,3540,3266
"2022-05-03 16:",3501,13,90,0,20.7,0,3.4,27,0,1,43,428.49,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,532.0806,324.4972,768.6338,930.3003,1129.8242,942.6849,997.2457,947.9015,962.2776,811.6409,823.2714,627.2351,457.0939,774.0205,409.1321,236.6553,593.289,1130.0488,1250.0542,958.6663,1150.7167,949.2469,972.3414,839.9953,1005.6811,892.0626,647.6067,1479.6982,8489.5411,308,0,6377,6099,3463,3502,3540,3266
