"y","station_dist","station_type","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_rent","X8_9","X9_10","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger"
0,428,0,26.1,0.5,2.8,78,10,30,681.21,0,0,0,0,0,1,0,0,0,0,0,1,585.0304,244.8534,322.8984,1003.8076,1364.9535,1000.7598,958.2158,676.8392,777.0829,666.5263,639.8199,505.8832,324.9432,631.5125,559.0777,273.9183,412.7121,1400.2587,1252.1781,983.0048,906.3647,730.2942,549.9103,557.4126,589.2259,448.337,404.9213,939.8348,8869.543,570,0
2,21,1,23,0,2.6,88,9,12,529,0,0,3,0,0,0,0,0,0,0,0,0,431.7836,143.9279,296.9233,704.193,748.7112,708.4345,698.4898,619.6209,697.6469,554.1923,531.2598,316.5053,264.626,545.9552,1209.9335,432.601,693.7702,897.2689,876.8508,756.9999,785.2717,570.2327,631.9503,570.143,616.1024,593.2999,430.3465,794.1651,6176.2198,291,1554
1,248,0,28.5,0,1.9,61,4,41,812.25,0,0,1,0,0,0,0,0,0,0,0,0,1040.5212,486.7709,522.2482,558.2492,566.2501,611.2647,675.915,732.2022,728.7002,597.3574,642.2648,518.9399,378.3356,759.3352,1054.2539,457.9392,527.7236,580.2778,635.0716,565.0021,760.1617,645.4708,756.9814,596.153,710.9839,663.4819,472.6648,1234.2092,4952.1922,351,0
0,88,0,7.7,0,2.2,81,1,63,59.29,0,1,2,0,0,0,0,0,0,0,0,0,725.6484,354.3064,558.5321,662.3887,981.7256,962.8862,1149.1115,849.5652,961.9428,962.8472,1138.7246,930.6768,669.7782,1324.8548,791.133,366.8663,598.255,889.0382,1119.9561,1131.1377,1116.593,897.4949,1117.6464,1152.7678,1372.8109,1163.8795,930.5818,2059.7873,8012.837,0,0
1,69,1,-7,0,4.1,42,0,24,49,0,0,0,0,0,0,0,0,0,0,0,1,594.9955,362.8662,547.1955,861.2371,1231.7182,1142.1192,1169.7705,893.2773,1007.3572,868.7113,834.0311,656.9039,491.0916,821.5802,619.8254,358.527,494.5901,1201.7634,1526.2591,1108.533,1107.1962,1061.3699,1023.1554,897.725,1097.6265,851.901,673.1004,1268.6676,9348.5967,312,0
5,90,0,22.2,0,3.5,26,4,29,492.84,0,1,3,0,0,0,0,0,0,0,0,1,603.9368,368.3191,680.6573,993.5256,1284.0794,1010.7413,1113.5945,829.5461,1014.7673,780.6574,775.4042,631.9442,399.1366,713.6996,487.6857,282.0933,650.543,1170.5274,1301.1982,1036.2745,1037.6969,850.4891,864.3501,765.3264,1015.6129,784.3945,588.4284,1297.5461,8947.6378,258,0
1,90,0,2.1,0,2.1,59,0,68,4.41,0,1,0,0,0,0,0,0,0,0,0,0,559.0221,340.9272,1050.7378,1216.7095,1448.4444,1277.413,1189.0439,958.0396,1117.0459,870.6313,852.1377,696.9337,473.3305,860.9904,541.8689,313.4346,1002.9024,1561.9152,1828.8691,1308.7018,1137.1124,1014.8573,1006.1246,963.7906,1136.9467,898.6026,616.8626,1369.5611,10968.2093,0,0
2,38,1,-4.8,0,4.9,38,3,45,23.04,0,0,1,0,0,0,0,0,0,0,0,0,689.2594,381.0358,639.9615,602.4316,596.0652,520.8516,620.2208,608.2454,665.5459,566.2623,629.2304,493.0349,406.3429,823.0599,811.2547,470.9642,533.76,575.8063,638.1936,540.0139,692.9635,834.7815,849.3032,698.4756,763.0102,766.8239,596.339,1270.8384,4786.5465,414,657
2,82,0,10.3,0,2.2,84,0,12,106.09,0,1,0,0,0,0,0,0,0,0,0,1,1555.1966,1314.7206,1681.9149,1008.0528,915.4954,818.2149,1047.4099,1510.3628,1790.2906,1558.7357,1235.0267,806.0564,671.2297,1231.9307,1951.7942,1634.9284,1612.5238,1103.0108,1116.5142,990.8266,1524.5037,1855.0851,2122.8915,1521.2181,1396.3035,842.5372,677.5515,1521.1589,8524.0283,107,459
1,58,0,17,0,1.1,68,0,29,289,1,1,1,0,0,0,0,0,0,0,0,0,523.4507,244.0999,199.5172,467.7916,533.1345,546.043,596.7979,530.3833,531.9519,524.8213,549.6139,365.3545,294.3802,561.7605,548.3671,271.1027,156.9552,422.8651,640.7415,622.1969,623.4083,623.4001,604.1715,636.8069,678.7044,567.9679,430.4667,1139.2413,4452.9788,301,0
1,41,0,15.9,0,1.8,81,3,22,252.81,0,1,0,0,1,0,0,0,0,0,0,1,732.7231,357.7609,588.1971,739.5216,1018.2961,922.6584,949.3005,842.889,757.1179,771.5962,912.3534,730.8509,576.5178,1047.3808,751.3783,348.4317,518.1959,818.6804,1020.8256,919.7084,1048.2984,807.295,995.0748,1092.7145,1142.8366,973.2895,768.9289,1823.9987,7437.2894,210,0
0,7,0,14.9,0,1.8,86,0,39,222.01,0,1,1,0,0,0,0,0,0,0,0,1,965.0908,498.1786,623.9772,792.8699,865.7519,724.1903,1117.8153,827.7258,900.8508,845.845,911.2095,544.6935,474.2441,956.7919,860.3369,457.3024,772.4879,887.3778,852.9122,889.3644,1134.5929,951.6335,979.0765,859.2959,1092.196,800.3223,636.988,1431.1388,7264.8747,112,0
1,91,0,-2.7,0,2.3,76,9,38,7.29,0,1,1,0,0,0,0,0,0,0,0,0,694.5724,383.9733,344.9397,577.3013,575.8221,420.7338,544.779,599.8924,722.6524,473.9149,610.1413,513.7409,376.172,817.2118,1100.2685,638.7481,645.8067,527.2333,592.1115,558.0834,604.4886,759.929,894.8298,696.8926,682.5205,698.943,537.6562,1274.7226,4400.553,395,689
0,10,0,13.6,0,3.8,75,10,44,184.96,0,1,2,0,0,0,0,0,0,0,1,0,576.1299,192.0434,276.8053,620.5206,754.7919,729.6849,795.807,592.6852,515.6881,446.1573,493.2729,361.9838,225.6974,480.5426,436.9905,156.2422,292.618,792.3421,929.1922,919.6837,728.4646,548.0034,494.501,449.8319,574.5717,449.9404,344.2995,780.556,6270.487,325,1953
0,546,0,21,0,0.9,83,8,31,441,0,1,0,0,0,0,0,0,0,0,0,1,395.8839,182.7155,862.1205,4139.6532,3698.4588,1951.1217,1330.5286,899.5473,985.3818,815.5199,762.7785,491.4999,419.9861,806.1223,414.6786,192.5751,1304.9906,6169.36,3870.8285,1899.6482,1266.2494,757.9358,785.4392,794.8674,669.4336,627.7348,528.4941,1244.2338,24325.8484,63,14
0,59,0,7.9,0,0.9,76,4,18,62.41,0,1,1,0,0,0,0,0,0,0,0,0,894.6165,486.575,855.8102,698.5631,874.827,984.7175,1184.8963,1028.8162,1276.612,1169.1992,1062.6559,779.9316,576.079,958.5035,1277.1263,667.5379,1032.6362,876.4788,1184.9442,1141.2802,1128.7776,1216.072,1586.7506,1208.2046,1248.4786,1058.8997,667.6997,1547.8815,8074.4847,0,0
10,76,1,18.6,0,2.5,54,9,20,345.96,1,1,20,0,0,0,0,0,1,0,0,0,579.2184,243.0443,810.3824,1533.8272,1529.1981,1201.6678,1465.4004,1231.5802,1184.0658,1108.0466,1239.9643,853.6197,632.3995,947.7487,521.6551,255.1003,1161.3839,2494.2635,1871.926,1382.7359,1297.6583,1074.6072,994.1676,1010.9091,1116.7558,907.0755,670.3543,1489.4142,12776.6772,350,839
2,37,0,13.1,0,5.3,67,10,8,171.61,0,1,2,0,0,0,0,0,0,0,0,0,630.2828,290.8992,1834.3427,4521.2862,2890.4359,1718.5543,1580.2431,1203.1992,1320.8579,1113.0971,1035.2691,688.8191,559.3298,1008.9053,333.4986,154.876,1884.1956,5874.5837,3291.5974,1772.3688,1558.895,1241.8012,1200.7821,1050.4995,1036.6188,771.4388,632.0833,1301.1065,23207.9644,455,2012
6,73,0,27.9,0,2.4,67,8,21,778.41,0,0,7,0,0,0,0,1,0,0,0,1,737.8978,259.5764,222.5352,483.3912,632.1376,823.0417,722.8767,625.3873,633.5433,611.1595,628.8059,457.5354,348.8143,596.0899,407.6358,160.4722,262.8613,579.2489,868.989,907.1353,762.3056,525.1532,551.3439,583.6917,630.0497,614.3048,368.4052,932.3954,5779.126,147,0
1,183,0,-9.5,0,2.3,57,0,26,90.25,0,0,0,0,0,0,0,0,0,0,0,1,924.6069,477.2803,615.76,747.6017,911.2963,760.863,1089.7795,958.8489,996.2379,874.8361,821.6246,650.7631,487.2887,946.9111,894.8564,475.6506,707.1565,912.8584,960.9431,975.7899,1088.8176,1055.1791,932.2836,1015.1754,1076.2016,816.0083,614.1936,1339.0288,7447.9495,80,0
1,475,0,22.2,0,3,67,9,11,492.84,1,1,1,0,0,0,0,0,0,0,0,1,1062.0607,496.8475,522.0623,642.2028,803.3204,937.0805,1046.9662,902.03,971.0047,787.9403,788.748,686.1573,466.3761,1051.4363,869.5926,377.7273,550.5337,715.8624,1059.638,952.5813,1181.7248,1041.8961,907.6825,776.3708,1057.1597,858.171,628.6921,1410.7888,7339.3764,0,0
1,7,0,15,0.1,3.1,95,10,5,225,0,1,0,0,0,0,0,0,0,0,0,0,1000.1592,516.2807,857.9968,772.1389,869.2775,663.7943,1028.3516,891.3547,805.9319,748.1026,761.9671,512.5997,420.1401,944.0762,982.0331,521.9889,741.4482,920.5132,888.1007,934.7691,1130.7036,973.0011,961.862,899.9768,1060.3858,776.426,598.6305,1379.0375,7207.6489,534,0
6,100,0,32.6,0,3.1,57,4,58,1062.76,0,0,5,0,0,1,0,0,0,0,0,0,905.2579,423.4928,453.651,424.3377,606.57,623.7455,707.8636,687.5323,805.7244,620.0836,575.2171,561.2252,464.4663,851.9719,706.3376,306.8137,431.6099,513.5419,665.0669,679.9018,775.3567,622.9033,735.6508,583.3178,778.7519,660.3582,461.6848,1159.5046,4996.3841,379,0
0,41,0,15.4,0,2.1,43,9,18,237.16,1,1,0,1,0,0,0,0,0,0,0,1,649.4612,317.1072,588.5319,800.3957,1035.2306,931.3551,1139.9753,876.6304,890.6402,940.3337,1085.4915,876.4024,600.7139,1196.9575,701.7774,325.4304,556.8189,806.6062,1114.8329,1019.0342,1116.9922,873.6272,1045.9625,1037.9104,1211.117,1183.1708,855.2995,2032.1984,7964.4222,123,0
1,428,0,20.8,0,0.7,64,10,57,432.64,1,1,1,0,0,0,0,0,0,0,0,1,417.9249,174.9146,391.8769,1166.5968,1343.6331,986.89,887.3146,593.7094,555.4817,508.2163,522.403,395.6697,292.931,469.3905,256.9817,125.9071,374.7789,1628.3778,1222.4765,934.3214,755.4325,538.5242,515.9243,483.1161,506.4809,475.1532,348.3702,805.6848,8925.0427,152,0
6,69,1,26.7,0,6,84,10,8,712.89,0,0,3,0,0,0,0,0,0,0,0,0,600.0506,365.9489,571.6058,919.4895,1135.5815,967.1756,976.9476,932.5964,942.7321,790.262,882.382,675.9447,433.5956,886.2594,512.7644,296.5995,548.4372,1190.6955,1237.1773,1055.3588,999.0957,956.9368,869.967,908.0591,1107.9392,886.6649,632.8359,1482.1183,8481.5215,352,0
2,82,0,2.7,0,1.9,45,9,55,7.29,0,0,1,0,0,0,0,0,1,0,0,0,1533.9922,1296.7952,1499.4421,863.9898,800.0938,787.2593,1093.1215,1363.8281,1811.5414,1426.9746,1274.5201,883.5539,677.5254,1178.2618,1845.4057,1545.8115,1370.1117,1149.2894,899.4286,847.2626,1515.534,1930.2134,2118.6454,1573.0161,1400.2925,946.2696,674.1861,1674.6803,7955.979,143,338
0,21,1,5.7,0,2.1,70,0,22,32.49,0,1,4,0,0,0,0,0,0,0,0,0,550.1022,183.3673,227.5431,630.1961,776.9423,759.9928,768.0667,579.4746,498.7403,505.9404,469.3665,356.2177,225.3363,465.1536,560.7467,200.4898,412.0141,842.6216,1036.3266,976.0411,834.9935,557.0544,442.1058,424.885,544.926,377.9208,353.268,725.1048,6625.1807,626,4122
5,76,1,14.4,0,2.9,71,10,14,207.36,0,1,3,0,0,0,0,0,0,0,0,1,532.6501,223.5037,454.7361,1243.1743,1083.9678,814.5967,1104.3673,916.6735,884.7308,972.7465,1039.7028,727.9825,546.7362,811.8073,495.4562,242.2888,487.1129,1509.966,1281.1564,917.5167,984.6094,879.2185,760.3291,931.5541,970.8645,858.9438,537.8466,1313.0036,8939.3546,20,0
2,83,0,17.2,0,1.7,45,5,49,295.84,1,1,1,0,0,0,0,0,0,0,0,0,415.4838,191.7615,1322.9167,5065.6606,3073.7995,1680.8786,1553.3126,1318.6295,1266.1382,1118.0083,1069.4629,689.3649,492.7817,920.5716,370.5021,172.0598,1449.4656,6779.2522,3072.3346,1751.7427,1495.4585,1170.2568,1184.8452,1120.4319,908.6158,795.0433,614.428,1225.7502,24472.4393,369,1970
1,410,0,9.1,0,1.8,88,0,52,82.81,0,1,0,0,0,0,0,0,0,0,0,0,1612.584,1363.235,1675.0798,966.3392,866.0538,803.6266,1063.2698,1439.729,1913.3878,1569.7392,1268.0724,873.8319,669.1819,1317.1217,1831.0161,1533.7588,1680.6391,1125.7627,1005.1936,830.8118,1444.4509,1975.8979,2251.9556,1554.9298,1411.75,882.326,715.6622,1667.783,8105.5084,237,660
1,41,0,22.5,0,6.1,32,0,35,506.25,0,1,0,0,0,0,0,0,0,0,0,0,1174.4775,573.4527,916.4266,464.1038,541.7037,511.3568,671.4282,576.9799,624.0934,696.9121,746.9105,655.3789,500.3415,1038.6594,1373.3337,636.8463,1161.3074,522.6843,549.2176,572.0355,735.3682,771.894,870.3764,897.2489,1063.4464,915.8366,736.7355,2026.4319,4567.8981,260,0
0,232,0,-10.2,0,3.3,47,0,77,104.04,0,1,0,0,0,0,0,0,0,0,0,0,398.2425,183.8038,771.9494,3989.1143,3835.6891,1911.7,1431.0574,907.8515,1089.2575,808,784.2375,531.566,402.5508,802.9092,377.5004,175.3102,1014.8541,6651.9277,4276.0636,2067.8485,1377.4356,757.2475,829.6017,748.5287,671.0877,604.2462,529.7234,1190.6901,25540.8362,112,587
0,88,0,7.8,0,3.4,53,9,16,60.84,0,1,2,0,0,0,0,0,0,0,1,0,440.333,146.7776,310.427,716.4854,805.7157,769.6035,744.6707,566.4352,477.1077,518.4085,436.236,343.2342,198.7256,492.699,435.1454,155.5824,317.0967,889.7023,1029.9478,932.2289,778.8216,540.5371,509.7691,419.0699,587.5799,397.8956,349.5279,736.3403,6667.1759,271,1599
0,127,0,-0.6,0,1.7,60,0,63,0.36,0,0,0,0,0,0,0,0,0,0,0,1,992.1603,539.6281,865.9313,823.1406,902.4597,898.1135,1139.8504,1030.7707,1201.1363,1248.763,1060.7472,810.0641,635.0026,934.6209,1275.8125,666.8511,1028.9359,906.388,1129.5255,989.1123,1089.7057,1202.7131,1526.3752,1203.2782,1165.3689,933.262,657.9617,1423.9541,7878.2957,17,102
1,100,0,18.1,0,1.7,66,3,24,327.61,1,1,2,0,0,0,0,0,0,0,0,0,970.8024,454.1555,514.4098,566.427,823.7175,937.83,959.6269,883.9094,941.2565,763.8601,735.3329,640.3807,480.1799,1004.2437,929.0414,403.5506,540.2699,714.0902,1061.199,1013.0083,1206.8441,1046.2452,942.7188,791.3622,1038.8833,919.6827,651.4628,1401.5748,7282.743,1,0
3,83,0,-5.8,0,4.4,39,1,26,33.64,0,0,1,0,0,0,1,0,0,0,0,0,371.4101,155.4466,310.3629,1019.7259,1441.9919,996.0436,942.7024,736.7089,892.0526,676.832,685.245,480.498,384.7347,668.436,284.3443,139.3136,297.5744,1218.646,1313.9211,917.5784,894.6909,646.2514,604.4822,567.7802,603.9194,542.6032,388.9472,1044.8711,8745.3002,619,0
0,221,0,0.1,0,3.5,75,10,35,0.01,0,0,0,0,0,0,0,0,0,1,0,0,536.4495,188.7111,222.5638,398.9264,694.0858,781.2765,822.3378,631.4601,607.6482,561.4238,597.8387,470.5728,370.5304,549.6121,417.8437,164.4902,238.3222,630.2596,904.2969,889.32,746.1686,546.9858,541.2112,567.5161,635.7787,645.497,410.3531,825.7396,5866.6716,170,0
0,89,0,25.3,0.5,3.2,96,10,18,640.09,0,0,0,0,0,0,0,0,0,0,0,0,1737.1608,1468.5484,1455.4329,944.1195,723.4361,648.1248,808.4015,1067.3201,1217.0484,926.1994,890.9683,723.4917,598.584,1156.0527,1857.9436,1556.3141,1437.7832,1006.2051,909.2468,803.151,1302.2954,1590.0771,1641.4397,1356.9347,1324.6396,1002.4963,835.6787,1684.3247,7144.9802,215,565
0,475,0,-9.7,0,1.9,53,0,22,94.09,0,0,0,1,0,0,0,0,0,0,0,1,865.9333,405.0959,443.7338,626.3206,959.6391,940.3183,1088.102,898.3692,921.0041,777.0002,728.9711,666.0318,495.5722,932.056,858.6775,372.9859,528.5855,735.9564,1003.6498,1011.0825,1215.2497,950.1264,946.8952,751.5071,986.0091,847.2879,604.4,1345.7246,7580.3184,343,0
5,221,0,19.7,0,1.1,75,1,24,388.09,0,1,2,0,0,0,0,0,0,0,0,0,595.9438,209.6402,258.2934,454.6315,736.3732,816.1959,811.9482,672.3785,588.1972,528.1516,582.2447,440.9437,328.4525,579.6918,509.7355,200.665,244.745,625.5811,953.7001,887.9966,747.5914,595.3036,538.0156,549.1309,586.5645,638.9759,416.0827,873.8192,6034.018,14,0
10,76,1,12.5,0,2.6,70,0,46,156.25,0,1,8,0,0,0,0,0,0,0,1,1,498.6562,209.2399,820.6364,1420.782,1449.0542,1000.1307,1194.4961,936.6674,1031.4187,1097.4912,1180.9092,757.2783,582.3607,781.5584,785.6133,384.1816,861.7262,1924.4524,1475.4127,1094.3475,1088.3586,872.8841,858.8,918.8495,1100.8225,903.6887,606.9991,1499.1968,10647.0342,246,534
0,181,0,6.8,0,1.8,60,2,11,46.24,0,1,1,0,0,0,0,0,0,0,1,1,938.3366,510.354,1037.1473,848.6397,981.5375,941.2651,1117.1267,1012.2513,1215.0605,1165.865,1021.2665,756.1032,585.0738,953.0414,1440.788,753.0812,1136.321,965.7025,1084.8021,1067.0374,1088.6765,1159.6676,1423.4477,1230.1602,1186.5283,928.8549,662.8003,1435.4134,8094.7875,281,482
4,83,0,13.5,0,2,72,0,12,182.25,0,1,10,0,1,0,0,0,0,0,0,0,460.9582,212.7499,1146.6609,3879.2014,3088.67,1686.7453,1389.3306,1064.8051,1275.0909,989.5812,1077.055,688.1439,444.7629,882.3404,370.1535,171.8982,1149.5852,5904.4366,3150.4891,1691.9749,1450.5298,1042.472,1039.3121,1025.2783,827.453,772.3705,656.1063,1482.5523,22241.3777,534,2962
11,57,0,20.4,0,1.4,53,6,20,416.16,1,1,4,0,0,0,0,0,0,0,1,0,576.743,351.7344,794.5644,1117.3919,1274.9023,1176.4897,1193.5348,959.2167,1006.7555,955.9417,869.3615,761.4175,505.1025,886.2523,453.8895,262.5444,606.6103,1369.2366,1618.1346,1231.773,1140.6142,967.5588,1031.7571,923.0728,1200.5155,937.2575,683.155,1428.7789,10122.0771,175,0
6,90,0,16.1,0,2.8,74,6,33,259.21,0,1,7,0,0,0,0,0,0,0,0,0,529.96,323.2037,1029.7605,1283.7944,1427.8633,1295.0868,1209.6414,878.8937,1077.5554,895.6822,867.2981,697.4775,489.7335,811.0423,561.472,324.7738,837.0029,1652.4347,1702.5622,1256.5768,1132.5252,1031.312,960.6978,902.6934,1094.2934,864.0123,572.4271,1385.1066,10960.4848,82,0
0,554,0,-2.5,0,5.1,39,6,29,6.25,0,0,0,0,0,0,0,0,0,0,0,1,663.8223,306.3789,1089.5128,3537.3029,3892.8592,2181.2793,1598.5262,1120.284,1179.0424,965.7255,929.1965,664.4973,463.4736,963.9445,858.2218,398.556,1475.9682,5257.5945,3922.8449,2047.0039,1350.8875,945.4845,1012.3812,1009.9351,878.446,704.2439,557.5617,1290.5658,23788.2984,557,2492
1,52,0,19.8,0,2.2,59,9,5,392.04,1,1,0,1,0,0,0,0,0,0,0,1,807.2255,283.9644,290.0904,401.536,559.3973,616.6912,709.0751,570.592,605.8638,493.8837,525.3848,394.115,284.0433,580.3972,596.3063,234.7449,286.7287,495.419,652.1656,609.0793,632.9949,521.2181,540.4382,535.5383,560.4298,576.0893,386.0384,867.8962,4676.3584,69,0
1,86,0,-1.3,0,2,39,0,36,1.69,0,1,1,0,0,0,0,0,0,0,0,0,488.2464,162.7487,454.8317,1070.6927,770.2284,654.456,797.7608,612.489,610.945,606.3191,584.5078,412.1996,305.7442,564.5063,756.0477,270.3181,741.6228,1112.5576,858.6232,773.367,818.215,591.8735,639.8782,586.6365,609.5831,563.7242,427.9983,904.1056,6855.9007,481,3075
1,109,0,1.3,0,2.2,32,1,33,1.69,0,0,0,0,0,0,0,0,0,0,0,1,582.6731,288.1239,254.5914,418.3789,612.0987,558.5913,706.751,534.7554,638.1244,689.9143,663.3065,481.2868,282.8443,648.7112,373.9062,181.4435,291.4556,421.5096,510.4511,624.1096,572.7109,595.491,694.7369,634.6133,698.677,531.5853,456.4207,1071.1363,4424.6011,182,345
1,83,0,26.1,0,5,60,10,24,681.21,0,1,4,0,0,0,0,0,0,0,0,0,277.5654,116.1695,684.3654,2599.427,1640.036,932.6713,818.6206,727.6068,821.4798,703.9615,664.2419,480.8269,339.9591,620.0192,318.8453,156.2166,812.6122,2810.1421,1260.678,874.7999,946.1146,704.2156,746.6669,615.5461,589.744,497.08,385.6278,940.1701,11882.4895,448,0
0,220,1,25,0,2.2,88,10,33,625,0,0,0,0,0,0,0,0,0,0,0,0,361.3001,151.2154,385.1683,1137.4859,1340.6694,1001.7854,936.8925,602.8038,572.879,569.7345,525.2128,392.2817,280.086,494.1426,346.2563,169.6471,328.7484,1706.4313,1441.5184,1000.3984,819.8833,570.45,498.3973,445.4957,522.86,495.1955,370.5563,812.5253,9385.0646,245,0
0,42,0,13,0,1.9,57,1,74,169,0,1,0,0,0,0,0,0,0,0,0,0,395.4909,165.5249,561.5638,1309.7382,1493.4842,1051.041,977.1839,683.8053,580.6022,526.017,580.3965,402.4258,300.8124,537.1733,277.8065,136.1106,525.8503,1824.4772,1409.8495,1020.6431,872.3878,585.7679,519.4728,493.787,514.9071,494.4055,347.4116,764.634,9958.8049,181,0
0,100,0,0.9,0,2.1,36,2,38,0.81,0,0,0,0,0,0,0,0,0,0,0,0,590.3723,274.9424,504.5205,732.8903,984.5124,907.898,851.7938,897.9575,842.191,757.9836,840.0451,602.4969,386.2743,824.7582,719.7567,383.3632,582.9946,776.9087,1039.8906,918.5737,980.1436,824.6338,975.9781,774.8084,878.1639,727.9392,524.8095,1235.5297,7192.6111,321,790
0,89,0,17.4,0,3.8,72,10,13,302.76,0,1,0,0,0,0,0,0,0,0,0,0,1822.8776,1541.0107,1703.1972,1005.5662,856.4344,819.5546,1111.4378,1588.3526,1831.4393,1536.847,1230.2041,798.4976,642.425,1174.6604,1973.9972,1653.527,1760.5645,1183.0746,984.3399,813.9503,1513.2935,2071.9776,2358.0998,1628.5694,1403.4497,944.5336,698.4962,1533.4184,8287.6513,13,0
1,88,0,22.1,0,3.9,74,7,13,488.41,0,1,0,0,0,0,0,0,0,0,0,0,475.1507,158.3835,230.7296,652.583,808.3484,754.4249,736.5312,550.578,522.5305,501.7794,471.7838,324.3542,223.5423,490.2897,389.6364,139.311,353.3814,817.8451,1030.469,930.9156,816.2894,527.2131,436.9072,443.6385,490.1325,420.294,366.1108,783.3759,6547.4066,270,1432
6,34,0,9.1,0,2.9,27,0,50,82.81,0,1,1,0,0,0,1,0,0,0,0,0,409.3573,171.3286,463.7021,1160.9805,1405.4569,988.9504,1008.7273,734.4564,804.2143,722.5912,638.2444,530.2603,344.4119,638.8771,314.2509,153.9661,469.3946,1491.4241,1290.4885,937.2529,934.7338,686.6914,721.8084,614.0345,669.5584,532.6434,371.503,985.9437,9218.0144,637,0
3,118,0,-0.4,0,3.9,33,0,56,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1221.6018,664.4196,718.6037,859.3608,981.6601,1089.777,1288.2448,1268.9304,1298.9429,1156.5359,1143.0463,910.4537,599.7295,1154.5982,1191.1887,622.6188,603.5515,870.3378,1141.2768,1050.1246,1355.8456,1259.3213,1437.9259,1288.0368,1292.1977,1136.7834,817.291,1643.7285,8636.6275,286,1485
1,221,0,14.1,0,4.2,53,8,50,198.81,0,1,1,0,0,0,0,0,0,0,0,0,357.7839,125.8607,130.2478,368.7928,587.4971,538.2164,626.561,585.3079,605.3501,570.7014,618.5288,392.2964,271.9478,554.5789,316.2598,124.5003,125.783,467.1651,593.8508,678.9798,542.241,472.0574,604.8766,545.2091,662.894,521.1203,360.3927,903.0746,4403.304,186,0
11,37,0,25.2,0,2.4,83,8,14,635.04,0,1,4,0,0,0,0,0,0,0,1,1,536.9622,247.8284,1398.4074,5692.8761,4921.9861,2531.7724,1610.8034,1071.1535,1116.6826,983.406,901.7965,597.1891,427.3001,836.1135,570.7381,265.0491,1749.1902,7826.3286,4954.1637,2141.038,1361.511,913.7638,961.786,888.9153,789.9816,754.904,538.6794,1205.3809,31040.4793,627,4046
1,57,0,8.5,0,3.5,41,0,115,72.25,0,1,10,0,0,0,0,0,0,0,0,1,503.5844,307.1186,728.2666,1046.1299,1134.4542,1099.3053,1078.7807,925.0546,883.8286,783.4073,771.9737,602.1916,410.3351,767.3713,611.5839,353.7599,617.9458,1209.1275,1442.4146,983.906,1008.0429,899.9907,884.9499,765.2503,1000.5903,801.8227,610.7905,1261.2806,9002.1611,396,0
14,36,0,22.1,0,3.3,47,6,49,488.41,1,1,10,0,0,1,0,0,0,0,0,0,614.3687,374.6814,665.8197,1003.9335,1094.3365,945.7738,1060.1281,900.6345,976.5276,874.7647,882.9576,665.6861,433.6641,908.4034,473.0894,273.65,607.2094,1164.0095,1210.3073,1031.1375,1091.9779,963.8038,1008.1935,889.8783,1127.9699,881.5118,655.0075,1488.3784,8601.6041,349,0
0,82,0,23,0,1.4,89,7,20,529,0,0,0,0,0,0,0,0,0,0,0,0,695.7842,384.6422,724.5546,688.7452,791.9174,804.266,930.8654,922.1651,928.1323,725.0831,852.1064,626.6813,422.5303,913.0602,839.9265,487.6091,742.5174,814.7625,1018.5366,927.7164,1022.454,1030.765,1193.1044,937.2284,1007.5934,920.4072,614.1417,1451.6211,6999.2635,148,325
0,89,0,16.3,0,0.7,78,1,73,265.69,0,1,0,0,0,0,0,0,0,0,0,0,1828.1892,1545.5016,1739.8104,954.8677,846.9281,780.0388,1079.4619,1565.1027,1861.7459,1598.4327,1217.2452,818.9812,630.1827,1177.2681,1982.9596,1661.0343,1764.1987,1125.1971,998.8212,894.5115,1563.6072,2057.6664,2242.6357,1621.4417,1373.7493,926.2558,697.2234,1598.2623,8243.4335,0,0
1,10,0,6.1,0,2.6,54,8,14,37.21,0,1,3,0,0,0,0,0,0,0,0,0,684.1121,318.5979,678.8489,1173.6166,1615.3899,1541.2217,1409.6529,1237.6563,1245.9467,982.5715,1009.3585,795.893,455.3857,1045.1428,726.3274,386.8631,683.8772,1346.014,2043.4733,1626.7299,1510.1807,1304.3408,1258.6624,1133.2465,1234.1995,956.6199,649.1922,1556.6834,12266.279,140,245
0,7,0,-7.3,0,4.5,63,7,34,53.29,0,0,1,0,0,0,0,0,0,0,0,0,1135.0498,585.9105,741.5797,798.0268,672.4332,562.2083,760.4512,737.473,741.9198,667.0944,667.9779,479.2176,472.293,829.7206,955.9489,508.1242,735.0394,887.9213,774.8593,737.7877,1011.0667,906.7917,920.9961,837.912,1023.5363,788.738,694.9678,1366.6525,6204.7545,257,0
15,118,0,17.1,0,2.6,52,10,78,292.41,1,1,8,0,0,0,1,0,0,0,0,0,305.8039,127.9882,494.3245,1193.6499,1402.2572,966.8269,947.56,682.4818,819.9524,649.8394,690.0855,506.1489,310.3904,660.877,337.878,165.5421,487.8023,1511.4268,1300.1766,972.7086,904.3044,591.0883,667.3703,568.957,569.8136,499.1488,362.4864,1107.5297,9198.9104,697,0
