"y","bus_passenger","sub_passenger","temp","wet","f15","sunny","m0","m40","m35","f0","m55","m70","m65","m20","f25","f35","f60","f45","f65","f55","most_use","m50","m45","m30","f40","wind","f70","m5","f20","dust","m60","past_rent","f50","f30","m25","rain","cloud","weekend","X8_9","X21_22","temp.sqr","X16_17","semester"
1,445,1925,15,61,1534.5513,1,575.7761,1148.6861,1500.9607,369.225,1032.9459,839.1326,461.7282,4665.2716,3136.2774,1472.7595,757.3156,1164.3167,596.364,968.972,23668.6682,1030.1894,1330.7526,1645.2782,1133.8813,1.4,1327.4068,1497.0288,6582.4509,94,701.6744,0,1093.2023,1683.2153,2982.4546,0,8,0,0,0,225,0,1
2,493,2132,15.2,59,1522.8688,1,528.406,1199.5777,1510.7031,400.0269,1069.6685,935.5328,472.8038,4637.623,3098.4763,1493.2769,750.8406,1166.8866,629.5706,918.1728,23693.7138,1073.2626,1327.71,1687.4623,1199.2946,2.4,1376.512,1556.9136,6537.3222,92,744.7146,0,1096.3563,1763.5347,2965.3153,0,9,0,0,0,231.04,0,1
1,507,2279,15.9,59,1543.0604,1,492.7426,1183.9573,1569.5046,203.4887,1115.2662,901.1917,470.0902,4684.8997,3082.4068,1346.6135,808.182,1166.4649,601.747,995.0743,23712.3578,1035.0117,1332.3807,1686.9718,1244.0559,2.2,1336.1414,1392.985,6592.4554,82,732.8561,2,1069.7207,1776.2658,2973.2402,0,9,0,0,0,252.81,0,1
3,623,2478,15.5,60,1544.6718,1,536.736,1095.4802,1594.7651,358.5146,1082.2695,825.4977,430.3835,4606.7723,3070.3168,1324.3097,823.6962,1158.6158,599.8397,1022.5396,23503.5866,1034.3418,1284.5722,1652.3477,1146.3718,2.4,1354.0085,1300.679,6502.5019,66,723.3235,3,1098.5605,1780.5212,2972.0519,0,9,0,0,0,240.25,0,1
2,713,3214,15,62,1566.3282,1,558.5346,1085.2505,1648.1476,417.8121,1094.054,860.9569,439.5789,4492.3175,3128.6998,1336.4081,762.9876,1195.4814,606.5972,1017.8045,23667.3476,1062.4928,1268.4017,1749.2053,1159.9951,2.6,1329.1303,1275.3668,6462.8767,60,719.7044,0,1076.5006,1775.8887,3073.8039,0,9,0,0,0,225,1,1
3,812,3897,14.3,66,1718.9815,1,540.0071,1164.8151,1738.4191,416.5029,1127.038,798.652,454.0902,4586.4317,3364.8525,1461.6144,716.0811,1173.4738,550.5085,1031.1775,24603.97,1000.9802,1229.4072,1768.3317,1130.7579,2.1,1231.5842,1459.7138,6745.7894,60,725.506,4,1033.7396,1744.5031,3194.0281,0,9,0,0,0,204.49,0,1
4,1056,4335,13.4,70,1809.0373,1,520.7842,1290.0626,1940.9822,383.9244,1065.3855,885.7638,490.0314,4991.6738,4108.604,1617.9677,761.0187,1296.6726,551.7854,962.3419,28014.197,1165.0335,1356.7889,2108.3797,1183.9661,1.8,1297.0916,1484.176,7338.0935,81,730.0222,4,1058.7192,2141.3032,3767.1929,0,9,0,0,0,179.56,0,1
4,827,2828,12.7,72,1872.7045,0,476.8902,1319.6919,1898.0159,416.7109,1126.8829,891.8681,484.8003,4982.8592,4405.035,1576.8933,726.2946,1210.2347,601.5675,939.3978,29141.3035,1085.0548,1369.5816,2191.4673,1089.7873,0.9,1307.3736,1435.0412,7712.7234,76,678.0879,3,1020.8698,2299.425,4074.8844,0,8,0,0,0,161.29,0,1
7,688,2875,12.3,77,1796.1797,0,518.5172,1262.2523,1898.4612,397.4071,1064.4882,840.1906,460.7749,5190.6554,4518.6193,1501.6943,734.5937,1103.0879,598.4573,911.0744,29284.0483,1021.5243,1283.8034,2221.7158,1003.3992,1,1324.6057,1416.4097,7596.1353,81,672.3817,5,981.0471,2196.6673,4160.0997,0,7,0,0,0,151.29,0,1
1,694,3282,11.7,78,1603.5577,0,493.4822,1194.7662,1651.3134,356.3801,964.7364,826.8643,431.5076,5043.6089,4384.4057,1507.8598,683.7868,973.0786,581.8597,798.451,28331.2658,963.3495,1182.102,2149.4016,944.6906,0.9,1390.4497,1297.3755,7342.6339,77,645.7683,1,953.1835,2065.3521,4186.6904,0,7,0,0,1,136.89,0,1
1,746,2938,11.2,80,1391.4755,0,523.0596,1134.9075,1574.3913,391.6176,921.2498,819.2249,409.9645,4817.5338,4374.5497,1430.5742,673.2282,917.7057,581.2031,799.2799,27334.0115,908.3123,1118.7714,2054.2957,836.053,0.2,1345.4018,1193.8467,6951.7069,84,601.4879,2,870.1335,2038.0785,4092.8814,0,8,0,0,0,125.44,0,1
0,424,1640,11.3,81,1202.2259,0,426.0576,960.0242,1477.5212,339.6836,857.2645,777.5532,376.1115,4372.5941,4167.0559,1244.4904,632.3245,818.4547,507.1666,691.1916,25701.1717,827.2697,1049.6119,1939.9182,725.9152,0.5,1237.7868,996.0493,6630.7017,84,551.3384,1,745.3641,1920.9349,3947.9553,0,8,0,0,0,127.69,0,1
1,185,392,11.6,80,1114.5804,0,412.1049,900.6538,1431.3667,364.1141,814.5425,753.6804,383.0795,4271.1226,4102.0975,1223.9953,621.6225,814.3459,510.9434,665.9709,25271.1599,840.6203,1035.5953,1908.6421,711.0757,1,1271.6711,943.5936,6507.1084,74,550.1224,2,727.9448,1888.2133,3938.614,0,8,0,0,0,134.56,0,1
0,76,1,11.3,80,1049.3138,0,432.3933,893.7605,1426.4836,360.0042,819.984,787.1847,390.7573,4114.9303,4166.5232,1318.2515,621.21,838.7019,500.5173,683.5362,25257.8362,841.9023,1044.2136,1918.3311,742.4172,0.9,1237.842,902.3678,6542.7087,87,574.0433,1,755.4042,1923.6482,3846.9596,0,8,0,0,0,127.69,0,1
0,53,0,11.4,80,1051.1128,0,405.8055,887.4586,1402.2919,357.3868,832.5594,747.8286,397.3968,4063.3112,4136.2564,1290.8573,596.075,820.463,496.2121,673.5956,25062.0965,802.8034,1069.1986,1913.2711,767.5634,0.1,1265.7979,812.1479,6459.5959,78,536.5661,1,751.2372,1941.7714,3854.7413,0,6,0,0,0,129.96,0,1
0,52,0,11.4,78,1011.2741,1,416.1312,864.3768,1404.2503,376.7554,842.288,739.519,378.3257,3916.9771,4155.2773,1288.4724,621.8584,823.8474,498.3753,637.6738,24898.5047,828.1398,1092.7076,1939.7449,768.7459,1.1,1266.9738,805.3841,6432.2789,66,538.5981,0,738.7546,1940.993,3820.5108,0,0,0,0,0,129.96,0,1
0,48,12,10.5,83,997.5864,0,399.0821,858.8774,1417.4134,356.7851,800.791,745.3362,397.1345,3885.4891,4102.2809,1339.2277,624.7465,804.38,498.8455,651.7437,24690.9146,835.7726,1016.4061,1935.5373,782.2428,0,1306.7557,735.7841,6334.5991,67,518.4642,0,760.5973,1912.8486,3763.5185,0,0,0,0,0,110.25,0,1
1,102,676,9.8,85,1000.636,1,423.23,906.2509,1380.0613,345.3649,805.9893,761.0148,397.4411,3784.9265,4127.4685,1324.3904,625.1391,821.4606,516.0884,653.0366,24450.1212,865.6088,1027.6199,1898.1144,753.3505,1.2,1316.7134,715.198,6290.2076,51,532.8204,1,754.3352,1904.3585,3740.594,0,0,0,0,0,96.04,0,1
0,235,1009,9.1,88,999.9667,1,439.4961,898.8781,1411.9388,355.2785,842.6486,707.5242,428.5276,3728.977,4044.529,1296.4824,643.1601,798.5984,565.2814,707.0799,24156.2604,875.0413,1049.9353,1916.6376,729.5431,1.8,1283.3919,734.8371,6195.3442,52,611.0439,0,781.7395,1889.7422,3672.6092,0,0,0,0,0,82.81,0,1
1,536,2772,8.9,91,1037.5958,1,521.8302,1056.6812,1468.2891,371.1072,944.6177,737.7068,416.3143,3604.2075,3859.047,1334.6697,674.5002,905.6936,563.6474,741.0423,23592.966,932.651,1140.5169,1889.8134,837.1926,1.1,1346.1304,877.6457,6019.55,64,634.8321,1,885.0668,1891.327,3526.0623,0,0,0,0,0,79.21,0,1
3,896,5045,9,92,1155.3464,0,519.3258,1051.4849,1408.2856,365.5669,956.9297,809.6997,442.5578,3746.0992,3561.6382,1361.3636,719.0344,1057.9205,589.3387,792.299,22439.0155,948.8438,1239.3006,1695.6545,977.8795,0.9,1374.0614,994.2361,5844.8259,55,657.2582,1,929.3454,1665.6462,3155.5023,0,0,0,1,0,81,0,1
1,609,3109,10.1,90,1166.572,1,600.26,1128.6835,1421.5932,317.5173,1037.9731,868.121,504.4861,3825.8554,3168.377,1389.1282,742.4678,1050.8891,587.8525,885.7621,21707.715,1044.3428,1280.4591,1568.5821,1052.6745,1.1,1396.7911,1036.9998,5768.4368,56,655.9413,5,996.1565,1565.9405,2999.8018,0,0,0,0,0,102.01,0,1
0,421,1824,12.5,83,1273.9857,0,616.3995,1128.3553,1461.4889,306.7187,1085.2961,880.5155,459.8143,4106.5757,3168.5125,1447.5402,768.3306,1084.4844,612.8325,941.0146,22115.5936,1023.3971,1226.0191,1511.0911,1059.3359,0.5,1423.0746,1102.0039,5856.7814,70,709.5886,1,1025.4646,1632.3144,2931.2894,0,0,0,0,0,156.25,0,1
0,356,1676,14.8,71,1406.4377,1,597.9782,1142.4286,1470.1126,327.4252,1059.6159,824.3119,492.1413,4505.3479,3235.8057,1469.4871,769.099,1166.8734,619.8894,893.4964,23251.634,1034.4509,1249.8505,1636.1646,1111.1692,1.4,1309.7973,1265.8847,6271.7796,81,706.635,0,1064.9028,1668.2992,2994.6373,0,0,0,0,0,219.04,0,1
3,426,1865,16.6,62,1436.9124,0,528.6112,1216.3319,1429.7322,372.5942,1081.1374,850.1652,436.6337,4573.3991,3178.9956,1420.1057,834.8591,1161.6506,568.2079,922.6658,23318.3121,1002.5328,1220.435,1582.1182,1066.9067,1,1329.3958,1400.4689,6435.2246,83,710.9194,0,1082.5154,1734.7847,2963.952,0,7,0,0,0,275.56,0,1
1,510,2236,18.2,58,1361.9064,1,569.0708,1216.3073,1457.5695,368.5624,1110.6563,886.9759,433.9581,4641.3646,3166.4264,1300.2882,818.5451,1144.1448,589.3094,981.7811,23288.0232,1082.7359,1198.3459,1552.8264,1062.4774,1.5,1310.5708,1395.2565,6581.0038,80,692.458,1,1109.2295,1686.059,2902.4853,0,3,0,0,0,331.24,0,1
0,536,2395,18.9,56,1469.4345,1,675.3165,1129.3632,1473.6913,374.2469,1118.6161,940.7644,455.1115,4754.7953,3056.3577,1375.4306,809.2196,1140.6524,621.2431,1016.8088,23353.7821,1071.7433,1232.0202,1652.2336,1068.37,1.3,1367.9169,1464.1816,6380.401,77,674.6107,0,1070.4071,1701.6434,2959.2292,0,2,0,0,0,357.21,0,1
2,619,2635,18.8,56,1416.468,1,430.5547,1172.1714,1457.0193,335.7181,1055.628,1009.1264,456.3359,4507.0178,3057.3444,1417.1541,805.937,1173.1778,618.8261,1005.6498,22785.4182,1034.616,1256.2821,1602.4794,1085.1374,1.2,1387.5652,1416.0569,6114.0559,95,716.9632,3,1104.057,1710.3416,2920.0057,0,5,0,0,0,353.44,0,1
7,762,3107,18.5,56,1465.1998,1,433.8233,1122.2873,1488.1024,385.384,1012.2857,982.8964,467.2166,4543.9349,3114.5311,1372.737,799.1027,1107.7969,568.5383,922.3436,22796.6774,983.5124,1192.0103,1593.5779,1055.4329,1.9,1391.9875,1163.4462,5990.2131,96,708.7044,2,997.6102,1670.253,3023.328,0,4,0,0,0,342.25,1,1
3,808,3992,17.5,61,1582.7942,1,501.5741,1128.0837,1561.5724,436.3311,1018.8143,953.7318,432.8251,4604.8716,3296.5811,1364.5933,767.548,1201.4678,559.4357,993.197,23735.0859,1016.7791,1156.1056,1686.3874,1077.4572,2.4,1375.7113,1212.4718,6362.3038,83,708.984,1,965.1963,1700.6133,3158.163,0,7,0,0,0,306.25,0,1
8,1031,4402,16.1,65,1714.3148,1,476.2655,1326.0136,1788.7455,478.5567,998.3323,864.542,464.0402,5036.4723,4164.2503,1602.5725,747.235,1224.9107,559.1942,964.565,27686.5404,1150.3406,1318.3527,2009.1577,1045.2681,1.5,1391.0075,1297.6346,7208.8019,65,706.7451,6,1006.643,2166.0455,3710.4947,0,0,0,0,0,259.21,0,1
9,793,2953,15.2,71,1706.2133,1,410.5648,1320.8682,1774.2724,428.8294,1022.0972,917.3928,453.7096,5261.2145,4454.6578,1645.8003,736.7647,1118.2484,545.9261,881.7234,29213.5606,1096.1265,1346.9336,2216.0677,1024.7835,1.8,1276.2202,1417.0961,7567.7399,46,736.215,10,957.935,2259.2932,4034.5148,0,8,0,0,0,231.04,0,1
6,687,2956,14.5,75,1723.2043,1,482.663,1292.9539,1677.5443,453.0844,902.0476,943.615,459.9851,5418.2527,4496.6012,1550.3496,758.1662,1089.7857,561.9237,846.7396,29491.4906,1020.5667,1326.5521,2264.8902,984.3109,1.3,1198.8267,1367.0562,7618.7735,55,729.3495,2,918.5906,2221.3957,4243.6834,0,4,0,0,0,210.25,0,1
3,667,3190,13.7,77,1629.7565,0,444.8983,1257.8186,1574.432,467.2912,903.5697,883.8395,434.6781,5222.5143,4490.8092,1508.8064,685.9201,996.3021,571.8171,786.8976,28984.6592,982.1746,1229.1166,2212.8099,913.9547,1,1213.3826,1340.3107,7579.4702,55,648.1778,5,825.1289,2172.1135,4223.7037,0,0,0,0,1,187.69,0,1
2,691,2992,13.2,76,1309.0199,0,442.3861,1184.9347,1500.7091,404.07,884.4131,863.995,437.7916,5085.3848,4411.5811,1403.606,648.0307,948.116,520.4496,762.7499,28180.7869,917.2749,1125.0099,2112.5914,897.1307,0.9,1208.5844,1151.4524,7348.9638,57,624.8922,4,843.6142,2146.1428,4171.8079,0,3,0,0,0,174.24,0,1
1,466,1836,12.6,78,1131.8429,1,374.0458,1023.9271,1463.4738,338.2168,782.3571,791.477,382.8294,4624.9228,4190.0384,1324.3505,632.9511,814.3717,514.4975,671.344,26485.9956,805.9659,1103.0402,2025.7224,680.7579,1.2,1188.5609,952.8768,6840.1682,66,552.3228,1,750.5233,1966.2477,4051.0718,0,4,0,0,0,158.76,0,1
0,272,692,12.2,80,1117.5079,1,374.6858,970.3301,1382.0469,378.0474,766.3937,788.04,398.6176,4443.8569,4174.3612,1299.1583,617.0346,799.2869,522.3389,664.0235,25880.4286,807.444,1042.2673,1993.9592,667.8556,1.7,1203.7774,856.633,6737.4016,63,536.7066,2,730.8807,1942.0325,3907.612,0,1,0,0,0,148.84,0,1
0,106,1,11.8,82,1149.3962,1,407.6743,967.3805,1390.0933,359.7302,757.3445,795.2198,394.3206,4283.4007,4155.4752,1333.6178,612.4976,790.2824,517.2418,673.5639,25490.8786,791.2874,1055.5642,1942.3619,691.0916,2.2,1229.7235,802.8893,6550.5788,59,538.4494,1,730.5869,1901.1543,3934.1966,0,5,0,0,0,139.24,0,1
1,102,0,11.6,78,1136.0734,1,398.4907,948.2809,1398.7553,371.2089,757.3525,815.6695,389.8645,4148.7155,4140.4446,1331.702,611.3736,806.6474,522.2016,652.1494,25312.7515,776.0455,1053.3847,1944.1996,693.8627,2.7,1241.3604,754.6777,6510.6011,64,518.0745,0,749.8846,1942.4827,3895.8507,0,6,0,0,0,134.56,0,1
1,75,0,11.6,74,1100.9577,1,396.331,950.8709,1372.5322,378.5391,768.9122,799.9132,395.7176,4063.3898,4104.7199,1364.6171,616.1406,809.6629,507.6768,646.1532,25154.4472,786.6474,1028.2567,1975.0268,721.6549,2.4,1242.4829,708.1133,6448.5071,46,520.979,0,741.625,1962.9977,3862.6566,0,0,0,0,0,134.56,0,1
0,54,9,11.2,74,1081.0727,1,373.7404,954.0344,1408.2517,332.1186,762.6409,793.6498,416.7636,3929.5967,4056.81,1341.6092,626.0926,779.999,524.8891,658.4001,24750.6299,808.1322,1036.071,1919.5771,730.4134,2.4,1272.2573,701.8798,6358.0706,40,514.9611,0,764.5261,1937.515,3799.1996,0,0,0,0,0,125.44,0,1
0,124,681,10.9,74,1058.4805,1,396.5776,986.7356,1369.0867,356.7755,786.0981,841.2179,390.5384,3848.1994,4076.0235,1356.9048,640.7273,815.615,519.3783,669.8071,24601.3439,796.1626,1078.1419,1936.8429,714.4798,2.7,1279.9598,670.9418,6289.567,36,559.9921,1,770.2539,1935.0906,3789.629,0,0,0,0,0,118.81,0,1
0,218,967,11,75,995.2747,1,357.709,967.1919,1389.7485,383.6467,792.4226,820.2526,407.2907,3792.6489,4003.6225,1348.6377,627.6612,838.6707,552.9173,665.1168,24326.8065,842.1957,1090.2106,1930.2004,714.7344,2.5,1242.5104,697.6003,6209.8808,29,568.0323,0,767.0554,1944.9164,3707.1513,0,0,0,0,0,121,0,1
1,546,2612,11.3,74,1097.1935,1,442.8482,1042.5127,1399.093,385.2309,865.2477,840.108,392.23,3672.7233,3818.9179,1359.1012,668.6497,888.311,566.9276,755.183,23656.8811,939.3769,1200.4508,1938.213,804.2329,3.1,1271.1564,791.4138,5949.2426,33,594.3779,0,830.3606,1936.6317,3582.9584,0,0,0,0,0,127.69,0,1
1,799,4807,11.5,74,1129.9192,1,557.6586,1042.5483,1305.845,318.0698,951.6839,858.0517,440.4706,3675.1916,3466.044,1320.032,693.1188,1045.2616,601.9072,774.5479,22357.0428,971.9916,1185.4222,1757.6371,900.2218,2.1,1290.2617,907.2197,5842.4162,29,619.9549,7,872.2378,1798.2307,3191.6462,0,0,0,1,0,132.25,0,1
1,591,3016,13.3,71,1180.0362,1,574.0402,1114.3621,1420.4374,264.8275,1027.9715,890.963,491.6841,3692.8137,3134.0851,1395.346,703.9074,1131.3644,585.7901,832.9469,21563.1278,1041.8439,1183.39,1635.8372,954.0712,2.5,1407.0935,880.6162,5566.9009,35,625.4862,2,975.0027,1699.3059,3018.4016,0,2,0,0,0,176.89,0,1
0,402,1899,15.7,63,1171.8443,1,605.9801,1084.0565,1425.8408,324.6025,1016.8507,904.6204,482.5587,3827.058,3006.8261,1455.0458,755.1661,1189.4387,618.8968,929.9851,21574.8309,1087.4219,1224.8383,1654.41,1121.0357,2.2,1367.922,1008.5854,5619.0872,45,692.1983,1,1024.0781,1682.4566,2904.1064,0,0,0,0,0,246.49,0,1
3,382,1837,17.6,56,1203.9317,1,635.1102,1129.4007,1501.4336,309.5439,968.2171,857.9638,433.7371,4013.1008,3113.7971,1404.81,755.6824,1129.4624,584.8609,959.7222,22044.5038,1091.4693,1279.8218,1695.2334,1149.1977,2.5,1291.8742,1083.7491,5703.194,56,675.2691,0,995.2452,1686.7168,2926.2181,0,0,0,0,0,309.76,0,1
0,484,2067,19.5,51,1359.3971,1,625.0571,1138.2866,1508.6478,382.76,932.3875,857.6186,417.9706,4119.7963,3071.3074,1408.2712,734.4813,1092.5272,638.763,983.9695,22369.7062,1034.6201,1358.0321,1711.722,1121.2559,2.1,1286.0281,1109.1656,5931.8811,64,687.233,2,1037.5873,1721.9641,2896.1163,0,0,0,0,0,380.25,0,1
1,563,2263,20.3,47,1407.653,1,639.2362,1161.4978,1549.8967,394.5174,936.2702,913.2304,421.5798,3990.2462,3091.0303,1490.2674,759.808,1183.9701,639.4766,1001.6421,22252.403,1077.5431,1355.4715,1646.7607,1146.9705,2.6,1290.5606,1169.1678,5864.7082,64,721.6273,1,1035.6134,1774.1381,2845.3554,0,0,0,0,0,412.09,0,1
0,615,2411,21.5,44,1316.8663,1,442.9882,1092.6201,1537.246,327.2839,1022.9402,948.8968,442.1138,4043.5262,3021.0133,1539.3093,810.8732,1196.7286,610.7123,995.7493,22398.0987,1041.7856,1288.0606,1735.5416,1077.3712,2.2,1304.1772,1034.7955,5870.2863,54,719.6615,0,1020.4031,1793.3849,2857.7911,0,0,0,0,0,462.25,0,1
1,668,2650,22,43,1504.5813,1,550.5318,1148.9685,1479.9825,394.8517,1000.3178,899.4022,429.0629,4075.8807,3026.9587,1483.4433,818.3928,1230.5457,622.4986,957.4469,22376.4157,1081.3279,1280.2706,1769.2923,1065.2811,1.8,1283.1664,1014.2911,5836.3298,53,714.858,1,1017.1745,1759.7164,2944.812,0,3,0,0,0,484,0,1
1,681,3300,21.8,41,1564.5145,0,540.3199,1132.7067,1564.2289,482.664,1014.2069,901.6882,432.3046,4253.6422,3058.5451,1388.6404,807.5077,1122.3077,594.62,903.9032,22832.6085,991.5894,1302.1817,1769.3859,1026.0841,0.8,1260.0296,1081.0148,5941.7973,47,692.2792,0,980.9728,1795.1521,3061.2166,0,0,0,0,0,475.24,1,1
1,880,4249,20.3,45,1718.4521,1,507.3273,1229.1813,1607.9496,373.0113,1058.0614,821.2993,451.9795,4559.249,3376.6958,1432.0102,782.7602,1150.0927,600.831,950.6721,24294.3433,1050.5683,1395.0584,1852.395,1013.2089,1.1,1258.8354,1223.3419,6296.7787,51,693.9275,1,998.5933,1846.0524,3323.2126,0,0,0,0,0,412.09,0,1
3,1018,4872,18.5,53,1949.5521,0,478.0621,1325.5581,1808.4563,438.3487,1042.7906,825.142,475.0125,4976.154,4290.0381,1642.7475,794.6242,1167.591,620.482,975.0775,28242.8517,1083.1894,1484.1438,2169.8873,1005.0793,1,1353.0078,1472.5826,7156.3021,49,721.0376,2,1049.6807,2324.5501,3874.7163,0,0,0,0,0,342.25,0,1
2,789,3318,17.4,54,2108.082,0,493.9376,1303.6204,1922.5143,457.8414,1018.3349,818.0111,440.334,5437.8282,4624.9736,1744.889,767.0556,1172.4814,585.4633,900.9327,30600.1861,1050.6269,1381.316,2391.6168,1024.9131,0.6,1307.1415,1545.5173,7672.2101,57,736.1762,2,964.1627,2462.4378,4343.7163,0,0,0,0,0,302.76,0,1
1,691,3244,16.3,59,2120.7423,0,442.8921,1293.6809,1818.7296,490.6118,985.1879,844.7478,455.9107,5645.5974,4883.1876,1719.2653,788.7836,1134.0671,598.785,872.1833,31586.9669,994.2976,1264.9449,2478.5715,991.1498,0.8,1295.3783,1535.3674,7919.3068,69,683.7407,2,884.1946,2436.363,4685.9457,0,0,0,0,0,265.69,0,1
1,723,3459,15.4,64,1934.3755,0,579.2687,1243.4734,1757.4325,450.739,886.1329,855.7379,448.6327,5677.1732,4956.6128,1621.2849,752.1205,1061.3417,591.5897,827.6544,31383.7154,934.9416,1204.4929,2415.1062,975.7164,0,1264.8906,1517.3112,7858.4562,88,654.2144,0,813.3838,2317.7473,4779.9023,0,2,0,0,1,237.16,0,1
2,790,3943,14.8,65,1588.8774,0,478.5703,1204.8263,1643.6185,377.9381,848.4849,859.6093,418.8725,5477.2469,4774.2429,1542.7221,710.1113,997.4518,569.4534,787.2523,30142.8681,935.5549,1069.067,2353.1077,788.4322,0,1253.853,1353.5279,7336.6613,80,633.2485,0,826.4215,2244.2602,4771.0085,0,1,0,0,0,219.04,0,1
1,479,2870,14.3,67,1252.2858,0,440.4146,1037.4659,1543.3268,382.5549,777.8263,792.1296,389.016,4938.4184,4382.0684,1387.9489,663.9702,830.9459,513.8847,672.1435,27796.1079,800.1262,1065.0767,2240.5469,726.6591,0.8,1172.8601,1041.0287,6806.7278,74,549.643,4,728.2152,2035.3757,4461.695,0,0,0,0,0,204.49,0,1
0,448,1,13.4,69,1223.7718,1,392.3868,992.088,1473.9116,345.1435,748.847,768.1102,366.4937,4896.0047,4295.6597,1314.0529,626.227,806.9933,491.4368,654.1087,27187.2486,748.9766,1019.5936,2185.4293,702.5413,2.1,1148.0414,1000.679,6723.484,60,561.8035,0,724.7931,1939.4061,4359.3003,0,0,1,0,0,179.56,0,1
1,145,0,13.1,71,1173.3269,1,376.4545,943.7272,1402.3003,371.6562,785.8302,755.43,371.5992,4652.2906,4205.9104,1287.8983,624.9841,819.2781,486.2939,638.0471,26372.6435,775.718,1018.3181,2108.5018,688.682,1.3,1178.772,998.2752,6592.6929,53,547.5523,0,712.8758,1877.1313,4245.9179,0,0,1,0,0,171.61,0,1
0,115,0,12.5,74,1107.4759,0,396.7041,934.5695,1363.7584,345.2369,762.9007,746.8339,395.8853,4383.9703,4083.2001,1269.8858,606.0537,802.8972,493.1623,612.3591,25584.046,754.3204,984.4036,2058.4524,714.2831,1,1200.3659,879.0734,6449.544,65,565.4435,1,747.894,1822.9184,4152.3166,0,0,1,0,0,156.25,0,1
0,84,0,11.9,76,1053.1255,1,408.0701,919.8204,1393.4129,370.334,772.3035,769.7983,383.5049,4174.8287,4023.6308,1279.2979,615.9489,826.5195,509.7757,632.9337,25123.4621,777.6135,977.279,2027.6011,726.2639,1.8,1203.8203,870.3236,6368.984,66,553.88,1,753.8226,1793.6442,4062.0625,0,0,1,0,0,141.61,0,1
0,66,13,11.9,75,1001.2125,1,351.182,916.7043,1373.485,381.6489,775.4764,802.5328,382.3265,3955.5999,3972.6744,1240.629,600.0277,795.815,505.4134,617.1007,24299.2799,808.6563,982.7502,1970.8146,728.5504,2,1199.6003,807.0019,6135.119,54,559.0187,0,753.4448,1753.5836,3897.3744,0,0,1,0,0,141.61,0,1
0,133,696,11.7,75,945.8031,1,364.7508,914.5129,1384.2894,342.2147,776.9041,768.5012,365.1082,3767.7182,3949.4516,1288.3985,617.1239,769.4842,510.1423,610.1068,23908.4596,763.5823,968.0873,1926.3855,748.5473,2.1,1166.0063,771.8219,6042.9379,47,567.7685,0,761.3229,1754.8804,3794.3981,0,0,1,0,0,136.89,0,1
1,173,798,12.1,75,876.6191,1,382.9387,874.6644,1371.9172,378.7773,751.3573,701.1513,376.8128,3585.5977,3870.9938,1287.4563,596.236,746.5119,508.1156,653.167,23349.3895,777.0134,949.5165,1962.1862,713.6902,2.3,1209.0527,740.6434,5854.6648,46,573.7764,0,794.9852,1730.9286,3685.6449,0,8,1,0,0,146.41,0,1
0,177,899,12.9,73,889.2776,1,374.5568,887.2746,1337.2866,399.4582,792.8066,673.9465,399.1799,3538.9958,3772.0543,1294.0741,629.9393,814.5578,507.747,602.6655,22786.0658,829.1549,1022.5102,1942.0066,694.1064,2,1213.4057,733.9399,5694.6244,37,581.949,0,765.6531,1692.0626,3514.9614,0,9,1,0,0,166.41,0,1
1,362,1554,13.4,72,852.451,1,387.2952,915.3849,1315.6608,391.9673,878.9476,750.0097,430.6817,3396.0845,3620.2657,1251.9211,662.0098,839.2342,545.3563,688.5459,22114.046,795.95,1033.0698,1884.6261,752.6516,1.6,1141.7852,701.3121,5531.2129,46,581.4759,0,794.0866,1683.4198,3430.8551,0,9,1,1,0,179.56,0,1
0,400,1866,14.1,71,878.4996,1,452.744,967.4339,1464.7153,440.8603,874.6907,807.263,429.9094,3447.6608,3579.5836,1343.8861,664.604,907.5372,529.7264,676.1891,22150.0641,846.6751,1107.8471,1960.3037,784.9878,2.8,1113.9269,696.9847,5318.8135,46,595.1871,1,892.445,1692.3076,3342.7935,0,9,1,0,0,198.81,0,1
1,316,1776,15.4,68,936.1946,1,527.0722,1028.566,1525.3948,489.1564,856.3943,760.3459,435.2382,3416.0413,3537.2272,1432.6228,657.6533,967.8113,546.9176,774.1495,22293.8339,903.9471,1143.0783,1980.6691,829.2069,2,1197.822,780.975,5294.4238,59,616.7795,1,929.7767,1756.9608,3350.4941,0,6,1,0,0,237.16,0,1
1,448,2037,17.8,60,1019.9402,1,586.0464,1053.5902,1613.6592,626.8064,950.5464,819.2952,437.4087,3583.6747,3579.6444,1518.8992,714.7632,992.1428,579.1468,822.328,23169.4301,964.0911,1205.8309,2060.2326,920.6012,2.6,1237.9167,814.041,5469.774,55,642.9338,1,981.1421,1942.3496,3401.1964,0,8,1,0,0,316.84,0,1
3,510,2549,20,54,1196.0837,1,595.2307,1099.2697,1594.5931,636.3595,937.9431,826.2553,472.8594,3640.7751,3616.0348,1588.4266,741.8047,1097.9848,605.7827,876.9849,23703.5409,955.703,1254.0292,2095.8916,989.1715,1.7,1263.7259,889.472,5642.8531,66,650.4855,0,980.2787,1947.9725,3576.9941,0,8,1,0,0,400,0,1
