"y","bus_passenger","past_rent","temp","sub_passenger","m5","wet","sunny","f15","m50","most_use","m35","m20","f30","f45","f20","m30","m25","f0","f70","wind","m0","m70","m55","m40","f60","f65","m45","f25","f40","m60","m65","f50","dust","f35","f55","X18_19","cloud","X17_18","rain","weekend","semester","X22_23","X1_2","X7_8"
0,244,0,24.5,382,754.471,100,0,1027.488,790.4902,24643.3565,1494.1599,4041.2842,2011.3424,740.0567,5834.3603,2013.6661,3836.9312,356.0142,1215.0095,2.4,423.5342,804.1161,727.1494,898.4372,663.1207,516.0534,1005.155,4094.0327,793.642,555.4504,377.581,762.7521,9,1317.5797,642.0945,0,10,0,2.7,0,0,0,0,0
0,160,0,24.4,1,754.3664,99,0,1025.7172,785.8941,24398.8215,1442.4043,3931.2951,2004.603,759.0972,5869.5556,1976.7813,3816.2742,342.6642,1217.8616,1.5,457.9672,791.0924,729.7416,863.2698,648.0274,508.2235,1008.1617,4040.7657,809.3197,578.5966,386.3084,725.2957,56.5,1317.1423,645.6667,0,10,0,5.8,0,0,0,1,0
0,42,0,24.3,0,703.896,100,0,1018.8275,780.625,24135.2298,1428.5432,3855.3576,1981.486,749.8237,5794.7687,1958.147,3705.4977,385.7325,1211.4219,2.7,450.922,803.6768,720.1887,876.1152,637.4699,528.7703,1024.7768,4083.304,814.942,570.82,389.0297,733.5342,63.5,1328.1256,628.5086,0,10,0,3.2,0,0,0,0,0
0,56,0,23.4,0,657.4737,99,0,993.9099,784.4618,23861.8049,1420.903,3727.406,1985.6924,747.8331,5739.7001,1951.6509,3660.5369,378.1127,1238.5066,1.8,485.0176,801.2893,715.2655,864.1291,647.3538,518.2224,1019.2093,4025.171,814.8322,563.4443,404.7002,723.749,60.5,1350.7446,654.0798,0,10,0,2.8,0,0,0,0,0
0,38,0,22.9,18,686.8069,100,0,970.6683,787.4591,23761.7788,1411.264,3690.6297,1990.7784,752.4848,5732.5631,1934.9485,3642.3088,380.831,1230.5969,1.8,443.3426,818.073,716.8293,846.0667,630.7027,531.0299,1009.5657,4005.3288,845.5043,560.0625,409.8934,718.3982,58,1353.9575,634.3477,0,10,0,14.1,0,0,0,0,0
0,96,0,22.7,630,643.7909,100,0,928.4483,756.2618,23440.9217,1406.6472,3562.0421,1995.7209,772.1317,5647.7329,1930.6241,3581.8402,347.995,1221.8022,1.2,462.2144,835.0601,697.9255,846.6879,634.6292,537.0134,1021.9086,3948.7693,832.353,580.0451,409.2508,735.5755,5,1367.545,680.9887,0,10,0,12.3,0,0,0,0,0
0,213,0,22.5,957,638.9161,100,0,916.7686,786.4343,23001.4106,1375.3701,3418.391,1963.3446,785.9423,5561.7912,1938.0207,3551.9121,386.3284,1229.8479,2.5,468.1759,863.6169,768.0476,897.763,662.7587,555.4114,1053.7584,3852.4129,833.0939,588.7105,430.1624,777.6696,70.5,1340.168,707.9852,0,10,0,20.8,0,0,0,0,0
0,485,0,22.4,2726,826.2147,100,0,970.4985,956.2155,22631.4987,1456.0539,3369.0466,2004.5651,854.9949,5396.3183,1861.8426,3418.8665,414.3781,1371.1793,2.1,528.1953,868.2363,913.9928,1050.6852,692.6494,576.0735,1118.5979,3720.9505,871.4307,641.2778,461.3485,837.2414,4,1403.8552,761.2282,0,10,0,7.9,0,0,0,0,1
1,850,0,22.4,4821,894.417,100,0,1031.172,1000.7801,20647.2419,1396.0241,3221.0373,1748.5446,982.038,4970.8076,1682.71,2964.2659,422.0895,1417.4393,2.1,618.5894,882.7059,870.7158,1099.4851,734.1195,588.0317,1135.556,3354.8349,965.9224,677.65,477.5282,929.681,6,1309.0175,842.764,0,10,0,17.6,0,0,0,0,0
0,697,0,22.4,3042,873.1052,100,0,1036.943,1050.2228,20245.6422,1390.9651,3283.5447,1679.0629,1083.7432,4798.5461,1650.3293,2864.6869,478.2069,1489.2852,2.2,670.7303,938.447,949.8757,1132.8474,804.6825,587.6095,1197.0363,3225.6698,1018.9566,683.1135,489.8473,913.9384,4,1352.8374,869.6149,0,10,0,3.8,0,0,0,0,0
0,405,0,22.3,1634,783.37,100,0,990.7579,1116.2833,19923.7215,1437.6884,3279.068,1754.2627,1173.4456,4651.5595,1638.5304,2773.9392,511.038,1498.317,2.2,673.3172,956.6976,1008.5094,1137.8065,779.2253,619.0115,1248.1572,3030.9399,1071.2855,693.8273,509.639,963.442,4,1357.7334,961.2708,0,10,0,8,0,0,0,0,0
0,360,1,22.6,1598,724.0051,100,0,963.0949,1169.3273,19774.5021,1415.113,3260.3247,1717.3915,1144.9708,4622.0721,1652.4171,2715.6559,538.2504,1460.8408,2.1,740.7631,930.2626,959.2828,1115.3669,804.0735,607.7374,1226.0932,3007.1901,1018.7056,685.4796,508.3386,965.4874,4,1384.3377,951.7719,0,10,0,23.8,0,0,0,0,0
0,414,0,23,1786,768.438,99,0,1068.5902,1106.8209,19621.0349,1357.6383,3390.5815,1577.9751,1157.4012,4631.9522,1618.3405,2703.4661,605.9901,1401.4636,1.6,652.6836,877.9215,1025.1817,1178.2964,871.3082,584.9683,1269.4721,2974.0413,1032.8738,730.0649,467.8978,1014.5167,10,1367.0399,918.3166,0,10,0,0.9,0,0,0,0,0
0,468,0,22.9,1959,830.2996,100,0,1042.9309,1139.8753,19810.2736,1370.2623,3357.6225,1621.1311,1203.9913,4798.3629,1555.2494,2761.3842,546.1926,1486.711,3.1,716.4461,962.8238,1105.7887,1149.3497,842.6081,593.4118,1303.9087,2964.1498,1096.0295,770.7314,502.3923,1055.2265,6,1382.1114,979.5979,0,10,0,3,0,0,0,0,0
0,488,0,22.9,1859,876.8559,99,0,1063.9106,1199.145,20136.5114,1436.1235,3371.4891,1724.4242,1277.951,4812.4119,1631.991,2769.3375,481.5257,1481.4235,2.1,675.5297,938.8131,1130.2757,1215.063,877.1683,622.9381,1346.3947,2990.5609,1043.5174,703.9423,528.7306,1042.7594,8,1400.1733,1036.8405,0,10,0,7.9,0,0,0,0,0
0,557,0,22.5,2089,859.9126,98,0,1224.7727,1224.9149,20434.2145,1484.3059,3594.8508,1717.5364,1273.2566,4935.7496,1638.8905,2736.4559,391.5528,1358.4984,3.6,542.9393,930.6391,1105.1097,1281.5683,808.745,614.8281,1331.5994,2920.7949,1002.3173,726.5271,537.7335,1045.6154,4,1405.6305,1003.2762,0,10,0,8.2,0,0,0,0,0
0,533,0,22.2,2867,826.1197,100,0,1384.4062,1162.5269,20654.9478,1544.4825,3522.8137,1651.911,1261.872,5043.8161,1652.6226,2817.4076,454.2426,1421.8864,3.9,546.6534,887.9823,1060.2128,1230.3585,804.337,578.6569,1210.8427,2981.3902,952.4914,755.9431,543.0744,1025.265,15.5,1440.5041,1008.0926,0,10,0,5.8,0,0,0,0,0
0,720,0,21.3,3529,887.7512,100,0,1564.342,1203.6395,21438.8219,1648.536,3612.1978,1699.1373,1179.3798,5270.6421,1728.7392,2928.8523,506.073,1427.5039,4.1,512.5313,854.3995,1015.8226,1207.4636,766.2198,525.2333,1256.7504,3132.0683,922.2626,742.3495,481.7712,980.487,16.5,1418.6489,940.4251,0,10,1,11.5,0,0,0,0,0
0,769,0,21.2,4007,986.3172,100,0,1733.0098,1163.4263,24306.8732,1751.574,4068.7988,2032.4277,1182.5091,5896.2057,2064.4113,3300.4755,469.9918,1434.1855,3.5,460.4798,903.3253,1021.0686,1287.2277,740.8276,553.1465,1324.3029,3668.7846,994.2307,727.2711,495.6982,1035.0233,4,1524.1956,967.3307,1,10,0,11.8,0,0,0,0,0
0,840,0,21.2,2933,1149.3565,100,0,1773.0954,1145.276,25701.2445,1801.426,4442.3578,2051.3038,1078.3495,6202.7515,2082.2124,3595.8763,468.9013,1405.1689,3.2,478.8042,876.9524,1016.6476,1194.2326,721.6171,550.7087,1274.8888,4111.6779,941.6001,668.4423,491.9932,929.5179,5,1413.6388,893.1758,0,10,0,2.2,0,0,0,0,0
0,617,0,21.3,2815,1145.574,99,0,1621.2521,964.9189,25959.2382,1795.5141,4541.0213,2029.2945,1034.9216,6319.3901,1998.3267,3717.6032,440.4444,1425.4612,2.9,486.8455,866.2292,961.8424,1208.8426,739.187,532.3149,1127.4334,4134.0848,903.025,652.1052,471.9759,888.5788,6,1424.0035,913.8476,0,10,0,2.7,0,0,0,0,0
1,631,0,21.4,2888,1096.6788,99,0,1556.7649,920.3334,26093.2399,1693.6033,4534.9533,2082.2927,977.814,6276.5421,2064.6469,3779.2165,404.4685,1402.8207,1.9,489.0851,866.8768,912.95,1103.9023,740.0126,545.8399,1150.0163,4233.0187,856.2035,620.2228,480.0821,851.9238,23,1428.9664,849.13,0,10,0,1,0,0,0,0,0
4,654,1,21.5,2832,1015.7316,99,0,1321.879,886.9865,25820.6082,1614.0294,4396.8571,2076.557,908.3295,6134.704,2123.775,3894.2414,387.9264,1409.1394,1.5,551.2061,837.486,880.3816,1154.3013,721.1578,539.7317,1135.9712,4159.1696,883.7688,606.4006,464.4696,809.6141,10,1421.2747,799.7499,0,10,0,1,0,0,1,0,0
2,455,1,21.7,1705,758.6562,99,0,1139.5233,814.113,24595.3921,1434.5563,4010.0387,2018.2274,740.9382,5987.8914,1961.5363,3803.6038,374.3268,1229.67,0.8,419.6454,764.5501,791.3396,889.5372,637.3466,515.5516,999.9037,4093.9349,777.8394,590.203,391.5576,731.9336,10,1285.6033,678.6205,0,10,0,0.1,0,0,0,0,0
1,368,3,21.9,678,730.9542,99,1,1037.7479,821.2105,24560.0709,1431.0279,4026.1777,2012.1641,773.9002,5917.2056,1962.1527,3812.3394,330.1168,1198.4443,1.1,402.4935,773.6021,774.2214,898.7825,642.5143,489.3009,1020.1442,4084.3407,792.944,567.4809,396.8739,745.1542,8,1314.6628,663.6446,0,10,0,0,0,0,0,0,0
2,231,1,22.3,1,783.6142,99,1,1064.1629,812.0642,24133.794,1376.6724,3898.7261,1991.3145,768.4856,5848.022,1912.673,3770.2083,354.5265,1186.2441,1.1,424.5927,765.7757,786.1453,841.5558,637.685,489.1361,1036.1832,4029.638,786.8338,577.2818,412.2339,746.5665,14,1306.5397,656.8128,0,6,0,0,0,0,0,1,0
1,120,2,22.4,0,761.6047,99,1,1063.4413,797.847,23807.7807,1337.3071,3750.3202,1998.1029,776.5606,5754.2327,1931.9216,3725.3241,356.3728,1215.0409,1.9,466.3716,762.0278,814.396,877.9659,629.8729,489.4707,1017.0013,3992.2744,794.0307,586.9272,397.0075,765.3455,15,1318.2977,658.1154,0,10,0,0,0,0,0,0,0
0,72,2,22.6,0,686.5618,99,0,1058.1458,803.042,23661.1013,1353.083,3697.008,1999.9803,775.5478,5709.3029,1897.4147,3654.4444,367.0816,1234.7657,0.1,459.1225,723.0921,786.3422,883.6416,620.0926,497.9039,997.3481,4013.8935,765.2007,576.6238,399.0243,750.5082,22,1335.9745,650.8926,0,9,0,0,0,0,0,0,0
0,41,1,22.9,13,676.2225,99,0,994.0082,787.3579,23476.8867,1346.0876,3610.7529,1988.3768,752.0441,5661.001,1894.7131,3610.4394,374.1744,1220.2943,0.9,449.9351,752.804,783.3309,887.4731,625.8191,492.9359,987.014,4024.399,770.7023,571.4533,408.8995,759.1441,20,1341.1169,671.7326,0,9,0,0,0,0,0,0,0
0,100,1,22.9,715,631.2112,99,0,971.2877,784.0603,23247.8099,1352.1186,3479.0744,2002.6635,775.4294,5581.0425,1922.5264,3576.1096,415.5039,1277.3347,0.6,450.7345,776.3574,765.9493,889.8652,631.9216,536.2491,990.115,3972.5518,785.9509,562.5869,415.8256,754.6877,16,1361.7231,668.1141,0,9,0,0,0,0,0,0,0
1,212,0,23,1024,612.2556,99,1,922.4371,839.0823,23075.2653,1372.1755,3406.9535,1959.0913,790.5832,5554.333,1912.2011,3560.2659,391.9925,1300.9152,1.3,450.3937,745.8616,733.9027,920.6844,615.6857,534.1766,1018.0596,3964.7181,790.0166,595.1007,421.845,752.9294,18,1345.5269,695.5353,0,9,0,0,0,0,0,0,0
7,516,1,23.4,2705,736.4684,99,1,953.6549,937.7742,22470.1516,1382.3446,3286.0987,1942.3478,894.4842,5383.1338,1868.2872,3378.8493,413.9845,1291.3117,1.5,557.0296,741.4777,827.8293,1010.5609,661.2263,532.9423,1136.1323,3800.1579,826.346,617.7227,429.0334,782.5026,24,1428.9323,747.5085,0,9,0,0,0,0,0,0,1
5,840,5,23.9,4681,903.3851,99,1,936.5422,1040.7597,20616.963,1388.7761,3167.0332,1676.9798,986.9243,4879.488,1697.2962,2961.0464,352.6453,1414.1535,1.6,527.1037,825.5485,872.218,1121.6433,715.9249,590.4464,1251.9462,3460.8805,928.5181,674.7866,475.965,869.9431,18,1385.4628,815.2868,0,9,0,0,0,0,0,0,0
3,582,7,25.6,2818,900.489,95,1,982.2481,1091.392,19967.3641,1429.2842,3223.3121,1663.9159,1120.2953,4748.1393,1580.594,2836.863,318.9036,1348.4887,2,599.3686,871.2933,988.5138,1148.6956,727.9256,601.4382,1262.8435,3021.6706,993.1695,762.1765,484.9646,887.2534,20,1463.585,913.0431,0,5,0,0,0,0,0,0,0
1,380,3,26.9,1681,780.0955,85,1,891.5354,1133.9233,19769.529,1487.0964,3311.2698,1720.8026,1120.7058,4573.0913,1587.4747,2722.2936,394.8878,1345.6934,2.7,691.064,880.6688,961.6229,1194.082,771.417,611.6823,1282.2166,2908.0179,1126.9446,737.1525,504.314,960.6366,14,1459.4827,979.1219,0,8,0,0,0,0,0,0,0
2,424,1,27.6,1673,815.6133,80,1,1010.1948,1171.3555,19988.1239,1454.7494,3337.4416,1725.2441,1157.1546,4624.6802,1603.4161,2760.4783,514.4885,1293.1856,2.1,766.2572,959.8868,1033.3823,1128.4929,775.0007,599.1253,1281.6967,2953.2973,1013.2603,745.9852,493.3976,938.689,34,1528.8169,996.6601,0,3,0,0,0,0,0,0,0
3,450,2,28.6,1821,787.4224,74,1,1249.6557,1122.0358,20149.248,1496.6844,3331.2415,1735.2813,1134.2519,4805.4413,1605.1057,2702.8058,642.6942,1360.7797,2.2,767.8617,907.3703,1015.2854,1138.7813,784.9222,581.4364,1290.8837,2949.8574,1124.4356,764.5032,458.9833,957.905,19,1522.8306,939.9438,0,7,0,0,0,0,0,0,0
4,525,2,29.7,2012,865.5521,68,1,1353.3134,1110.3562,20424.2788,1545.6855,3368.8914,1771.917,1252.9509,4927.4502,1610.2475,2756.6205,741.5953,1319.1366,3.1,744.0923,897.5328,1030.2271,1145.8507,755.0613,619.671,1307.282,2990.6196,1104.4324,730.562,484.6207,960.7544,29,1452.8471,992.6543,0,7,0,0,0,0,0,0,0
3,634,5,30.2,2231,899.6171,65,1,1427.8884,1107.9465,20543.9416,1502.0646,3475.856,1749.5913,1184.5765,4956.518,1647.9863,2809.8532,674.686,1350.5122,3.3,700.8979,878.3239,1000.1361,1231.0493,761.3672,603.2637,1216.5187,2940.058,1113.1692,676.7361,514.6886,1055.3356,27,1462.0142,1019.8217,0,6,0,0,0,0,0,0,0
4,652,2,30.6,2694,938.7915,66,1,1551.0976,1142.8658,20761.1622,1561.6642,3441.0257,1775.5216,1213.9612,4857.5871,1687.3242,2894.2165,667.676,1381.4354,3.7,654.689,882.958,974.2252,1242.8496,820.1879,618.6685,1230.4736,3025.6067,1146.3668,710.4679,535.0186,956.4387,24,1518.2162,1123.3011,0,3,0,0,0,0,0,0,0
7,732,5,30.7,3292,1042.7749,64,1,1556.2439,1153.5052,21059.7108,1610.6967,3470.4165,1775.3598,1249.1911,4980.9397,1706.2514,2925.1769,591.8534,1352.0229,3.5,706.809,900.3873,898.5896,1174.8487,707.7521,582.5615,1236.1656,3138.2963,1060.4633,740.4376,493.8821,985.1734,16,1452.5735,1023.0409,0,4,0,0,0,0,0,0,0
16,831,4,30.8,4081,1132.9695,63,1,1763.6778,1209.6585,22268.3032,1639.2203,3758.5267,1818.3312,1216.6221,5387.8743,1796.8683,3092.3452,523.8302,1339.5899,3.6,640.7687,877.5851,901.2193,1178.9482,769.7426,567.3902,1283.3713,3224.674,1017.6591,717.7931,471.251,977.8139,24,1550.4632,999.251,0,4,1,0,0,0,0,0,0
11,1044,9,30,4596,1229.9512,65,1,1938.9969,1218.4139,26219.0172,1869.0491,4402.3405,2183.6941,1232.0751,6222.2761,2191.1716,3831.606,609.5658,1336.3199,3.1,560.5748,854.0988,924.8298,1355.4823,767.1082,563.4522,1339.0287,3933.6898,1113.3507,751.384,513.4361,1070.2991,23,1585.19,936.5756,1,2,0,0,0,0,0,0,0
9,870,19,29.7,3296,1250.7996,68,1,2088.8458,1133.9955,28655.5386,1905.2205,5026.1774,2271.2052,1125.6418,6872.5553,2247.218,4297.305,678.57,1310.4959,2.4,487.0743,853.2791,878.136,1352.2836,774.829,579.6583,1337.8933,4522.2789,1105.6288,730.491,504.0326,971.3248,22,1513.5783,921.1007,0,2,0,0,0,0,0,0,0
10,728,11,28,3190,1312.697,77,1,2076.4463,1104.5569,30033.0604,1906.3561,5345.1171,2298.773,1063.47,7263.1251,2351.367,4592.0981,551.6268,1340.4167,2.6,569.0851,843.1227,906.2445,1347.7705,767.0912,594.4308,1377.2876,4723.3634,1158.5735,715.8085,463.4508,936.0279,19,1552.8606,933.5668,0,0,0,0,0,0,0,0,0
5,653,2,26.9,3533,1203.031,81,1,1863.6269,1020.9463,30440.8399,1893.1561,5443.2199,2296.9152,1017.8831,7349.7956,2429.6423,4812.0793,448.0625,1347.9632,2.6,540.9961,827.2685,875.0708,1241.6736,766.5372,602.1874,1237.7491,4669.2661,1099.9458,718.3094,480.178,913.5388,16,1546.7654,859.1021,0,4,0,0,0,0,0,0,0
8,748,11,26.2,3937,1217.9513,84,1,1579.1534,908.6666,29035.5581,1799.6096,5172.8211,2208.7956,930.8773,6815.6596,2371.7205,4681.974,419.7373,1309.7848,2,537.4591,808.7306,889.1921,1184.3391,711.0445,571.4589,1153.8574,4524.0277,1024.3619,686.361,443.4982,857.3754,16.5,1460.95,809.9729,0,7,0,0,0,0,1,0,0
3,593,7,25.9,2887,899.8111,86,1,1280.24,853.7697,27238.1672,1693.0841,4758.7393,2021.9685,793.5401,6243.8475,2294.3229,4489.7012,381.2456,1224.6875,1.2,413.4012,766.0339,757.81,1089.4168,660.3867,505.4655,1007.6619,4371.0014,873.6942,605.7202,394.3977,786.5471,8,1365.5023,722.1493,0,7,0,0,0,0,0,0,0
2,368,6,25.4,678,866.4999,87,1,1200.8596,803.2395,26627.8125,1594.0916,4639.8168,1932.8477,807.2187,6206.7323,2203.4701,4475.4347,372.9409,1179.2973,1.1,377.131,780.4371,727.7531,1048.6366,647.2678,491.8485,967.7218,4253.8074,850.6142,598.5163,393.4976,807.1134,8,1321.6119,687.0106,0,6,0,0,1,0,0,0,0
4,231,0,25.1,1,837.5942,87,0,1099.5487,832.924,25617.7364,1528.4026,4406.1551,1940.5235,784.3902,5990.5968,2103.2534,4219.326,350.3602,1211.6382,0.4,368.3611,782.6351,735.8241,990.3788,653.7374,490.7417,968.9329,4137.3179,829.5913,589.6661,411.6595,769.3191,16,1292.1611,672.6432,0,7,0,0,1,0,0,1,0
2,120,5,24.9,0,755.0821,88,0,1107.4366,813.3646,24894.4431,1416.0027,4239.2006,1937.678,786.2578,5880.6857,2043.1317,4070.3721,361.6857,1190.4716,0.6,358.2293,768.4165,733.128,952.182,650.0786,489.5249,937.644,4052.8353,815.9926,582.1635,412.5757,756.6194,10,1254.537,661.7385,0,8,0,0,1,0,0,0,0
0,72,2,24.6,0,771.5941,88,0,1102.3446,810.5153,24233.0985,1385.6234,3968.3033,1944.9385,799.4751,5792.1002,1987.2389,3925.7567,387.6778,1187.4739,0.6,350.0825,802.9709,735.4584,920.9477,647.8812,488.7725,936.6414,3982.9503,822.7091,574.7031,421.1771,756.4198,19,1246.1872,651.4455,0,7,0,0,1,0,0,0,0
0,41,0,24.3,13,700.3029,91,1,1013.3501,807.9731,23745.1375,1396.7323,3792.0688,1936.25,802.9495,5671.8339,1986.9024,3808.815,386.8809,1221.7142,1.2,356.3004,774.3097,731.3165,940.9814,654.1729,483.0033,932.8217,3876.6415,812.0844,555.8162,411.5573,735.0584,19,1275.8936,647.3503,0,8,0,0,1,0,0,0,0
3,100,0,24.2,715,650.9739,92,1,944.9581,791.2238,23064.9788,1366.1851,3612.1487,1916.7202,783.0471,5533.7718,1907.7999,3622.9879,410.8872,1226.7421,1.2,334.8243,795.1519,746.8701,955.9234,642.7253,507.5727,933.0791,3822.4234,794.4566,575.8817,436.4559,727.9003,21,1282.9418,639.4453,0,8,0,0,1,0,0,0,0
0,212,3,24,1024,649.9997,92,1,915.2393,759.2897,22480.0429,1327.2746,3414.2336,1849.3821,752.5872,5405.3684,1886.6374,3548.3373,377.0558,1234.0168,1.3,340.0685,785.553,710.4384,937.0126,647.365,500.75,949.8164,3764.9084,859.0409,560.5162,424.9531,768.5936,14,1283.9011,663.5179,0,8,0,0,1,0,0,0,0
0,516,1,24.6,2705,607.1163,92,1,909.3427,816.8357,22120.4383,1333.0766,3302.9428,1859.1962,766.6928,5274.093,1888.2892,3478.2085,365.394,1244.6613,1.4,345.7836,750.2708,768.3083,944.7851,674.4173,501.6361,983.8371,3684.2486,832.1356,559.6414,420.0999,754.4613,19,1300.3834,671.5139,0,5,0,0,1,0,0,0,1
2,840,0,26.1,4681,586.5974,87,1,882.0798,811.5705,21576.8756,1371.7694,3209.4905,1826.4159,760.955,5074.7579,1854.1126,3414.3151,383.4081,1265.4126,2,362.0751,790.045,802.8333,971.6849,692.8149,536.4731,997.6099,3523.8969,843.7629,566.0409,452.8351,733.0585,27,1302.1173,685.9064,0,2,0,0,1,0,0,0,0
6,582,2,27.9,2818,627.526,77,1,927.5124,854.3771,20834.2428,1377.6087,3142.7672,1835.4881,860.4873,4824.5703,1775.7547,3294.6478,393.6683,1294.1074,1.2,401.2175,801.0579,827.8153,1028.2657,660.6241,495.894,1022.5199,3345.6463,832.4962,569.8112,473.3331,766.8589,10,1237.7597,692.0995,0,6,0,0,1,0,0,0,0
2,380,4,29.2,1681,638.7501,69,1,909.3225,870.0788,20921.8171,1429.4553,3158.6875,1868.5777,857.6781,4774.8615,1844.5199,3214.1987,390.1242,1267.6447,1.8,447.4698,780.0884,827.7375,1106.2127,729.4586,532.2859,1068.2432,3262.8579,964.6732,638.1631,477.1129,781.3318,14,1368.6586,812.1951,0,6,0,0,1,0,0,0,0
5,424,3,30.3,1673,701.6944,66,1,1011.5296,865.0985,20912.4813,1408.8181,3169.9406,1916.2448,953.5429,4643.6764,1860.4014,3246.8746,490.0563,1324.4229,1.4,473.374,832.2542,848.3416,1102.5542,735.995,511.7466,1123.9472,3295.8211,982.1199,661.1576,445.0045,844.9318,32,1370.7043,856.927,0,6,0,0,1,0,0,0,0
4,450,3,31.1,1821,755.8384,62,1,1234.8302,856.7111,21923.8801,1503.6691,3335.5761,2046.6283,1015.4431,4900.88,1961.8527,3339.6571,598.5467,1276.0726,1.9,528.3212,874.6314,810.5747,1128.2586,739.6056,491.7028,1170.1991,3409.7157,990.707,618.5985,450.0523,851.6761,24,1425.9011,922.7853,0,5,0,0,1,0,0,0,0
4,525,6,32.1,2012,848.3473,59,1,1337.9512,877.9852,22617.2768,1543.7056,3491.9801,1975.7719,1008.9077,5046.0257,2007.9692,3458.1462,630.7694,1303.227,1.7,715.5568,814.2721,841.7932,1143.6243,728.5048,508.3397,1113.7342,3643.2873,1051.7688,589.4234,500.103,877.7536,32,1450.3908,958.676,0,6,0,0,1,0,0,0,0
6,634,3,32,2231,957.8286,55,1,1471.8515,831.6015,23013.721,1628.798,3523.0933,1979.8315,1000.6666,5180.3065,2024.3074,3469.8825,775.944,1356.4347,1.2,714.3484,849.4572,848.9429,1117.8601,765.1718,537.7943,1173.8678,3743.2253,1004.5387,607.0558,448.9284,912.0696,34,1464.2765,919.8819,0,6,0,0,1,0,0,0,0
6,652,8,33.4,2694,979.6343,51,1,1683.6861,860.8584,23935.6069,1749.0269,3779.596,2097.7317,1028.7915,5357.0034,2146.3437,3523.2038,836.0729,1357.6682,1.6,656.5919,846.2487,788.0434,1157.079,802.3601,541.9774,1183.553,3856.614,1105.1546,677.5371,491.7476,860.5798,32,1426.0874,970.0922,0,4,0,0,1,0,0,0,0
7,732,6,33.7,3292,1065.8044,54,1,1809.2716,893.9091,24973.4108,1800.0926,3954.2099,2084.3579,984.9377,5598.8426,2283.5731,3760.371,920.1288,1351.2157,2.6,746.8395,844.6048,812.493,1235.8821,772.9443,583.2242,1139.7494,4015.7863,1148.8101,714.843,488.8657,864.3314,35,1476.1774,965.164,0,4,0,0,1,0,0,0,0
3,831,5,33.5,4081,1227.913,57,1,2014.8047,1006.4589,27103.7504,1838.9847,4515.6444,2218.1821,1032.8904,6199.8412,2340.9314,4091.4677,809.8827,1348.4389,1.7,767.1053,847.1135,927.7479,1286.2145,767.332,608.2448,1182.1267,4395.4597,1118.261,684.3713,472.4082,923.3765,56,1503.2392,970.6988,0,3,1,0,1,0,0,0,0
8,1044,5,33.1,4596,1430.9714,57,1,2099.6657,970.4796,29161.8975,1821.1434,4949.7079,2206.4724,1048.2519,6789.1046,2532.9559,4652.5294,792.0943,1342.0381,2.9,726.9897,859.0473,920.7175,1304.7984,771.4144,579.7655,1174.6033,4655.7442,1058.3912,708.9207,458.6764,945.7122,48,1554.2397,912.1386,1,3,0,0,1,0,0,0,0
5,870,7,32,3296,1558.8925,65,1,2015.9668,984.587,30628.7759,1849.4258,5479.2419,2242.9949,1046.9045,7024.7832,2542.8605,4928.7388,743.1752,1244.7035,2.4,697.6836,857.3543,868.8249,1302.3571,700.3918,526.2407,1200.703,4969.6779,1070.3105,657.8983,430.547,897.1125,70,1591.0529,891.0696,0,2,0,0,1,0,0,0,0
6,728,3,30.2,3190,1519.1069,70,1,2101.7901,959.5035,31219.4193,1824.1767,5519.6001,2260.687,1034.221,7144.6,2616.5295,5150.1572,579.5096,1256.1458,2.6,716.9828,854.8376,908.2097,1263.2104,700.6742,535.0462,1114.8718,5102.1564,995.2959,677.9158,439.6799,911.653,55,1601.5124,856.189,0,0,0,0,1,0,0,0,0
5,653,6,29.2,3533,1400.6859,72,1,1921.1818,965.5405,31024.3002,1823.6907,5455.7222,2266.35,1020.7892,7034.5523,2502.445,5322.7569,469.4765,1316.3878,2,617.7364,808.5939,839.9823,1197.9923,702.3581,559.1259,1047.8891,5095.3382,969.8895,643.4081,454.2223,905.8904,35,1523.4449,823.0353,0,0,0,0,1,0,0,0,0
8,748,6,28.3,3937,1234.9294,80,1,1560.5523,942.9536,29536.6125,1723.1124,5322.2418,2115.9854,948.1524,6680.3578,2388.0605,4995.2817,420.3211,1305.1018,1.3,529.575,784.8471,807.0131,1164.8697,651.1835,538.4386,1058.9088,4792.5206,915.029,640.7223,424.4134,884.2385,24,1519.0523,842.4804,0,0,0,0,1,0,1,0,0
2,593,6,27.7,2887,997.5676,81,1,1274.2178,877.9071,27964.034,1581.8975,4885.9982,2045.1416,811.704,6323.4467,2318.3412,4879.5201,413.4293,1181.5667,1.9,459.1552,757.544,824.3602,987.102,648.4481,490.3932,940.7406,4570.0219,810.4037,579.9079,411.39,764.5501,28,1359.6668,685.4674,0,0,0,0,1,0,0,0,0
8,243,6,27.1,1,880.4823,83,1,1144.834,794.3941,26673.9528,1502.8415,4631.911,1961.8435,805.1542,6058.5725,2225.7535,4658.7206,395.9003,1125.6668,1.6,468.5687,738.5438,807.6066,900.0811,632.5552,484.1977,902.5053,4332.8953,761.7759,554.6005,412.8578,778.7683,26,1301.4149,716.4455,0,0,0,0,1,0,0,0,0
