"y","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m20","m25","m30","m35","m45","m50","m55","m65","f15","f20","f35","f65","bus_passenger","sub_passenger"
4,21.4,0,1.9,43,0,3,11,457.96,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4074.0421,3590.9935,2147.338,1674.4354,1169.0086,908.9829,886.9491,487.5649,1769.3039,5775.5619,1509.5923,634.0068,616,2814
8,20.9,0,3.2,46,0,2,22,436.81,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4250.6081,3676.3116,2131.4058,1581.2721,1180.8921,914.341,923.5097,475.3204,1822.303,5772.8825,1415.4561,635.5482,700,3438
2,19.6,0,2,50,0,1,26,384.16,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4449.8516,3906.4889,2244.3829,1688.2086,1182.4399,981.4988,955.4008,464.8016,2037.5441,6076.0679,1403.8068,653.3743,821,4483
4,18.7,0,1.8,50,0,1,19,349.69,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4733.0416,4205.9219,2272.7399,1678.2083,1186.0066,938.0719,928.2634,461.5498,1959.2118,6448.9502,1400.4996,605.9974,955,5289
7,17.2,0,2.2,56,0,5,10,295.84,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5258.21,4486.8742,2445.9583,1636.8232,1137.2145,949.6369,948.8806,447.504,1930.9504,6800.5155,1283.5685,612.399,913,3491
5,16,0,1.9,63,0,5,43.5,256,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5540.545,4695.4298,2547.5434,1548.7351,1129.4713,899.5372,924.1361,486.5189,1906.1396,7107.2916,1316.0081,613.1999,666,3414
6,15.4,0,1.6,65,0,2,11,237.16,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5427.1716,4822.744,2470.3364,1577.3766,1095.8612,935.1323,928.6317,459.1698,1666.3103,7206.8393,1307.0402,549.8166,714,3652
9,15.1,0,2.5,69,0,7,11,228.01,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5496.0302,4920.9288,2399.3066,1619.5829,1043.4586,893.9908,894.651,449.3739,1577.3913,7117.9128,1298.5257,537.2229,726,3775
6,14.6,0,2.7,72,0,8,16,213.16,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5348.3019,4720.1829,2389.7686,1529.6859,959.2383,831.2033,839.6495,413.3154,1356.2263,6935.7673,1262.9889,493.8957,549,2647
3,14.3,0,2.3,74,0,8,14,204.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5011.4762,4551.7186,2274.7888,1459.2269,962.2731,820.5715,821.3923,408.2995,1252.8412,6735.8782,1250.261,501.0562,356,3
5,14.3,0,1.6,73,0,10,44.5,204.49,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4892.981,4405.9444,2223.9368,1478.2268,965.3796,779.2902,844.2764,413.3803,1206.8716,6561.5971,1285.1621,495.4653,134,0
4,14.4,0,2.9,71,0,10,14,207.36,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623.1401,4163.248,2130.4028,1440.8745,999.7189,781.6255,845.2801,447.8731,1208.1203,6432.5938,1274.7493,496.3715,85,0
0,14.3,0,2.8,70,0,8,10,204.49,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4415.8468,4015.8166,2030.4088,1396.0789,1000.8175,802.3316,838.9083,440.7311,1183.8557,6256.4219,1293.8667,513.8099,57,0
4,13.9,0,2.3,72,0,10,10,193.21,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201.7872,3877.708,1998.4091,1346.1806,974.7924,801.2799,828.3207,439.4592,1141.5529,6134.0674,1232.0847,497.8058,63,13
0,14.1,0,2.6,72,0,10,11,198.81,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914.405,3776.0109,1947.2555,1328.6222,959.2015,790.6836,809.8016,427.0526,1084.4043,5818.8083,1220.8716,508.9862,100,500
1,14,0,2.4,72,0,10,11,196,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728.9097,3682.0366,1918.7623,1312.997,957.1818,787.8806,778.287,428.3113,1026.5441,5788.4737,1214.8358,520.7498,122,534
1,14,0,3.1,71,0,10,14,196,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3661.8119,3603.8566,1883.9152,1282.5783,973.2918,792.8069,748.4659,432.8824,1013.7835,5640.5774,1190.8179,524.6829,121,657
1,14,0,2,71,0,10,7,196,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.4153,3484.3831,1845.0805,1275.6445,974.8869,787.8212,731.0867,436.161,951.2452,5455.1613,1179.5309,560.0077,228,982
0,14,0.3,2,76,0,10,11,196,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481.7,3453.4547,1896.3101,1299.3697,954.9673,811.5477,770.4206,463.1859,923.367,5313.7229,1169.8954,568.704,262,1314
1,14.2,0,1.5,76,0,10,16,201.64,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3508.7759,3363.6715,1878.1634,1354.4349,1012.7688,817.7969,759.7374,421.3119,953.4734,5309.2948,1225.6115,532.773,280,1330
0,14,0.3,2,82,0,10,15,196,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3539.1416,3382.1794,1959.2801,1429.5878,1061.9622,855.3312,802.7123,395.9388,1067.6065,5315.7422,1389.9042,532.0824,274,1409
1,13.7,1.3,2.1,89,0,10,9,187.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3645.9577,3539.0427,2031.0661,1623.059,1142.7622,853.7885,756.8958,405.685,1226.3999,5386.611,1447.4506,535.8027,344,1721
0,13.8,1.6,1.2,90,0,10,10,190.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3764.1402,3545.0543,2131.9833,1531.2133,1127.4015,874.2068,828.1188,415.709,1467.7652,5464.2542,1368.8243,529.2024,410,1953
0,13.6,2.3,1.6,93,0,10,16,184.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3836.3243,3672.269,2215.4045,1611.3697,1118.6573,853.4968,823.2351,399.0996,1532.6068,5525.1851,1417.5257,544.9707,391,2123
0,13.6,2.9,1.6,95,0,10,19.5,184.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3995.3888,3708.43,2253.0691,1588.7091,1153.5408,899.6885,813.2645,405.2097,1638.9199,5840.0314,1428.5004,547.9093,512,2322
0,13.6,2.8,1.6,96,0,10,9,184.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4137.4565,3788.6232,2177.4611,1603.9857,1028.6135,875.7703,811.8052,434.9778,1707.5841,5993.5317,1388.5433,587.5733,512,2409
0,13.6,0.9,1.3,95,0,10,4,184.96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4551.8489,4047.9007,2277.9033,1626.5856,1016.083,876.3164,808.5853,394.718,1757.8096,6196.5085,1414.3284,556.3613,524,2691
0,13.5,1.6,2.6,97,0,10,5,182.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4951.7642,4265.269,2375.3004,1652.8749,1046.6876,934.7788,795.5039,391.6671,1775.4719,6530.557,1301.5835,514.3158,500,2434
0,13,3.8,4.6,96,0,10,10,169,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5130.0081,4442.2077,2370.2649,1568.2244,1080.9642,927.7479,830.9384,390.743,1818.1503,6820.3671,1387.6238,564.2341,429,2483
1,11.1,1.5,4.2,94,0,10,6,123.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5239.9678,4591.8974,2390.136,1569.4751,1021.3148,871.8832,830.2009,411.4398,1761.1864,7240.186,1369.437,557.8411,433,2758
2,11,1.1,1.7,94,0,10,19,121,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5301.4458,4634.387,2370.8814,1573.7587,1046.9238,933.6344,837.1958,406.8665,1701.2381,7297.523,1371.4912,551.7841,492,2562
2,10.8,0,1.5,93,0,8,26.5,116.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5107.7951,4483.6377,2215.2386,1479.8379,996.6775,905.5585,784.1108,417.6546,1450.5413,6936.3037,1321.1003,531.7342,454,2811
5,10.9,0,0.9,91,0,8,32.5,118.81,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4845.6171,4244.9289,2125.2797,1426.8706,958.9609,790.7168,766.1462,372.451,1240.0633,6730.7246,1260.6687,485.3636,393,1639
4,10.9,0,1.1,93,0,2,37.5,118.81,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797.9938,4247.876,2096.1318,1410.9883,1025.8004,816.0097,781.6739,367.5288,1165.4481,6651.1057,1258.1515,481.9419,208,1
1,10.9,0,2.9,89,0,10,13,118.81,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680.4998,4077.3215,2020.8889,1445.8176,1009.7354,795.4671,790.1284,384.6417,1178.3526,6385.0211,1252.1712,504.7699,42,0
0,10.6,0,3.2,86,0,1,8,112.36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4453.0633,3987.9559,1929.3637,1436.037,1020.9529,801.2719,762.249,391.6207,1110.2025,6311.9566,1234.9606,493.4743,50,0
2,10.2,0,2.8,85,0,4,8,104.04,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4270.0172,3894.037,1920.9688,1398.0503,1020.654,795.6723,772.1431,388.9147,1073.8423,6205.7549,1230.857,504.4507,30,0
1,10.1,0,2.9,78,0,8,5,102.01,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102.702,3752.8893,1874.3987,1352.225,1026.4991,791.1239,760.5839,421.7114,1049.5146,6035.3059,1213.9835,499.2457,37,14
0,10.1,0,3.6,77,0,8,27.5,102.01,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877.7163,3660.3492,1867.6448,1361.6806,1031.7659,783.9297,768.7478,397.2535,1022.031,5945.7312,1205.2733,491.0742,104,631
0,9.9,0,4.3,77,0,7,7,98.01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756.9374,3618.947,1834.0271,1356.861,1039.0377,781.7941,759.732,399.9299,990.4118,5846.2547,1236.1946,504.6517,164,565
1,9.4,0,3,74,0,5,26,88.36,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667.9218,3516.2044,1837.2249,1316.6604,1020.2229,796.4014,802.0173,399.4754,979.7607,5723.6482,1243.4706,511.7533,156,685
1,9.3,0,4.5,73,0,7,4,86.49,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629.7051,3454.6719,1813.8298,1304.9303,996.9178,770.6385,791.4699,422.144,961.8152,5630.8276,1220.8501,467.5398,236,1082
2,9.7,0,4.1,70,0,8,35,94.09,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3659.4158,3361.905,1832.8232,1391.5732,990.1522,831.6497,784.5551,419.1581,1004.8306,5590.8935,1243.6044,495.9492,265,1310
1,10.1,0,3.9,67,0,5,7,102.01,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3679.2134,3358.9989,1791.7112,1424.0712,1017.704,858.7659,792.9406,426.6123,1024.0157,5609.9206,1280.572,494.9985,229,1191
2,11,0,3.1,63,0,9,8,121,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3840.1081,3400.4305,1841.3329,1497.5511,1039.6984,885.4462,871.554,404.5084,1170.5908,5695.1807,1269.5585,537.23,281,1427
7,11.3,0,3.8,63,0,8,20,127.69,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3996.0369,3507.1288,1893.356,1570.3403,1080.7081,935.4306,859.3949,448.3863,1400.8459,5911.7896,1361.0399,539.2401,369,1631
2,10.6,0,3,73,0,8,22,112.36,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4021.5139,3682.2352,1901.1524,1570.8117,1096.3293,948.102,871.6128,436.0433,1592.7065,6210.9723,1405.9764,555.7568,514,2007
1,11.3,0,5.1,64,0,8,12,127.69,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4233.712,3654.0524,1978.8391,1595.4017,1088.5445,978.7264,895.8407,481.3825,1718.1867,6301.2474,1490.6197,551.0642,473,2279
4,11.7,0,4.6,65,0,8,21,136.89,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4412.1717,3831.2213,2021.0354,1564.8079,1088.2052,1004.7766,917.7998,459.2471,1846.2782,6465.8729,1399.8691,587.1991,522,2622
7,9.9,0,3.1,79,0,9,18,98.01,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4443.4329,3841.633,2151.2974,1532.5192,1049.1033,980.6494,904.6778,463.5737,1897.8749,6491.7995,1332.2948,600.4604,560,2783
1,10.2,0,4.1,70,0,9,17.5,104.04,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4587.4788,3956.89,2186.5935,1564.9158,1063.985,1000.159,874.8007,467.2069,1977.6964,6690.2795,1398.5081,552.9024,580,2759
3,9.4,0,5.6,71,0,6,10,88.36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4927.7956,4106.8134,2245.3427,1635.2703,1134.8957,1016.4831,851.6432,466.2792,2140.2041,6982.2461,1413.4503,541.8352,566,2740
4,8.7,0,2.8,73,0,7,13.5,75.69,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4903.5588,4261.0748,2206.229,1545.7014,1116.3567,1020.633,854.6718,441.6568,2086.7202,7140.7428,1472.1642,517.0633,528,2521
1,8.4,0,3.7,73,0,2,13,70.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5004.2143,4196.2764,2155.0268,1485.4607,1049.0876,972.6352,845.1055,427.404,1968.9633,7285.2143,1464.905,548.9031,503,2789
0,8.2,0,2.9,78,0,9,12,67.24,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4866.0357,4133.039,2149.3805,1481.0362,1047.7505,924.3562,852.6747,449.8265,1728.7443,7162.1601,1363.7427,526.4374,504,2604
3,8.4,0,3.7,77,0,9,19,70.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4532.1471,4035.2627,2030.6106,1412.4567,1029.3079,910.5881,854.8582,428.6092,1458.0014,6924.1799,1326.077,493.4206,457,2362
8,8.5,0,3,79,0,4,32,72.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4208.5434,3869.4923,1988.2611,1360.0825,993.6665,734.2276,802.0091,389.2321,1208.4809,6458.0664,1271.0815,468.5525,278,1157
2,8.5,0,4.1,74,0,9,36,72.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4192.3789,3876.6989,1955.3649,1336.566,955.2227,741.8898,804.32,370.1647,1139.8364,6541.8534,1296.3616,478.1001,155,287
3,7.9,0,2.6,76,0,1,37.5,62.41,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110.3954,3852.7096,1953.2477,1290.6424,991.3645,755.9188,818.0493,379.453,1128.5835,6438.2613,1324.0094,481.8243,64,0
1,7.6,0,2.8,79,0,0,35,57.76,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954.6999,3818.7937,1951.8573,1289.0599,980.3358,764.7106,811.4875,408.9393,1100.3781,6377.4634,1348.7445,485.0546,57,0
1,7.4,0,1.5,80,0,8,32.5,54.76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935.5864,3835.9816,1976.0983,1333.4757,970.3398,755.7427,821.887,398.8459,1076.4253,6388.6571,1344.2641,467.6298,30,0
0,7.6,0,1.8,80,0,9,5,57.76,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877.2573,3776.936,1875.4664,1326.3533,961.6405,767.6862,765.7378,387.3533,1055.3272,6301.8952,1379.8524,477.8236,31,14
0,7.8,0,2.4,79,0,7,26.5,60.84,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785.0645,3739.4855,1916.0293,1323.1053,967.601,783.3485,811.7093,393.8971,1046.6213,6258.8933,1362.3491,469.7377,107,718
1,7.8,0,1.7,79,0,8,8,60.84,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758.9075,3673.7767,1913.7532,1342.6208,1015.1847,846.4756,822.5204,417.3505,1064.4116,6162.9641,1358.1096,511.4379,239,1029
1,7.6,0,1.4,82,0,3,14,57.76,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682.5903,3588.0147,1933.6276,1412.8222,1120.1948,927.9008,933.0918,465.3021,1144.9314,5979.8345,1299.361,504.4366,530,2896
16,7.7,0,2.4,82,0,1,17,59.29,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3909.1441,3245.6093,1786.5674,1235.5403,1150.7586,956.9044,979.3124,491.9484,1226.2641,5992.8255,1306.4751,525.4314,774,4900
13,9,0,3,76,0,1,10,81,1,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010.4546,3016.0402,1710.3918,1303.2348,1234.4952,1039.6367,1047.8719,553.472,1323.8355,5966.0807,1358.398,580.2064,616,3101
5,10.7,0,1.7,70,0,1,20,114.49,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4389.4174,3073.3935,1750.6712,1356.3683,1262.8185,1103.9532,1038.3207,533.232,1518.7562,6255.5687,1490.7571,574.4154,398,1949
5,12.3,0,2.8,66,0,0,36,151.29,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4668.9414,3190.6918,1742.845,1409.1445,1261.0462,1059.3218,1073.321,543.3996,1706.9274,6703.6361,1504.1465,588.796,389,1693
6,13.2,0,3.1,61,0,0,41,174.24,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4919.1236,3170.5174,1738.9733,1461.4611,1349.9257,1131.79,1064.6813,544.12,1817.6904,6853.0712,1535.2717,587.6087,399,1848
7,15,0,2.7,58,0,0,48,225,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4903.9759,3101.2715,1745.5023,1397.1493,1266.9794,1149.0831,1129.6527,534.4445,1968.8502,6674.413,1539.7629,620.5584,481,2304
6,15.5,0,3.1,57,0,0,47,240.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4885.742,3180.4645,1754.9813,1479.5371,1354.0576,1099.285,1105.999,586.3984,2010.5743,6540.4937,1560.7128,638.7604,543,2340
4,16.3,0,2.7,54,0,0,44,265.69,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4847.7831,3145.2354,1731.5639,1510.0624,1298.3468,1129.1451,1126.0919,528.9366,1994.5453,6540.5609,1398.2651,629.7646,611,2570
5,16.1,0,2.6,53,0,0,31,259.21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4832.5453,3105.0867,1735.9375,1535.8654,1323.058,1113.1208,1001.3079,493.6029,1892.5185,6475.3795,1390.0919,569.1921,693,3083
10,15.9,0,3.1,53,0,0,31,252.81,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5085.6451,3240.1166,1832.7721,1584.2324,1412.1118,1098.9485,999.4335,520.6441,1928.4787,6771.834,1395.2253,553.7809,829,3951
18,14.4,0,1.7,54,0,0,20,207.36,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177.4957,3800.453,2109.769,1726.401,1462.1482,1200.8525,934.7631,512.4824,2129.0646,7382.4319,1569.395,589.6209,1047,4413
12,13.3,0,1.1,57,0,0,22,176.89,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5199.4452,4141.7862,2202.1704,1847.8603,1293.1565,1134.7606,918.4091,482.6521,2003.9303,7533.5885,1540.167,574.104,874,3062
8,12.2,0,1,67,0,0,19,148.84,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5112.4522,4073.5072,2106.7028,1725.5112,1376.8848,1124.7444,877.0007,448.54,1989.6621,7502.0442,1521.1813,567.0454,759,3129
10,11.5,0,1.8,72,0,0,18,132.25,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4932.8321,4058.9664,1955.2128,1659.2535,1248.2544,1040.7418,863.5219,425.8465,1744.9019,7337.179,1511.8043,577.6369,649,3005
7,10.7,0,1.7,68,0,0,20,114.49,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4662.6974,4016.3145,1937.0727,1556.0962,1150.1094,946.5413,814.5604,419.358,1604.8309,7082.0707,1382.0567,535.0663,705,2738
6,10,0,1,72,0,0,12,100,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4356.8117,3910.1786,1959.9108,1472.6446,1076.667,913.1761,777.8099,379.4707,1297.7235,6668.7661,1293.2738,465.4017,363,1310
5,9.5,0,1.1,77,0,0,17,90.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4227.0618,3921.9148,1953.055,1423.0018,1053.1285,856.2645,761.6971,398.0238,1194.3848,6589.0011,1288.844,452.4672,155,287
4,9,0,0.9,80,0,0,14,81,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4236.1308,3873.0737,1909.4275,1375.2402,1074.3395,859.3826,767.1929,397.9118,1136.797,6513.649,1332.1616,464.7636,64,0
4,8.5,0,1.2,80,0,0,17,72.25,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4071.7665,3752.1795,1959.9785,1394.1387,1073.3072,877.5383,771.8575,414.0094,1147.7932,6487.543,1340.3819,461.4268,57,0
1,8,0,1.8,81,0,0,10,64,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004.5376,3794.1525,1964.9378,1389.2822,1036.4071,893.3933,746.7641,393.1683,1167.5002,6479.7327,1335.3975,458.3541,30,0
1,7.7,0,2,85,0,0,13,59.29,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951.3835,3744.9948,1925.7779,1393.998,1034.9221,874.5745,727.6732,406.3076,1121.9654,6329.799,1345.2058,483.907,31,14
0,7.5,0,1.8,88,0,0,18,56.25,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3864.9197,3707.4199,1960.4948,1388.1529,1059.0718,858.1611,709.5699,402.33,1171.3948,6369.1746,1352.7979,473.4781,107,718
2,6.8,0,2,89,0,0,14,46.24,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793.2786,3664.4201,1967.5578,1377.1845,1084.0922,908.0336,764.0121,413.6809,1118.5031,6275.185,1378.5631,542.4683,239,1029
3,6.6,0,2,91,0,0,16,43.56,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682.6698,3460.5069,1926.6522,1392.1094,1156.9723,988.0271,855.3481,432.3459,1222.7963,6073.9327,1404.7728,551.8965,530,2896
16,7.9,0,0.9,92,0,0,23,62.41,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099.0432,3086.6787,1813.8314,1341.0938,1267.44,1012.3488,883.6457,499.9452,1276.4335,6164.8021,1411.305,585.0774,774,4900
12,10.8,0,3.1,79,0,0,13,116.64,1,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201.8052,2913.0467,1721.5085,1394.2331,1278.8898,1074.1441,976.9368,544.2867,1229.4098,6071.4602,1436.5181,593.3056,616,3101
8,13,0,1.9,70,0,0,33,169,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4539.1662,2924.6994,1675.6355,1512.8303,1302.6391,1131.8866,1014.4108,529.8519,1389.3159,6282.6993,1442.3313,627.6538,398,1949
7,15.3,0,2.6,60,0,0,41,234.09,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4922.3641,3015.9341,1695.8232,1547.5878,1333.2515,1124.5835,1042.8012,515.689,1601.6158,6489.9196,1515.3811,601.0099,389,1693
