"y","m20","bus_passenger","past_rent","temp","f15","sub_passenger","m35","wet","sunny","f20","m25","most_use","m50","f50","m0","m40","f45","m30","m5","f65","f0","f25","f60","m45","f70","f35","f40","f30","m55","f55","wind","m65","m60","m70","dust","cloud","X18_19","rain","semester","X17_18","X22_23","X7_8","X21_22","X23_24"
0,5298.0944,534,1,18.5,1875.2474,2542,1478.2994,91,0,7098.7779,4432.5869,28229.7137,911.169,913.5021,603.5699,1047.0905,936.5021,2300.271,1372.6098,533.6873,753.5119,4267.6773,686.1796,1148.239,1156.8466,1396.4698,928.2664,1957.537,819.8372,818.7802,2.9,424.6393,560.0924,826.1303,29,10,0,3.8,1,0,0,0,0,0
2,5389.9167,459,0,17.9,1823.6574,2881,1558.7585,89,0,7216.0828,4597.8358,28888.4786,942.4692,857.9971,612.9717,1058.8134,911.4938,2361.8672,1367.2909,552.2399,697.2076,4376.7886,692.7125,1101.3573,1108.7025,1379.6213,906.4911,2007.6077,873.5276,825.5709,2.5,412.3568,571.4339,825.7072,20,10,0,1.7,1,0,0,0,0,0
1,5347.2246,539,1,17.7,1607.3293,3002,1534.9725,92,0,7259.0138,4581.6335,28854.1463,931.3413,883.5916,579.6363,1048.4315,906.9745,2283.1189,1218.961,539.7697,532.5735,4456.2919,682.0123,1041.2202,1122.2176,1399.9883,912.5965,1991.9028,879.2735,790.337,2.1,458.0522,576.7633,815.6535,17,10,0,0.3,1,0,0,0,1,0
1,5017.1983,514,0,17.4,1451.6568,2908,1489.1089,95,0,6891.2554,4552.6659,27827.2513,882.4263,868.7543,585.6986,1044.5341,937.815,2219.5268,1073.4234,534.0474,541.1226,4314.9448,670.2379,1042.0364,1117.8636,1385.1021,844.4923,1957.4491,873.0696,718.7126,4.1,430.5951,586.019,817.3385,17,10,0,1.8,1,0,1,0,0,0
0,4692.8055,473,1,17.3,1320.9035,1840,1422.0559,97,0,6548.2992,4347.6581,26468.78,808.3342,793.058,367.8814,972.0946,851.7925,2191.8761,976.4009,491.3014,355.8822,4074.9262,650.6995,1023.0117,1129.2215,1300.6463,722.1541,1890.5127,803.3116,672.1759,2.9,383.129,538.6855,728.9996,12,10,0,3.3,1,0,0,0,0,1
0,4618.671,215,0,17.5,1227.2849,4,1425.3161,97,0,6387.2563,4234.8896,25963.3563,782.1628,775.2199,369.5173,973.8607,837.6546,2167.3586,934.3691,506.2601,341.8134,4006.5482,636.6773,1045.9575,1107.7939,1249.4425,698.8768,1873.874,772.0972,660.684,2.5,393.7737,538.8692,741.4801,18,10,0,1.5,1,0,0,0,0,0
3,4530.7141,23,1,17.7,1181.3879,0,1343.2445,99,0,6248.0776,4121.3015,25335.3782,780.69,776.635,374.2926,943.7706,815.6918,2082.5091,926.7337,500.4363,320.6033,3899.9323,661.7483,1054.8702,1150.3093,1267.2529,730.3098,1842.3462,777.4295,647.3612,1.6,399.3594,542.6986,724.5832,11,10,0,1.2,1,0,0,0,0,0
0,4315.5196,34,0,17.9,1164.0854,0,1313.2584,96,0,6252.2622,3997.8065,24827.8049,803.1994,771.1892,368.3749,921.375,795.3747,2053.7382,845.0692,496.2699,360.3022,3834.5468,634.9676,1019.78,1161.528,1251.8405,713.0902,1808.8327,759.2489,659.2995,1.7,400.0596,510.2744,740.3091,22,10,0,0.9,1,0,0,0,0,0
0,4192.3616,27,0,18,1088.219,0,1280.2061,99,0,6121.3485,3907.0439,24323.9546,810.8799,765.6888,370.2417,910.054,783.1426,1972.3994,844.3679,507.8971,381.2593,3750.4184,633.5977,1010.2271,1157.2662,1293.5207,752.8221,1806.656,784.7433,640.243,1.8,406.6369,507.4183,750.7357,24,10,0,4.4,1,0,0,0,0,0
0,4025.5767,64,0,18.2,1102.4053,14,1287.7605,99,0,6047.9416,3878.4945,23937.5175,812.5551,772.5714,387.3646,924.719,775.6627,1950.8645,806.245,485.7618,373.8093,3684.7646,640.5207,1027.797,1146.7053,1280.3751,749.4082,1781.74,782.9337,647.5663,1.4,415.342,530.7631,753.4573,24,10,0,3.5,1,0,0,0,0,0
0,3780.4581,141,0,18.4,1028.6254,653,1289.8548,100,0,5903.8127,3760.6072,23398.9864,801.1891,776.1817,384.0903,943.4744,770.0556,1944.4996,688.9829,485.8987,380.9189,3669.1375,630.0671,972.432,1140.6357,1298.7132,735.7734,1751.9033,788.0496,667.5018,2,411.6282,534.9063,776.4208,15,10,0,3.2,1,0,0,0,0,0
0,3641.6447,149,0,18.6,997.1416,564,1262.0509,100,0,5751.5396,3671.1815,22828.562,814.1566,781.9719,398.4972,896.7966,778.8797,1892.257,662.7154,496.5961,366.7491,3596.199,663.5374,977.2691,1187.8188,1272.6994,733.9999,1740.9899,752.8767,644.8122,1.7,428.5792,543.7771,776.2788,12,10,0,1.9,1,0,0,0,0,0
0,3540.759,152,0,18.9,953.873,634,1233.2633,99,0,5618.5344,3569.4589,22309.6316,819.1651,780.0339,404.3755,909.9432,786.7807,1856.0051,628.6982,526.8995,375.1555,3516.6665,637.5556,973.6561,1153.4773,1252.5547,733.6759,1722.3897,764.3632,657.4399,1.3,436.5708,507.8293,784.4994,8,10,0,1.8,1,0,0,1,0,0
0,3536.7411,248,0,19.2,978.0199,898,1236.0073,99,0,5486.4478,3495.8055,22006.135,824.0769,818.4476,448.2564,910.2261,788.4236,1890.5119,685.3131,543.9762,383.6874,3439.3132,672.4374,986.7996,1151.4751,1205.3178,756.6306,1715.9904,777.9045,708.6324,0.9,374.4991,496.8585,812.2728,7,10,0,2.1,1,0,0,0,0,0
0,3518.1784,206,0,19.6,1008.8587,1209,1241.4739,99,0,5434.3801,3432.9867,21885.9752,863.229,860.2729,516.292,927.2691,838.8023,1916.6306,701.2227,500.767,375.1034,3395.7097,696.279,983.3657,1182.65,1267.5509,771.4378,1679.0649,804.9173,723.6733,0.6,412.5441,517.3878,781.2213,8,10,0,2.8,1,0,0,0,0,0
0,3566.29,219,0,20.1,1024.5528,998,1327.3678,99,0,5400.1765,3429.497,22135.6227,892.2078,858.9867,474.0456,933.8663,866.5825,1922.7127,688.9653,553.676,436.1702,3423.7931,732.7364,1047.6991,1153.2978,1320.9093,848.3719,1744.8763,843.2552,736.3895,0.8,432.4924,566.1868,802.8645,12,10,0,2.6,1,0,0,0,0,0
0,3617.8126,228,0,20.6,1124.6067,1287,1379.0546,100,0,5465.0605,3459.447,22442.8206,926.8558,921.3816,485.0821,993.0185,911.6586,1929.4489,804.6363,564.8049,562.1024,3437.0702,718.2696,1128.4923,1189.5515,1385.6627,913.4714,1769.2641,887.518,757.7836,0.8,449.1079,585.0885,788.0646,15,10,0,1.5,1,0,0,0,0,0
0,3878.0995,301,0,22.3,1297.2798,1509,1398.7228,100,0,5712.6009,3414.9108,23311.1127,947.5232,923.5336,571.4009,1042.6304,952.9257,1993.4638,908.6414,543.6899,719.0024,3610.3925,754.9412,1171.0107,1160.2356,1396.2606,957.9354,1906.6618,907.1285,842.9263,3.3,447.7266,596.6719,788.2773,12,10,0,10.9,1,0,0,0,0,0
1,4044.6006,377,0,22.6,1398.9542,1698,1497.5077,100,0,5921.8082,3485.3494,24090.9963,994.1528,957.76,623.356,997.7128,1005.2744,2016.2824,954.1145,552.993,956.4268,3717.8663,759.4858,1141.2962,1145.6171,1496.5883,982.71,1910.9934,935.5176,897.6643,2.7,483.5876,578.4162,816.4682,13,10,0,2.5,1,0,0,0,0,0
0,4215.1541,371,2,22.9,1549.6011,1884,1553.5919,99,0,6112.8498,3599.1039,24793.0072,1010.1934,988.3911,627.3572,1011.3994,972.5123,2079.1755,1089.2559,586.224,1081.0118,3753.1552,746.6071,1191.6351,1147.3952,1455.1544,959.5613,2024.8224,913.1888,894.5181,3.3,483.6698,629.296,793.1969,19,10,0,2,1,0,0,0,0,0
1,4243.2602,429,0,22.9,1679.3469,2187,1568.3145,99,0,6275.287,3705.2765,25186.1136,1051.6758,951.4177,670.7478,1025.4906,1019.7537,2081.1037,1203.8287,593.4092,1078.8128,3791.9224,737.5089,1244.4329,1167.7525,1438.5508,937.5797,2082.3985,925.2826,880.5007,3.6,465.6354,585.4596,823.8179,13,10,0,1.9,1,0,0,0,0,0
1,4286.9695,486,4,23,1782.2791,2296,1536.9467,97,0,6307.489,3731.0888,25379.7478,1074.2679,950.8798,790.8156,1064.8151,1049.5093,2073.6643,1334.6099,584.7758,984.1088,3873.8477,759.2077,1231.0053,1156.5058,1441.8662,958.9687,2127.8756,898.3625,907.4375,4.2,451.2736,634.8949,872.9293,13,10,0,0.5,1,0,0,0,0,0
2,4522.232,533,2,23.2,1836.1341,2599,1530.7011,97,0,6642.2376,3964.2397,26431.2832,1047.1717,898.041,752.9082,1028.8973,1013.2987,2150.654,1392.7369,627.9307,825.1611,4023.974,730.423,1193.9523,1218.6261,1452.5582,923.7534,2144.6866,923.1732,893.1322,3.2,435.7907,658.174,862.3789,18,10,0,0.1,1,1,0,0,0,0
2,4644.2291,511,1,23.2,1894.6495,2276,1583.1897,96,1,7077.5167,4102.947,27365.2554,1051.7089,910.0841,614.6282,1033.6398,1008.4663,2180.506,1458.1711,608.0019,681.9459,4192.5415,787.3991,1187.8225,1210.3332,1439.9135,941.6799,2144.4119,853.4537,876.3653,2.5,438.7418,618.786,916.9398,17,10,1,0,1,0,0,0,0,0
2,4835.5639,468,1,23.3,1891.0234,2151,1551.2613,96,0,7218.651,4187.893,27809.3992,1022.4979,874.6956,626.4079,1028.1174,1004.126,2155.591,1500.064,562.0377,586.9576,4265.996,737.2498,1164.2425,1164.1133,1447.6528,919.1325,2146.7902,883.6825,890.0603,3.5,420.4744,608.3746,890.3897,19,10,0,1.2,1,0,0,0,0,0
1,4790.2338,482,0,23.3,1869.3494,2525,1408.0102,97,0,7117.2183,4117.9986,27426.5113,1020.2117,882.6301,588.122,1020.8408,977.8256,2205.8433,1389.9181,595.4395,520.7291,4245.522,719.7788,1117.183,1239.9577,1423.6221,881.4319,2118.063,912.7475,837.2818,2.8,424.1272,635.5238,852.0803,17,10,0,2,1,0,0,0,0,0
0,4691.181,549,3,23.2,1715.1133,2411,1429.9848,95,0,6989.017,3958.972,26846.3825,991.6229,851.2568,556.3253,979.4903,930.1118,2123.9632,1273.5869,572.5845,495.9023,4201.8158,732.3846,1073.4971,1212.1573,1361.5785,841.5839,2089.8702,838.6913,827.017,4.4,413.8228,635.9497,855.1689,10,10,0,5,1,0,0,0,1,0
0,4470.5133,496,0,23.1,1410.3841,2264,1394.917,96,0,6766.6804,3912.6031,26086.399,958.2028,834.2196,495.7453,976.8777,876.3102,2013.3799,1103.8652,561.8626,427.8286,4077.3977,725.1565,1088.362,1239.293,1372.5757,810.2126,2078.3319,785.1325,812.162,4.6,419.5906,635.8489,825.4248,6,10,0,5.6,1,0,1,0,0,0
0,4013.8079,322,0,22.8,1169.9885,1127,1342.2675,99,0,6510.223,3787.3268,24737.1804,808.5292,727.2487,409.5993,910.0182,784.9688,1934.7365,865.0999,498.8963,331.5368,3941.9171,667.1635,965.3579,1171.4359,1279.8866,750.5618,1927.015,796.1968,659.5022,4.2,360.0338,548.6322,758.0028,10,10,0,10.5,1,0,0,0,0,1
1,3906.6179,129,0,23,1084.5342,312,1361.0307,100,0,6485.2742,3802.4541,24625.2451,824.0297,724.8421,409.4909,903.2846,794.2309,1897.2875,852.5294,501.4353,338.9447,3960.4697,669.8438,956.6951,1132.3259,1287.4933,772.0325,1924.6177,784.3208,653.136,3.4,362.7492,529.0194,771.4096,8,10,0,7.9,1,0,0,0,0,0
0,3842.8476,79,0,22.4,1086.8727,1,1350.8462,99,0,6364.0066,3774.4017,24374.1777,834.6874,748.2967,372.6177,939.1041,789.8067,1906.8533,865.557,530.5369,348.0094,3927.6147,648.8021,962.1982,1142.4811,1260.6783,771.2501,1946.9293,804.7898,650.2736,5.7,376.8055,553.5387,761.5522,18.5,10,0,6.1,1,0,0,0,0,0
0,3813.2871,51,0,21.8,1049.1406,0,1341.5114,98,0,6378.9718,3808.5445,24456.8203,833.7747,754.6524,376.0282,920.0108,761.4708,1909.8919,851.0522,529.8156,367.7192,3960.7067,672.2513,972.3038,1142.284,1259.5814,798.3117,1984.3255,822.3169,677.4773,2.2,393.5793,565.6747,773.4733,3,10,0,5.4,1,0,0,0,0,0
0,3854.8723,36,0,21.3,1027.1573,0,1345.4971,96,0,6385.5576,3803.758,24595.8183,829.5427,755.0897,403.8967,949.4426,783.1281,1939.3121,840.6762,537.5804,357.3766,3980.6852,658.5927,996.0581,1162.2705,1297.6386,791.304,1988.4974,824.1552,658.866,2.3,394.4254,566.5418,770.5967,24.5,10,0,0.3,1,0,0,0,0,0
0,3780.4752,58,0,20.5,1000.7325,9,1277.765,96,1,6308.0128,3769.7147,24195.621,825.651,784.8816,392.6961,934.9793,793.3176,1890.3781,814.0699,506.7621,368.0429,3969.2627,662.9235,989.5514,1173.5574,1248.5126,784.7381,1951.4999,824.6089,689.3114,1.8,406.1244,566.7852,792.8978,3,10,0,0,1,0,0,0,0,0
0,3757.2721,90,1,20.2,966.5326,664,1297.9855,96,0,6207.8484,3671.9973,24053.1238,821.1958,791.6015,422.2814,945.999,809.6529,1940.7924,802.2332,502.0944,354.7826,3937.3693,670.3197,990.5316,1165.8889,1303.1432,751.7439,1936.7156,817.2758,685.412,1,398.7522,565.9349,816.0968,36.5,10,0,0,1,0,0,0,0,0
0,3693.0567,254,0,19.7,981.2631,1035,1275.6335,97,1,6093.9262,3617.1475,23705.6093,864.3196,821.754,397.5712,928.8197,799.7196,1903.199,786.7202,551.0921,372.8921,3906.3422,684.2639,1035.1073,1188.6674,1310.4724,812.211,1905.8318,802.433,710.3495,2.8,414.7243,621.2156,827.9484,43.5,10,0,0,1,0,0,0,0,0
0,3594.7981,518,0,18.4,1101.2463,2878,1416.5204,96,1,5978.2147,3436.3804,23478.9384,1015.696,906.985,440.3669,1035.0187,911.1491,1892.7295,874.8057,537.0572,409.7063,3760.2822,699.3129,1191.8104,1161.6608,1415.3799,920.4,1984.6332,870.4158,781.3112,4,416.8715,657.1533,848.304,8,10,0,0,1,0,0,1,0,0
1,3857.3518,819,4,17.3,1277.3874,4838,1356.017,96,1,6021.5817,3096.6602,22613.4223,1123.4699,1045.8363,618.4179,1074.8752,1009.8534,1744.4608,1077.7715,591.2257,376.8644,3428.1479,743.7622,1246.0603,1259.2698,1365.466,1040.9323,1743.7369,1044.7278,870.1895,3.8,464.674,725.8131,887.6468,14,10,0,0,1,0,0,0,0,0
1,4086.1625,603,8,17.1,1344.3197,3091,1414.3972,93,1,5901.2113,2888.2212,22259.7754,1198.8437,1107.1951,561.8479,1146.9942,1193.6405,1687.3658,1190.8015,626.4763,282.0707,3145.7702,831.778,1390.5558,1348.6701,1406.1825,1116.7072,1730.4647,1006.55,983.3799,3.1,526.6749,728.4206,1056.3996,16,10,0,0,1,0,0,0,0,0
0,4435.3249,401,2,17.1,1558.3694,1835,1491.2246,88,1,6063.7782,2952.8317,22966.3748,1224.5568,1103.7346,568.1632,1203.5354,1236.6917,1733.5689,1361.8108,662.8453,343.6191,3169.4843,828.297,1322.1464,1395.0692,1407.0159,1197.6488,1713.1463,1052.6309,1102.6241,2.7,546.5722,753.9292,997.7154,12,10,0,0,1,0,0,0,0,0
3,4895.4842,391,0,17.4,1609.8566,1708,1502.6874,86,1,6428.6083,2971.9768,24025.5861,1212.8333,1075.0122,623.3968,1203.9284,1356.5853,1720.4123,1520.4404,666.3736,455.1802,3178.5129,820.9463,1307.9249,1327.7351,1552.9206,1265.0615,1774.9836,1075.6851,1032.7498,3.5,497.9449,832.5831,928.4257,18,9,0,0,1,0,0,0,0,0
5,4997.833,440,3,18.3,1919.0887,1920,1541.7972,81,1,6573.6215,3042.4,24498.8057,1211.3362,1139.7593,660.4781,1200.3043,1346.7177,1716.0867,1706.7813,602.417,473.2342,3264.9111,825.7857,1272.5105,1339.0196,1533.858,1270.5451,1828.2982,1045.8496,1088.9643,4.5,472.5514,767.0167,980.6557,20,8,0,0,1,0,0,0,0,0
1,5074.9994,519,2,18.8,1881.6241,2313,1433.6902,80,1,6592.6223,3004.9165,24463.8585,1273.87,1162.6037,756.9013,1282.3243,1401.4852,1660.6411,1797.5747,652.8857,403.5178,3282.3078,832.322,1266.8499,1363.8076,1610.9383,1262.8018,1803.7429,1116.6723,1128.5442,3.1,534.8857,787.6148,1040.6516,26,9,0,0,1,0,0,0,0,0
1,5046.063,505,4,19.1,1910.2265,2223,1551.8626,77,1,6633.144,3100.0537,24709.5192,1311.2929,1130.9686,657.9136,1181.8657,1364.2723,1736.6164,1769.5681,691.5993,421.008,3402.5914,869.1666,1386.4494,1391.9426,1461.053,1271.7043,1778.1351,1170.4064,1151.8571,2.3,565.4328,766.9917,1052.4279,22,10,0,0,1,0,0,0,0,0
5,4851.2869,654,0,19.1,1802.7421,2450,1526.609,76,1,6451.6845,3031.5515,24081.0193,1299.5001,1106.0665,449.9609,1164.5914,1384.8713,1671.1317,1502.5569,661.4722,346.7755,3265.4025,850.1457,1359.1368,1424.6238,1464.0184,1245.5469,1819.3348,1070.5076,1104.7691,3.3,506.9335,744.8328,1011.3225,20,10,0,0,1,0,0,0,0,0
2,4733.0562,635,4,18.9,1675.4459,3090,1560.6767,73,1,6255.3787,3056.6119,23985.4417,1273.7426,1087.2507,483.7736,1211.3963,1317.3632,1730.2955,1346.9004,614.0675,510.3778,3312.7996,790.147,1314.4026,1304.3646,1484.8532,1206.4938,1851.7699,1082.3809,1033.8049,3.1,503.6915,716.6519,1015.2016,19,10,0,0,1,0,0,0,0,0
6,4727.4739,854,3,18.2,1816.2879,4056,1540.2855,72,1,6457.7607,3117.1801,24469.7647,1269.4526,1049.1775,495.9307,1243.3807,1203.4205,1776.6306,1292.4678,614.0022,536.6101,3481.3523,741.4682,1199.8137,1378.2665,1502.5024,1066.2405,1866.5792,1059.8231,1042.533,3,529.0195,691.6193,1015.8923,19,10,0,0,1,1,0,0,0,0
9,4999.7179,1085,8,17.4,2021.5537,4418,1789.9119,85,1,7089.486,3697.9425,27765.1172,1247.5705,1149.8359,509.6333,1280.5828,1174.927,2149.438,1381.1632,626.9651,486.4352,4234.9315,746.2037,1335.985,1321.1343,1613.9129,1142.1788,2189.7765,1029.4135,985.4039,2.1,508.2219,713.6232,1007.9055,23,10,1,0,1,0,0,0,0,0
8,5287.8929,882,6,16.9,2095.1363,2999,1778.5396,74,1,7469.4633,4003.692,29273.9968,1110.4029,1033.5317,494.631,1281.8411,1067.387,2238.8251,1441.8703,609.7034,531.3787,4412.1445,753.9955,1297.1794,1271.3987,1732.5934,1100.0192,2350.846,1024.1724,979.8648,2.8,473.4411,696.9251,927.6411,16,9,0,0,1,0,0,0,0,0
9,5385.4517,676,7,16.4,2009.0219,2904,1689.1432,69,1,7355.1429,4095.5516,29013.9111,1079.2508,996.7646,495.9433,1230.0192,1083.7452,2175.2564,1453.3229,595.2898,516.0289,4459.7942,716.2623,1328.6664,1299.8601,1593.413,1018.5666,2260.1581,985.6907,922.2589,3.2,448.0605,647.3373,906.5055,20,10,0,0,1,0,0,0,0,0
8,5153.6311,654,7,15.7,1774.8089,2951,1654.3909,69,1,7211.3312,4054.5239,28352.8587,1114.1231,879.5948,442.842,1222.6952,1006.9251,2171.9651,1336.4025,606.3048,444.979,4417.7314,721.2252,1343.6534,1280.2368,1510.5037,933.3742,2178.7814,942.862,873.3108,3.7,450.3289,662.809,949.8024,22,10,0,0,1,0,0,0,1,0
8,4795.7812,681,5,15,1508.2842,2645,1584.8741,69,1,6943.6286,4035.0544,27236.9905,1016.5346,894.3476,487.2745,1204.7403,1010.1245,2067.6657,1177.0959,589.3938,436.0906,4339.5523,695.2176,1176.8806,1279.2498,1425.1325,880.9039,2045.3017,878.8826,855.719,2.6,425.6644,645.3372,893.5713,13,8,0,0,1,0,1,0,0,0
6,4350.5473,419,7,14.4,1306.3982,1344,1403.8653,70,1,6590.3669,3938.1419,25613.0203,886.8777,797.8886,387.7947,1001.1048,802.6282,1993.2549,938.9454,519.5543,362.8419,4141.2454,603.9739,1051.1151,1206.1951,1272.1659,751.8248,1923.4327,785.3986,703.8889,2.5,405.384,540.393,777.3769,20,8,0,0,1,0,0,0,0,1
3,4226.754,173,3,14.2,1211.9683,340,1334.8824,73,1,6477.5474,3919.8984,25219.3241,919.3412,787.418,403.3461,970.6843,781.8371,1973.0308,953.6301,525.0777,366.6524,4124.5726,605.1404,1043.6906,1187.2647,1268.7101,735.3098,1893.9284,782.5782,692.6643,1.9,392.6662,541.1293,788.1111,18,10,0,0,1,0,0,0,0,0
4,4181.0569,85,2,14.1,1229.9231,0,1349.0877,74,1,6454.731,3865.005,25094.831,893.5524,793.6003,394.7755,951.2054,789.4812,1949.1118,928.3009,508.84,394.7219,4085.338,596.6829,1056.615,1232.652,1309.2714,750.1105,1901.2292,774.597,689.6999,1.7,402.7714,541.1596,805.2506,27,10,0,0,1,0,0,0,0,0
2,4129.2945,61,2,14.1,1229.7721,0,1313.9207,78,0,6519.2194,3855.4453,25069.6136,906.5789,779.9164,412.9058,965.4925,804.858,1915.8529,901.4916,517.3655,397.3594,4080.9311,602.1629,1029.28,1211.2643,1330.4741,747.7564,1924.4756,749.9359,661.8209,0.9,407.7024,524.1915,821.2575,18,10,0,0,1,0,0,0,0,0
1,3996.3318,45,0,14.5,1168.4174,0,1290.7951,86,1,6453.7474,3829.359,24775.9116,891.9099,775.24,406.6418,945.8614,812.7039,1917.209,862.7602,514.6443,362.9542,4043.8,597.4264,1042.249,1199.8114,1329.1692,739.7732,1915.5001,763.8615,648.0018,1.9,399.6355,540.5425,796.7158,20,10,0,0,1,0,0,0,0,0
0,3907.0215,39,1,14.4,1102.6823,10,1288.0622,91,1,6304.4441,3797.0803,24484.4441,894.2853,763.0714,401.84,971.8161,812.2455,1881.9584,849.0815,525.1683,376.305,4038.3771,587.7752,1051.8285,1200.8292,1355.9322,747.2768,1911.5683,754.736,674.9818,2.7,405.7314,531.9898,799.8012,12,10,0,0,1,0,0,0,0,0
0,3850.4868,108,0,14.2,1105.4688,692,1282.2598,92,0,6245.5399,3763.3453,24348.9924,847.869,808.7456,409.1203,937.6866,825.7535,1908.4603,809.6289,545.6112,396.7162,3987.8046,630.8018,1026.3702,1203.6039,1408.5099,776.4192,1902.5858,749.17,667.7896,1.8,410.812,544.4948,827.9143,6,10,0,0.1,1,0,0,0,0,0
0,3710.3182,266,1,14.2,1056.8182,1048,1331.9238,91,1,6218.3543,3678.2222,24071.507,880.689,803.0963,401.9828,965.8154,832.972,1939.1322,801.698,566.3115,377.6446,3949.5678,624.9439,1078.6852,1304.299,1398.0461,799.4434,1845.9424,767.4584,731.2455,1.7,432.4351,606.0595,774.991,18,10,0,0,1,0,0,0,0,0
0,3645.0967,543,2,14.3,1180.2793,2851,1360.032,90,1,5955.0915,3570.6447,23398.7285,1000.3147,938.8681,491.3436,1107.3542,951.8847,1849.7212,978.7034,572.7122,470.0996,3733.52,697.4384,1180.8555,1273.3055,1383.0273,911.7716,1901.5951,924.5444,811.1893,2.7,432.8203,652.661,783.6893,11,9,0,0,1,0,0,1,0,0
1,4072.6866,810,7,14.7,1229.4263,4976,1353.8391,85,1,6139.2839,3126.078,23033.6323,1146.5012,1035.2898,532.7853,1176.35,1058.0591,1705.361,1065.8765,605.421,339.1845,3382.5124,748.8911,1250.9066,1389.1697,1495.4093,1142.7216,1758.462,964.7769,884.1328,2.5,459.9123,684.4603,866.8606,23,6,0,0,1,0,0,0,0,0
1,4185.111,578,7,15.4,1350.7716,3185,1342.8155,82,1,5995.0487,2995.9561,22517.1063,1195.1818,1156.6631,603.2691,1190.7416,1092.0887,1702.1854,1264.5255,639.4096,346.7469,3150.6393,829.2501,1274.4729,1392.9503,1449.7497,1148.4919,1695.6006,985.7188,957.6883,2.9,512.1616,717.7116,937.5744,18,7,0,0,1,0,0,0,0,0
4,4500.7045,450,2,16.9,1494.7971,1837,1368.956,71,1,6067.811,2894.2904,22764.833,1255.6529,1119.9394,657.7874,1170.5059,1247.8445,1703.2236,1397.2885,633.8307,350.7695,3016.7629,834.2909,1274.3559,1424.2521,1500.4654,1210.3203,1712.6192,1075.1366,1046.5203,2.6,511.842,729.3774,930.0806,20,7,0,0,1,0,0,0,0,0
2,4884.881,388,3,18.5,1694.6636,1776,1420.4452,65,1,6447.8751,3027.4374,23706.0154,1115.4767,1159.2691,601.5679,1192.206,1258.766,1611.9985,1562.5623,636.5024,318.9889,2984.1972,855.0713,1286.8293,1421.6706,1582.9458,1203.319,1746.2352,1039.2972,1072.0058,2.3,485.8412,731.654,909.6164,30,6,0,0,1,0,0,0,0,0
7,4949.5486,436,3,18.9,1874.0131,2021,1442.7914,63,1,6610.6808,3038.7178,23950.7248,1202.0314,1144.2146,700.9884,1109.7548,1274.3526,1624.8826,1649.1599,680.6993,408.3062,3024.5061,792.434,1295.9142,1375.5406,1484.5608,1208.7625,1775.0367,1042.7014,1020.2163,1.5,485.6523,755.8989,959.8903,36,6,0,0,1,0,0,0,0,0
7,4860.6727,473,6,20.7,1785.368,2279,1461.9489,58,1,6654.9546,3025.2177,23937.9106,1222.4175,1132.8845,562.964,1150.9521,1298.9453,1634.9288,1682.923,674.534,467.4751,2989.3563,825.0887,1344.6721,1286.7657,1564.585,1248.0408,1746.2466,1066.8925,1078.8123,2,506.8769,706.2404,900.6327,19,6,0,0,1,0,0,0,0,0
1,4935.1526,531,6,20.2,1813.9133,2407,1488.9783,58,1,6659.4762,3141.1257,24353.0377,1188.597,1196.3465,430.86,1195.8216,1298.1212,1693.2127,1670.3469,736.8475,421.943,3067.8616,864.6812,1357.4635,1234.0134,1572.4563,1229.2282,1794.7743,1101.7113,1052.2606,2.6,523.1028,700.7817,904.1702,19,7,0,0,1,0,0,0,0,0
7,4752.1749,639,3,21.3,1695.9659,2586,1497.4088,55,1,6513.2972,3172.6898,24058.5597,1213.5598,1124.1039,550.6593,1196.5445,1343.2697,1704.7613,1572.0972,674.4124,518.6078,3075.309,837.3996,1388.6743,1329.3568,1501.716,1253.54,1841.2027,1129.8861,1102.4258,2.8,505.8889,717.1674,963.8961,20,7,0,0,1,0,0,0,0,0
3,4806.8514,690,6,20.6,1792.2563,3092,1595.2541,53,1,6437.9389,3139.3491,24136.0415,1229.271,1095.3475,477.9535,1155.8696,1255.9376,1656.2133,1520.1612,628.8824,539.0713,3104.152,825.5952,1310.7049,1319.9171,1524.5013,1206.5382,1871.7814,1121.393,1111.6855,2.3,467.5385,699.6214,924.6534,21,7,0,0,1,0,0,0,0,0
13,4702.2759,908,4,19.3,1959.5388,4071,1603.6445,59,1,6654.9277,3172.0698,24619.4197,1234.2216,1098.781,504.9975,1241.7994,1271.7086,1765.1518,1492.3283,586.6863,573.1388,3267.8871,768.1023,1354.1766,1284.3898,1485.1183,1112.3411,1968.3446,1133.9268,1001.6951,2.9,461.1562,694.1614,930.997,35,5,0,0,1,1,0,0,0,0
16,4938.0921,1042,7,17.7,2026.0019,4489,1922.1677,65,1,7081.1933,3651.1972,27562.9167,1195.653,1141.502,484.8232,1349.4524,1293.0984,2052.2962,1445.3948,603.7946,580.8671,4016.9945,780.4783,1470.6387,1285.6725,1605.6586,1252.4915,2295.3171,1084.1231,1048.1033,3,485.7427,676.9592,926.9062,33,3,1,0,1,0,0,0,0,0
15,5155.2575,894,14,17.1,1973.695,2934,1809.2546,69,1,7273.7081,3873.7702,28432.9832,1120.9116,1046.3061,428.1428,1369.3243,1173.0875,2120.6057,1408.0159,605.5584,540.516,4377.8766,760.7881,1384.5846,1275.9337,1543.0391,1092.3127,2279.4714,966.2004,975.9318,2.3,455.1708,662.6035,898.0782,31,10,0,0,1,0,0,0,0,0
