"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X18_19","X19_20","X22_23","X23_24","weekend","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f15","f30","f40","f55","f60","f65","f70","bus_passenger","sub_passenger"
1,25.6,0.2,2.2,82,10,31,655.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,294.2835,1324.9274,4426.9297,4291.0891,2211.0794,1689.5135,1216.6619,1111.7871,979.234,924.0255,593.96,418.5895,794.8056,703.2349,1845.5018,2137.6979,1040.77,939.5132,707.183,534.5421,1242.5536,645,2915
0,25.2,0.6,1.9,87,10,24,635.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,301.794,1397.4492,4745.726,4652.9799,2271.2196,1771.3003,1186.032,1101.5701,926.8506,877.7886,621.6665,452.6437,798.7919,707.9967,1884.8637,2218.0527,986.3119,891.8196,733.5442,509.2411,1262.6858,580,2886
0,24.4,2.2,3.4,92,10,36,595.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270.6346,1443.2981,5093.5892,4794.0649,2307.1508,1753.8947,1145.7985,1098.8915,917.398,833.4265,641.8952,423.047,775.4826,651.8888,1861.6563,2218.6482,979.9577,867.1455,731.1678,516.0179,1244.132,519,3109
2,23.7,0.4,2.4,90,10,20,561.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.8144,1259.7398,5065.9053,4782.6312,2369.3607,1809.4377,1113.1119,1095.8796,898.8343,797.8931,603.9905,425.9789,756.064,512.0862,1705.3438,2141.0303,963.1879,795.2442,684.2317,504.2623,1281.5264,638,3526
0,23.2,1,2.7,92,10,7,538.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,279.8771,1051.3815,4727.507,4581.4142,2273.6008,1705.5082,1084.4067,1037.5737,879.6428,815.7066,599.1986,435.8423,757.8532,447.899,1466.5074,1972.6399,893.2006,830.6143,678.2143,533.4401,1265.1714,638,3863
2,22.5,3.9,3.2,95,10,18,506.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,210.1375,839.5847,4493.626,4478.1149,2187.893,1649.0295,997.9696,972.697,761.7226,777.9127,552.3593,375.7743,761.782,338.5079,1271.2966,1925.3515,821.2891,732.0532,634.5644,459.0487,1135.2058,441,2042
1,22.3,1.1,2.8,96,10,10,497.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194.47,788.9616,4420.7022,4348.4875,2121.6018,1502.858,939.434,947.3157,743.4649,766.3213,507.9595,381.6633,754.1215,349.6234,1209.3244,1870.4519,773.8091,678.5716,612.4003,458.091,1133.2231,173,4
1,22.1,1.2,3.3,96,10,7,488.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187.3032,771.5978,4288.4353,4231.8049,2072.0491,1451.926,920.9885,932.488,765.6684,736.8474,522.0028,413.6013,731.263,350.4841,1095.5675,1851.3735,769.6347,682.3155,621.6486,450.6207,1141.4677,33,0
0,22.1,0,2.8,96,10,12,488.41,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197.599,709.286,4048.9263,4026.4405,1964.0043,1384.6146,885.168,922.6752,760.4245,749.0619,529.6692,404.1703,736.9912,355.8373,1084.0973,1785.8367,760.4058,675.4467,604.5991,471.6711,1147.0667,25,0
0,22.2,0,2.6,96,10,12,492.84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.5614,702.2995,3961.1102,3873.9656,1946.492,1368.8785,868.9783,907.5719,764.0105,740.2873,520.5576,397.577,730.1436,319.9553,1035.6164,1779.0712,765.7206,660.9932,609.1625,461.9565,1160.4166,35,0
0,22.3,0,2.6,95,10,10,497.29,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.375,654.0155,3698.2772,3746.3968,1873.4064,1376.2032,883.2314,914.252,761.7458,718.6764,518.8372,396.9753,741.2701,336.1464,1013.4535,1797.9088,780.5673,671.4662,603.4116,448.9267,1144.1676,47,21
0,22.5,0,2.8,95,10,8,506.25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186.6835,592.6745,3445.9826,3614.2593,1800.3499,1364.977,889.8416,871.5822,759.8811,716.4502,523.1662,398.6707,745.6976,338.2023,981.1214,1753.9953,782.3679,660.034,604.1189,450.5669,1120.1772,86,484
1,22.6,0,2.7,94,10,17,510.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183.0227,601.0183,3327.9362,3575.5738,1772.6656,1305.9176,885.1591,896.0114,760.5464,756.6979,502.3391,391.5406,780.7821,327.1491,885.2989,1746.3583,784.9554,685.9086,624.8149,479.9425,1182.9649,114,426
1,22.9,0,2.6,94,8,16,524.41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184.4827,587.2328,3257.0835,3514.8936,1768.1235,1300.1673,927.1325,871.4663,746.1241,717.0928,520.6251,394.452,757.513,351.3904,840.2202,1744.9433,766.4235,686.2719,632.8822,517.6947,1172.218,139,622
1,23.9,0,2.7,93,7,15,571.21,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,184.9313,611.6766,3206.1437,3360.0977,1750.0597,1324.7524,909.1783,913.2477,734.6464,793.4073,511.7717,410.2936,720.6589,354.95,865.8299,1725.0131,793.9754,733.4634,609.2187,519.1171,1168.8374,258,963
1,24,0,2.2,90,10,16,576,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,211.8577,573.6739,3114.2217,3255.3324,1808.2028,1347.9801,917.985,974.3327,758.1429,788.6112,555.5515,367.4742,712.0903,366.003,797.1718,1682.0376,851.1672,756.6873,599.2075,502.874,1196.9425,284,1251
1,25.2,0,2.6,87,10,18,635.04,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,243.1416,634.6304,3091.8432,3214.4693,1812.3012,1376.7362,948.7189,1011.158,796.7494,805.4188,564.2229,405.4462,689.2629,407.7939,778.3208,1759.7338,936.5059,790.4709,663.2146,503.2702,1225.6085,244,1120
0,25.4,0,1.6,84,10,17,645.16,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,235.2487,680.1657,3125.8121,3285.87,1928.1518,1478.4461,992.1737,1036.4724,777.1409,792.2073,552.4021,382.2495,721.5371,547.4614,875.923,1823.243,1073.0227,747.4242,659.5947,551.7478,1168.5786,302,1255
0,25.9,0,2.3,83,10,22,670.81,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,291.5584,788.3002,3283.5374,3264.0145,1968.1468,1436.001,989.2992,1077.9327,808.1611,815.2438,551.1695,394.4221,786.121,614.2577,1062.6628,1923.1094,1058.0885,720.1493,677.0078,536.2232,1187.0744,354,1586
4,27,0,1.7,80,10,18,729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,242.0853,821.2655,3356.4739,3383.3731,1946.6225,1497.3292,1083.9056,1015.9912,811.5443,799.9414,539.0653,410.5133,725.7849,841.9186,1292.8204,1917.2975,1042.7702,785.7301,652.3598,538.3212,1171.2017,472,1955
2,28,0,1.2,76,10,19,784,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,269.6119,955.2761,3494.0436,3511.4078,2036.9574,1495.0494,1070.2494,1078.7103,834.7684,807.3814,549.0306,408.0968,750.3476,1001.4694,1359.4692,1879.3682,1010.1083,767.0621,656.3951,549.7641,1201.1909,464,1980
3,27.2,0,1.4,77,10,30,739.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,285.0576,1026.6136,3624.238,3507.6966,2070.0068,1477.3059,1088.35,1057.725,844.0041,783.1129,530.5669,418.452,753.3523,1227.4539,1591.1898,1863.4267,975.1693,815.8627,663.3184,523.709,1213.3889,476,2140
1,27.3,0,1.3,79,10,29,745.29,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,266.2183,1121.6747,3714.1922,3653.1716,2086.6577,1460.3951,1106.9967,1075.7221,840.4379,830.2426,549.0211,426.3297,733.8095,1048.2908,1448.4973,1955.4576,1027.0452,817.1102,621.0062,510.6473,1267.3787,492,2376
3,27.9,0,2.5,77,9,18,778.41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301.7425,1222.5848,3925.4395,3804.4115,2114.3778,1549.1557,1077.9641,1061.5177,830.9144,773.6967,586.6302,396.792,771.1833,880.0432,1562.2753,1991.7495,969.076,866.7663,648.1377,486.3039,1251.9817,527,2472
3,26.8,0,2.8,81,10,48,718.24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,285.4697,1305.593,4323.0314,4018.4817,2146.9038,1623.3168,1047.4155,1065.3837,855.0243,794.0265,596.261,398.0405,814.1708,755.3951,1809.5186,2049.6323,960.5404,820.4407,712.2395,504.3775,1280.3338,503,2227
10,26.6,0,3.7,81,10,22,707.56,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,259.1924,1325.5233,4509.3741,4015.5453,2167.3685,1614.7824,995.7866,1019.6606,822.1306,850.3517,604.955,427.3869,806.0871,630.2691,1805.4559,2079.4567,910.193,795.6474,713.4978,517.3166,1271.2667,532,2291
6,26.1,0,2.4,83,10,21,681.21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,257.3352,1292.5012,4447.0545,4054.7444,2069.3508,1565.0687,1043.1079,984.2882,812.1547,823.0629,593.4389,384.9573,825.2438,548.0799,1711.2794,2051.0355,938.5541,782.6805,676.9849,485.6091,1248.9144,511,2971
6,25.9,0,1.3,87,10,19,670.81,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262.3336,1272.1015,4442.7681,4001.4883,2013.3288,1505.0552,1015.65,992.1697,834.8752,840.3887,568.9134,384.462,791.4274,539.7089,1492.1892,2011.405,878.9668,744.5443,704.1715,506.6944,1247.5618,498,2631
6,25.8,0,0.7,86,7,21,665.64,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,270.6894,993.8306,4138.1301,3920.1677,2019.4973,1525.2286,1015.1992,952.3586,828.114,821.9392,592.9411,400.4629,780.3922,482.5542,1324.1336,1972.8869,874.129,712.0568,683.0712,504.2752,1257.4688,436,2561
5,25.5,0,1.3,86,6,18,650.25,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,207.585,785.6125,3829.3913,3789.3771,1958.42,1472.2673,913.8878,906.5339,760.4623,775.8565,504.6375,386.3758,723.6591,378.9303,1126.8639,1874.1437,732.8663,662.9796,606.6208,440.8674,1173.4034,340,1329
8,25.2,0,2,87,6,10,635.04,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.7508,740.6368,3593.3464,3757.1701,1949.4794,1427.1955,915.0087,913.8463,748.7956,793.8513,525.909,394.1553,726.6358,383.0603,1044.8067,1889.7339,747.0764,659.1062,620.0237,442.2115,1154.8642,154,293
8,24.6,0,1,87,5,26,605.16,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.707,756.1034,3591.551,3726.5579,1904.3484,1412.4546,882.6235,910.6037,748.6432,762.3114,515.3846,406.4157,732.06,379.839,991.5145,1887.4147,758.4094,644.0577,618.2547,447.9304,1163.2244,68,0
2,24.3,0,0.8,88,8,25,590.49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.6319,691.6257,3487.5262,3708.6546,1886.5744,1425.0624,898.3268,923.2517,738.5246,757.1008,540.5285,407.9519,709.439,387.2486,950.9657,1896.3154,763.3801,629.6439,608.6795,457.6252,1146.7221,40,0
1,24.3,0,1.2,89,8,16,590.49,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.5257,652.7708,3430.1474,3685.8158,1904.6131,1424.2914,904.7386,890.6178,766.4347,787.357,527.645,409.6981,713.5324,374.1289,928.643,1874.4707,772.8908,640.8244,608.4591,445.1267,1132.2304,36,0
0,23.9,0,1.8,90,7,19,571.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.8284,642.7912,3374.8643,3630.7853,1884.6488,1410.7232,903.2634,909.9233,774.2641,775.4499,527.5739,390.9883,726.8308,386.7668,936.1504,1882.192,758.1561,626.9056,606.4859,472.7185,1132.9869,41,9
0,23.8,0,0.1,90,7,25,566.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.5963,646.0978,3265.2497,3592.8166,1896.4696,1374.4581,899.828,883.8017,742.2437,777.1818,554.8057,390.8795,738.8666,372.4715,904.0003,1885.3913,749.4346,651.9757,588.8154,466.3998,1207.0952,92,728
0,23.7,0,2,91,8,26,561.69,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.6296,624.8796,3258.1568,3535.6911,1873.8454,1423.2077,930.9452,910.3564,747.5679,758.4496,527.6162,366.6281,715.7415,390.9887,880.4458,1832.6805,762.287,675.016,611.7343,478.0246,1211.9149,223,977
1,23.9,0,1.3,91,5,23,571.21,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.2766,586.1946,3098.7301,3309.5775,1828.2231,1385.0472,1078.4645,1002.8548,945.0678,812.7274,582.9659,430.064,766.8306,396.8678,880.4427,1779.0866,848.6066,762.4548,692.0378,476.8739,1292.6562,452,2627
1,24.5,0,0.5,89,4,25,600.25,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234.2817,644.0454,3137.948,2945.3769,1674.9752,1410.3583,1113.6324,1117.9135,1023.169,859.823,588.0007,482.8737,817.4371,399.2318,904.8933,1610.8253,949.7443,876.4578,742.6591,499.4786,1385.5121,807,4442
0,25.5,0,1.4,83,4,23,650.25,1,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,220.7588,608.8869,3076.8297,2793.0515,1589.9403,1381.3911,1151.2892,1122.4402,1008.6666,951.1754,645.2901,479.8233,816.3377,377.7951,965.493,1604.761,1023.338,921.1873,703.5939,540.4531,1408.1704,563,2792
2,26.8,0,1.2,79,7,21,718.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,247.4534,615.3922,3124.5645,2736.3549,1593.6246,1415.8424,1137.706,1192.8889,1051.8717,975.7621,672.0797,472.8719,872.9586,354.3115,943.8992,1643.3707,1146.6531,1014.5841,777.5953,600.1072,1323.3236,386,1645
3,28.4,0,2,70,6,16,806.56,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,234.2966,673.3853,3211.1794,2783.9764,1624.1192,1406.7695,1129.0463,1184.1729,1022.435,984.6664,638.2874,471.107,875.1317,466.7511,980.5674,1654.1318,1142.4691,1055.2666,801.0022,593.7771,1241.9496,385,1521
1,29.2,0,2.3,67,4,30,852.64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239.5216,722.801,3239.3534,2768.6547,1641.5685,1367.9736,1165.6522,1193.4566,1062.2777,966.7399,670.7629,512.8654,940.0425,458.4408,1208.2441,1715.9157,1162.4662,995.6997,787.0471,586.2655,1274.4085,441,1843
1,30.5,0,2.7,63,5,26,930.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,230.2002,760.0882,3208.7103,2756.103,1578.4851,1477.9386,1186.0499,1227.1362,1064.8622,973.6735,717.6832,497.5146,930.2121,578.7621,1236.1248,1783.4236,1180.3707,996.7047,817.7076,574.7098,1410.0528,484,1959
3,31.2,0,2.9,59,3,20,973.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,237.2206,815.7524,3295.687,2716.3611,1579.2498,1459.7087,1165.0313,1249.4172,1073.3007,1022.2294,691.1834,491.8541,954.2477,617.0553,1323.4645,1789.7409,1245.1244,1106.8667,800.0578,638.5813,1383.3309,532,2045
3,31.4,0,3.2,56,3,22,985.96,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,227.6995,881.5926,3491.419,2827.9392,1586.9842,1496.1089,1222.3152,1189.1516,1128.4174,994.0752,727.2034,471.4393,1048.6982,571.4386,1414.0215,1766.2526,1159.5977,1050.5675,771.6991,581.2054,1388.0674,621,2193
4,31.9,0,3.2,55,2,22,1017.61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,241.3723,973.7038,3511.8764,2960.1953,1574.9573,1466.1918,1149.4301,1196.6935,1049.7945,998.9399,672.3296,462.1499,931.9696,570.0911,1460.0408,1760.7961,1117.8949,968.7339,729.2691,564.4431,1163.3928,634,2746
12,31.8,0,2.8,56,1,32,1011.24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.2885,1084.6678,3594.8071,2989.0427,1699.993,1607.2702,1288.9181,1207.7416,1035.6461,969.6011,681.0637,453.9742,876.7416,584.579,1573.3498,1687.175,1085.468,885.5524,758.1254,534.8627,1255.5492,752,3496
14,31.3,0,2.9,61,1,37,979.69,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,303.9118,1273.7912,4128.6102,3460.4399,1956.3479,1758.9504,1368.9611,1279.0015,1113.9155,961.7984,678.2423,439.3532,826.1348,529.7779,1780.7646,2075.0426,1178.9015,952.6114,734.0212,594.0552,1295.2376,994,4119
9,30.1,0,2.7,66,1,38,906.01,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,267.476,1248.233,4322.34,3738.9283,2097.4852,1690.8604,1352.4169,1175.038,1011.4998,922.5703,686.1356,438.5147,824.4139,541.9956,1797.1127,2115.5342,978.6965,920.8718,749.2286,552.1855,1355.3557,873,2881
17,28.7,0,2.4,72,3,35,823.69,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.7256,1226.491,4382.6682,3854.3339,2112.8989,1692.628,1255.4414,1182.2022,1009.4578,870.5578,689.1941,421.805,806.0969,482.3995,1753.6798,2071.2316,949.7491,865.3706,734.6041,555.1297,1310.1215,637,2811
3,28,0,2,75,2,15,784,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.8393,1154.5406,4323.7763,3937.7415,2134.6299,1600.1595,1163.6841,1133.7776,945.5033,833.6876,656.4813,421.045,833.8633,446.3976,1526.3252,2040.1041,904.54,784.3956,704.1649,593.4482,1276.2434,644,3115
0,27.3,0,1.4,75,3,17,745.29,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224.0899,959.4375,4065.6599,3788.7736,2035.2677,1550.9275,1129.9154,1059.0038,831.5927,786.894,617.4109,427.6938,800.1379,542.7764,1280.8475,1985.8253,858.2509,764.0107,664.0092,549.899,1309.0047,639,2653
5,26.8,0,1.9,79,3,20,718.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200.6198,732.9609,3671.9626,3694.3485,1939.6042,1471.6671,948.7726,922.4843,749.8953,764.3721,522.9109,366.957,796.4173,437.8708,996.0338,1850.6051,768.4098,725.7841,624.5871,471.8318,1259.5812,394,1481
5,26.4,0,0.9,78,0,9,696.96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.5151,640.6329,3659.2916,3639.2026,1974.3461,1363.9102,943.07,905.9827,745.4872,723.3651,516.0209,411.6197,788.8821,434.9736,883.5388,1881.2078,780.6694,691.5952,625.655,469.1599,1254.0485,149,351
2,25.8,0,1.4,77,3,10,665.64,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.2384,655.7989,3605.7481,3552.2843,1937.1994,1332.8307,930.9179,875.0773,780.0309,739.151,541.0628,417.71,798.0383,458.3152,928.4014,1909.8735,751.4547,668.3947,622.1931,475.6525,1247.8359,72,0
0,25.4,0,0.7,78,3,14,645.16,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.2022,631.8217,3518.9261,3605.0321,1896.0414,1362.7024,918.1625,900.0423,788.1372,751.4592,549.7088,408.8629,792.026,452.1385,892.233,1904.304,744.2161,670.3211,627.2815,480.3631,1240.142,35,0
0,25,0,1.2,82,0,13,625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.2425,601.1017,3506.8844,3557.3893,1904.5637,1337.531,889.2309,922.3058,789.9199,739.3136,513.2594,409.5009,783.2468,451.0745,887.6828,1898.386,765.9001,666.4667,606.4569,477.1478,1248.4904,35,0
0,24.9,0,0.4,86,0,22,620.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.1781,612.5572,3480.0638,3557.5154,1890.6687,1328.5389,908.1248,904.2274,768.595,720.3919,523.0692,432.8839,768.8053,474.9654,887.0626,1922.0621,766.4947,658.7794,606.6263,490.2242,1209.6618,52,9
0,24.6,0,1,86,2,19,605.16,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.743,599.7139,3322.6564,3486.1949,1895.5199,1315.1301,903.6663,951.6351,783.7685,728.409,530.5815,418.2871,780.9913,469.5513,851.4861,1911.0684,767.0626,648.7752,596.4963,495.9026,1278.8198,111,723
1,24.4,0,1.7,89,4,30,595.36,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.9105,608.2322,3170.4291,3436.0529,1874.6186,1349.0387,931.8319,964.1072,797.9245,736.2668,579.7875,415.4611,793.4615,489.3597,859.3815,1876.0726,784.5126,679.7797,641.0789,527.8177,1333.0364,221,977
0,25,0,1.3,90,6,25,625,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.7717,570.2337,3139.6701,3295.0543,1837.9065,1379.7563,1022.6117,1038.4998,900.7421,783.9664,628.0094,432.4542,846.8268,461.1239,853.0128,1813.8874,932.1657,768.0283,655.3836,535.6625,1292.9047,470,2558
5,26.6,0,2.7,82,2,25,707.56,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217.5573,620.6502,3129.6977,2966.8157,1644.5785,1377.0381,1009.2166,1058.7617,969.2912,819.9634,643.8335,449.0749,926.9431,429.153,923.3215,1642.3732,1025.2004,798.3574,727.076,565.2229,1398.602,866,4635
1,28.3,0,1.9,77,2,15,800.89,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,227.8889,620.611,3143.9202,2771.1727,1640.2599,1285.1753,1083.2923,1165.0872,1034.0263,924.626,720.2034,482.9698,974.286,426.4385,1017.1208,1667.5972,1079.243,936.5288,733.7732,598.6037,1446.505,534,2803
1,29.5,0,1.6,69,2,27,870.25,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,244.5299,619.7056,3127.5822,2656.4184,1581.8249,1327.2184,1131.5537,1134.6276,1027.3556,1009.6456,723.9488,486.1125,998.9179,464.0581,1026.9979,1710.5462,1192.3633,1005.0913,770.331,628.7033,1453.9989,371,1672
1,31,0,2.6,66,4,48,961,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260.0697,687.4829,3128.7698,2702.2752,1681.5713,1320.9613,1073.8197,1171.047,1041.3898,967.6178,680.8927,514.1402,928.3188,534.8311,1006.8959,1701.6911,1214.646,999.2892,743.1135,589.193,1333.5623,398,1587
2,31.7,0,3.1,61,6,46,1004.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,234.536,749.1706,3204.1645,2774.0879,1646.6474,1383.4546,1132.3229,1129.0559,1062.4584,956.6912,691.8594,486.1658,914.2994,591.7731,1186.3604,1665.2159,1161.8311,1053.2149,774.0009,607.9075,1316.8784,429,1687
2,32.6,0,1.6,57,5,33,1062.76,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,214.8496,774.9342,3297.45,2828.4313,1627.9134,1427.6774,1132.6706,1157.7442,1033.9655,969.7908,749.6876,519.6534,1015.3471,544.6767,1242.7392,1752.119,1226.2295,1108.4633,765.0598,623.4312,1366.6966,503,1985
5,32.5,0,2.1,58,6,45,1056.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,219.6058,807.6906,3351.2724,2842.1317,1625.1257,1430.5583,1073.5492,1195.2768,1063.2093,1037.8079,694.7174,560.9676,971.3517,558.5076,1370.871,1740.9988,1198.6603,1082.764,785.3697,654.6807,1364.271,534,2002
3,32.2,0,2.5,58,7,39,1036.84,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,218.8484,926.1287,3382.8639,2820.5818,1675.5324,1359.5473,1079.4901,1192.7638,1039.3543,978.0346,722.4965,537.7616,954.1644,609.5909,1484.4539,1752.0986,1167.2038,1049.6462,783.269,580.297,1410.908,597,2377
5,32.8,0,3,60,6,57,1075.84,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,203.2216,944.9858,3329.9695,2821.1898,1740.4796,1405.9537,1090.0831,1207.6277,1050.6557,941.747,719.7655,509.6175,903.3841,600.9207,1655.3045,1696.7987,1119.6046,997.0374,759.6112,596.3514,1323.525,621,2869
9,32.3,0,2.1,60,7,65,1043.29,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.9343,1060.0558,3607.6587,2827.7461,1759.1024,1415.5751,1204.5687,1171.4125,1061.8396,868.4319,714.1807,481.8869,849.2716,551.8147,1733.7424,1697.4461,1041.0699,924.4841,738.3019,610.518,1319.5349,845,3683
10,31.8,0,2.9,63,7,63,1011.24,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193.0535,1198.7713,3962.2621,3427.9257,2099.6737,1600.4329,1191.4439,1276.5189,1083.2346,883.3444,666.8334,496.5628,843.5717,582.1584,1743.9851,1969.5684,1055.5746,911.7142,772.5865,589.4964,1346.4038,934,4199
