"y","bus_passenger","past_rent","sub_passenger","temp","wet","f20","X8_9","m20","most_use","sunny","f0","m30","m25","dust","f25","m45","m0","m55","m5","m50","f70","f65","f40","f15","wind","f55","m40","f50","f30","f45","rain","cloud","f35","f60","m65","m35","m60","m70","temp.sqr","weekend","X18_19","X6_7","semester","X21_22","X1_2","snow","X7_8","X16_17"
2,46,1,7,25.4,81,5601.295,0,3757.8842,23129.2976,0,414.2238,1874.5124,3739.4272,39,3695.72,920.143,400.4215,762.4343,756.4573,804.874,1164.499,504.1655,774.0487,959.246,0.3,675.5597,949.7947,726.8971,1856.9586,778.1501,0,9,1238.2493,624.4318,397.1477,1365.2509,505.4145,792.0391,645.16,1,0,0,0,0,0,0,0,0
0,103,2,644,25.4,81,5430.0013,0,3539.9941,22406.486,1,400.1778,1863.5816,3618.6425,40,3625.2385,899.271,396.7152,777.6667,735.2443,826.3516,1194.9902,505.7492,778.2638,868.6493,2,664.2233,973.3925,724.8606,1833.3211,773.0701,0,9,1184.3984,662.6205,399.8597,1311.3085,507.6786,827.2851,645.16,1,0,0,0,0,0,0,0,0
0,212,0,991,25.3,81,5311.5318,0,3292.8463,21874.2568,0,434.2875,1848.8686,3510.1231,38,3569.1823,923.9931,389.096,741.9589,669.5097,805.8216,1163.8273,510.58,756.6697,825.6207,0.7,664.2779,941.9682,746.1377,1808.9073,752.7734,0,8,1221.5749,665.0366,394.2493,1311.2225,532.1492,808.7378,640.09,1,0,1,0,0,0,0,0,0
1,487,1,2397,25.4,78,5153.4546,0,3188.2788,21254.2482,1,397.9778,1803.3329,3404.1008,40,3456.7474,938.6524,415.7673,743.8927,654.0832,795.7619,1192.0626,518.5144,776.3805,833.5003,2.4,674.8669,971.7646,733.0475,1777.5376,743.5607,0,10,1180.0969,652.3763,399.1077,1290.6992,522.8339,797.0775,645.16,1,0,0,0,0,0,0,1,0
5,792,2,4246,25.6,75,4959.9533,1,3041.4804,20561.6857,1,391.8588,1777.0579,3269.1798,37,3365.2806,1002.5673,472.4994,785.3171,649.3982,775.7315,1191.9357,532.7497,789.4742,804.5108,1.4,674.0932,989.9731,775.0852,1700.3702,744.9442,0,10,1161.3897,671.6886,401.8643,1286.9738,570.2388,826.0315,655.36,1,0,0,0,0,0,0,0,0
1,575,2,2890,25.8,76,4710.3241,0,3056.0895,20177.8497,1,416.8615,1742.1601,3179.8071,37,3209.3403,1075.8469,464.1459,796.3225,678.4976,899.3938,1257.4366,569.1036,830.221,833.8758,1.2,706.299,1064.1366,821.9775,1728.1163,813.0235,0,10,1199.0124,707.483,449.7533,1352.9999,561.7853,801.4913,665.64,1,0,0,0,0,0,0,0,0
2,430,2,1688,25.8,76,4650.6588,0,2983.9503,20090.2014,0,491.0907,1786.8565,3118.2187,39,3166.7123,1049.2387,473.5824,760.259,674.9528,883.3734,1214.0582,592.8765,875.3465,846.1033,0.7,735.1575,1041.4515,878.6819,1745.0922,822.4313,0,10,1253.8133,724.1693,485.0638,1384.8993,528.7472,790.9101,665.64,1,0,0,0,0,0,0,0,0
3,387,5,1700,25.9,74,4643.2229,0,3004.4791,20581.2435,1,578.2621,1877.5444,3183.9661,26,3292.3698,1086.705,580.7446,817.596,741.4826,878.5946,1204.9418,621.9652,969.8694,1010.4572,1.4,789.9043,1069.3428,905.0485,1777.9412,940.7404,0,10,1313.3072,726.6112,465.7066,1488.4128,572.6725,842.3451,670.81,1,0,0,0,0,0,0,0,0
1,489,1,1904,25.4,83,4609.8683,0,3061.4638,21029.7034,0,652.7691,1952.7098,3184.5932,32,3415.8262,1063.2983,678.5167,854.8715,670.9263,878.7993,1308.5924,597.8106,1040.1683,1085.506,1.9,787.6807,1089.6082,874.6904,1825.5796,911.9758,0.3,10,1454.2097,773.8147,501.1227,1525.4528,618.8562,842.8457,645.16,1,0,0,0,0,0,0,0,0
0,552,0,1955,24.8,87,4695.3605,0,3084.3326,21392.9341,0,709.8789,1955.1703,3297.2747,40,3491.3805,1077.2557,617.0122,810.7804,813.5693,848.7463,1294.582,606.0808,1129.5754,1275.2738,1,874.9111,1148.5561,968.0019,1907.8613,972.7996,1.7,10,1466.2819,714.1582,498.2934,1495.2723,638.2648,874.3613,615.04,1,0,0,0,0,0,0,0,0
0,616,0,2098,24.8,90,4874.9365,0,3269.7984,22023.6383,0,829.687,2108.7317,3352.4678,27,3520.4162,1117.6181,645.9921,763.0543,895.0061,819.3085,1277.5918,628.8329,1090.9068,1418.1468,1.2,818.1654,1113.5489,967.3044,1864.2196,957.5447,1.3,10,1441.9409,782.9327,447.8494,1591.1272,612.023,881.0058,615.04,1,0,0,0,0,0,0,0,0
1,639,0,2444,24.9,88,4996.249,0,3455.5561,22670.6658,0,1096.5865,2089.5624,3421.0529,21,3635.5747,1136.0552,623.5669,825.6424,975.9113,856.1873,1296.5385,602.8261,1107.192,1523.8149,1.6,840.5653,1166.6085,935.3387,1978.2265,1006.1608,0.7,10,1487.7253,708.243,439.4068,1606.7189,627.6785,886.8021,620.01,1,0,0,0,0,0,0,0,0
4,699,3,3003,25.4,89,5134.9848,0,3632.2255,23199.1371,0,1097.0307,2061.4488,3501.2252,32,3701.5583,1202.2292,601.5306,795.9249,1011.6013,862.4864,1255.5631,609.2571,1126.3382,1580.3113,0.9,821.515,1232.6604,950.1379,2049.9487,1023.9326,0,9,1501.419,716.7662,438.8103,1616.3268,632.8259,887.7898,645.16,1,0,0,0,0,0,0,0,1
5,798,4,3935,26.8,85,5514.0794,0,3932.4749,24393.5801,1,1032.5225,2224.438,3775.0072,22,3843.5174,1216.1686,722.6834,841.6334,1210.6868,916.9506,1385.6803,602.2147,1113.4408,1783.7765,2,835.6653,1239.4715,956.2801,1967.5199,1072.3146,0,8,1508.5063,722.4061,441.2883,1628.037,613.7845,925.2549,718.24,1,0,0,0,0,0,0,0,0
2,966,3,4406,27.4,82,6003.923,0,4386.4669,25866.8326,1,968.5021,2278.6429,4013.7341,18,3991.7069,1185.3084,837.6225,921.8589,1370.7025,914.7376,1342.581,589.8107,1046.5022,1782.8421,2,832.7568,1255.7138,909.8867,2077.904,906.8113,0,8,1482.7163,708.152,407.525,1631.7385,666.7093,913.3628,750.76,1,1,0,0,0,0,0,0,0
5,820,3,3127,26.7,83,6276.7185,0,4752.0652,26926.4337,1,816.2184,2339.2165,4169.1413,22,4154.0871,1237.3994,711.2134,904.5452,1393.0927,911.0633,1322.9138,554.3054,1033.5443,1877.6986,1.5,834.8427,1218.1347,907.6596,2137.0644,967.1534,0,8,1457.8498,741.527,410.0504,1640.2909,634.2224,863.1093,712.89,1,0,0,0,0,0,0,0,0
2,633,4,3087,26.4,84,6584.2453,0,4960.2722,27749.8364,1,706.3708,2375.5775,4420.796,14,4209.7763,1163.9973,636.2339,905.9244,1433.8889,896.0927,1345.0088,539.3191,976.0609,1666.5576,2.3,796.3172,1153.9787,903.7856,2093.7202,904.0042,0,6,1499.8822,716.5458,416.4653,1605.5667,612.3595,891.6587,696.96,1,0,0,0,0,0,0,0,0
8,680,4,3291,26.3,86,6554.5324,0,5025.677,27666.948,1,582.8693,2428.5972,4416.0205,9,4206.1111,1107.4693,559.9683,829.772,1287.5472,875.6644,1254.2221,531.0448,909.359,1480.0597,1.4,771.2933,1154.1474,878.919,1972.1812,916.0249,0,8,1423.2874,696.0547,422.9924,1640.5412,568.388,912.364,691.69,1,0,0,0,1,0,0,0,0
10,740,3,3482,26.3,87,6366.0181,0,4894.96,26741.448,0,499.8761,2303.2824,4313.2616,16,4009.1174,1050.2738,568.4908,857.0057,1138.147,878.7483,1290.2735,541.0962,869.5483,1279.8268,0.7,787.0706,1063.708,817.0966,1903.5006,898.1635,0,10,1393.4608,697.4324,435.5433,1557.8471,599.0692,879.309,691.69,1,0,0,0,0,0,0,0,0
6,525,3,2484,26.2,87,6082.5142,0,4523.6851,25689.9932,0,425.3391,2237.7283,4266.177,20,3965.6993,1049.4592,419.7356,799.4291,991.7928,807.6137,1170.7952,482.8229,764.7565,1166.5009,1,679.5217,976.0954,769.8561,1834.1574,772.2922,0,6,1251.9702,659.2388,398.845,1528.0617,506.5875,793.8763,686.44,1,0,0,0,0,0,0,0,0
2,251,5,3,25.9,86,5802.855,0,4308.1174,24523.9385,1,395.0733,2094.3879,4101.3874,17,3787.4854,971.0803,405.5015,786.785,895.0126,732.0118,1162.895,473.4433,755.7655,1027.7055,2,667.2376,978.5224,776.7974,1749.019,812.5387,0,9,1230.4491,645.5527,388.9952,1450.2373,478.2283,782.309,670.81,1,0,0,0,0,0,0,0,0
0,98,7,0,25.8,84,5610.138,0,4145.542,23710.0919,1,393.634,2014.7145,3965.5912,14,3609.063,966.8576,422.1157,747.0985,862.7993,784.4522,1165.9124,453.7962,741.717,1011.6061,2,675.3609,906.182,772.1461,1698.5032,763.8109,0,5,1222.2692,628.484,395.8358,1444.2708,496.8076,811.4124,665.64,1,0,0,0,0,1,0,0,0
0,45,1,0,25.6,87,5564.0404,0,3917.006,23077.0686,1,390.987,1994.886,3814.7343,16,3508.1811,986.0894,425.896,766.9117,813.01,752.9444,1152.831,479.697,753.4386,951.398,1.7,681.8717,868.9761,766.7034,1668.2947,780.7089,0,9,1166.2699,628.0488,409.1351,1443.6562,515.0236,779.2386,655.36,1,0,0,0,0,0,0,0,0
0,42,1,0,25.5,89,5441.2214,0,3708.3226,22442.3552,0,390.4114,1910.8975,3706.9976,20,3458.2749,966.4686,398.3521,732.8867,776.9045,779.116,1197.7875,448.2009,745.9175,890.7401,0.8,665.8902,896.3374,768.7224,1653.8279,777.5447,0,8,1150.4842,622.6705,390.3431,1412.3291,497.4158,792.0669,650.25,1,0,0,0,0,0,0,0,0
0,32,0,14,25.2,89,5340.5761,0,3578.9659,22038.6886,0,392.0852,1854.7245,3652.1044,23,3427.6063,961.494,405.6098,744.567,756.2326,762.6909,1203.8765,461.3496,749.203,912.6642,0.9,638.6179,886.9441,761.097,1689.7616,770.266,0,7,1134.5494,640.5079,396.7039,1360.4004,499.2353,793.3407,635.04,1,0,0,0,0,0,0,0,0
0,80,3,438,24.9,91,5198.3237,0,3401.0098,21550.1947,1,411.3358,1824.8828,3490.9038,22,3386.0169,975.2599,407.0337,740.4984,688.524,723.4783,1213.7195,469.0596,762.0951,873.6853,2.3,640.8383,887.2224,750.4283,1703.9946,742.5547,0,5,1180.8685,618.9127,409.6586,1364.1946,496.9587,808.1373,620.01,1,0,0,0,0,0,0,0,0
1,118,1,475,24.6,91,5177.7131,0,3231.7857,21187.5137,1,408.6139,1839.8885,3453.4485,24,3357.0327,918.9556,398.6208,731.5724,616.3622,742.3487,1207.5465,459.579,726.6561,852.2192,1.3,634.9644,895.2989,772.4657,1672.4744,749.4366,0,1,1124.1842,599.145,407.8,1330.9866,522.2276,803.3942,605.16,1,0,1,0,0,0,0,0,0
2,129,1,612,24.7,92,5045.0398,0,3098.0517,20667.3809,1,409.131,1795.8819,3377.7724,20,3273.0255,942.7565,394.0692,764.9573,612.7516,714.5662,1185.9738,489.5476,749.1317,816.6282,1.4,623.3559,918.6219,760.5744,1691.9895,743.6777,0,8,1099.4582,613.3065,405.1849,1286.1619,532.0194,775.5694,610.09,1,0,0,0,0,0,0,1,0
2,205,1,933,25.5,92,4851.6041,1,3036.18,20200.3331,1,404.7417,1782.6228,3265.6637,25,3188.3528,975.8183,386.1014,763.7355,569.1293,677.1354,1158.5864,500.4061,771.0237,834.0348,2,653.6943,938.2752,753.9048,1661.9518,747.5095,0,8,1128.288,653.8889,422.7683,1285.6699,529.5144,768.3609,650.25,1,0,0,0,0,0,0,0,0
0,246,3,1320,26.1,89,4608.2635,0,3010.5712,19625.0523,1,439.4344,1735.1438,3170.3553,25,2997.4699,1001.528,406.6265,742.6597,552.3626,730.308,1211.2699,526.7497,778.5929,835.8031,2.1,694.7498,956.383,724.8793,1616.1038,794.8696,0,8,1179.1864,649.3931,397.5312,1307.9584,515.7183,759.3246,681.21,1,0,0,0,0,0,0,0,0
2,300,3,1159,26.9,86,4441.9651,0,3014.4572,19715.2464,1,449.1711,1751.4063,3177.2312,29,3010.7921,1014.2823,439.2109,741.4065,605.4418,744.8233,1205.1559,556.0289,836.2394,904.8409,1.4,742.8574,1018.9293,808.4619,1697.7099,848.2673,0,8,1248.7169,647.5151,400.7611,1372.9677,518.1861,763.801,723.61,1,0,0,0,0,0,0,0,0
1,266,4,1239,28.9,81,4491.1494,0,3015.6185,20135.0973,1,585.2177,1819.3153,3117.6516,11,3093.4453,1025.2413,462.5771,764.9651,662.0722,796.7302,1213.0404,518.6169,899.1314,936.594,1.6,753.0123,1048.6175,825.4667,1744.9755,830.6366,0,6,1317.0153,711.6511,401.3968,1535.9264,536.0724,754.0145,835.21,1,0,0,0,0,0,0,0,0
1,346,0,1510,29.8,75,4606.2307,0,3005.7395,20531.3908,1,659.6502,1887.7462,3125.9288,30,3150.9224,1073.7597,545.5331,768.256,726.1523,815.4197,1204.7679,513.94,986.5331,1127.9434,1.2,731.5609,1087.9919,813.5178,1883.4853,918.6288,0,7,1402.0364,662.657,400.0186,1469.3015,551.6852,755.0053,888.04,1,0,0,0,0,0,0,0,0
3,410,1,1725,30.4,72,4824.3376,0,3062.9564,21149.2617,1,859.9639,1934.5259,3182.4464,32,3247.9666,1056.8453,557.3823,792.2624,838.0625,815.0939,1252.1797,526.8416,1066.1157,1247.1128,1.6,746.4433,1114.0053,835.9838,1874.865,924.7093,0,8,1481.0997,648.8995,376.5492,1541.0641,542.8624,811.3182,924.16,1,0,0,0,0,0,0,0,0
3,441,3,1920,31.1,69,5076.1654,0,3183.7089,21518.0658,1,1038.3604,1968.1358,3252.2531,27,3317.0769,1063.5241,667.3515,805.2285,914.8655,805.4577,1282.7324,571.1081,1017.3954,1502.9462,2.7,770.3689,1144.3599,860.4376,1806.2886,962.5591,0,8,1375.2579,717.2609,389.8303,1539.1792,573.8614,835.1914,967.21,1,0,0,0,0,0,0,0,0
2,492,3,2197,31,67,5118.0511,0,3305.4464,22049.7675,1,1012.2728,1967.3127,3421.5268,29,3428.4088,1098.2153,637.4374,788.5032,1061.9687,805.4672,1273.1718,537.8227,1041.5604,1677.7628,2.4,728.0219,1120.6887,853.9342,1899.6065,961.4052,0,9,1328.6768,709.4923,412.6157,1580.7384,548.493,810.1175,961,1,0,0,0,0,0,0,0,0
1,484,1,2302,30.6,70,5290.043,0,3558.586,22837.2539,1,983.7203,1984.8615,3493.3056,30,3603.6267,1146.9078,651.4383,860.0345,1094.7745,918.5659,1196.5741,530.5375,1003.7737,1925.2545,2.6,730.4121,1073.3345,870.9467,1934.7029,942.6381,0,10,1327.4972,708.189,423.0495,1644.631,546.3821,857.3564,936.36,1,0,0,0,0,0,0,0,1
6,527,2,2412,30.2,71,5755.479,0,3887.1323,24422.4768,1,872.6628,2091.61,3842.594,9,3825.5685,1144.4059,684.0639,857.8351,1280.5583,885.1983,1229.0395,515.0156,906.8533,1958.1536,2.7,792.4712,1109.3405,868.1672,1976.0998,946.7181,0,10,1374.1921,703.5241,431.1467,1669.8011,579.3225,833.5696,912.04,1,0,0,0,0,0,0,0,0
3,493,1,2204,28.7,81,6187.7359,0,4359.6656,25651.7564,0,844.7314,2175.8146,4099.5693,25,3922.9246,1203.7388,590.1215,883.9296,1463.9072,914.4614,1298.5412,486.3319,952.17,1999.3395,1.9,760.855,1105.0078,857.8696,1962.4844,972.3211,3,10,1292.8992,689.8775,429.6106,1650.6628,606.8577,842.137,823.69,1,1,0,0,0,0,0,0,0
4,469,2,2281,28.6,85,6571.4024,0,4659.5609,26976.5324,1,714.6591,2198.0482,4316.1659,38,4127.0905,1114.249,618.9898,866.4183,1492.0998,933.8694,1304.3422,489.1386,934.5767,1955.2738,2.2,768.9046,1033.3084,825.261,2095.718,903.2667,0,10,1326.9046,694.3404,396.8375,1681.6419,614.0518,832.8379,817.96,1,0,0,0,0,0,0,0,0
8,459,4,2658,27.9,87,6662.4905,0,4823.2248,27519.179,1,569.1166,2313.8575,4412.6715,33,4242.9368,1105.3302,678.3011,911.8013,1571.8576,901.9813,1268.3654,501.679,958.0518,1733.8698,2.5,773.1137,1041.1213,852.4829,2118.1692,912.8656,0,10,1310.4225,701.9791,412.7353,1635.4062,573.4115,827.6004,778.41,1,0,0,0,0,0,0,0,0
5,459,8,2634,27.7,87,6764.7708,0,4947.7424,27752.309,1,524.7065,2285.4541,4375.7178,14,4305.9073,1124.6058,597.9192,845.871,1394.8333,876.9428,1295.7239,490.7051,926.4511,1605.6739,2.5,772.5564,1002.6667,842.8644,2110.1174,852.9061,0,10,1341.955,691.4776,402.1424,1620.6442,549.0952,827.4083,767.29,1,0,0,0,1,0,0,0,0
5,464,5,2958,27.6,86,6279.7212,0,4579.1206,26273.2246,1,457.3345,2180.4912,4348.1939,18,4097.0433,1117.4839,573.7098,830.3216,1176.754,843.0529,1294.5953,487.5802,917.7668,1439.6879,1.9,704.0838,1047.6849,822.1063,1995.9155,822.4119,0,10,1228.0745,667.6563,402.5518,1564.6644,570.4834,804.8812,761.76,1,0,0,0,0,0,0,0,0
1,368,8,1718,27.6,85,5941.116,0,4239.6168,25042.2804,1,426.7982,2068.2644,4202.0747,17,3941.2746,1013.4274,397.6829,806.8155,894.0061,803.9248,1188.6731,464.8847,769.9893,1153.4814,2.5,661.6803,1035.1437,792.1164,1951.6881,780.2803,0,9,1192.9445,637.0419,373.7263,1505.3013,485.8102,775.7382,761.76,1,0,0,0,0,0,0,0,0
2,146,1,2,27.5,85,5855.6434,0,4104.46,24433.1345,1,415.2413,1987.6124,4112.1713,16,3876.7075,1026.8054,379.3843,795.3018,794.0656,774.9962,1183.1903,457.581,777.1662,1100.32,2.2,631.703,967.904,765.3883,1844.8233,732.8038,0,9,1209.533,619.7364,373.1215,1442.1836,486.8281,762.1082,756.25,0,0,0,0,0,0,0,0,0
1,35,3,0,27.4,84,5736.9208,0,3912.9316,23721.4219,1,383.3471,1929.5727,4004.3519,11,3746.5106,1005.6571,386.7976,780.4449,809.8173,758.0382,1200.5755,454.5405,778.6416,1017.7673,2.1,623.6823,945.6823,771.0914,1786.8491,722.3942,0,10,1194.6572,647.8722,374.4584,1409.628,497.5469,780.6831,750.76,0,0,0,0,0,1,0,0,0
10,36,1,0,27.4,84,5616.9933,0,3831.4254,23214.7879,1,366.2581,1898.2826,3873.6664,21,3673.7744,995.7731,406.443,801.6654,793.927,762.3338,1169.6196,453.3462,742.7093,1010.4883,4,608.3569,897.3226,753.2324,1760.7916,741.012,0,10,1200.0398,633.9478,377.5572,1359.8144,500.9196,766.0862,750.76,0,0,0,0,0,0,0,0,0
0,26,2,0,27.4,84,5518.7483,0,3742.4565,22697.8579,1,379.7288,1843.8775,3741.9573,27,3612.2155,985.1404,387.507,764.3257,729.1224,756.9966,1209.3442,474.8782,731.0914,957.107,3.5,597.5913,886.154,743.6055,1706.1208,732.7771,0,9,1193.6066,624.711,386.239,1338.8754,522.7083,791.4575,750.76,0,0,0,0,0,0,0,0,0
1,32,2,10,27.3,85,5395.7222,0,3531.7019,22248.0946,1,383.1927,1836.0139,3691.9794,25,3562.6516,973.1971,398.8383,806.2852,716.8183,749.1533,1190.8214,478.6586,737.6628,948.8421,5,611.2426,872.006,750.4287,1697.5528,710.1182,0,9,1195.412,603.9914,382.9547,1337.0608,509.4282,785.1883,745.29,0,0,0,0,0,0,0,0,0
1,104,0,580,27.3,85,5257.3726,0,3293.7188,21704.3276,1,371.6332,1833.9151,3575.4094,17,3500.6572,996.9523,376.5473,785.4531,622.8066,761.1858,1205.0621,482.3024,722.4673,890.1454,3.9,610.7412,898.7527,765.9559,1706.4312,695.881,0,9,1221.7331,616.2313,372.2821,1315.0902,512.3983,786.873,745.29,0,0,0,0,0,0,0,0,0
3,129,0,483,27.5,84,5139.1238,0,3189.3731,21333.6131,1,365.3176,1776.6188,3501.6032,16,3452.8213,981.3991,393.6774,768.6886,601.0375,739.5982,1238.2532,486.5666,726.0432,859.5584,5.4,651.6131,883.4702,761.8231,1716.427,697.8997,0,9,1229.6281,620.2365,378.772,1328.0178,507.512,811.3281,756.25,0,0,1,0,0,0,0,0,0
1,122,0,570,27.6,84,5054.3207,0,3099.595,20815.2733,1,360.3239,1748.5811,3405.2813,14,3358.3934,976.3664,401.8593,780.6995,556.061,755.1406,1237.3846,480.7096,734.9576,833.917,5.6,643.0331,888.0086,737.3994,1670.6137,743.0756,0,10,1193.414,627.8887,354.2473,1285.0741,502.4869,790.5723,761.76,0,0,0,0,0,0,0,1,0
2,210,3,942,27.7,84,4868.4178,1,3033.7607,20392.3377,1,377.0319,1731.0532,3326.15,14,3308.5077,972.3353,464.5423,758.4297,543.3054,754.5391,1216.9457,491.4462,763.5458,831.0055,5.1,671.3075,889.203,780.0888,1663.4112,804.0795,0,10,1213.0297,631.3057,383.6014,1248.0074,534.074,791.7533,767.29,0,0,0,0,0,0,0,0,0
2,218,2,1203,28.1,83,4755.258,0,3054.6657,20291.3317,1,430.0435,1752.7137,3243.8269,17,3257.4954,1028.6257,497.5889,830.2753,605.0967,782.966,1195.6798,520.4925,800.2048,885.0315,4.6,712.6685,903.5584,828.4243,1690.3486,874.7405,0,10,1253.3215,655.6327,396.8132,1283.7019,572.1771,761.4478,789.61,0,0,0,0,0,0,0,0,0
1,214,6,1020,28.6,79,4738.8051,0,2958.675,20273.7754,1,523.0315,1759.1449,3231.7949,18,3217.8537,1012.3501,523.5152,824.3099,617.607,860.6346,1206.3595,486.2918,875.5987,963.0729,6.3,749.5372,967.3684,894.6393,1737.2605,997.8074,0,10,1292.9733,687.2815,430.511,1337.268,632.1948,752.6604,817.96,0,0,0,0,0,0,0,0,0
2,278,2,1237,29.1,77,4902.4574,0,3067.2842,20945.5731,1,632.2037,1810.447,3189.2088,16,3336.568,1041.8387,537.613,914.5096,609.4833,877.8896,1259.8884,524.8625,960.2691,1051.64,6.4,760.4202,1079.191,946.5056,1796.7616,944.2249,0,10,1330.349,712.9845,449.2046,1512.4971,596.7644,766.8128,846.81,0,0,0,0,0,0,0,0,0
3,288,6,1467,29.5,76,5014.6216,0,3154.6072,21718.1287,1,722.9854,1881.59,3361.7311,25,3474.4956,1045.7467,606.5571,948.6259,836.3726,911.2552,1221.7416,529.1868,1011.8606,1211.884,5.7,806.2463,1094.8565,962.2963,1820.3428,1017.1222,0,10,1452.8421,768.0943,423.9261,1557.8983,612.7675,831.2377,870.25,0,0,0,0,0,0,0,0,0
1,409,1,1774,29.6,75,5101.8344,0,3201.6845,22227.7981,1,832.8601,1906.4499,3438.853,21,3575.1176,1085.7509,710.8904,923.9757,852.2332,929.6315,1275.3223,565.2524,1102.6688,1319.8133,6.8,859.0195,1165.0221,1000.0751,1946.7853,1036.9409,0,10,1453.7221,698.7828,438.9858,1603.3513,603.2518,826.9435,876.16,0,0,0,0,0,0,0,0,0
7,410,3,1832,29.5,77,5143.9684,0,3223.7848,22389.5892,1,951.3187,1999.7516,3380.757,32,3676.3255,1046.0086,757.0479,862.2531,960.5937,952.6096,1233.6076,549.4819,1009.73,1542.4641,6.3,896.0559,1123.2765,921.0794,1962.7418,1113.4716,0,10,1399.2744,730.5311,397.6918,1602.9857,623.2184,819.1229,870.25,0,0,0,0,0,0,0,0,0
5,480,5,2180,29.4,78,5325.2178,0,3406.5436,23163.5245,1,981.086,2038.0259,3544.2895,28,3781.3959,1032.2663,732.3373,870.7017,1097.2517,985.0167,1337.9609,568.0624,1050.9311,1686.0861,5.8,827.2313,1101.1503,928.6023,1986.8872,1048.7884,0,10,1457.4426,722.1102,404.5793,1623.722,644.9872,881.2989,864.36,0,0,0,0,0,0,0,0,0
5,580,2,2433,29,80,5334.3502,0,3431.2646,23525.8313,1,954.9164,2019.4453,3719.0981,28,3827.2788,1060.811,816.6878,903.8749,1208.6504,972.6415,1323.024,570.8601,1005.1081,1771.9899,5.3,814.8331,1077.0906,895.3986,2050.4082,1041.7613,0,10,1465.1208,704.7478,426.0911,1678.8653,628.8608,894.5433,841,0,0,0,0,0,0,0,0,1
8,590,4,2570,28.7,82,5855.9246,0,3647.6079,24702.5899,1,1058.5162,2176.029,3840.4374,28,3975.6605,1068.5454,747.7922,900.3535,1238.2336,935.9615,1340.065,539.612,964.1886,1859.2137,6.1,849.397,1102.4738,881.5007,2032.2164,1020.5269,0,10,1458.3098,703.9105,432.0366,1716.4043,635.3645,857.2697,823.69,0,0,0,0,0,0,0,0,0
1,545,0,2365,28.6,83,6084.1927,0,3931.4326,25256.2584,1,877.1945,2183.5741,3956.9673,30,4042.5598,1138.5097,667.2419,878.9062,1267.9928,944.2159,1267.6452,558.6563,975.7666,1975.149,4.7,841.3347,1077.221,897.5069,1987.7462,982.6098,0,10,1407.6558,740.2976,413.9565,1662.1299,668.9813,862.5514,817.96,0,1,0,0,0,0,0,0,0
1,552,2,2432,27.9,91,6169.6989,0,4013.2206,25473.7224,0,741.9695,2157.4423,3976.3106,44,4115.3414,1110.8747,541.3251,863.7399,1229.1553,904.5109,1254.3286,525.7307,920.2557,1947.3292,6.2,794.1009,1059.2041,881.4853,2018.3091,960.8327,0.7,10,1361.5738,702.0839,414.0969,1661.8257,677.681,914.0434,778.41,0,0,0,0,0,0,0,0,0
2,483,0,2435,27.7,91,6300.4222,0,4215.4473,25661.903,1,610.1308,2149.8709,3970.4433,59,4151.0076,1056.3793,527.1053,887.6383,1279.5898,875.9447,1246.4896,579.5002,873.4637,1828.1723,6.1,812.8435,1028.4165,884.3198,1910.6138,962.3429,0,10,1382.0516,677.1917,421.1581,1582.0463,637.1837,859.9694,767.29,0,0,0,0,0,0,0,0,0
5,451,7,2322,27.7,89,6245.0326,0,4059.5091,25106.1679,1,567.1544,2121.3513,3908.1884,12,4057.5188,1084.9434,554.8899,835.5676,1099.5025,827.7398,1266.7824,542.6571,859.9944,1586.5987,5.2,827.948,1054.9608,853.8629,1859.9294,873.4491,0,9,1388.3971,685.7593,423.324,1466.2412,625.3052,850.9098,767.29,0,0,0,0,1,0,0,0,0
5,431,5,2112,27.7,88,5984.874,0,3820.5126,24301.2835,1,509.9163,2048.1444,3819.509,14,3971.5346,1036.898,472.511,816.8301,935.19,808.9507,1228.858,537.1974,820.1812,1365.0045,3.2,789.2471,1014.6973,816.7498,1873.5536,844.8907,0,10,1342.5202,672.2911,418.0548,1440.6351,633.495,799.667,767.29,0,0,0,0,0,0,0,0,0
5,318,2,1211,27.3,91,5687.8641,0,3498.178,23207.39,0,395.5898,1962.7888,3705.0456,25,3877.8598,952.6218,389.1881,798.6838,700.3362,748.2102,1180.0103,469.2575,727.8649,1037.8125,2.8,634.517,877.2182,748.5539,1816.7327,702.8538,0.2,10,1259.0334,616.102,365.5284,1399.8876,561.8804,775.5911,745.29,0,0,0,0,0,0,0,0,0
2,144,0,312,26.6,87,5662.6919,0,3451.7761,23275.9887,1,378.9358,1936.476,3789.3826,31,3921.4648,971.8144,400.6567,821.3989,635.5644,768.7725,1192.292,457.1575,734.4823,962.6547,3.1,639.3896,897.3278,741.6307,1852.5449,738.0852,0,9,1240.4132,619.5234,382.6842,1421.2392,535.1987,757.0735,707.56,0,0,0,0,0,0,0,0,0
2,77,3,0,26.4,85,5602.7078,0,3416.2747,23186.0841,1,379.0408,1917.511,3806.9931,12,3901.9987,959.5966,409.7355,794.4882,613.1337,785.5803,1232.9285,460.974,717.9965,926.3227,3.5,658.3828,902.0717,736.3333,1868.1031,777.9919,0,9,1249.4397,629.8208,396.7465,1423.056,553.5257,773.0394,696.96,0,0,0,0,0,1,0,0,0
