"y","past_rent","station_dist","bus_passenger","temp","m60","X18_19","f30","wet","m20","f25","f65","m35","sub_passenger","m5","m0","f40","m55","f60","m25","dust","f0","m45","m65","station_type","f55","m30","m50","f15","m70","wind","f70","f35","f45","f50","f20","m40","X9_10","m10","semester","X19_20","weekend","most_use","X10_11","f10","cloud","X17_18","X8_9","X7_8","rain","X22_23"
0,0,405,0,4.8,697.6397,0,1044.1723,87,649.143,990.9999,682.527,1078.3823,0,497.307,859.2459,979.5684,749.0954,869.7998,936.152,88,715.4086,972.7822,536.8493,0,1064.5058,1011.5573,779.8657,530.1652,993.2504,1.7,1362.0252,1149.6192,957.4239,762.4717,816.3631,889.7255,0,401.9675,0,0,1,7676.3891,0,310.7541,8,0,0,0,0,0
4,2,19,12,13.4,819.8958,0,904.208,69,844.2234,1001.0375,670.1307,1034.9342,1,1716.3621,1655.4177,1966.6634,1293.2935,848.1618,808.4037,60,1908.1913,1860.5179,639.6167,1,1416.0889,696.8185,1586.4982,1716.318,1188.5537,2.1,1556.5864,1476.8826,2182.3875,1571.2956,1081.6128,1510.4741,0,1399.4451,1,0,1,7848.1207,0,1598.4047,0,0,0,0,0,0
0,0,128,19,4,658.4338,0,859.0788,87,654.2273,869.2293,709.5816,814.1799,0,685.7469,684.3465,1067.4118,924.6167,890.1612,714.0879,12,818.8814,909.85,477.0525,0,954.6387,797.1241,829.3204,688.5819,968.9606,1.6,1535.6392,961.9534,1220.7509,914.6597,765.7932,906.3883,0,378.3199,1,0,1,6435.6739,0,475.3922,10,0,0,0,0,0
4,10,33,354,2.9,542.909,0,1019.0829,53,787.1334,1044.3148,561.3089,1129.9911,0,510.8814,747.4204,908.0361,668.7759,772.5747,926.8242,40,826.3535,907.6319,449.8666,0,1054.9406,817.1271,766.1609,717.5607,783.1505,1.5,1132.2799,1085.623,915.7825,946.5659,1025.1765,885.8923,0,385.8172,0,0,1,7835.273,0,439.2391,8,0,0,0,0,0
1,8,69,494,21.4,441.7882,1,1014.4757,40,1220.723,1372.1422,382.602,1060.102,0,467.0552,430.897,680.2665,690.7547,497.656,1603.4326,118,353.1245,717.7446,396.4239,0,568.8143,1099.7412,614.3825,406.8427,617.0734,3.3,959.591,904.9573,631.9974,543.1557,1479.7318,781.6295,0,180.3438,1,0,1,9755.3058,0,173.0119,0,0,0,0,0,0
0,0,332,151,27.1,881.802,0,942.5708,81,821.1763,1111.2065,717.7912,1120.3958,761,1669.9893,1499.0782,1936.5524,1291.6621,956.3981,869.7281,19,1795.0063,1836.4881,593.1907,0,1376.2737,801.1963,1515.0116,1598.5449,1249.3155,1.9,1541.1104,1452.1206,2221.6038,1506.2591,1212.3795,1521.205,0,1267.2803,0,0,1,8330.7739,0,1503.5946,10,0,0,0,0,0
0,0,71,0,7.1,662.0485,0,1027.7386,80,819.6162,1016.242,640.0049,1212.9027,0,705.0639,1053.3632,1040.5866,881.7601,835.0893,919.1303,69,967.8213,1067.7001,448.5637,0,1070.2393,822.6995,924.8378,752.7018,942.4388,2.2,1379.8079,1180.256,1011.8143,999.9289,939.2858,949.8853,0,543.7445,1,0,0,7937.8711,0,514.4344,0,0,0,0,0,0
3,2,58,296,20.7,472.0935,0,961.1503,76,602.2523,1133.9947,506.7604,903.7631,0,374.7738,669.1885,780.7727,648.7313,638.3206,910.7526,23,745.7995,792.4407,320.2315,0,778.1164,936.8329,638.8862,418.5643,630.6661,1.5,1235.4227,1045.6107,752.6569,830.8897,741.2385,683.7786,0,312.062,1,0,1,7235.5951,0,368.709,7,0,1,0,0,0
1,0,57,312,20.7,662.6902,0,928.4282,70,1021.076,1207.6458,630.3146,869.8965,0,825.0006,614.654,975.4885,754.152,815.9123,1069.0175,26,404.1735,950.9003,445.0124,0,1014.5373,927.6622,767.3007,560.2163,834.0072,1.3,1416.8375,1021.1021,835.0669,843.8888,1233.8893,827.3015,0,374.8549,1,0,0,8278.7176,0,233.7867,9,0,0,0,0,0
0,1,41,0,23.5,934.7083,0,1108.3115,95,745.8792,1096.2647,849.2102,1123.5719,0,565.2223,596.5688,871.2898,1139.004,1168.52,942.294,22,798.8365,960.7106,630.8592,0,1308.6445,938.5195,932.5771,523.4591,1303.956,1.9,2025.1664,1112.5071,1024.0967,1137.4355,858.1705,822.3214,0,291.2819,1,0,1,7925.5184,0,370.4383,10,0,0,0,4.3,0
0,3,183,365,-3.9,455.9724,0,870.9248,62,680.5624,804.5095,595.3997,786.7501,0,619.196,975.9595,855.047,620.1687,764.9078,731.9334,63,989.449,844.6148,386.7686,0,940.9929,588.7053,667.9578,661.4887,870.8413,1.1,1240.8753,935.3182,826.9092,843.1479,782.0335,697.9873,1,503.7887,0,0,0,6180.7372,0,525.9305,3,0,0,0,0,0
0,1,10,347,-0.2,412.0536,0,945.0275,47,605.8229,934.4895,370.3747,895.1966,1871,313.7568,629.7226,632.4576,484.6915,520.6916,824.7539,49,488.3131,576.7501,302.6752,0,593.1449,809.6481,509.1538,351.9776,536.4345,2.7,967.7575,874.0444,577.0764,522.9047,860.9105,692.3776,0,209.9075,0,0,1,6749.8934,0,174.5919,0,0,0,0,0,0
3,1,115,303,11,703.8919,0,1233.4499,86,1277.9156,1543.8557,584.7026,1323.6905,970,376.1032,375.0138,1038.3808,1061.8622,843.8905,1322.0507,27.5,590.0003,1246.9534,582.5396,0,1069.0965,1080.7609,1069.7797,411.4227,946.1518,2.4,1369.1628,1215.6,976.4582,963.9863,1664.8012,1152.63,0,157.3589,1,0,0,10662.1245,0,288.5227,0,0,0,1,0,0
0,1,89,138,27.4,892.0556,0,1102.7982,75,764.4454,1162.9546,667.9544,1114.3116,337,1402.9279,1385.8683,1736.1488,1114.3782,893.1738,759.4215,20,1680.3591,1773.8206,617.9883,0,1304.9739,792.1881,1463.8982,1349.4231,1151.41,3.6,1516.3686,1418.189,2095.3488,1336.343,1250.8014,1460.2386,0,1171.5754,0,0,1,8365.1098,0,1407.5596,6,0,0,0,0,0
1,1,100,126,20.2,661.2937,0,950.0958,66,659.4433,1001.6638,576.8028,1022.862,0,466.0378,942.0772,903.466,774.0041,868.3341,869.2429,8,734.6109,938.3031,510.1461,0,915.4192,928.844,736.0353,566.6439,970.1899,2.9,1368.1462,1121.6748,893.9922,730.1685,687.0338,877.1007,0,440.7174,1,0,1,7240.8604,0,319.0945,1,0,0,1,0,0
2,2,118,36,-1.3,401.7284,0,952.6057,66,1043.7809,1423.1781,323.8647,907.0508,0,305.3148,442.8395,536.6723,528.5325,524.9778,1379.0116,60,240.4373,559.4306,314.0674,0,535.5118,1034.9456,541.9387,315.746,510.7106,4.2,817.56,805.4454,479.605,467.1706,1485.8594,649.3144,0,185.3421,0,0,0,9031.8775,0,117.8014,8,0,0,0,0,0
2,1,43,255,18.3,801.1937,0,1086.6604,81,790.3291,1135.935,770.0019,1319.0265,1651,734.1741,949.4153,1181.0564,1067.453,1111.1673,994.8954,20,1037.8581,1324.7539,630.9522,0,1362.86,1028.2885,1289.1881,754.8552,1198.8725,4.5,1592.2671,1341.2816,1452.0691,1200.0163,752.6149,1131.6582,0,516.3797,1,0,0,8449.0314,0,542.4749,8,0,0,0,0,0
0,2,221,71,19.9,471.7849,0,928.2592,92,483.038,997.833,409.1185,772.3972,0,256.008,603.1189,620.8567,617.7008,634.3465,720.236,41,480.9932,579.5024,338.9724,0,549.5271,835.9318,484.3637,241.6485,590.5648,0.7,925.1081,761.5096,522.3334,556.1896,629.9187,690.6471,0,212.1642,1,0,0,6129.1235,0,189.3502,0,0,0,0,0,0
6,2,29,292,-5.8,507.3349,1,786.4856,39,452.488,816.1297,373.8701,754.3608,0,170.4661,571.3677,561.1157,846.6387,611.8846,691.8304,26,347.8841,646.2922,357.7939,1,642.3366,681.6722,689.6267,224.0662,665.8381,4.4,916.6109,750.6208,610.308,537.0245,541.94,637.7305,0,200.9949,0,0,0,5475.5275,0,136.9498,1,0,0,0,0,0
4,4,67,26,15.5,702.1709,0,1004.5662,82,1260.6998,1216.9294,593.1838,1054.4292,0,392.0782,425.98,878.8149,1024.6664,847.7871,1055.6873,30,507.2788,903.1442,555.3949,0,972.288,874.3024,983.3781,479.6139,771.5379,0.9,1370.8803,1046.7433,769.7106,908.2778,1589.0152,876.4688,0,178.7443,1,0,1,9102.3728,0,248.07,6,0,0,0,0,0
5,6,76,71,11.7,721.6235,0,937.367,87,972.3885,1099.2758,604.4139,1048.0961,2,472.366,529.0571,908.2374,1079.5641,813.5855,1024.5423,15,545.5107,946.2724,526.5175,1,1001.3398,853.752,1011.8618,451.7135,799.8662,2.8,1329.3004,957.5743,793.8352,901.7961,1251.1316,866.189,0,221.9965,1,0,0,8144.1276,0,266.7665,8,0,0,0,0,0
0,1,43,190,13.3,717.5504,0,1083.9027,83,864.2107,1191.5251,636.0066,1263.6029,1667,1086.5094,1158.1147,1206.8526,1075.747,954.778,1140.0445,42,1188.5134,1347.4832,525.5765,0,1130.9763,1048.6235,1193.5984,1231.6544,1063.6815,2.6,1417.9229,1138.0736,1488.7161,1201.6384,1091.9914,1107.9877,0,629.8893,1,0,1,8821.9744,1,621.2209,7,0,0,0,0,0
2,5,37,570,1.4,888.8407,0,1209.0911,38,1463.8074,1327.0864,832.2066,1429.5411,2418,1221.5677,1453.5881,1380.4347,1282.0924,1225.0741,1272.0264,30,1412.2065,1492.6384,606.4509,1,1209.702,1162.2177,1315.9581,1244.8652,1165.1795,3.8,1793.9917,1404.1879,1708.7167,1405.3952,1269.7023,1409.0886,0,790.5952,0,0,0,10537.6603,0,738.1425,0,0,0,0,0,0
8,13,21,419,11.7,405.7084,0,888.8215,27,680.8847,1070.3247,396.1791,785.7905,2113,346.4928,536.2853,703.2878,572.3243,530.0888,870.4653,41,684.6298,628.9328,287.7509,1,588.9702,766.7321,573.0076,486.1965,557.0926,3,940.4284,821.3579,603.1625,457.642,886.9,690.32,0,178.7616,1,1,0,6771.2767,0,244.7833,6,0,0,0,0,0
2,2,10,0,25.4,753.565,0,1691.4432,86,1066.3078,2013.979,702.9626,1430.7526,0,738.57,818.9605,1247.4301,1022.4283,928.3876,1598.7924,38,766.6723,1245.3397,500.9395,0,1250.4495,1591.0918,963.9068,605.6447,1077.4187,1.9,1345.6574,1526.777,1282.2596,1167.2981,1408.7892,1151.6003,0,381.3978,0,0,0,12327.933,0,408.3515,9,0,0,0,0,0
0,0,43,162,-3.5,873.2018,0,1090.1652,66,1048.9654,1219.8063,789.0736,1208.1972,1566,949.585,1166.1972,1222.2759,1181.4567,1095.9504,1029.7504,34,1148.2897,1301.3249,588.0457,0,1361.5827,1118.7346,1187.9614,1077.6087,1124.9066,2.4,1636.4949,1315.9612,1483.0743,1220.7653,1173.4113,1086.7085,1,634.2855,0,0,1,9204.9916,0,600.1963,8,0,0,0,0,0
4,0,611,514,10.2,614.5082,0,1934.159,65,3757.6007,3787.695,619.9059,1544.5704,2721,1161.6363,452.9919,876.7465,882.7384,725.4978,3436.1357,45,484.9311,1173.9679,480.9086,0,772.4937,1897.2568,853.4604,1278.3568,820.0855,1.3,1231.7027,1430.6691,883.0426,900.8344,5947.3531,1034.9554,0,209.0727,1,0,0,23735.4398,0,225.2004,3,0,0,1,0,0
0,1,232,632,23.6,663.8572,0,2154.3789,99,4903.731,4239.5489,573.265,1613.5294,2705,1376.4156,432.0094,995.5518,910.4529,755.7416,3934.5878,6,384.1937,1251.6994,479.1964,0,841.3441,2139.1143,1013.5672,1983.7689,900.924,4.7,1299.7893,1442.0272,963.3881,914.4366,6989.4298,1226.2961,0,199.3883,0,0,0,27416.3473,0,178.4182,10,0,0,0,15.3,0
0,0,332,199,13.7,751.2295,0,896.7293,53,984.6992,935.4939,827.6411,994.4313,495,1300.4177,2108.5926,1720.5692,986.5907,1056.3768,814.415,54,2398.6044,1279.2403,606.6507,0,1370.3746,747.2397,1152.2306,1381.9498,1233.0432,3,1803.9798,1370.3779,1785.0145,1443.8128,1023.1135,1216.0419,0,1782.5466,1,0,0,7766.4998,0,2009.2014,10,0,0,0,0,0
3,1,80,637,0.7,448.0063,1,816.3427,42,1005.6822,1390.9568,389.9956,901.7075,0,339.7643,414.9811,599.1013,674.8202,555.9225,1265.9999,73,389.3587,823.4815,357.5633,0,666.1186,955.2106,725.1606,291.6712,624.8386,2,1054.4166,849.8918,663.2604,552.3013,1250.0845,666.9232,0,173.6824,0,0,0,8435.876,0,190.7646,10,0,0,0,0,0
8,4,76,212,15.4,719.1465,0,1086.741,68,1163.2129,1313.0985,623.1169,1028.4806,453,436.2545,455.9747,960.3945,1005.4506,837.5602,1156.7216,59,535.0697,953.1279,536.9622,1,1034.6651,981.0546,959.3373,495.5375,1015.1456,2,1575.8863,1104.4578,962.5916,812.3837,1641.1743,854.8125,0,191.3304,1,0,1,9474.9413,1,261.6605,6,0,0,0,0,0
1,1,85,78,25.1,742.4328,0,1474.3472,86,1122.349,1840.3451,726.3446,1310.4616,327,701.1579,764.3361,1256.0656,937.0866,900.5641,1572.5505,16,747.9179,1273.8792,502.585,0,1188.2234,1477.8505,921.3534,607.7843,1020.094,2.7,1546.4175,1513.5951,1209.2139,1096.2265,1338.7611,1250.0446,0,355.9586,0,0,1,11650.2601,0,398.3623,10,0,0,0,0,0
2,4,21,833,1.1,424.8572,0,869.9989,92,664.6516,1015.6547,352.564,718.2233,5353,307.1414,407.9975,597.7489,539.4256,476.1162,765.0027,49,1093.5664,599.2657,273.4511,1,545.9783,756.881,540.7225,718.9508,561.9771,2,846.497,866.1888,603.6463,514.2909,862.1053,615.2994,0,135.9992,1,0,0,6518.7063,0,390.9951,0,0,1,0,0,0
0,0,128,356,14.8,490.7624,0,615.0829,32,593.4385,574.3816,620.6325,600.1187,837,304.1345,793.0967,808.698,632.3284,721.2063,583.0678,68,998.5427,668.6533,369.9928,0,702.6147,582.6131,539.2257,678.6453,815.7597,4.6,1427.0757,707.2465,899.9731,732.2221,610.6345,627.2942,0,438.4388,1,0,0,4866.5836,0,579.6921,0,0,0,0,0,0
2,1,23,819,-1.3,510.4422,1,1097.035,93,1919.2399,1309.1571,412.4489,1018.6557,0,505.6106,530.6276,758.7897,746.6479,588.306,1438.5287,36,351.7967,832.4882,397.2702,1,675.6795,1016.1886,697.3342,626.5989,680.3483,2.5,1061.1406,968.4124,695.2843,596.7632,2130.1946,787.399,0,222.0837,1,0,0,10897.412,0,172.3613,10,0,0,0,0,0
0,0,113,56,-8.9,482.173,0,1950.9498,56,2865.7905,3750.1684,499.9748,1326.6343,321,477.8537,454.9191,762.2194,705.0385,634.4722,3463.9764,26,334.0416,1031.7863,396.3673,0,667.7111,1863.0806,790.9402,654.7337,867.2733,2.5,1197.4048,1193.7672,709.3406,680.8278,4696.3727,878.6648,0,209.9618,0,0,1,21110.7399,0,155.1278,0,0,0,0,0,0
4,5,611,582,30.9,598.3059,1,2041.284,63,4046.4555,4088.2774,534.6798,1617.0132,2469,1269.0524,741.6037,917.1412,858.2823,695.5484,4008.237,42,800.9817,1047.815,424.15,0,846.341,2128.4666,945.2225,1875.7316,846.8344,2.5,1293.5302,1482.7083,989.3134,922.5429,6285.7635,1157.1252,0,342.2782,0,0,1,25698.2055,0,371.9734,6,0,0,0,0,0
1,1,43,652,3.4,836.6761,0,1173.6045,38,930.9807,1295.1562,705.3833,1343.3466,1031,1207.748,1344.0686,1352.03,1138.3633,1045.9295,1096.0145,53,1644.2905,1282.869,599.7266,0,1272.3297,1108.3175,1245.0024,1213.3186,1024.3561,1.3,1548.047,1280.7572,1633.2801,1305.9787,1122.6942,1237.0599,0,731.028,0,1,0,9350.8714,0,859.4495,8,0,0,0,0,0
0,0,100,0,10.1,774.9175,0,1677.9123,89,1143.3681,2006.2277,672.33,1415.3316,0,601.6529,849.8203,1374.5209,950.912,930.4445,1690.5883,37,694.9775,1258.2256,471.6042,0,1294.266,1506.1886,963.8162,612.697,1037.4847,2.4,1541.4033,1436.5352,1314.3655,1205.0832,1457.0241,1248.0061,0,395.7699,1,0,0,12333.1759,0,370.1652,9,0,0,0,0,0
0,1,554,894,-3.5,753.1643,0,2374.5055,48,5062.2924,4487.6894,555.8179,1800.9855,3054,1231.888,506.9872,1063.9943,955.2896,782.4285,4062.8326,36,473.5493,1364.0558,468.3468,0,1018.5677,2309.2885,1109.2191,1837.9584,900.5486,2.6,1392.3628,1613.6014,1280.0411,1042.3218,7179.2399,1315.3654,0,233.9937,0,1,0,28890.4352,0,219.9147,0,0,0,0,0,0
0,2,21,214,-5.6,335.1711,0,711.7873,44,570.4556,797.963,374.0037,636.9098,1317,277.329,488.9177,518.8127,505.1424,516.4641,712.6485,33,446.3892,614.027,282.8488,1,540.8202,647.218,505.5792,498.4606,543.6328,2.9,928.2739,827.1763,605.3779,516.2083,747.8453,637.3747,0,162.9723,0,0,0,5652.0038,0,159.6028,0,0,0,0,0,0
2,3,88,86,20.3,310.1322,0,934.193,89,607.2933,981.5187,286.3287,709.6346,167,212.9023,406.2592,529.4079,417.2204,363.9249,791.6693,13,357.3919,459.2557,194.7921,0,460.1342,807.2873,434.3352,284.5825,397.9645,1.6,747.9688,774.287,410.6818,395.0625,728.3792,499.2346,0,135.4196,1,0,0,6334.2624,0,127.7824,4,0,0,0,0,0
3,0,41,377,20.2,867.9605,1,948.3073,30,845.919,997.8361,848.2455,1161.6207,1182,1313.3478,1586.111,1870.7446,1204.9279,1043.9537,801.0044,64,1673.8244,1520.4329,614.1515,0,1384.8592,771.124,1141.8748,1468.0588,1204.7616,2.9,1819.8,1485.6237,2107.5591,1430.8254,1106.6657,1389.3591,0,1340.8553,1,0,0,8118.1009,0,1402.086,0,0,0,0,0,0
11,12,100,563,18.7,576.9702,1,732.3151,50,544.2977,728.5401,498.2053,852.3754,0,482.2865,931.3673,798.4084,638.0805,723.9456,775.1196,19,656.9881,853.1789,395.281,0,763.582,780.2787,673.6192,436.2773,837.1143,1.8,1159.62,865.4702,767.1489,577.6688,603.771,767.5692,0,435.7068,1,0,1,5882.1678,0,285.3777,1,0,0,0,0,0
0,1,10,311,-10.3,392.275,0,754.5347,55,683.6558,877.4294,352.678,748.8708,1725,319.28,325.2178,605.8974,530.8712,449.3375,834.8305,25,835.0758,563.621,274.0533,0,576.7289,692.9679,490.8974,582.392,503.4055,5.7,883.5053,745.6359,548.7936,512.0283,934.1138,588.3193,0,108.4059,0,0,0,6272.0388,0,298.5741,1,0,0,0,0,0
0,1,43,386,-8.7,844.0558,0,1091.7145,55,965.6323,1255.3353,728.7905,1226.9105,999,1142.3799,1287.9127,1293.2013,1197.7807,1087.1029,1192.1021,15,1427.4528,1396.9626,589.3668,0,1259.3089,1111.8183,1323.0186,1286.1444,1063.1974,3,1431.338,1292.2615,1551.8874,1297.063,1237.6225,1069.3479,0,700.4857,0,0,1,9373.397,0,746.1116,0,0,0,0,0,0
7,5,76,269,22.4,675.8306,0,1074.4291,51,1047.4362,1330.0979,655.3259,1125.6674,814,280.3018,512.6618,917.3314,986.3872,808.5705,1124.1102,13,493.1926,973.8263,588.8159,1,947.4266,850.5378,889.6517,387.838,932.2258,4.6,1585.8591,1042.18,933.8915,863.117,1401.0785,973.0336,1,215.1165,1,0,0,8995.5371,0,241.1819,4,0,0,0,0,0
2,2,88,297,27.6,419.7995,0,838.0041,77,598.2121,896.2764,367.9271,718.5318,1270,196.4961,338.0085,518.6281,470.1808,417.2454,741.0404,17,424.0045,542.0278,249.1136,0,561.9381,787.2193,526.8991,316.6043,559.0672,1.3,836.2239,737.0807,471.1572,482.8631,755.0693,557.4629,0,112.6694,0,0,1,6071.4341,0,151.5993,3,0,0,0,0,0
7,3,115,13,22.5,778.4033,0,1071.7394,66,1350.7568,1340.5313,561.0505,1111.4916,0,503.4084,475.8239,853.8815,1074.9799,861.1061,1208.2393,21,518.4469,944.6083,522.2083,0,1006.7827,927.107,964.8414,453.0256,788.8079,3.8,1389.9778,1002.7337,785.0501,893.1672,1683.046,899.0001,0,199.6592,1,0,1,9695.6451,0,253.5318,9,0,0,0,0,0
0,1,52,4,0.6,801.969,0,878.8397,68,1000.6573,1021.7107,652.151,1089.3187,0,1709.2922,1779.3201,2014.5778,1278.5087,857.7831,862.7061,60,1823.7784,1982.9775,641.6153,0,1301.8798,744.7954,1565.618,1733.1393,1103.8104,2.7,1526.7555,1571.2947,2250.2867,1507.6317,1194.416,1500.7345,0,1504.1887,0,0,1,8363.7386,0,1527.6958,0,0,0,0,0,0
0,0,128,102,-2.1,604.2786,0,724.6307,89,667.53,701.2712,720.8918,838.8833,181,568.9771,586.471,936.821,907.1949,846.8599,712.9177,25,638.8751,943.1191,437.7248,0,980.6908,766.7828,783.3787,549.0456,999.3279,2.3,1443.7756,901.62,990.2446,770.4912,648.5229,914.8665,0,324.2122,0,0,0,5962.1586,0,370.8912,7,0,0,1,0,0
1,1,43,0,14.8,769.6852,0,1091.0441,54,738.3952,1128.1294,668.664,1075.3812,0,976.5925,894.5614,1185.0073,1023.5508,958.3452,839.7643,30,1315.904,1269.7624,585.1742,0,1124.1506,880.006,1197.8195,979.4893,966.1327,1.2,1576.8451,1060.5762,1468.9607,1229.5939,888.8367,1044.8642,0,486.5448,1,0,1,7702.1331,0,687.806,1,0,0,0,0,0
3,0,36,390,24.4,680.8602,0,1008.4053,96,929.9336,1270.798,635.3726,996.8005,0,592.4687,545.2735,955.1217,828.9148,874.6965,1084.5837,15,477.9119,1013.8815,437.8071,0,1098.8116,995.5598,744.31,632.0779,897.6908,4.7,1476.3724,1102.7918,941.1893,876.9773,1011.3672,899.3384,0,332.5424,0,0,0,8400.2399,0,276.4402,10,0,0,0,3.1,0
3,8,83,371,-4.5,729.949,0,1687.127,52,2540.0775,2895.8018,551.3516,1501.1115,1424,426.8404,460.8822,1037.3608,1035.5842,749.3682,2772.3802,29,350.943,1339.0435,511.0853,0,925.719,1734.5997,1171.3815,639.8538,876.4486,3.8,1346.0768,1356.7097,1089.1459,980.3725,3701.1443,1140.4308,0,212.7146,0,0,0,18188.9517,1,162.9768,1,0,0,0,0,0
0,0,41,13,2.6,1013.6148,0,1197.2094,90,752.9158,1176.4992,895.3112,1130.4846,0,643.2684,714.0379,1019.8038,1244.8754,1269.5863,1166.0539,50,858.5755,1030.3285,684.907,0,1402.6413,1067.8673,970.4287,541.069,1279.0855,2.7,2161.8986,1179.1195,1125.2222,1216.5125,838.0413,885.4972,0,348.6376,1,0,0,8508.191,0,398.1413,0,0,0,0,0,0
9,2,116,367,10,560.4603,0,1945.1356,78,3556.4239,3633.6093,564.7358,1531.0673,1926,812.7991,856.1365,943.332,790.2704,697.3213,3519.6126,24,616.5909,1112.3898,370.812,1,771.6994,1953.333,860.4639,1272.1395,832.4759,2.5,1225.2279,1476.7273,948.4098,907.0688,5932.3947,1108.9183,0,395.1392,1,0,1,23548.3037,0,286.3433,9,0,0,0,0,0
1,4,69,189,1.1,720.273,0,1260.5497,74,928.5041,1720.7946,631.1727,1179.436,0,636.379,486.2503,1024.0026,853.7548,902.2712,1362.0847,29,470.3354,1047.3245,487.9724,1,1208.9425,1183.5214,816.6715,552.7118,897.2957,2.8,1466.8578,1160.5583,1033.2723,972.777,1349.7243,922.7721,0,296.5467,0,0,0,10145.1731,0,272.0573,9,0,0,0,0,0
0,0,58,55,25.5,573.913,0,1046.102,95,535.6719,1129.1287,567.9946,900.8265,0,446.6222,655.4119,796.0631,746.7868,710.0399,932.6297,10,694.1171,850.2317,354.6661,0,927.9117,938.7455,767.6621,390.3905,728.8323,2.5,1494.8969,1049.4337,732.2262,881.5009,847.9126,812.4484,0,305.6372,0,0,1,7380.4506,0,343.1582,10,0,0,0,9.1,0
0,1,51,679,24.9,619.3943,0,2087.8927,89,4044.668,4239.5835,574.4562,1665.3027,3520,1271.9346,695.7809,1054.2633,876.9723,704.0807,3976.5798,25,970.403,1090.7705,464.9141,0,933.2472,2272.8864,912.0001,1915.7606,844.0506,1.6,1273.2693,1449.7472,955.0088,865.7097,6124.4194,1188.9906,0,321.129,0,0,1,25861.0797,0,450.6525,9,1,0,0,7.8,0
0,1,410,373,26.9,871.0005,0,923.3553,53,838.8687,957.6492,800.9255,992.266,852,1297.7488,1480.3481,1581.283,1024.4525,1017.9135,822.8721,7,1861.308,1415.4063,646.1268,0,1400.608,779.718,1113.166,1328.9211,1413.18,4.2,1800.1311,1371.4523,1910.6082,1511.6089,1005.4706,1218.9467,0,1251.4459,1,0,0,7691.6522,0,1559.1327,5,0,0,0,0,0
0,1,183,71,0.6,677.5279,0,962.8496,75,730.4757,958.0537,662.4466,1088.5978,0,642.3666,951.6421,1050.5566,803.5029,831.9716,907.6962,27,877.336,1032.7087,449.7824,0,1051.2431,816.4891,851.2597,720.5736,914.1721,1.3,1312.4204,1150.5066,937.6326,984.1513,866.1998,1033.223,0,491.2363,0,0,0,7480.8685,0,466.3383,9,0,0,0,0,0
0,0,7,1,26.3,627.3371,0,889.9177,85,778.9845,904.703,611.8563,1128.469,0,626.2464,953.1788,954.9753,873.5108,804.2692,841.6018,29,872.6327,1005.5009,523.6574,0,1065.1026,672.2819,933.3311,713.0078,972.5695,1.1,1409.155,1123.4041,1005.9008,928.1059,909.6274,978.3968,0,492.0291,0,0,1,7248.9894,0,463.8381,3,0,0,0,0,0
0,0,42,175,17.9,407.318,0,919.3065,98,1110.8151,1374.2861,311.1104,979.6056,0,404.4748,392.4039,550.4001,526.0028,429.7166,1396.409,22.5,324.1866,560.5101,260.8426,0,464.211,962.1693,531.3109,377.6295,485.6722,3.9,735.3839,809.5713,503.533,461.717,1567.0849,622.9941,0,164.2331,1,0,1,9119.2478,0,158.834,10,0,0,0,0,0
2,3,127,0,22.3,817.5994,0,1087.9251,85,769.0969,1084.8994,648.984,1110.2924,0,915.689,962.9088,1134.4506,1079.585,1060.7045,980.0824,25,1415.8092,1226.0198,612.1607,0,1153.9432,940.5986,1189.5462,1083.7666,1028.7212,1,1624.7542,1129.5674,1580.4701,1220.0001,883.9629,1053.9815,0,523.7184,1,0,1,7986.4251,0,740.0253,4,0,0,0,0,0
0,0,546,238,10.8,555.5512,0,1937.6316,95,3777.4212,3892.7116,579.9535,1436.0927,1019,954.4534,448.7932,835.3797,773.3838,643.3838,3713.3436,9,394.1875,1017.8522,393.8483,0,687.3183,1933.2079,752.6612,1172.4093,898.9924,4.2,1186.553,1339.1396,765.4819,804.0229,6008.5843,895.0796,0,207.1352,1,0,0,24038.1325,0,183.0595,10,0,0,0,3.4,0
1,2,100,244,13.5,587.1326,0,899.1329,94,521.8474,906.5922,538.057,910.868,0,492.6015,944.302,832.4641,710.0017,778.537,758.234,27,879.985,908.3677,490.4358,0,954.7501,798.064,717.4119,426.4234,978.9164,2,1207.4684,1068.4181,907.1371,721.0209,599.8935,888.6615,0,441.7579,1,0,0,6463.0501,0,382.2414,10,0,0,0,0,0
2,5,60,453,5.6,362.7969,0,876.2253,55,786.3787,1005.5231,372.9152,780.054,2334,374.813,616.7059,603.3554,526.8485,461.8039,870.7381,26,533.8852,590.6154,247.0959,0,615.9759,736.8071,529.6188,512.2905,551.2532,2.8,915.3268,842.3616,589.0639,522.4034,1020.2983,546.3625,0,205.5685,1,1,0,6918.3862,0,190.8859,0,0,0,0,0,0
0,0,475,443,28.6,526.8556,0,593.5511,62,518.0353,532.6208,501.8826,635.8254,0,405.2319,889.0748,666.6182,625.1397,731.6645,569.2244,48,837.2118,823.1559,398.0602,0,718.8385,618.8549,663.1859,440.382,831.2131,1.5,1198.2766,771.0492,795.1603,643.7595,476.6315,630.8636,0,415.922,1,0,0,4715.7926,0,363.6618,8,0,0,0,0,0
