"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X23_24","m0","m10","m5","m20","m25","m30","m35","m45","m55","m60","m65","m70","f20","f25","f30","f45","f50","f60","f65","f70","bus_passenger","sub_passenger"
8,33.2,0,3.9,58,7,1102.24,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,694.087,320.3475,1430.7548,4084.7032,3918.7179,2122.7226,1663.858,1098.4697,869.159,609.27,429.03,845.3843,5882.2223,4049.0205,2022.2052,1010.4995,859.3342,670.3876,615.6149,1221.7894,618,2897
1,32.1,0,2.7,61,10,1030.41,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,750.9259,346.5812,1477.5149,4533.9421,4132.3013,2149.8552,1646.5947,1089.5936,872.42,623.2502,420.5242,866.5399,6201.4087,4128.3813,1969.26,995.147,894.3349,667.778,603.4199,1322.3801,526,2755
4,30.7,0,2.6,64,10,942.49,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,757.5105,349.6198,1484.8826,4627.504,4152.1926,2223.6142,1600.089,1059.2961,854.086,670.0168,455.379,888.1586,6287.3004,4196.9114,1969.7275,1019.6362,895.7174,676.0887,564.8061,1340.5661,548,2724
4,30.1,0,2.6,64,10,906.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,645.1494,297.7609,1359.5201,4573.7736,4204.045,2189.3458,1557.3733,1007.4234,863.6194,600.0963,437.6697,831.2805,6443.518,4181.2064,1955.614,971.352,883.3645,693.2906,579.5924,1333.8513,575,3090
4,29.2,0,2.6,64,10,852.64,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,579.9432,267.6658,1179.3201,4616.5651,4152.9383,2123.5894,1486.3518,940.7132,860.0822,610.4755,450.0879,833.5476,6492.0711,4167.4755,1977.9967,903.7605,824.392,674.1653,543.0022,1285.6046,584,2831
4,28.5,0,2.2,59,10,812.25,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.3506,267.854,1016.3709,4363.1098,4037.2496,2101.2734,1456.9834,1000.4063,847.4979,600.9872,420.7399,827.7078,6171.48,4086.6792,1923.3117,884.4541,816.2544,665.3552,533.7678,1309.2921,490,2591
0,28.2,0,2.6,55,10,795.24,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,445.4277,205.5815,811.7897,4151.6195,3876.4208,1997.7005,1423.2555,951.6916,841.7928,525.6232,416.2977,790.5263,5968.9597,3986.1049,1906.378,733.836,746.9491,647.1162,523.7507,1231.0335,382,1380
8,27.9,0,3.5,54,8,778.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.951,208.5924,711.0497,4043.772,3810.9367,1950.5101,1425.7605,956.608,823.8962,527.9949,400.0614,781.7184,5924.4107,3949.2449,1901.7149,772.8924,739.084,648.778,520.2363,1179.0803,131,251
2,26.3,0,4,72,10,691.69,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1302,205.906,685.1621,3873.4691,3802.5666,1903.7264,1362.4984,939.7622,803.4833,531.5388,412.5405,748.0935,5838.6357,3990.038,1906.3193,748.4697,728.0835,662.4341,514.0304,1182.3439,57,0
2,24.9,1.1,0.7,79,10,620.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.886,206.2547,628.4723,3800.5177,3761.7456,1859.1079,1377.7365,939.5045,785.371,523.0965,406.9804,756.0804,5778.8882,3977.6382,1877.3047,741.2871,729.8499,665.4407,511.8064,1192.0196,51,0
0,24.8,0,1.3,82,10,615.04,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.9246,217.3495,618.8594,3690.9972,3674.2521,1881.7037,1382.9126,956.7035,792.5493,533.5554,415.9791,733.7304,5662.8262,3977.6536,1896.3646,768.2928,739.3915,648.7182,516.9897,1210.6835,33,0
1,24.8,0,0.6,80,10,615.04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.99,217.3797,612.5561,3655.9569,3675.7617,1883.2202,1361.3614,935.0445,808.5513,526.7703,423.1779,758.2488,5555.0888,3962.1507,1887.194,768.5576,736.7691,637.4995,526.9958,1212.4101,53,12
0,24.7,0,1.1,81,10,610.09,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.7998,214.0608,610.5147,3547.1687,3645.3475,1892.4547,1337.741,955.5762,813.0125,517.9113,381.1646,747.2244,5522.2053,3939.6886,1900.8275,753.938,789.7928,625.886,527.5072,1244.5481,106,693
3,24.9,0,1.2,81,10,620.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.3043,212.9092,587.1505,3461.4939,3574.8773,1888.565,1369.8011,956.5702,800.6704,545.6863,424.0319,756.8988,5458.0438,3876.6891,1841.0908,802.7001,800.5057,674.0972,535.2486,1212.8609,235,1019
6,24.9,0,1.4,79,10,620.01,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.283,275.6687,748.2036,3309.7928,3370.1499,1828.707,1419.5496,1079.2544,851.6347,643.6207,448.7655,793.0193,5218.8095,3710.9042,1837.6406,901.2075,854.8142,680.0425,556.1794,1258.4139,508,2842
5,25.6,0,0.9,77,10,655.36,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.9788,299.0669,815.9085,3199.0273,2903.1029,1613.0014,1418.3559,1243.7964,961.4326,651.7681,495.0688,855.3674,4801.9288,3300.5302,1634.5074,1035.3924,968.3611,717.1374,563.1942,1343.0354,826,4607
4,27.2,0,0.9,74,2,739.84,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,695.1246,320.8267,850.1492,3205.9867,2829.9955,1599.3476,1538.6473,1255.8809,1007.6628,687.6135,536.8353,932.2002,4524.3431,3058.8618,1649.6437,1096.7266,1128.6661,736.9532,606.2907,1382.5488,585,2892
4,28,0,1.4,65,3,784,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,713.1205,329.1321,915.4011,3218.8666,2800.2124,1597.9162,1487.2522,1266.6795,1060.8103,721.4418,547.9747,934.2404,4542.9014,3031.5105,1663.8906,1195.7505,1130.1462,744.9504,641.2901,1323.037,368,1617
1,28.7,0,1.9,66,7,823.69,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,713.9164,329.4997,874.1039,3325.3187,2887.0371,1650.3447,1469.2567,1237.9319,1058.4463,695.4969,486.9016,897.3063,4619.0849,2976.0548,1686.9331,1225.692,1113.5532,727.506,638.8565,1277.6419,373,1507
4,29.7,0,1.4,63,7,882.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,714.3367,329.6934,985.8235,3368.1578,2890.7951,1599.878,1438.7639,1210.6866,1084.369,688.776,483.8337,861.3464,4720.872,2959.3742,1672.8659,1224.2891,1035.8273,678.6645,607.1838,1256.0934,473,1813
1,29.8,0,2.3,60,8,888.04,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,639.7372,295.2629,1076.5672,3562.9182,2873.429,1576.1462,1521.3178,1290.6108,1097.9776,660.5246,523.3272,941.7984,4808.4066,2900.0506,1702.1142,1265.5347,1099.3322,724.128,601.0886,1325.7865,492,1969
2,29.9,0,3.8,66,8,894.01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,564.3438,260.4657,1104.8227,3581.9098,2871.9885,1659.5423,1591.5516,1254.1973,1055.2095,707.9319,537.7024,964.2179,4954.8333,2966.9876,1707.0948,1205.1173,1139.7038,761.8642,596.3228,1331.3042,527,1906
5,29.8,0,2.3,67,9,888.04,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,546.0192,252.0087,1134.0311,3651.2257,3010.3632,1691.6547,1523.6252,1279.837,1113.7192,683.9973,535.9198,923.0589,5214.8442,3044.3541,1752.7603,1295.4353,1118.1386,812.8694,650.4812,1391.7532,613,2234
2,28.7,0.9,2.4,78,10,823.69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,618.7251,285.5651,1037.175,3780.5492,2961.8671,1678.4348,1562.1871,1270.3515,1087.6379,676.6076,480.7264,909.3968,5187.5101,3096.3751,1694.4013,1197.4328,1116.1066,799.6516,580.0766,1346.3486,645,2896
5,27.5,7,3.1,85,10,756.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,516.6638,238.4597,1100.6497,3866.624,3089.8538,1754.0173,1647.8337,1198.4973,1097.5564,707.6516,518.9645,934.0356,5385.4915,3186.9086,1699.4528,1096.039,1045.25,740.8204,565.8812,1346.3949,760,3568
10,27.8,0,2.1,81,8,772.84,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510.8317,235.768,1119.8106,4196.8143,3733.2314,2037.2577,1885.7653,1230.7052,1021.9648,697.6297,501.0174,943.7482,6208.9529,3959.4284,2281.1742,1092.5448,1125.1345,791.3911,590.1582,1365.2879,1098,4211
4,27.7,0,1.6,78,5,767.29,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,491.5187,226.8543,1132.079,4533.5906,3866.794,2167.4685,1790.5792,1165.6679,932.3461,686.846,469.207,911.2603,6472.6281,4263.6923,2193.7093,986.4311,995.2117,792.311,555.2087,1385.1713,914,2721
12,27.3,0,2.4,78,4,745.29,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,518.0276,239.0892,1084.326,4614.7154,3980.1659,2135.2676,1722.3199,1083.842,957.7258,644.1496,476.0593,876.0437,6384.4771,4309.8374,2108.6082,968.8739,957.1769,728.4568,575.9158,1366.8253,627,2455
12,26.5,0,2.2,75,2,702.25,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,557.9361,257.5087,1034.6706,4507.16,4081.721,2130.978,1684.4172,1074.4726,891.536,656.245,480.9833,873.1949,6286.7967,4156.0174,2059.5432,864.5251,894.9227,709.615,574.141,1396.5253,593,2979
10,26,0,1.8,75,3,676,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.4321,258.6607,925.4812,4225.0616,3974.8392,2040.9645,1576.01,1024.0972,859.3342,607.2344,460.6005,834.3426,5961.1584,4034.0339,2075.8272,783.2694,860.1167,669.1587,528.2634,1339.2024,608,2763
2,25.5,0,2.3,76,4,650.25,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.5178,197.7771,759.5887,3782.9818,3880.7465,1959.1796,1452.5254,947.475,766.2892,541.6982,399.9736,801.7371,5788.6842,4014.6306,1896.7848,714.6396,776.2786,645.3514,503.4069,1221.9611,395,1433
4,25.1,0,2.9,77,2,630.01,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8619,214.0899,698.7412,3815.9383,3823.2896,1922.2105,1452.8826,894.8947,793.555,525.0204,421.5501,808.8341,5693.5744,4019.7226,1945.0447,760.6929,793.5364,672.922,499.1639,1211.6131,190,309
0,24.6,0,2.5,78,2,605.16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.048,224.791,686.5185,3726.1207,3790.092,1914.3426,1431.0824,915.796,759.2302,525.8093,423.2115,798.5626,5723.0875,3993.2463,1954.4803,754.0286,765.8158,657.554,513.06,1215.0607,71,0
0,24.2,0,2.4,79,3,585.64,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.5944,231.505,673.7361,3636.0263,3760.3488,1887.9769,1429.9953,935.3623,761.9846,539.2715,421.2369,789.9559,5696.5582,3991.2501,1930.8281,764.2322,761.2239,649.6945,527.463,1222.4922,48,0
0,23.7,0,2.9,81,7,561.69,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.0067,229.3876,645.527,3566.2629,3687.9876,1899.7997,1414.8178,949.1739,735.8432,522.593,411.8228,774.2748,5658.0388,3939.0106,1961.9417,774.8037,779.0821,641.7943,538.7308,1230.7353,41,0
1,23.6,0,2.4,79,2,556.96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.496,215.7674,634.4848,3494.8323,3678.8479,1869.4783,1424.4765,948.1807,724.1026,511.6,424.9174,803.295,5601.9581,3942.1119,1970.4199,769.9907,782.6114,644.9415,554.9858,1245.4463,37,13
0,23.3,0,2.3,80,1,542.89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.1903,220.2416,597.0659,3440.2801,3619.3042,1881.2612,1419.0801,929.1782,687.9368,519.5698,400.9319,805.0393,5570.8269,3957.644,1941.7016,806.4692,793.5612,615.2657,513.986,1248.4206,121,721
1,23.3,0,2.7,78,3,542.89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.4558,211.5945,615.1954,3405.1714,3562.456,1876.2918,1417.6834,945.3718,730.0776,548.1641,421.6246,808.7841,5470.0607,3835.2302,1903.5465,831.9376,815.1091,669.482,536.7728,1331.1862,236,1063
4,24.1,0,3.3,77,8,580.81,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.4032,260.0322,809.4103,3314.9474,3370.9824,1835.639,1415.9571,1168.8655,821.9903,601.8144,433.6115,818.0337,5267.7593,3675.3297,1853.0136,878.3792,876.1845,681.0622,571.9791,1367.7768,554,2882
11,24.6,0,2.8,76,8,605.16,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.0899,233.1184,921.1119,3182.0894,2881.5856,1668.2438,1468.1621,1199.2845,884.1523,668.8119,498.0078,852.5228,4882.0384,3271.2407,1668.0011,1020.7831,967.1446,737.1739,574.6301,1442.2441,820,4802
4,25.8,0,2.3,73,9,665.64,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,578.5757,267.0345,946.758,3224.5689,2699.4964,1655.8352,1510.8671,1307.7637,953.9035,681.0709,505.9148,917.2409,4532.6803,2969.6019,1606.6178,1043.3994,974.7652,744.2663,594.3172,1534.3262,610,2915
2,26.5,0,2.1,69,9,702.25,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,581.3024,268.2933,925.8861,3394.1562,2723.537,1590.0471,1526.8058,1189.0396,1038.0261,729.0655,450.9269,945.9779,4474.6377,2978.2674,1616.4076,1158.6491,1044.2642,780.2386,601.8066,1477.4351,371,1627
1,28,0,2.3,69,9,784,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,606.3052,279.8328,913.7087,3420.0546,2727.3298,1592.8161,1548.6184,1223.1877,1015.7179,690.8009,444.671,846.2145,4442.1743,2997.7835,1636.1305,1229.9604,1076.4777,801.489,606.9301,1455.7052,344,1624
4,28.4,0,2.9,66,9,806.56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,667.9978,308.3063,1063.6707,3465.938,2779.8413,1538.6164,1559.0759,1207.7875,1028.2078,706.365,461.4574,896.8504,4552.4786,2994.3056,1718.476,1197.8272,1087.2035,771.7404,617.4225,1395.217,449,1808
3,28.8,0,2.5,68,9,829.44,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,695.3323,320.9223,1101.2539,3466.9048,2741.7696,1550.3735,1534.8886,1296.2119,1160.0126,753.7296,511.1191,916.847,4642.7959,2929.6645,1742.5839,1223.3634,1148.9732,760.6241,640.1048,1403.3586,474,1975
1,29.3,0,1.4,66,9,858.49,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,632.0572,291.7184,1174.7035,3465.864,2839.4563,1632.864,1514.557,1312.346,1088.9139,716.3428,508.9837,966.4347,4869.7996,2971.9883,1714.4476,1282.4713,1122.7446,802.2825,634.7418,1405.5273,510,2119
8,29.4,0,1.5,66,9,864.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,342.3203,157.9937,1215.1546,3561.5513,2901.361,1590.2649,1533.4264,1246.5349,1116.3316,711.1625,517.7958,1006.8186,5019.0846,3008.7561,1742.32,1259.3506,1115.2758,836.5857,605.3076,1351.6616,615,2544
2,29.4,0,2.3,68,9,864.36,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,583.2234,269.1797,976.3026,3684.7446,2875.3704,1702.3159,1623.6824,1240.0798,1124.8248,657.9148,509.1749,919.3182,5042.7874,3121.6278,1750.8675,1229.289,1035.9605,802.8982,575.4613,1366.9536,650,3057
6,29.3,0,1.8,69,9,858.49,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,503.8763,232.558,1114.7845,3785.5895,3022.9703,1726.1847,1664.5641,1296.9925,992.6411,628.7468,499.6544,839.6699,5559.6685,3214.9397,1784.7775,1095.0222,1009.1564,757.3931,551.7795,1361.3991,802,3786
11,29.1,0,1.7,71,9,846.81,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,534.3391,246.618,1179.6652,4137.2371,3512.4675,2063.0846,1837.9065,1359.0571,955.6172,685.9773,491.0918,848.7624,6124.2934,3982.2568,2246.0599,1160.095,1092.2227,759.7918,537.4846,1347.8355,1012,4291
10,28.7,0,2.2,71,10,823.69,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,525.2167,242.4072,1259.482,4525.2155,3878.5486,2158.2397,1697.0063,1257.2148,1025.7991,647.3343,496.7595,823.2172,6457.8781,4259.6216,2173.5356,1060.8148,954.9026,764.2348,520.81,1355.8542,882,2932
8,28.2,0,2.2,72,10,795.24,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,489.2251,225.7959,1309.8707,4547.5578,3987.2473,2200.2135,1694.6165,1176.988,928.5503,625.2078,496.5834,816.0581,6550.8398,4323.7584,2163.7121,1036.6436,930.478,765.0013,541.7995,1271.2049,661,2951
7,27.9,0,2,74,10,778.41,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,601.2788,277.513,1200.0091,4436.2583,3966.4055,2148.951,1628.4201,1058.3804,895.6631,577.129,450.2311,852.6669,6425.5448,4278.4485,2106.6755,958.313,922.1544,718.7805,563.8788,1252.5686,714,3143
12,27.8,0,1.1,72,10,772.84,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.9469,307.3598,1113.1432,4456.8687,3906.2499,2069.2526,1609.9827,1030.5886,866.2499,592.2009,440.3043,806.0443,6218.5458,4146.551,2040.0014,882.0737,854.0884,737.3342,581.5004,1298.6376,655,2894
9,27.5,0,1.4,75,8,756.25,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.3589,206.9346,842.1046,4149.0933,3844.6128,2023.3407,1453.3068,977.3448,819.3136,560.2841,412.7856,782.5243,5926.0694,4069.7135,2005.7448,750.2615,793.1879,648.8584,536.1764,1230.5841,378,1531
3,27.1,0,2,76,9,734.41,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.8404,199.3106,759.5558,4063.921,3856.8229,1971.6219,1372.2713,937.5139,792.0998,562.5094,390.1987,779.5617,5844.7963,4094.2117,1927.3676,755.674,800.9846,652.5984,525.1488,1192.9354,187,322
4,26.9,0,1.7,78,10,723.61,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.1866,193.9318,703.2639,3868.1355,3794.3993,1966.9316,1376.1345,922.4762,778.6512,581.6641,412.368,787.1467,5849.3379,4053.5416,1941.6992,775.6514,816.4091,669.2232,530.7669,1200.0902,79,0
2,26.9,0,1.3,79,10,723.61,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.9387,192.433,690.3041,3796.1348,3795.9879,1953.3883,1384.1463,928.4459,755.0546,553.0517,418.0419,778.3445,5801.9455,4038.7363,1970.9448,761.9036,792.6978,629.3536,527.1031,1192.1751,58,0
0,26.9,0.1,0.7,81,10,723.61,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.3661,182.9377,664.6364,3670.209,3768.3014,1987.7803,1356.3662,924.3411,775.4474,551.7943,406.024,770.3988,5724.6488,4063.5643,1946.4024,752.8224,782.298,620.0267,540.1143,1207.3026,32,0
0,26.5,0,2.2,84,10,702.25,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.0323,196.6298,669.6474,3561.3742,3724.7246,1983.8101,1413.243,926.624,766.3654,543.2273,420.3219,753.4373,5631.896,4031.4365,1974.8827,782.2803,765.7246,620.784,550.1345,1232.7283,35,10
1,26.1,0,1.7,87,10,681.21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.734,197.4156,664.1071,3538.1976,3699.2924,1996.5157,1397.9577,917.8279,755.8587,570.6371,413.3164,765.8993,5613.6675,4023.5721,1977.9477,798.2598,782.7612,634.2675,526.1955,1306.6534,117,631
0,25.8,0.1,1.9,89,10,665.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.3617,203.7049,661.999,3384.2685,3645.808,1947.4842,1340.2612,951.1136,785.2805,583.201,433.2168,767.2783,5503.8864,4001.1535,1976.9625,826.8513,788.0939,637.9545,566.4321,1254.7271,252,981
0,25.4,0.5,2.7,89,10,645.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.7722,226.5097,784.189,3294.386,3468.3899,1931.0218,1392.8851,1093.7619,833.1476,640.2921,484.6317,761.0556,5332.2519,3841.6878,1904.8538,896.1256,843.222,692.3641,548.0266,1306.0586,536,2873
0,25.1,0.5,2.3,89,10,630.01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.2155,278.4067,960.6708,3251.1482,3023.0163,1677.4992,1387.7178,1139.1077,902.4755,666.4222,511.44,842.779,5000.9214,3401.2403,1734.0183,1070.7349,946.2187,747.6073,573.5438,1393.3447,917,4948
0,24.9,1,2.2,93,10,620.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,653.5356,301.6315,917.6991,3347.0581,2782.0602,1586.3891,1373.4204,1176.8803,993.3569,683.4288,560.6666,945.7388,4765.8286,2977.6134,1688.3298,1151.7752,1023.5505,756.8161,605.4847,1508.8537,649,2952
0,24.8,1.8,2,94,10,615.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,588.0894,271.4255,937.4855,3338.0283,2742.2745,1593.5218,1448.2571,1192.4876,1064.0289,685.5029,530.6371,957.532,4653.7503,2980.7444,1663.401,1268.9596,1065.8563,812.2527,595.9294,1390.731,401,1638
0,24.3,16.1,1.4,97,10,590.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,587.7825,271.2839,952.0269,3293.3104,2690.3933,1585.1499,1449.3323,1193.3844,1025.1803,695.9234,517.1289,912.0763,4618.1801,2966.7563,1661.7994,1221.269,1066.2632,777.5682,635.0208,1379.9802,347,1610
0,24.1,3.7,2.2,96,10,580.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,595.1373,274.6784,1003.9191,3332.8351,2740.8235,1572.1504,1381.447,1230.4409,1029.5892,724.9153,518.7832,868.3122,4786.2924,2906,1674.654,1219.2487,1072.5184,738.7254,601.3992,1277.9368,431,1592
0,24.1,3.9,1.5,97,10,580.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,623.9871,287.9938,1067.0376,3377.5544,2751.5384,1686.3058,1438.3081,1250.2603,1091.5321,710.2921,537.543,846.1472,4911.4956,2823.18,1795.7681,1235.5333,1033.5439,747.393,579.3173,1356.8133,417,1819
0,24,6.4,2.2,99,10,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,437.6995,202.0147,1172.2763,3523.6369,2817.2782,1587.78,1530.0647,1274.117,1139.6349,666.8241,522.7199,920.6133,4978.4125,2851.0941,1745.4332,1197.1106,1051.1317,794.7001,653.9578,1368.6098,465,1819
0,24.1,22.6,2.7,100,10,580.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500.0874,230.8096,1169.681,3636.1843,2877.7229,1601.6283,1490.8923,1232.4721,1112.9392,669.3597,537.5415,926.9175,4991.1722,2928.5127,1749.8471,1209.7271,1049.7015,781.2864,632.5342,1306.7651,521,2345
0,24.4,22.3,3.7,99,10,595.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,483.7486,223.268,1020.3317,3563.5075,2881.1315,1613.6751,1522.2137,1227.8956,1070.9874,673.0792,506.5236,904.6526,5062.7073,3047.4096,1697.0311,1206.9459,1070.1394,738.1554,601.345,1263.9145,549,2640
0,24.3,13.1,1.7,99,10,590.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,411.9537,190.1325,972.3116,3635.7711,2946.177,1736.6558,1574.1697,1248.2617,953.1372,593.4291,496.0194,909.7254,5266.0847,3208.9982,1851.9421,1168.9073,995.4748,746.8073,598.0199,1183.8898,768,3566
0,24.4,14.1,0.4,97,10,595.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,444.3928,205.1039,1078.3677,3995.8898,3297.8986,2036.2238,1699.9342,1330.3032,955.9596,673.7202,440.7433,922.3969,5904.8603,3943.7921,2182.6048,1257.619,971.9462,775.3931,616.9172,1183.7417,1037,4060
1,24.4,6.7,1.3,99,10,595.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,478.0077,220.6185,1150.993,4242.5629,3621.7842,2054.1929,1662.7023,1227.5777,956.5691,625.679,434.772,869.5747,6223.7719,4301.6117,2184.0746,1122.1962,951.1809,740.8989,586.1047,1218.1872,808,2713
