"y","station_dist","station_type","rain","cloud","temp.sqr","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X7_8","X8_9","X9_10","X10_11","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","m0","m10","m20","m25","m35","m55","f0","f10","f15","f20","f25","f30","f40","f55","f65","f70"
0,332,0,0,10,595.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1344.884,1136.9281,962.0785,696.9189,955.3274,1077.7751,1755.1605,1470.2177,1421.5037,964.7806,918.6542,805.1264,1620.443,1395.0863,745.5177,1685.6944
1,83,0,0,10,510.76,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,398.0871,166.6119,1593.1697,1443.893,834.3302,611.0593,402.0165,196.9667,571.461,1693.9291,1175.398,847.6906,620.0006,568.04,357.572,976.4983
0,43,0,2.3,10,184.96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,833.8576,430.4359,850.5249,770.1602,988.5564,742.3324,625.7078,332.5881,637.7447,852.8993,863.1121,738.0808,904.4794,1023.4654,510.9952,1251.8197
0,29,1,0,0,68.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.3663,196.7727,467.0717,805.9906,819.1249,559.8528,453.6781,178.5971,269.1203,625.0652,1038.115,920.6266,630.2101,618.4533,426.216,854.9234
2,70,1,0,10,645.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.0803,418.1622,784.4488,883.8646,1112.2707,718.0084,852.5768,453.1775,730.2991,825.5625,923.5292,854.9018,1019.3687,1078.7523,584.4453,1344.9656
2,47,0,0,8,65.61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,893.322,417.9082,531.7646,688.8162,695.6478,544.1923,962.8885,418.2523,454.7552,636.4109,636.9284,680.7478,685.4944,827.8115,513.8999,1202.5879
7,127,0,0,1,334.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1334.0357,725.5715,1250.4981,1237.5213,1588.1368,1183.092,1781.023,930.9182,1145.4589,1262.9582,1373.051,1271.8295,1407.5167,1331.5317,811.0608,1740.2989
2,47,0,0,2,26.01,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,862.2353,403.3662,502.2992,625.5432,763.4797,631.8632,847.1524,367.9796,505.8601,634.0867,723.0252,732.3328,663.3978,727.0263,525.482,1232.9504
6,283,0,0,9,580.81,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,243.2981,101.8278,1898.046,1462.3248,922.4357,617.6506,285.8324,140.0422,722.1133,2172.066,1294.6803,943.7491,757.0263,596.3968,453.7998,1079.1836
1,44,0,0,0,7.84,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1123.0036,610.7927,1055.3074,1101.5422,1119.671,1085.4945,1284.8775,671.5889,1229.2431,1138.6296,1262.3156,1048.593,1121.0198,1140.1053,716.0982,1618.6294
1,86,0,0,0,13.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,561.4547,187.1516,553.0413,805.5914,819.1628,490.7608,402.6152,143.9514,309.7333,749.6428,952.2922,837.0349,586.9631,515.0724,369.2143,901.2919
3,43,0,0,8,225,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,930.8283,506.2704,804.1056,955.8526,1153.201,1070.2434,1094.4889,572.0752,463.3831,773.624,1189.4423,1060.4916,1213.1833,1254.4532,714.4353,1505.6878
0,61,1,0.3,10,645.16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,408.1902,201.8443,467.7911,560.8875,595.506,530.1162,421.7343,204.6526,216.7408,429.8956,495.4343,590.2597,478.6025,653.6144,445.8394,1066.7079
1,82,0,0,0,3.24,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.3047,1355.3904,934.8223,813.9357,1058.5028,1179.8041,1910.6937,1600.5004,1647.548,1117.2637,1020.1934,892.8843,1955.4821,1311.9712,659.3044,1500.253
0,40,0,0,0,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.4587,183.09,1031.9311,1330.958,948.4682,541.2062,245.4835,120.2738,326.7525,1453.1927,1368.0782,940.5459,530.8155,542.8162,311.5879,823.6666
1,90,0,0,8,0.16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,608.7591,371.2603,999.2353,1390.1755,1251.4407,905.6474,520.9566,301.3379,551.3345,1254.3419,1721.2114,1261.7615,1051.7706,1245.1467,659.2815,1500.5581
0,246,0,0,0,571.21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1005.0608,849.651,825.3793,767.9714,1065.4531,1062.1497,1147.0928,960.8676,1117.082,930.9841,877.0788,809.7365,1406.9916,1283.9606,699.1401,1716.0567
2,395,0,0,0,90.25,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,848.4518,396.9182,610.9204,836.7135,974.1792,660.668,847.7021,368.2185,491.1011,719.9756,858.8492,781.7742,869.96,862.6638,577.8862,1352.8585
2,128,0,0,6,112.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,531.7667,245.4304,4128.9333,3006.2468,1423.9467,974.6497,397.5013,184.5983,1219.6507,5994.9601,3177.5104,1713.6264,1152.5598,1003.019,568.5472,1328.8506
1,17,1,0,3,161.29,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.8526,195.6241,4312.2065,3889.619,1344.8435,765.0259,362.0782,168.1479,1270.5646,6781.9776,4253.8173,1933.2172,707.1465,713.8948,487.5252,1249.4004
0,60,0,0,10,313.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.757,115.5857,622.2139,806.7179,782.0418,387.3973,374.1782,133.7841,245.0378,787.878,1072.9311,945.6551,532.2078,485.0917,338.2885,762.4377
2,232,0,0,2,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,697.6836,322.0072,5479.2419,4928.7388,1849.4258,868.8249,743.1752,345.1283,2015.9668,7024.7832,4969.6779,2242.9949,1070.3105,891.0696,526.2407,1244.7035
0,92,1,0,7,148.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.0173,260.6857,345.5567,606.0615,621.5968,516.8824,561.0805,277.3879,409.1418,460.8759,634.3783,655.4276,670.6569,649.0738,448.2899,1058.5012
4,33,0,0,0,129.96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981.5086,506.6531,785.3694,941.9982,1179.7323,873.4697,995.854,529.3351,730.5319,955.7474,915.4014,1020.3405,1070.506,1110.3019,617.5823,1299.7306
0,128,0,0,5,428.49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,774.9859,428.4274,555.3629,627.0277,790.2345,860.1797,856.1021,496.9998,664.1784,607.5415,731.7124,681.6216,978.6614,832.4766,589.7784,1460.01
1,47,0,0,10,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.847,361.0805,610.0654,805.1362,968.2577,651.0134,758.2371,329.3578,487.2775,699.792,910.7989,953.3877,785.3426,815.6685,580.9815,1263.223
0,44,0,0,9,1.44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.899,596.0508,747.7164,876.9472,1127.293,1075.803,1185.297,619.5398,1028.7073,884.1571,1139.3726,1002.5511,1130.4627,1114.3293,736.5821,1545.4351
2,43,0,0,8,870.25,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1044.8951,539.3733,843.1172,739.9597,719.0128,595.4865,1047.908,557.0039,608.8108,827.857,776.5774,788.8338,815.2554,945.8618,479.0647,1372.9586
0,44,0,0,4,204.49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.3961,484.8232,690.7061,841.4975,1115.505,1029.0302,1267.4949,662.5038,997.6047,910.468,1120.5394,1100.7138,1145.9186,1194.121,683.7948,1467.8485
5,232,0,0,0,259.21,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,476.2655,219.8143,5036.4723,3710.4947,1788.7455,998.3323,478.5567,222.2397,1714.3148,7208.8019,4164.2503,2166.0455,1045.2681,964.565,559.1942,1391.0075
0,232,0,0,0,50.41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.002,198.9236,3550.5074,3580.2109,1303.2408,748.592,326.6058,151.6748,1074.1527,5841.7488,3803.2004,1900.1001,783.2783,674.7838,513.766,1201.7915
0,80,0,0,8,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.8627,152.2877,1206.3642,1431.4986,1027.636,522.7663,326.3295,159.8838,397.9185,1728.2185,1485.5065,1068.4519,645.4918,538.4757,345.2945,951.8501
1,17,1,0,10,246.49,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.6959,192.7827,3822.872,3649.9386,1398.749,746.6201,303.2538,140.8302,1247.8294,6188.8437,3953.1178,1948.3976,764.6287,669.4294,532.3215,1188.9083
3,116,1,0,6,876.16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.9652,173.9841,4366.005,4293.1275,1540.838,754.5975,438.0823,203.4442,1178.9078,6113.2317,4158.9902,1856.7489,770.6046,739.725,477.2948,1207.7815
2,248,0,0,3,148.84,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.6683,469.0625,598.6481,792.369,985.7394,755.6819,882.9808,383.5428,514.1709,684.1869,940.23,962.9606,984.0274,1025.4,651.5831,1381.5563
8,160,0,0,3,665.64,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.6403,473.6844,800.2626,920.1353,1122.6696,865.0125,875.7202,465.4796,761.8193,917.9958,910.5242,950.0556,1008.6371,1094.1245,640.735,1406.5111
0,42,0,0,0,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.4181,112.3414,2434.3713,1568.366,997.3759,686.2694,292.6131,143.3646,794.998,2783.2077,1363.892,963.5535,787.0229,666.7096,389.968,983.7299
3,88,0,0,4,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,515.8452,171.9484,404.7526,579.6588,688.9461,488.4329,508.4365,181.7868,206.2897,485.917,640.7672,631.4376,576.7241,557.6614,376.6867,825.0666
0,58,0,0,9,864.36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,632.6654,295.0302,498.5976,660.1731,569.4604,560.7002,633.0124,312.9491,281.9627,590.4498,676.5218,681.3227,609.9043,667.5164,425.3449,1051.474
0,60,0,0,7,26.01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,378.6704,126.2233,515.4328,789.9015,718.5769,536.7566,467.0529,166.9907,343.1459,829.2813,988.8937,827.8222,591.8469,609.5119,354.5899,894.2968
0,118,0,0,7,428.49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903.1432,491.2121,898.7853,1046.1873,1166.8209,1070.6458,1414.0298,739.0954,1157.7484,1112.1553,1229.0979,1129.1502,1246.7074,1306.5522,743.329,1610.4283
5,611,0,0,6,686.44,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.0112,215.544,3856.5133,3787.8367,1446.4675,797.2754,350.1121,162.5909,1107.1447,5650.4647,4114.6135,1822.5098,776.6295,664.7531,498.66,1175.9761
0,91,0,0,0,12.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.3552,391.0392,682.1863,749.1096,804.3587,947.9657,830.9594,482.4033,649.5606,855.1889,922.6601,872.4016,952.3724,1013.7343,746.101,1484.2655
0,554,0,9.9,10,552.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,504.3291,232.7669,4523.9915,3809.6351,1552.0803,871.3593,449.0287,208.5277,1514.0877,6561.7066,4341.1199,2048.0012,905.1343,821.4974,551.2708,1278.5164
2,41,0,0,10,686.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.0895,566.4279,711.8193,801.3381,802.3173,872.0818,1083.7985,502.5825,1285.3692,712.7238,836.6809,814.2775,823.8801,1074.1134,746.8048,1814.257
0,92,1,0,1,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.1952,347.9723,619.7278,1011.1207,1007.5389,806.8478,700.0653,346.0992,435.2492,805.6696,1173.1791,1021.6601,852.9459,938.09,581.4751,1410.8097
0,48,0,0,7,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1650.7908,1395.5334,1006.6056,899.8045,1072.1358,1268.9728,1972.8139,1652.5359,1531.1516,1178.3953,978.748,827.2211,2081.2933,1363.632,710.598,1680.944
0,232,0,0,0,112.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.3996,156.1843,4189.5302,3841.1109,1332.0046,770.2795,408.3311,189.6274,1135.1936,6360.2996,4154.7882,1866.4903,701.4668,655.0935,462.8103,1179.818
0,410,0,0,6,62.41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.4496,1377.4931,921.3741,904.6341,1115.1583,1210.0136,1976.9684,1656.0162,1732.8646,1169.1469,1010.8185,852.4359,1992.6482,1389.1363,690.5951,1618.8341
0,29,1,0,10,79.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.8488,225.0851,487.728,860.8142,761.6325,615.858,482.4186,189.9113,256.9042,667.5339,1037.2479,1004.4363,541.1273,642.9698,401.7691,872.1538
0,283,0,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.1394,176.6782,1029.4782,1352.0437,917.5223,532.8043,293.6112,143.8535,299.0197,1613.1236,1417.2926,960.0971,580.2309,537.9382,314.1331,891.8844
0,51,0,0,5,12.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449.4872,207.4554,3118.9273,3536.0698,1470.0368,835.5305,385.348,178.9543,756.8604,5124.0426,3922.9378,1958.686,843.9628,799.5704,614.6078,1183.1616
1,44,0,0,10,98.01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,707.5781,384.8457,872.9199,987.2934,1238.44,917.4918,928.9537,485.5519,587.442,987.0402,1132.5062,1252.9451,1235.9453,1163.024,684.6572,1535.3902
0,73,0,0,1,222.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.0057,196.6461,500.822,722.7295,778.7106,597.966,527.8185,207.784,237.19,622.8109,942.4778,939.5771,615.2703,606.2884,389.8793,944.9113
1,67,0,0,8,252.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.6619,220.5719,1152.5637,1117.0113,1050.2331,1079.033,541.3378,264.7258,518.0041,1475.9319,1233.9825,972.6076,897.2441,1038.5665,634.9517,1379.9985
0,92,0,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.5106,457.2935,601.0084,888.4731,1014.6785,777.4751,884.4888,384.1977,528.1282,620.9931,988.6748,962.6577,956.4206,1058.6307,639.1496,1340.2969
8,115,0,0,9,590.49,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,900.0684,377.6755,1506.5826,1642.4818,1324.0848,1111.9889,660.5177,323.0075,726.3463,2250.9886,1888.2034,1360.2119,1077.06,1140.0211,710.5162,1517.5616
0,100,0,0,8,8.41,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.7117,366.1641,639.738,925.9743,1086.4737,824.9313,747.3546,324.631,469.6593,760.1316,897.7592,927.0961,942.312,1026.0323,712.116,1425.9411
1,69,0,0,10,552.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.9815,146.0594,1316.8489,1453.361,933.7373,520.9894,301.3575,147.6487,424.761,1695.7913,1480.7186,1092.1591,599.9212,460.0385,325.8888,881.7068
0,115,0,0,0,54.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.6553,215.5334,854.7857,851.7182,848.695,1121.4697,450.9202,220.5099,389.441,1042.5308,992.9387,781.0622,730.5687,1099.5179,616.3136,1383.462
0,128,0,0,0,201.64,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,637.7869,352.5806,574.9713,675.9426,823.2679,759.0181,895.1987,519.6966,640.3604,694.4292,839.8376,733.4129,960.9375,831.5761,664.2546,1488.9697
0,71,0,0,9,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,864.6585,446.3352,719.8723,891.5608,1186.8198,814.0031,744.9623,395.9763,610.0253,1051.468,1042.6344,958.2883,1016.2893,1062.488,566.3616,1173.2206
2,44,0,0,0,59.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.3849,525.0649,835.6654,940.7121,1157.1777,966.613,1396.146,729.7472,971.5614,1053.0479,1218.1458,1138.8891,1248.2606,1156.8493,712.2005,1442.8892
5,83,0,0.8,10,571.21,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,520.2774,240.128,3008.624,2859.3248,1441.1795,946.4674,429.6882,199.5457,975.3101,4582.8075,2996.0582,1676.7719,1081.6414,853.517,577.5861,1391.9417
0,232,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.4556,207.9019,3143.8264,3557.1732,1265.5244,725.9941,350.0467,162.5601,806.0478,5284.8074,3863.5977,1937.5706,777.9377,680.2076,562.8291,1168.767
7,33,0,0,0,0.25,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,856.1071,441.9211,774.0954,1032.2535,1141.0771,776.3623,827.6985,439.954,641.5352,1025.808,1017.3887,1025.4893,1198.8403,1124.1611,580.9307,1261.2815
2,76,1,0,0,44.89,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.4459,164.2536,849.2078,937.3285,958.2762,847.4229,353.4619,172.8504,412.0516,1325.5188,1202.0786,936.6006,858.4671,926.1686,584.038,1554.3985
0,83,0,0,0,51.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.5006,157.9956,1285.4401,1445.0854,968.8425,489.3426,273.3829,133.9431,459.1449,1694.3315,1375.9503,866.7032,556.9164,509.8618,345.7247,883.7421
0,62,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.5811,128.527,371.208,521.5011,599.9133,360.1941,259.0895,92.6351,155.4359,392.6881,604.6684,553.8561,341.9572,414.5882,287.2862,662.3378
3,83,0,0,3,302.76,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,552.4501,254.9765,4344.0047,3000.9442,1497.6569,1038.4751,413.5777,192.0643,1785.3844,5636.7986,3142.6346,1731.6904,1175.1054,1046.054,623.9708,1254.9841
5,127,0,0,0,681.21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1246.3322,677.8702,969.4239,1184.9313,1350.2025,1112.6664,1467.949,767.2782,914.663,1021.0604,1281.8405,1250.971,1269.41,1291.2068,821.9016,1811.0581
0,221,0,0,8,739.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.1471,195.6405,463.1904,772.2873,737.1155,538.8806,481.7879,189.6631,223.026,603.4053,1080.8016,917.2537,584.2919,619.2613,384.7603,894.6973
0,92,0,0,0,2.89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.4382,432.9334,576.8425,937.5655,1142.61,751.3121,806.8744,350.4843,532.3287,785.2494,1032.0246,1108.424,992.6401,1026.9416,676.6207,1345.063
6,116,1,0,0,96.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0957,223.89,3904.4543,3699.0499,1459.5074,791.7099,366.8916,170.3834,1156.6624,6137.8949,3892.0227,2063.891,869.0114,737.2786,603.2402,1196.8838
0,71,0,0,2,57.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1107.7555,571.8217,774.6362,637.2963,781.5529,591.5955,988.3633,525.3537,657.3885,878.8732,767.93,742.942,862.1862,978.9882,616.7454,1311.442
1,38,1,0,8,858.49,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,534.0906,295.2551,666.4609,532.9612,617.436,678.8245,1063.8147,617.5852,1091.8137,647.9914,609.4236,512.4208,805.9149,687.2681,506.3864,1225.3332
0,89,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805.1809,1526.0507,992.5603,933.9037,1059.7075,1368.5547,1998.522,1674.0702,1693.6885,1174.5513,973.0156,889.2816,2023.4303,1358.1336,712.9284,1561.6722
0,43,0,8.8,10,146.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.7007,517.6227,784.8329,902.7946,1150.1925,973.1632,1368.7287,715.4169,1022.2594,961.3219,1109.6153,1094.7519,1210.2985,1169.5029,656.7491,1552.3555
12,70,1,0,8,841,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,979.6361,505.6868,937.9956,936.883,1136.5768,754.7884,947.2486,503.4995,696.6245,1018.4405,1109.2884,1049.2897,947.848,1036.1604,612.161,1224.7326
2,88,0,0,6,129.96,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.8134,156.9378,657.1653,765.7762,765.9422,418.6487,342.1986,122.3505,316.5487,788.3735,967.5463,970.9955,543.9117,467.6657,303.1733,706.7563
7,27,1,0,9,57.76,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1002.2963,517.3835,818.3216,1097.0248,1105.324,688.9213,830.1666,441.2657,753.8431,990.0784,1070.6832,1023.571,1045.5414,1012.661,573.8789,1284.8431
0,160,0,0.9,10,384.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1038.2243,535.9296,786.9487,710.0799,790.2765,587.2251,906.5201,481.8508,618.7883,909.2407,823.0226,687.4783,814.3744,1021.353,627.2102,1318.3088
0,85,0,0,9,132.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.9776,338.5605,1195.9318,1663.0116,1440.5111,1022.3762,701.7357,373.7644,709.0297,1398.8191,1877.8142,1587.7121,1222.0398,1263.5505,718.9568,1578.4746
0,80,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.2172,191.3599,1432.4172,1480.6241,1057.9624,619.8679,330.0923,161.7271,580.8197,1995.7109,1548.1918,1105.8861,649.9676,574.9784,332.3111,909.3883
0,7,0,0,0,82.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.7268,480.4399,750.9308,938.1798,1143.3476,872.1811,952.1602,506.1101,723.3761,925.3318,982.0943,998.3823,1054.3428,1057.5025,613.7527,1387.96
0,43,0,0,8,116.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.3218,445.1288,713.2035,833.7096,1115.5814,812.6731,803.4327,427.0558,719.8134,894.2192,914.7463,809.2695,983.3201,1154.9211,603.1454,1334.7566
2,51,0,0,0,50.41,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,651.1172,300.5155,3468.4243,3491.9985,1554.5953,936.0795,815.3823,378.6612,1556.5463,5632.3095,3843.9974,2032.8393,984.9513,848.657,513.7858,1227.9181
1,225,0,0,2,600.25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,834.2841,453.7607,1017.3727,1077.5554,1366.0991,976.7558,953.3207,498.2885,592.4539,975.7885,1160.3737,1228.259,1186.1522,1283.772,791.7193,1615.4806
6,37,0,0,9,942.49,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,928.134,428.3688,3878.722,3630.2278,1654.0524,871.706,1275.4248,592.3032,1987.7378,5444.6324,3970.5302,2166.5304,1069.2219,951.4483,562.6983,1306.8046
0,86,0,0,7,515.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.7613,503.2536,679.7879,841.9159,965.1928,475.535,1994.262,713.0309,824.9704,883.9631,894.1877,899.3748,1085.2743,647.8396,445.3355,1045.5628
0,41,0,0,8,858.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990.6202,1682.816,971.3998,700.0988,950.8894,952.5056,2313.7407,1938.1147,1464.1284,940.0602,958.0944,826.3526,1526.0861,1373.7436,820.4536,1707.7061
0,86,0,1.2,10,542.89,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,462.083,154.0277,694.7016,842.3543,716.4054,520.0832,502.208,179.56,375.4772,931.9986,1053.3408,944.8903,569.7996,566.5273,376.5187,798.8943
0,113,0,0,5,547.56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,684.3406,315.8492,4403.9441,2776.748,1512.875,1117.9802,382.6572,177.7048,1441.2495,5873.0371,2924.5783,1729.5375,1208.5495,947.3544,617.2319,1434.323
3,19,1,0,0,262.44,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1816.9694,1536.0167,883.2691,826.8837,969.7759,1008.2797,2066.6997,1731.1792,1470.8992,1040.3749,937.1877,844.7432,1698.094,1353.8927,737.2414,1775.7691
0,127,0,0,0,144,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.2386,560.8827,775.2107,907.362,1163.1751,1023.9841,1159.8621,606.2454,1007.8356,854.3218,1083.995,1029.6238,1095.7585,1044.4851,722.0921,1499.5266
9,127,0,0,3,372.49,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1021.9835,555.8482,897.9673,1007.9633,1219.2289,1151.0471,1539.5702,804.7136,1201.5007,999.9562,1206.73,1135.6011,1239.3497,1258.0334,717.8887,1516.8512
7,395,0,0,6,795.24,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,924.7126,432.5942,544.5735,553.1476,598.4494,582.3843,802.1092,348.4145,372.7165,549.4211,614.0899,685.4935,661.6006,703.0908,424.9847,1173.3881
0,283,0,0,2,353.44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.9668,177.4433,1361.4136,1439.2075,928.9364,520.9778,325.9417,159.6935,518.414,1990.3342,1480.9892,959.8603,570.2569,553.0621,372.5484,797.8827
